,
2016-06-01,0
2016-06-03,152
2016-06-10,147
2016-06-24,192
2016-07-01,226
2016-07-08,226
2016-11-01,8138
2016-11-11,8138
2016-12-11,8138
2016-12-23,8138
2017-02-03,8138
2017-04-30,9188
2017-05-12,9263
2017-05-31,9508
2017-07-14,9722
2017-07-24,9718
2017-07-31,9718
