#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,292789,425,0,0,0,0,0,0.0
-28,292789,425,0,0,0,0,0,0.0
-27,292789,425,0,0,0,0,0,0.0
-26,292789,425,0,0,0,0,0,0.0
-25,292789,425,0,0,0,0,0,0.0
-24,292789,425,0,0,0,0,0,0.0
-23,292789,425,0,0,0,0,0,0.0
-22,292789,425,0,0,0,0,0,0.0
-21,292789,425,0,0,0,0,0,0.0
-20,292789,374,51,0,0,0,0,0.0
-19,292784,379,51,0,0,5,0,0.0
-18,292780,361,73,0,0,4,0,0.0
-17,292771,349,94,0,0,9,0,0.0
-16,292761,333,120,0,0,10,0,0.0
-15,292736,331,146,1,0,25,0,0.0
-14,292699,292,218,5,0,37,0,0.0
-13,292628,241,339,6,0,71,0,0.0
-12,292533,197,474,10,0,95,0,0.0
-11,292323,278,597,16,0,210,1,0.0
-10,292051,272,871,20,0,272,0,0.0
-9,291563,488,1132,31,0,488,1,0.0
-8,290776,787,1608,42,1,787,1,0.0
-7,289488,1288,2380,57,1,1288,2,0.0
-6,287399,2089,3642,83,1,2089,2,0.0
-5,284021,3378,5699,115,1,3378,2,0.0
-4,279061,4960,9021,171,1,4960,6,0.0
-3,273805,5256,13925,227,1,5256,6,0.0
-2,269479,4326,19097,311,1,4326,11,0.0
-1,265673,3806,23299,434,2,3806,13,0.0
0,262238,3435,26926,613,2,3435,17,40.0
1,259065,3173,30108,866,2,3173,22,7.0
2,256139,2926,32879,1266,4,2926,41,10.0
3,253129,3010,35218,1852,5,3010,60,4.0
4,250019,3110,37391,2687,7,3110,79,3.0
5,246529,3490,39361,3825,9,3490,107,5.0
6,242723,3806,41244,5429,12,3806,125,6.0
7,238550,4173,43147,7328,16,4173,129,6.0
8,233745,4805,44949,9692,23,4805,163,9.0
9,228447,5298,46995,12447,27,5298,164,12.0
10,222584,5863,49429,15292,46,5863,157,7.0
11,216147,6437,52018,18553,59,6437,155,11.0
12,209155,6992,54993,22001,73,6992,200,18.0
13,201752,7403,58587,25368,104,7403,179,13.0
14,193862,7890,62417,28919,126,7890,173,27.0
15,185858,8004,66888,32309,155,8004,192,23.0
