kappa,mid_ps2_dip_mean,mid_ps2_dip_std,mid_ps2_trough_mean,mid_ps2_trough_std,corridor_inland_pct_mean,corridor_inland_pct_std,blend_inner_t7_mean,blend_inner_t7_std,mean_path_length_mean,mean_path_length_std,s2_signal_mean_mean,s2_signal_mean_std
12.0,0.31179286957113544,0.013420180383645777,0.11085627203132303,0.007808888382977593,0.357193142321189,0.03877138079934066,0.3306666666666666,0.09344211347903349,93.6743485693051,3.196231576660392,0.010741042291060768,0.0007151109401684286
15.0,0.3173528561521494,0.017839411917757123,0.10561648592848731,0.013699616164508809,0.35545282260173694,0.05824416098197776,0.2906666666666666,0.12019032525837628,92.47344063093581,4.069380980749553,0.010796373965230144,0.0003948625239273583
18.407,0.3177725985774975,0.0114161209291237,0.1084130515115315,0.007950113995387594,0.35430372936178256,0.053050029693124806,0.30399999999999994,0.07980929651064347,94.87478128686475,2.586760653506163,0.010775353727701912,0.0007223932931260117
22.0,0.3173124995331423,0.009941869178501855,0.10882130584232537,0.012694165655788354,0.35889588502962905,0.028928167145349407,0.31199999999999994,0.05945786823657652,93.6351452991453,3.5908570917704177,0.010663537772266782,0.0005959761609875121
28.0,0.31709632477833877,0.0180395692325417,0.1067018383129315,0.011740889193644403,0.34422252682533816,0.05063069389965652,0.3306666666666666,0.09221093830374541,93.61290946193873,3.245989009835562,0.010413691682752475,0.0006264111641140442
