#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,316345,425,0,0,0,0,0,0.0
-28,316345,425,0,0,0,0,0,0.0
-27,316345,425,0,0,0,0,0,0.0
-26,316345,425,0,0,0,0,0,0.0
-25,316345,425,0,0,0,0,0,0.0
-24,316345,425,0,0,0,0,0,0.0
-23,316345,425,0,0,0,0,0,0.0
-22,316345,425,0,0,0,0,0,0.0
-21,316345,425,0,0,0,0,0,0.0
-20,316345,374,51,0,0,0,0,0.0
-19,316345,374,51,0,0,0,0,0.0
-18,316342,360,68,0,0,3,0,0.0
-17,316340,342,88,0,0,2,0,0.0
-16,316340,323,107,0,0,0,0,0.0
-15,316337,309,124,0,0,3,0,0.0
-14,316332,260,175,3,0,5,0,0.0
-13,316324,178,264,4,0,8,0,0.0
-12,316314,112,338,6,0,10,0,0.0
-11,316295,87,372,16,0,19,0,0.0
-10,316276,19,456,19,0,19,0,0.0
-9,316254,22,462,32,0,22,1,0.0
-8,316217,37,480,36,0,37,3,0.0
-7,316194,23,504,49,0,23,3,0.0
-6,316151,43,513,63,0,43,1,0.0
-5,316101,50,534,85,0,50,0,0.0
-4,316041,60,561,108,0,60,2,0.0
-3,315978,63,587,141,1,63,1,0.0
-2,315911,67,612,179,1,67,3,0.0
-1,315825,86,633,225,1,86,1,0.0
0,315723,102,670,273,2,102,3,40.0
1,315604,119,718,327,2,119,1,7.0
2,315476,128,799,365,2,128,2,10.0
3,315312,164,877,414,3,164,2,4.0
4,315134,178,1004,451,3,178,1,3.0
5,314927,207,1127,506,3,207,1,5.0
6,314693,234,1299,541,3,234,1,6.0
7,314456,237,1481,593,3,237,3,6.0
8,314171,285,1664,647,3,285,2,9.0
9,313879,292,1893,703,3,292,2,12.0
10,313536,343,2130,756,5,343,4,7.0
11,313205,331,2405,824,5,331,1,11.0
12,312860,345,2653,906,6,345,5,18.0
13,312481,379,2891,1013,6,379,6,13.0
14,312088,393,3158,1124,7,393,5,27.0
15,311709,379,3420,1255,7,379,3,23.0
16,311533,176,3657,1397,7,176,2,33.0
17,311352,181,3641,1588,8,181,0,23.0
18,311167,185,3628,1782,8,185,6,35.0
19,310979,188,3605,1989,9,188,5,26.0
20,310790,189,3565,2216,10,189,5,23.0
21,310580,210,3528,2442,10,210,8,15.0
22,310353,227,3469,2709,12,227,9,1.0
23,310289,64,3429,2976,12,64,13,0.0
24,310231,58,3227,3241,13,58,10,0.0
25,310147,84,3002,3523,14,84,6,0.0
26,310078,69,2773,3834,16,69,15,0.0
27,310001,77,2528,4145,19,77,9,0.0
28,309927,74,2303,4447,19,74,8,0.0
29,309854,73,2104,4720,19,73,7,0.0
30,309781,73,1916,4979,21,73,10,0.0
31,309696,85,1738,5230,21,85,7,0.0
32,309610,86,1593,5458,23,86,7,0.0
33,309517,93,1476,5660,24,93,2,0.0
34,309417,100,1395,5834,24,100,6,0.0
35,309328,89,1332,5994,27,89,3,0.0
36,309232,96,1280,6135,27,96,2,0.0
37,309123,109,1245,6264,29,109,9,0.0
38,309037,86,1232,6385,30,86,2,0.0
39,308944,93,1208,6493,32,93,5,0.0
40,308836,108,1209,6583,34,108,4,0.0
41,308746,90,1220,6679,35,90,4,0.0
42,308627,119,1229,6759,36,119,6,0.0
43,308526,101,1269,6837,37,101,1,0.0
44,308422,104,1282,6925,37,104,6,0.0
45,308304,118,1292,7019,37,118,7,0.0
46,308187,117,1332,7096,38,117,4,0.0
47,308065,122,1358,7186,39,122,5,0.0
48,307933,132,1390,7276,39,132,4,0.0
49,307804,129,1422,7376,39,129,5,0.0
50,307682,122,1460,7466,40,122,4,0.0
51,307570,112,1489,7558,41,112,6,0.0
52,307452,118,1494,7665,41,118,2,0.0
53,307332,120,1521,7754,43,120,7,0.0
54,307186,146,1539,7853,46,146,3,0.0
55,307052,134,1584,7954,46,134,7,0.0
56,306898,154,1621,8050,47,154,14,0.0
57,306777,121,1658,8167,47,121,4,0.0
58,306644,133,1659,8287,47,133,8,0.0
59,306510,134,1687,8391,48,134,10,0.0
60,306376,134,1684,8526,50,134,8,0.0
61,306233,143,1706,8638,50,143,3,0.0
