#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239660,427,0,0,0,0,0,0.0
-28,239660,427,0,0,0,0,0,0.0
-27,239660,427,0,0,0,0,0,0.0
-26,239660,427,0,0,0,0,0,0.0
-25,239660,427,0,0,0,0,0,0.0
-24,239660,427,0,0,0,0,0,0.0
-23,239660,427,0,0,0,0,0,0.0
-22,239660,427,0,0,0,0,0,0.0
-21,239660,427,0,0,0,0,0,0.0
-20,239660,375,52,0,0,0,0,0.0
-19,239658,377,52,0,0,2,0,0.0
-18,239656,360,71,0,0,2,0,0.0
-17,239654,343,90,0,0,2,0,0.0
-16,239646,332,108,1,0,8,0,0.0
-15,239642,311,133,1,0,4,0,0.0
-14,239631,266,188,2,0,11,0,0.0
-13,239620,181,283,3,0,11,0,0.0
-12,239608,114,361,4,0,12,0,0.0
-11,239594,82,402,9,0,14,0,0.0
-10,239570,24,479,14,0,24,2,0.0
-9,239555,15,496,21,0,15,0,0.0
-8,239518,37,503,29,0,37,2,0.0
-7,239495,23,528,41,0,23,0,0.0
-6,239453,42,530,62,0,42,4,0.0
-5,239404,49,544,90,0,49,4,0.0
-4,239342,62,565,118,0,62,4,0.0
-3,239279,63,592,153,0,63,4,0.0
-2,239205,74,614,194,0,74,2,0.0
-1,239111,94,650,232,0,94,4,0.0
0,239010,101,698,277,1,101,4,40.0
1,238879,131,757,319,1,131,4,7.0
2,238770,109,832,372,4,109,5,10.0
3,238646,124,889,423,5,124,5,4.0
4,238493,153,979,456,6,153,1,3.0
5,238326,167,1094,494,6,167,1,5.0
6,238149,177,1206,547,8,177,2,6.0
7,237934,215,1344,586,8,215,3,6.0
8,237723,211,1513,631,9,211,0,9.0
9,237492,231,1655,698,11,231,4,12.0
10,237214,278,1811,773,11,278,3,7.0
11,236896,318,2014,846,13,318,6,11.0
12,236573,323,2253,925,13,323,8,18.0
13,236212,361,2478,1023,13,361,8,13.0
14,235805,407,2751,1111,13,407,8,27.0
15,235354,451,3049,1220,13,451,7,23.0
16,235187,167,3360,1359,14,167,8,33.0
17,235044,143,3377,1509,14,143,12,23.0
18,234869,175,3363,1666,14,175,11,35.0
19,234682,187,3357,1847,14,187,7,26.0
20,234465,217,3381,2010,14,217,14,23.0
21,234226,239,3385,2223,14,239,13,15.0
22,233982,244,3400,2446,15,244,13,1.0
23,233900,82,3396,2691,18,82,12,0.0
24,233798,102,3194,2973,20,102,15,0.0
25,233724,74,3012,3255,22,74,8,0.0
26,233634,90,2808,3531,24,90,13,0.0
27,233536,98,2627,3798,28,98,14,0.0
28,233432,104,2442,4076,33,104,10,0.0
29,233337,95,2280,4340,35,95,9,0.0
30,233233,104,2128,4584,38,104,13,0.0
31,233122,111,2006,4807,41,111,9,0.0
32,233019,103,1897,5026,42,103,14,0.0
33,232912,107,1790,5234,44,107,4,0.0
34,232801,111,1689,5439,47,111,7,0.0
35,232680,121,1621,5615,50,121,14,0.0
36,232562,118,1567,5788,52,118,10,0.0
37,232448,114,1537,5932,56,114,5,0.0
38,232323,125,1498,6083,58,125,3,0.0
39,232209,114,1498,6206,60,114,6,0.0
40,232072,137,1495,6320,63,137,5,0.0
41,231934,138,1517,6433,65,138,9,0.0
42,231816,118,1562,6523,68,118,8,0.0
43,231700,116,1587,6614,70,116,4,0.0
44,231576,124,1588,6727,72,124,4,0.0
45,231441,135,1596,6842,73,135,10,0.0
46,231328,113,1643,6930,73,113,5,0.0
47,231182,146,1639,7047,73,146,1,0.0
48,231029,153,1670,7160,75,153,3,0.0
49,230881,148,1686,7294,78,148,1,0.0
50,230759,122,1727,7400,79,122,4,0.0
51,230631,128,1726,7523,79,128,8,0.0
52,230481,150,1720,7656,80,150,10,0.0
53,230315,166,1753,7771,82,166,12,0.0
54,230144,171,1808,7881,83,171,5,0.0
55,230000,144,1865,7994,84,144,5,0.0
56,229836,164,1868,8133,86,164,7,0.0
57,229690,146,1903,8261,87,146,4,0.0
58,229532,158,1915,8394,88,158,9,0.0
59,229382,150,1943,8523,89,150,4,0.0
60,229218,164,1954,8661,90,164,6,0.0
61,229065,153,1993,8785,91,153,5,0.0
62,228915,150,1990,8940,92,150,5,0.0
63,228714,201,1996,9082,94,201,9,0.0
64,228475,239,2058,9217,98,239,7,0.0
65,228250,225,2148,9362,102,225,9,0.0
66,228012,238,2222,9513,102,238,11,0.0
67,227763,249,2339,9634,102,249,8,0.0
68,227535,228,2412,9808,104,228,8,0.0
69,227275,260,2498,9949,105,260,5,0.0
70,227001,274,2596,10109,107,274,3,0.0
71,226748,253,2725,10253,108,253,11,0.0
72,226492,256,2797,10431,111,256,9,0.0
73,226222,270,2891,10592,112,270,11,0.0
74,225956,266,2998,10751,116,266,7,0.0
75,225688,268,3096,10918,117,268,6,0.0
76,225423,265,3182,11100,117,265,13,0.0
77,225148,275,3248,11294,122,275,10,0.0
78,224857,291,3315,11501,123,291,17,0.0
79,224559,298,3399,11705,126,298,7,0.0
80,224228,331,3494,11908,126,331,12,0.0
81,223893,335,3591,12139,129,335,12,0.0
82,223590,303,3683,12380,131,303,13,0.0
83,223299,291,3736,12625,136,291,13,0.0
84,222988,311,3784,12866,138,311,12,0.0
85,222688,300,3827,13133,139,300,12,0.0
86,222345,343,3854,13404,141,343,11,0.0
87,221997,348,3913,13685,144,348,17,0.0
88,221673,324,4004,13939,147,324,14,0.0
89,221294,379,4047,14217,150,379,6,0.0
90,220895,399,4134,14505,154,399,15,0.0
91,220526,369,4262,14774,156,369,15,0.0
92,220137,389,4363,15041,157,389,18,0.0
93,219725,412,4453,15337,160,412,14,0.0
94,219338,387,4579,15621,162,387,16,0.0
95,218943,395,4666,15915,168,395,18,0.0
96,218517,426,4744,16228,172,426,17,0.0
97,218080,437,4859,16538,173,437,17,0.0
98,217671,409,4966,16868,173,409,26,0.0
99,217217,454,5026,17213,177,454,9,0.0
100,216779,438,5137,17554,179,438,24,0.0
101,216327,452,5233,17892,183,452,24,0.0
102,215878,449,5368,18209,183,449,22,0.0
103,215401,477,5456,18569,184,477,13,0.0
104,214955,446,5589,18910,187,446,22,0.0
105,214477,478,5634,19308,190,478,24,0.0
106,213967,510,5700,19716,194,510,16,0.0
107,213425,542,5796,20123,201,542,16,0.0
108,212966,459,5934,20524,204,459,21,0.0
109,212410,556,5977,20936,208,556,17,0.0
110,211924,486,6159,21308,210,486,16,0.0
111,211408,516,6213,21737,213,516,30,0.0
112,210836,572,6267,22194,218,572,26,0.0
113,210300,536,6437,22591,223,536,23,0.0
114,209753,547,6531,23029,227,547,12,0.0
115,209169,584,6638,23463,233,584,26,0.0
116,208645,524,6780,23899,239,524,19,0.0
117,208097,548,6836,24363,243,548,20,0.0
118,207485,612,6964,24781,245,612,33,0.0
119,206913,572,7065,25287,250,572,29,0.0
120,206297,616,7124,25798,252,616,21,0.0
121,205670,627,7229,26300,261,627,28,0.0
122,205065,605,7301,26853,263,605,21,0.0
123,204402,663,7440,27313,269,663,32,0.0
124,203744,658,7591,27819,275,658,31,0.0
125,203075,669,7733,28326,284,669,21,0.0
126,202384,691,7885,28842,285,691,30,0.0
127,201736,648,8053,29361,289,648,43,0.0
128,201055,681,8197,29861,293,681,29,0.0
