#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239373,425,0,0,0,0,0,0.0
-28,239373,425,0,0,0,0,0,0.0
-27,239373,425,0,0,0,0,0,0.0
-26,239373,425,0,0,0,0,0,0.0
-25,239373,425,0,0,0,0,0,0.0
-24,239373,425,0,0,0,0,0,0.0
-23,239373,425,0,0,0,0,0,0.0
-22,239373,425,0,0,0,0,0,0.0
-21,239373,425,0,0,0,0,0,0.0
-20,239373,374,51,0,0,0,0,0.0
-19,239373,374,51,0,0,0,0,0.0
-18,239372,358,68,0,0,1,0,0.0
-17,239370,342,86,0,0,2,0,0.0
-16,239370,323,104,1,0,0,0,0.0
-15,239368,308,121,1,0,2,0,0.0
-14,239360,263,172,3,0,8,0,0.0
-13,239355,175,262,6,0,5,0,0.0
-12,239340,117,334,7,0,15,0,0.0
-11,239325,83,378,12,0,15,1,0.0
-10,239296,29,456,17,0,29,1,0.0
-9,239269,27,475,27,0,27,0,0.0
-8,239241,28,495,34,0,28,1,0.0
-7,239208,33,516,41,0,33,2,0.0
-6,239169,39,531,59,0,39,1,0.0
-5,239117,52,556,73,0,52,3,0.0
-4,239059,58,571,110,0,58,3,0.0
-3,238999,60,599,140,0,60,5,0.0
-2,238933,66,614,185,0,66,6,0.0
-1,238863,70,644,221,0,70,5,0.0
0,238759,104,671,264,0,104,2,40.0
1,238657,102,733,304,2,102,1,7.0
2,238518,139,781,357,3,139,2,10.0
3,238383,135,876,401,3,135,0,4.0
4,238258,125,959,452,4,125,2,3.0
5,238089,169,1033,503,4,169,2,5.0
6,237903,186,1156,549,4,186,1,6.0
7,237690,213,1303,588,4,213,1,6.0
8,237449,241,1477,627,4,241,3,9.0
9,237192,257,1667,678,4,257,1,12.0
10,236880,312,1857,745,4,312,5,7.0
11,236581,299,2102,810,6,299,3,11.0
12,236207,374,2319,892,6,374,6,18.0
13,235789,418,2599,985,7,418,1,13.0
14,235353,436,2897,1105,7,436,5,27.0
15,234806,547,3223,1215,7,547,5,23.0
16,234616,190,3660,1324,8,190,8,33.0
17,234399,217,3714,1459,9,217,13,23.0
18,234181,218,3768,1621,10,218,8,35.0
19,233958,223,3810,1797,10,223,8,26.0
20,233695,263,3842,1987,11,263,12,23.0
21,233422,273,3901,2190,12,273,14,15.0
22,233151,271,3970,2393,13,271,14,1.0
23,233060,91,3950,2684,13,91,18,0.0
24,232943,117,3738,2985,15,117,11,0.0
25,232828,115,3575,3264,16,115,20,0.0
26,232697,131,3331,3622,17,131,22,0.0
27,232557,140,3136,3945,20,140,12,0.0
28,232415,142,2956,4262,23,142,19,0.0
29,232264,151,2768,4588,27,151,11,0.0
30,232110,154,2634,4871,29,154,11,0.0
31,231968,142,2491,5166,31,142,8,0.0
32,231820,148,2344,5452,34,148,15,0.0
33,231685,135,2236,5707,35,135,6,0.0
34,231546,139,2123,5953,37,139,8,0.0
35,231411,135,2063,6147,42,135,7,0.0
36,231250,161,2004,6341,42,161,8,0.0
37,231091,159,1962,6543,43,159,5,0.0
38,230950,141,1984,6679,44,141,2,0.0
39,230770,180,1962,6841,45,180,12,0.0
40,230582,188,1948,7032,48,188,4,0.0
41,230397,185,2006,7158,52,185,10,0.0
42,230216,181,2051,7292,58,181,8,0.0
