#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,328137,425,0,0,0,0,0,0.0
-28,328137,425,0,0,0,0,0,0.0
-27,328137,425,0,0,0,0,0,0.0
-26,328137,425,0,0,0,0,0,0.0
-25,328137,425,0,0,0,0,0,0.0
-24,328137,425,0,0,0,0,0,0.0
-23,328137,425,0,0,0,0,0,0.0
-22,328137,425,0,0,0,0,0,0.0
-21,328137,425,0,0,0,0,0,0.0
-20,328137,374,51,0,0,0,0,0.0
-19,328137,374,51,0,0,0,0,0.0
-18,328135,359,68,0,0,2,0,0.0
-17,328133,342,87,0,0,2,0,0.0
-16,328130,326,106,0,0,3,0,0.0
-15,328128,308,126,0,0,2,0,0.0
-14,328119,264,178,1,0,9,1,0.0
-13,328107,182,270,3,0,12,0,0.0
-12,328101,108,349,4,0,6,1,0.0
-11,328089,80,386,7,0,12,0,0.0
-10,328074,15,457,16,0,15,1,0.0
-9,328047,27,461,27,0,27,1,0.0
-8,328012,35,478,37,0,35,3,0.0
-7,327975,37,498,52,0,37,2,0.0
-6,327926,49,513,74,0,49,1,0.0
-5,327882,44,548,88,0,44,1,0.0
-4,327818,64,563,117,0,64,3,0.0
-3,327758,60,582,162,0,60,2,0.0
-2,327677,81,603,200,1,81,2,0.0
-1,327591,86,650,234,1,86,1,0.0
0,327479,112,688,282,1,112,2,40.0
1,327352,127,764,318,1,127,6,7.0
2,327196,156,846,363,1,156,3,10.0
3,327028,168,966,399,1,168,4,4.0
4,326841,187,1098,435,1,187,4,3.0
5,326629,212,1232,487,2,212,4,5.0
6,326389,240,1391,540,2,240,0,6.0
7,326100,289,1583,587,3,289,4,6.0
8,325736,364,1830,629,3,364,1,9.0
9,325362,374,2137,686,3,374,4,12.0
10,324934,428,2445,752,3,428,5,7.0
11,324460,474,2788,835,5,474,4,11.0
12,323988,472,3165,932,5,472,2,18.0
13,323488,500,3537,1032,5,500,3,13.0
14,322981,507,3924,1145,5,507,5,27.0
15,322436,545,4269,1306,6,545,7,23.0
16,322132,304,4664,1456,6,304,10,33.0
17,321831,301,4764,1659,7,301,10,23.0
18,321517,314,4842,1881,8,314,14,35.0
19,321166,351,4915,2122,8,351,14,26.0
20,320826,340,5022,2365,9,340,18,23.0
21,320466,360,5044,2681,11,360,18,15.0
22,320101,365,5104,2980,12,365,15,1.0
23,320010,91,5119,3329,13,91,14,0.0
24,319874,136,4837,3702,13,136,19,0.0
25,319785,89,4559,4113,16,89,13,0.0
26,319682,103,4219,4541,17,103,22,0.0
27,319550,132,3920,4938,22,132,21,0.0
28,319423,127,3624,5362,26,127,12,0.0
29,319319,104,3378,5731,30,104,15,0.0
30,319209,110,3086,6124,33,110,12,0.0
31,319092,117,2841,6475,37,117,11,0.0
32,318978,114,2609,6819,42,114,5,0.0
33,318822,156,2418,7122,44,156,12,0.0
34,318669,153,2270,7420,50,153,10,0.0
35,318514,155,2121,7720,52,155,5,0.0
36,318346,168,2010,7982,56,168,8,0.0
37,318206,140,1947,8210,59,140,6,0.0
38,318058,148,1924,8370,62,148,6,0.0
39,317903,155,1886,8554,64,155,8,0.0
40,317745,158,1872,8722,65,158,4,0.0
41,317551,194,1865,8884,68,194,7,0.0
42,317395,156,1938,9005,68,156,6,0.0
43,317231,164,1981,9118,68,164,5,0.0
44,317076,155,2003,9258,70,155,10,0.0
45,316903,173,2010,9404,72,173,2,0.0
46,316722,181,2057,9528,74,181,9,0.0
47,316555,167,2082,9684,74,167,6,0.0
48,316380,175,2068,9860,79,175,12,0.0
49,316181,199,2127,9975,80,199,4,0.0
50,315995,186,2202,10096,83,186,9,0.0
51,315805,190,2250,10232,85,190,5,0.0
52,315615,190,2283,10387,87,190,9,0.0
53,315432,183,2322,10537,88,183,5,0.0
54,315227,205,2331,10705,94,205,9,0.0
55,315013,214,2377,10863,95,214,7,0.0
56,314812,201,2409,11043,97,201,12,0.0
57,314608,204,2440,11213,97,204,6,0.0
58,314379,229,2463,11392,99,229,11,0.0
59,314173,206,2522,11560,101,206,8,0.0
60,313956,217,2536,11752,101,217,3,0.0
61,313706,250,2581,11923,102,250,13,0.0
62,313503,203,2666,12086,104,203,14,0.0
63,313283,220,2697,12257,105,220,8,0.0
64,313015,268,2744,12429,106,268,10,0.0
65,312789,226,2845,12596,106,226,13,0.0
66,312534,255,2870,12792,111,255,20,0.0
67,312307,227,2921,12995,112,227,9,0.0
68,312014,293,2966,13176,113,293,11,0.0
69,311752,262,3057,13377,114,262,14,0.0
70,311502,250,3107,13585,118,250,17,0.0
71,311235,267,3161,13776,123,267,14,0.0
72,310991,244,3217,13987,123,244,7,0.0
73,310729,262,3232,14214,125,262,15,0.0
74,310503,226,3262,14444,127,226,10,0.0
75,310238,265,3267,14660,132,265,14,0.0
76,309998,240,3276,14913,135,240,17,0.0
77,309703,295,3300,15127,137,295,15,0.0
78,308195,1508,3357,15362,140,1508,9,0.0
79,306632,1563,4615,15608,144,1563,19,0.0
80,305087,1545,5920,15865,145,1545,15,0.0
81,303449,1638,7244,16084,147,1638,16,0.0
82,301825,1624,8630,16334,149,1624,16,0.0
83,300120,1705,9990,16597,150,1705,12,0.0
84,298363,1757,11416,16875,151,1757,9,0.0
85,296430,1933,12901,17146,152,1933,24,0.0
86,294426,2004,14539,17439,154,2004,21,0.0
87,292308,2118,16174,17807,155,2118,29,0.0
88,290110,2198,17822,18275,157,2198,33,0.0
89,287798,2312,19477,18817,158,2312,43,0.0
90,285292,2506,21076,19528,160,2506,57,0.0
91,282774,2518,22767,20340,163,2518,67,0.0
92,279880,2894,24287,21328,173,2894,77,0.0
93,276941,2939,26039,22468,175,2939,90,0.0
94,273873,3068,27706,23730,185,3068,66,0.0
95,270834,3039,29341,25149,199,3039,97,0.0
96,267628,3206,30884,26632,212,3206,90,0.0
97,264267,3361,32464,28245,225,3361,101,0.0
98,260641,3626,33979,30082,234,3626,87,0.0
99,256969,3672,35674,32005,242,3672,102,0.0
100,253160,3809,37261,34073,259,3809,116,0.0
101,249292,3868,38898,36229,275,3868,134,0.0
102,245282,4010,40564,38412,294,4010,129,0.0
103,241204,4078,42198,40766,316,4078,149,0.0
104,237016,4188,43867,43158,333,4188,165,0.0
105,232690,4326,45414,45777,355,4326,164,0.0
106,228409,4281,47023,48467,382,4281,164,0.0
107,224048,4361,48508,51231,414,4361,138,0.0
108,219562,4486,49851,54221,442,4486,152,0.0
