Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0
1,0,243,1.0,0,0,0.0,0,0,0.0,0,314,1.0,0,44,1.0,1.0,601,3,601,0,0
2,0,487,1.0,0,0,0.0,0,0,0.0,0,628,1.0,0,88,1.0,1.0,1203,6,1203,0,0
3,0,487,1.0,0,1,1.0,0,1,1.0,0,652,1.0,0,132,1.0,1.0,1273,5,1273,0,0
4,0,487,1.0,0,1,1.0,0,1,1.0,0,676,1.0,0,177,1.0,1.0,1342,8,1342,0,0
5,0,487,1.0,0,2,1.0,0,1,1.0,0,700,1.0,0,221,1.0,1.0,1411,7,1411,0,0
6,0,487,1.0,0,2,1.0,0,2,1.0,0,723,1.0,0,265,1.0,1.0,1479,5,1479,0,0
7,0,487,1.0,0,3,1.0,0,2,1.0,0,747,1.0,0,310,1.0,1.0,1549,11,1549,0,0
8,0,487,1.0,0,3,1.0,1,2,0.5,0,771,1.0,0,354,1.0,0.9993815708101422,1617,8,1617,1,0
