,
2014-11-15,1338
2014-11-30,1338
2014-12-15,1394
2014-12-31,1440
2015-01-15,1437
2015-01-31,1419
2015-02-15,1467
2015-02-28,1447
2015-03-15,1420
2015-03-31,1442
2015-05-05,1469
2015-05-15,1463
2015-05-31,1468
2015-06-15,1472
2015-06-30,1497
2015-07-15,1499
2015-07-31,1500
2015-08-15,1460
2015-08-29,1447
2015-09-13,1430
2015-09-28,1415
2015-10-15,1361
2015-10-27,1357
2015-11-15,1359
2015-11-28,1254
2015-12-31,1278
2016-01-15,1283
2016-02-15,1286
2016-02-29,1286
2016-03-15,1270
2016-03-31,1263
2016-04-30,1255
2016-05-31,1262
2016-06-30,1240
