,
2014-11-15,53202
2014-11-30,52723
2014-12-15,52013
2014-12-31,50766
2015-01-15,50699
2015-01-31,44753
2015-02-15,44176
2015-02-28,43832
2015-03-15,43727
2015-03-31,43235
2015-05-05,42077
2015-05-15,41803
2015-05-31,41538
2015-06-15,41224
2015-06-30,41158
2015-07-15,41031
2015-07-31,40911
2015-08-15,40840
2015-08-29,40790
2015-09-13,40595
2015-09-28,40590
2015-10-15,40741
2015-10-27,40577
2015-11-15,40678
2015-11-28,40776
2015-12-31,40167
2016-01-15,40159
2016-02-15,40243
2016-02-29,40592
2016-03-15,40600
2016-03-31,40685
2016-04-30,40400
2016-05-31,40426
2016-06-30,40471
