#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,292248,425,0,0,0,0,0,0.0
-28,292248,425,0,0,0,0,0,0.0
-27,292248,425,0,0,0,0,0,0.0
-26,292248,425,0,0,0,0,0,0.0
-25,292248,425,0,0,0,0,0,0.0
-24,292248,425,0,0,0,0,0,0.0
-23,292248,425,0,0,0,0,0,0.0
-22,292248,425,0,0,0,0,0,0.0
-21,292248,425,0,0,0,0,0,0.0
-20,292248,374,51,0,0,0,0,0.0
-19,292244,378,51,0,0,4,0,0.0
-18,292232,369,72,0,0,12,0,0.0
-17,292212,360,101,0,0,20,0,0.0
-16,292179,356,138,0,0,33,0,0.0
-15,292141,344,188,0,0,38,0,0.0
-14,292060,336,276,1,0,81,0,0.0
-13,291918,312,440,3,0,142,0,0.0
-12,291668,352,647,6,0,250,0,0.0
-11,291257,479,928,9,0,411,0,0.0
-10,290568,689,1400,16,0,689,2,0.0
-9,289443,1125,2080,25,0,1125,2,0.0
-8,287548,1895,3190,40,0,1895,3,0.0
-7,284548,3000,5064,61,0,3000,3,0.0
-6,280025,4523,8031,94,0,4523,3,0.0
-5,274904,5121,12515,133,0,5121,4,0.0
-4,270631,4273,17561,208,0,4273,10,0.0
-3,267170,3461,21732,310,0,3461,12,0.0
-2,264150,3020,25036,467,0,3020,17,0.0
-1,261372,2778,27823,700,0,2778,26,0.0
0,258770,2602,30225,1076,0,2602,41,40.0
1,256076,2694,32311,1591,1,2694,55,7.0
2,253322,2754,34207,2387,3,2754,68,10.0
3,250266,3056,35873,3472,6,3056,103,4.0
4,246864,3402,37452,4945,10,3402,101,3.0
5,242966,3898,39030,6766,13,3898,120,5.0
6,238541,4425,40705,8980,22,4425,158,6.0
7,233434,5107,42580,11518,34,5107,156,6.0
8,227651,5783,44921,14276,42,5783,157,9.0
9,221227,6424,47872,17097,53,6424,157,12.0
10,214377,6850,51211,20166,69,6850,151,7.0
11,206815,7562,54954,23253,89,7562,142,11.0
12,199070,7745,59391,26363,104,7745,163,18.0
13,190877,8193,63925,29553,125,8193,167,13.0
14,182325,8552,68866,32768,162,8552,146,27.0
15,173455,8870,74094,36052,202,8870,187,23.0
