building,type,Latitude,Longitude
yes,9,51.53723886556469,-0.3050130228368619
,0,51.535411546321704,-0.24140424821941925
yes,9,51.52970408940948,-0.19605486387337612
,0,51.5298132,-0.2071765
residential,8,51.53295871964602,-0.22131714252942267
,0,51.53353575423457,-0.2278893554395552
,0,51.5306818,-0.2235717
,0,51.5601397,-0.2368497
,0,51.5592057,-0.2635628
,0,51.54624770970453,-0.291628192287856
,0,51.5262747,-0.2761571
yes,9,51.534866198926146,-0.20760951763149563
,0,51.52656871208211,-0.2825031735864075
,0,51.579306156967064,-0.2874513545255434
residential,8,51.559153699999996,-0.33614795
residential,8,51.53245757253827,-0.21808693804624724
,0,51.58284666849254,-0.25773092061107256
apartments,8,51.525486348285,-0.1990390533601643
,0,51.5628148,-0.3028577
yes,9,51.562627000000006,-0.3316589000000005
residential,8,51.53276816593107,-0.20406065244225405
,0,51.568836740190555,-0.22243816641756375
yes,9,51.53178982404666,-0.20679898127325533
,0,51.5684012,-0.3309824
yes,9,51.59806656901926,-0.2608397935893199
residential,8,51.53016807416239,-0.20492169027626717
,0,51.59468974266986,-0.2568791834425439
,0,51.53853411715752,-0.22839082185524265
residential,8,51.530438406400606,-0.20221927226471584
,0,51.5620822,-0.2574665
,0,51.5485112,-0.3199345
yes,9,51.54385121699212,-0.20077300244227841
,0,51.592732199644075,-0.25725088075169456
,0,51.533825201755455,-0.20023836599703015
industrial,4,51.54074469583704,-0.29196356722075706
,0,51.5255964,-0.1935694
,0,51.5667476,-0.3267713
,0,51.536283049999994,-0.21348625
,0,51.560251425784976,-0.21813381257400183
,0,51.5536625,-0.2938144
,0,51.5618806,-0.3302495
,0,51.5515241,-0.2780266
residential,8,51.53027252668881,-0.2187329144657427
yes,9,51.52863796767165,-0.21410060169014777
,0,51.52961894909466,-0.1974379845309224
yes,9,51.58166134977108,-0.24728959760822564
yes,9,51.535528299999996,-0.22836164999999997
,0,51.5795768,-0.3227603
,0,51.56374903320351,-0.2799175114320154
residential,8,51.532311483040324,-0.20615962711257205
,0,51.531454249999996,-0.22688075
apartments,8,51.53374945551786,-0.18890627783840575
yes,9,51.5352714142368,-0.22027203571006615
,0,51.5500509,-0.3217561
yes,9,51.53224475115878,-0.212072134328006
residential,8,51.53719352903685,-0.20786420063706224
,0,51.5711857,-0.3080139
,0,51.5373448,-0.192565
yes,9,51.6005999,-0.27545035000000045
,0,51.5302591,-0.269379
yes,9,51.54395979999999,-0.20368704999999998
,0,51.5337194,-0.2751584
yes,9,51.55938087373527,-0.2502041606155219
yes,9,51.53629013626973,-0.23404665346791576
,0,51.544500280454564,-0.1988449133298655
residential,8,51.530031841222666,-0.21243515742818503
,0,51.550657776059566,-0.3156297792909701
,0,51.5598726,-0.2517444
,0,51.56332101976723,-0.26146759519072105
,0,51.5580772,-0.3249204
residential,8,51.532157013335805,-0.20349893411773712
yes,9,51.596986145711206,-0.2684113184500289
,0,51.55512847928336,-0.2539811667531485
,0,51.528854357564605,-0.2104866471452087
yes,9,51.533605398615535,-0.1933255089954926
,0,51.56062274288731,-0.3282544865720083
,0,51.53784914596013,-0.1962687357568334
residential,8,51.529445019874096,-0.19480500882325683
,0,51.53406769000837,-0.22936065464124414
,0,51.5416629,-0.2129571
,0,51.52582585508894,-0.19765082228038236
,0,51.5510936,-0.32707405
,0,51.55265712544325,-0.27085209246374514
residential,8,51.5326961838199,-0.20639884119352903
,0,51.5535977,-0.3324343
yes,9,51.540773403351665,-0.22715428680849445
,0,51.53227665,-0.2857867
,0,51.5340341,-0.2346606
yes,9,51.536412273872536,-0.23017063130575283
,0,51.5753018,-0.322654
garages,0,51.53358389673403,-0.1915493934093985
,0,51.53332588989165,-0.21857317835549556
,0,51.53250051938211,-0.2277379836484055
,0,51.5293032,-0.20858
yes,9,51.55383011701465,-0.29114889927225485
,0,51.5326879,-0.1897255
terrace,8,51.55465985734962,-0.3327210750823269
,0,51.52933517546654,-0.21732344622104396
,0,51.5698974,-0.22915
yes,9,51.53996294964019,-0.2016134175293791
,0,51.528967,-0.20445
,0,51.56354428553945,-0.23458612689362016
residential,8,51.5324509133051,-0.22274819540933116
,0,51.5504940771131,-0.22633374293689934
,0,51.53130979289687,-0.21368413792549829
,0,51.56205801760964,-0.23356987880946198
yes,9,51.53442085038347,-0.22254272543837814
,0,51.530783650000004,-0.19505145000000002
residential,8,51.533737492370996,-0.19665877300070225
,0,51.535274,-0.2201464
yes,9,51.54344044864423,-0.19438001195204327
yes,9,51.545617524899185,-0.20696774523050948
school,5,51.54174592491389,-0.23334623889306938
,0,51.532638969707584,-0.23138929237022593
,0,51.536362,-0.1935466
,0,51.534362008120894,-0.1982071120206129
,0,51.55751001456098,-0.26618349932709917
,0,51.55020851544386,-0.25043265462743636
,0,51.5932307,-0.2577568
,0,51.56014964182514,-0.3343401018522931
residential,8,51.53039723712117,-0.20361627784031688
,0,51.5712761,-0.294612
,0,51.53951599187524,-0.2131931418479976
,0,51.53002988192176,-0.28309482063430724
yes,9,51.58957759518344,-0.27299012073695267
,0,51.53022463676054,-0.2122423539721586
,0,51.55300535000001,-0.2609882
,0,51.5527965,-0.3323947
,0,51.5670658,-0.327068
yes,9,51.54076860568655,-0.22523116168754295
house,8,51.557427113320294,-0.22159157660049297
,0,51.53294567758986,-0.2031150509719316
,0,51.530378952061945,-0.22689654587408112
,0,51.55625717550899,-0.23953921547794646
,0,51.5523420760255,-0.32727419957200293
,0,51.58287965,-0.3150292
residential,8,51.53032721978352,-0.21999508588534172
yes,9,51.5398043,-0.19746995
yes,9,51.575774927068736,-0.23175473438070035
residential,8,51.52704322925894,-0.19556920282856682
,0,51.5725156,-0.2966329
,0,51.5734468,-0.3020009
residential,8,51.53171648937289,-0.22292671805496952
residential,8,51.5359451814397,-0.2202881924007523
yes,9,51.53487720847886,-0.2269559423231078
yes,9,51.53630839999999,-0.19919119999999998
yes,9,51.540320150747355,-0.2026997816875724
residential,8,51.52704043264205,-0.20069954517294447
,0,51.5666083,-0.3227846
,0,51.5797735,-0.28883895
residential,8,51.52524602253148,-0.19679028596143552
yes,9,51.5819754,-0.24851754999999998
,0,51.56049791182618,-0.2529025993032347
,0,51.54957906344898,-0.26235742703237425
,0,51.53402397176311,-0.2245765312258269
,0,51.57239176739919,-0.2574809214678528
yes,9,51.53467199999999,-0.22334254999999997
school,5,51.54053232594318,-0.19708908979024162
,0,51.5314682,-0.196054
,0,51.54629068359164,-0.2042114648920021
yes,9,51.57469135156218,-0.23889979763388083
,0,51.54018783602707,-0.19379104212846096
,0,51.542962406784675,-0.2391821638934608
,0,51.5382024,-0.2148119
,0,51.54504773178203,-0.20263823322639435
,0,51.5499142,-0.319739
,0,51.532745193492374,-0.22730828138569728
residential,8,51.53004661628101,-0.2039598026469683
yes,9,51.53563557622551,-0.19970396695443288
yes,9,51.532601679074766,-0.21446903924086566
residential,8,51.53098830000181,-0.21131580245757176
,0,51.530016185951006,-0.21217007906509064
,0,51.543282950000005,-0.29107435000000004
yes,9,51.53556807899049,-0.21402131979543038
,0,51.5413037,-0.1998887
yes,9,51.532097331306254,-0.23129250419696987
yes,9,51.58662375,-0.246911
yes,9,51.553083345614866,-0.217661222464839
residential,8,51.53690192930235,-0.21924485214698985
,0,51.5411928,-0.2830472
,0,51.5460451,-0.2751611
,0,51.5552789,-0.25291664999999997
,0,51.54294185625696,-0.2951456538629583
yes,9,51.53790404591011,-0.22150088743975246
yes,9,51.542961281232344,-0.19610246092419734
,0,51.5443433,-0.2366463
residential,8,51.52959255369211,-0.213668042362562
,0,51.5414569,-0.1961134
,0,51.5531198,-0.3309314
yes,9,51.58760670983573,-0.2488750905667299
,0,51.5425161,-0.1986101
,0,51.56154046830079,-0.3317996539165982
,0,51.53126800359794,-0.1907289929359823
,0,51.571794750401764,-0.23305624107531978
residential,8,51.536303529394694,-0.21831553155217412
,0,51.5423884,-0.2929883
,0,51.53077578620193,-0.21263200532597257
,0,51.534892127637484,-0.23114628646130092
,0,51.6177844348073,-0.28763179924033133
,0,51.53819111213379,-0.1944110696544507
,0,51.554369,-0.3371574
,0,51.54429924999999,-0.27267075
yes,9,51.533670515448094,-0.21361923413632802
house,8,51.53516441127218,-0.19058913009458203
,0,51.55730602201336,-0.25683827491980643
,0,51.5413992,-0.280516
yes,9,51.53637683217291,-0.22651210788168458
,0,51.5719005,-0.2946768
,0,51.574342571636834,-0.23878122257678877
residential,8,51.541966474148644,-0.22186843316971155
residential,8,51.528150198491,-0.21329340268872005
,0,51.53157814954011,-0.22948015452400272
yes,9,51.583037614648525,-0.2489112184396434
,0,51.52644450983461,-0.28386789347319935
,0,51.54049018015902,-0.27669824043268065
,0,51.581622618831695,-0.2514148199100662
,0,51.576608854630564,-0.25981621748843264
yes,9,51.53692157588666,-0.22338907379575645
,0,51.53280893630069,-0.21514646784846733
,0,51.5535849,-0.3423573
yes,9,51.545656126588355,-0.2529410466913565
yes,9,51.53140460429126,-0.23571347437299228
,0,51.52918450249934,-0.20877549906981918
,0,51.59384830594737,-0.28559110160901396
yes,9,51.5499806226519,-0.22036916145079902
yes,9,51.54119129248787,-0.194424683407333
,0,51.5489633,-0.318639
,0,51.5503263,-0.2902373
yes,9,51.55809718891474,-0.2846676511264749
yes,9,51.53975591571449,-0.19161511515492582
,0,51.5920183,-0.2743985
,0,51.559445249999996,-0.28298579999999995
residential,8,51.52409112110104,-0.19727434196063204
yes,9,51.54046350000001,-0.2240711
,0,51.5624964,-0.2524919
,0,51.5283980474608,-0.21159513188285373
,0,51.59775654383168,-0.2704829747495428
,0,51.5323413,-0.27808025000000003
,0,51.55476542595465,-0.25578174028604816
,0,51.5307275,-0.2069391
yes,9,51.537849020965226,-0.20815918403041717
,0,51.56038079315675,-0.2725058314943885
,0,51.537702994642565,-0.2114607252962306
residential,8,51.5319156478588,-0.21907011970006982
,0,51.53422578096069,-0.22708346418920308
,0,51.536511,-0.297497
residential,8,51.543976349999994,-0.2060198
,0,51.5517242,-0.3242531
residential,8,51.52996970358736,-0.19863658457360903
,0,51.5469261,-0.2044826
yes,9,51.53456609999999,-0.21461029999999998
,0,51.5659243,-0.2483779
,0,51.5735728,-0.2314541
,0,51.54798052276885,-0.24443610748726624
,0,51.536759942472585,-0.18770763527646697
,0,51.53366692995332,-0.23092111169706947
,0,51.5568592,-0.2151022
residential,8,51.53348365759805,-0.22239272440297658
house,8,51.55284425852453,-0.2916778257827436
,0,51.5393207,-0.2086746
,0,51.53626365061567,-0.22391951295342907
,0,51.5448945,-0.1986598
,0,51.5312844,-0.2220964
yes,9,51.53647902523696,-0.22620231039449032
residential,8,51.52883911978499,-0.210487373463498
,0,51.5724483,-0.2966849
,0,51.560521,-0.3330746
,0,51.5306811,-0.1944121
yes,9,51.54011108488536,-0.19198020413137692
,0,51.5705741,-0.2312273
,0,51.5368741,-0.1919302
,0,51.5561394,-0.3310545
yes,9,51.538864,-0.19083984999999998
yes,9,51.54903282219339,-0.2610083035483577
residential,8,51.53262449122297,-0.22584934235700788
,0,51.5834289,-0.3143608
,0,51.544947609073176,-0.27256047921737947
yes,9,51.59124800000001,-0.2542131
,0,51.5459322,-0.2232025
,0,51.547721800000005,-0.25234504999999996
,0,51.53090704025659,-0.21892337834126502
yes,9,51.53453646070628,-0.21745567313159328
,0,51.534699,-0.19423195000000168
,0,51.56155085,-0.28048525
residential,8,51.53259769025926,-0.2096145685062444
,0,51.5836155,-0.3144218
,0,51.5313112,-0.1919381
residential,8,51.532176492641156,-0.22011839421509202
garage,0,51.5342522696173,-0.22643960541489636
,0,51.530041026503525,-0.24781761319204273
,0,51.54771454346301,-0.2452223959422013
yes,9,51.537684466735755,-0.22266255052092815
yes,9,51.53813803467675,-0.19825145670497626
,0,51.555321791509115,-0.25293332519127426
residential,8,51.5402412378496,-0.2118289912348505
yes,9,51.55231938162471,-0.2703443558371602
yes,9,51.530832737835276,-0.23663942890048298
,0,51.5878761,-0.3105774
yes,9,51.53713388641781,-0.23560699705183266
,0,51.53348784978795,-0.22586810304226157
yes,9,51.59514206950382,-0.25755865283869417
,0,51.56764338189301,-0.26394692037007816
,0,51.57418719198535,-0.2978031980472556
yes,9,51.55544765066095,-0.24530008294677938
,0,51.535941001710086,-0.22244075078921294
,0,51.54160365,-0.2046818
residential,8,51.52981043477112,-0.21031790147886337
yes,9,51.59743039999999,-0.26297025
,0,51.5316664,-0.2073768
,0,51.5593605,-0.2435334
,0,51.5339455,-0.195307
yes,9,51.544508055556015,-0.2945250108252243
,0,51.57353208731062,-0.2962280139927878
,0,51.5705238,-0.294628
,0,51.5247608,-0.196763
residential,8,51.53116573624537,-0.21019362985802212
,0,51.5571499,-0.3395127
,0,51.5304298,-0.2169885
yes,9,51.542754349999996,-0.20117705
,0,51.5528939,-0.2106517
,0,51.54922965,-0.2214311
yes,9,51.53131224367904,-0.1959269818625085
,0,51.5430033,-0.2693063
,0,51.5448967,-0.2727742
,0,51.54078281690783,-0.20187863888248983
,0,51.5666128,-0.3102122
yes,9,51.535987484495315,-0.23348179495353147
,0,51.55601729999999,-0.2113032
,0,51.5455403,-0.2700072
,0,51.57597310058657,-0.318083033476535
yes,9,51.5465182930188,-0.22351972991606936
yes,9,51.54595820097561,-0.20518157024799172
,0,51.529810309235465,-0.22175309748938996
yes,9,51.54557410283936,-0.2025732897629717
,0,51.54656284633832,-0.2006416498562593
yes,9,51.53096722370551,-0.2070323172642641
,0,51.56546227398731,-0.2737419499823623
residential,8,51.52800193842509,-0.20055802456224195
,0,51.53241525537948,-0.20994570480966487
residential,8,51.53347835000001,-0.22113575
,0,51.57480255,-0.23650569999999976
,0,51.56009505,-0.33413905
,0,51.593095,-0.2585083
,0,51.541195124217204,-0.28383897544850567
,0,51.537323,-0.2842597
yes,9,51.53952745,-0.20170115
,0,51.5305782521522,-0.23603464993807416
yes,9,51.542004600000006,-0.20450194999999874
yes,9,51.53712319789845,-0.2372816438169259
,0,51.5301145,-0.2063181
yes,9,51.53763418821149,-0.23520095875517666
,0,51.554634,-0.3332558
yes,9,51.533915459844756,-0.2729622090031123
yes,9,51.5353519,-0.22183105000000014
,0,51.52766718163742,-0.21584166045322092
residential,8,51.53067421196096,-0.21007881959973784
yes,9,51.546764181711026,-0.21263638994882414
,0,51.5802827,-0.3281826
,0,51.5517679,-0.228977
yes,9,51.586479280697795,-0.24891973478475513
,0,51.5329962,-0.1959179
yes,9,51.543778607015476,-0.22348519053387766
,0,51.552918068712614,-0.31340399217310255
yes,9,51.55625835000001,-0.29092715
,0,51.57680883696133,-0.30705615408617615
data_center,4,51.53157915,-0.25591384999999967
,0,51.5690637,-0.3283221
residential,8,51.53068475905397,-0.21317624306625338
yes,9,51.542139,-0.20190370000000005
,0,51.5326743,-0.2225443
yes,9,51.53714093418053,-0.22859824227110212
,0,51.57994782787927,-0.2783183696623516
,0,51.5284797,-0.1915792
,0,51.54064995,-0.19937095
yes,9,51.58197162332911,-0.25170207457789
house,8,51.52782097341776,-0.1960900411574436
,0,51.5784739,-0.3314755
,0,51.5754442,-0.3088625
,0,51.53173852780045,-0.2265007671536896
yes,9,51.53964183219999,-0.19952139863957977
yes,9,51.55395115791406,-0.21139516087349094
yes,9,51.56846455377453,-0.29639512421189806
residential,8,51.53010561711735,-0.21956756654790804
,0,51.5827269,-0.3160428
yes,9,51.53722595,-0.23009244999999998
yes,9,51.54303368571615,-0.21912448856302308
,0,51.55449430000001,-0.31807114999999997
,0,51.5430146,-0.2852464
,0,51.5556154,-0.2283198
yes,9,51.544189621111386,-0.19558471995453983
,0,51.53090021851729,-0.20119511399676718
yes,9,51.54525516621545,-0.19676108549756346
,0,51.54006245403076,-0.3040641273142855
,0,51.5677115,-0.2439174
,0,51.54174470754826,-0.26197482605113076
yes,9,51.55883508766446,-0.2184184097770811
,0,51.5717692,-0.3083594
yes,9,51.54682241662847,-0.23077327559178723
,0,51.575285550000004,-0.23915999999999998
,0,51.53259385551426,-0.22998992387756287
yes,9,51.562149429013346,-0.31254577075506024
,0,51.5269824,-0.285097
residential,8,51.531153463810156,-0.20196556246561462
,0,51.53885011500445,-0.28358875711415776
yes,9,51.58115765,-0.24858700000000142
,0,51.5306742,-0.2358293
,0,51.5298325,-0.2091573
yes,9,51.54445585,-0.21279399999999996
residential,8,51.530608704784,-0.20817938322106042
,0,51.55107543861849,-0.28902519956479006
,0,51.541661166298134,-0.22645181901096045
,0,51.559946260364406,-0.21571937444949651
,0,51.5460701,-0.2927222
,0,51.5526303,-0.3271374
yes,9,51.5915910574757,-0.25373014461021515
,0,51.580271550000006,-0.32877685
,0,51.5652388,-0.3276154
,0,51.52874014308744,-0.21417227505853778
yes,9,51.531376201720924,-0.22908367910380525
,0,51.53026714801351,-0.20491981928836406
yes,9,51.538160896056134,-0.22931130966272667
yes,9,51.53620004112208,-0.20543575182351478
yes,9,51.59903883495982,-0.2684633299869257
,0,51.52811259680743,-0.21252472592441088
terrace,8,51.55310952725976,-0.33010230376898697
,0,51.5497381,-0.3207486
,0,51.5659373,-0.26540895
,0,51.54018,-0.2891206
,0,51.56927055,-0.22864374999999998
,0,51.5498967,-0.2070043
,0,51.52981625523304,-0.2188115631284231
,0,51.526837099999995,-0.21402870000000002
,0,51.536068030857315,-0.229301052676254
residential,8,51.53135221071241,-0.21476777769206187
,0,51.53222704653572,-0.2273055225017553
yes,9,51.593227743656804,-0.2640764998635401
,0,51.533771045305635,-0.3043433992698949
,0,51.534153,-0.2012171
,0,51.55018034841666,-0.2984770689993519
,0,51.5356877,-0.2973472
,0,51.553618,-0.2496338
,0,51.52901075935598,-0.19271666532383108
,0,51.532203341408746,-0.2123828190855684
,0,51.5308762,-0.1965129
,0,51.5596406,-0.25285995
,0,51.535210177289365,-0.19600478721882533
,0,51.585549746160936,-0.276544634340195
,0,51.5701406,-0.3070242
,0,51.5362793,-0.1997483
,0,51.5738356,-0.3024952
residential,8,51.532449966019605,-0.2245408599270114
,0,51.5396101,-0.1979898
yes,9,51.539374951538434,-0.2806692957363802
,0,51.5390550944053,-0.28595449778890875
church,6,51.55598729412331,-0.31815348712430386
,0,51.53685024851715,-0.26128555828204475
,0,51.5813904,-0.2851663
yes,9,51.53004041154589,-0.2257418832550223
,0,51.530205076554424,-0.2142757156123108
,0,51.5505256,-0.2167658
,0,51.5544214,-0.2305951
yes,9,51.5362644,-0.22986330000000033
,0,51.5732981,-0.23392190000000002
residential,8,51.52957737252471,-0.20806855843637365
,0,51.58428445,-0.2888066
terrace,8,51.552071375477404,-0.3333362373822972
yes,9,51.53261360918822,-0.23315445360303316
yes,9,51.53153317722067,-0.23027994507269064
,0,51.5366924,-0.2655015
,0,51.5713078,-0.32410115
,0,51.55644915969487,-0.23429079512057485
,0,51.57786117703441,-0.26858870103103616
,0,51.55586195,-0.2694729
yes,9,51.59721294999999,-0.26208414999999996
,0,51.587355580414815,-0.26480553335216483
residential,8,51.53207572079042,-0.20962041177592403
,0,51.54093566539291,-0.24914538609715875
,0,51.5523665,-0.2964737
,0,51.5417816,-0.2977775
,0,51.527588852270824,-0.28257980221671763
yes,9,51.58894386953314,-0.24810276165951267
yes,9,51.532942157857796,-0.2076615629143803
,0,51.53564790118268,-0.210728244602211
yes,9,51.59649977456773,-0.25988223212631323
yes,9,51.55661908194999,-0.2141683945652219
yes,9,51.54111150000001,-0.22624215000000003
,0,51.529855900292084,-0.21518570364134884
residential,8,51.529600712588696,-0.1995575306137221
,0,51.5727413,-0.2944491
,0,51.535187544231086,-0.21561253397175814
,0,51.5402962,-0.2425338
,0,51.53072538382763,-0.2273564114120435
,0,51.5873941,-0.2561239
,0,51.5309192,-0.298416
,0,51.534531971686135,-0.19590789657050556
yes,9,51.539598561238165,-0.19847293138195546
,0,51.530600730971635,-0.21781847597618587
,0,51.552373,-0.3247764
,0,51.52619827672854,-0.19359830289995286
yes,9,51.58726398799656,-0.24549594356365126
,0,51.53215948642029,-0.24365519425310056
,0,51.53199244206704,-0.2041221335357182
yes,9,51.535045921596684,-0.20263428549643708
,0,51.538101202216446,-0.2153822082906954
,0,51.526909223844456,-0.2757635111219646
yes,9,51.54275970728172,-0.20191615912615865
,0,51.5920487,-0.3342094
,0,51.5537886,-0.3342975
,0,51.58159568538105,-0.31746669856941306
yes,9,51.5340288,-0.21714630000000007
,0,51.53037000280647,-0.214252417457859
,0,51.53407546406564,-0.2228156061706238
,0,51.575475,-0.3077993
,0,51.55987378551838,-0.27704805996651527
yes,9,51.531980237145866,-0.2307048247748512
,0,51.55148680035769,-0.2762084961978346
,0,51.530606202888734,-0.2075532116459595
yes,9,51.53313183698985,-0.1986189492068286
,0,51.539555,-0.2786124
,0,51.5350704,-0.1943721
residential,8,51.526853420567804,-0.19315713369921536
yes,9,51.53274014420169,-0.22773815422385021
,0,51.595909958103064,-0.2618626068968142
,0,51.5493969,-0.3200981
terrace,8,51.55499633498519,-0.33524947661715676
yes,9,51.53625635391443,-0.196884532501949
warehouse,3,51.53279588277329,-0.30931470243586406
,0,51.5315158,-0.2254166
,0,51.52479854257657,-0.21414191387327627
residential,8,51.530990848006645,-0.2092170401453009
,0,51.52937056736767,-0.21047424352625904
,0,51.533160195839855,-0.1917474504249719
yes,9,51.56035257317222,-0.21658943369014302
,0,51.587175369418794,-0.28016875330299107
yes,9,51.54656485752284,-0.2276559190766656
terrace,8,51.555715723535286,-0.3360120076715513
,0,51.54832855798937,-0.22075553912005796
yes,9,51.5397839,-0.22581845
residential,8,51.529423603787514,-0.21340495579641786
,0,51.5499982,-0.2202987
residential,8,51.52834562703612,-0.21156020993645755
,0,51.5807392,-0.27157155
,0,51.54881956929872,-0.2699340853517405
yes,9,51.52938154722099,-0.27177632136807534
,0,51.5267768,-0.1940936
,0,51.533085950059196,-0.21810744981934385
,0,51.53842529410123,-0.2863844565898373
,0,51.58441873345651,-0.26401414494244807
,0,51.5801419,-0.3132173
residential,8,51.526643926295854,-0.1966369820143716
residential,8,51.52923846239405,-0.20277098007144645
,0,51.54654678557941,-0.2288241499325896
residential,8,51.536478948313984,-0.22133698615812594
residential,8,51.52612151167496,-0.20067945714317476
residential,8,51.531118867637154,-0.22480494588351654
yes,9,51.53521251632031,-0.23051360137858676
,0,51.5386245,-0.21481659999999955
residential,8,51.524052061696054,-0.1949924892828993
yes,9,51.58086455165652,-0.31859744862169653
,0,51.526204464364696,-0.19836218910544698
,0,51.57094425,-0.26509625000000003
yes,9,51.53776922118899,-0.22424615824174784
,0,51.5360652,-0.193708
,0,51.5297707,-0.1964199
,0,51.52609616958987,-0.21883875236566816
,0,51.60302005245276,-0.2739948898048516
,0,51.54436789316163,-0.29747712328913456
yes,9,51.56581475000001,-0.2901031
,0,51.548984523967285,-0.2480440235592279
terrace,8,51.5495994,-0.31640880000000005
,0,51.5384883,-0.2197713
yes,9,51.5356519738035,-0.238002632743412
,0,51.5676323,-0.3262646
,0,51.541803300597536,-0.29039791391150505
yes,9,51.53890463244387,-0.20063714901599758
,0,51.535130779425444,-0.2434736017802931
,0,51.54547976781877,-0.20358990889469186
,0,51.532593304406085,-0.22787366200348425
,0,51.52884037836204,-0.1914134064046879
,0,51.5464331,-0.2033408
,0,51.531584756304,-0.21205667970152872
terrace,8,51.555500997966845,-0.3341358698521939
yes,9,51.53735660508519,-0.1938568832391629
yes,9,51.53303658974132,-0.21241969330811714
,0,51.53707927468813,-0.22259415220178966
residential,8,51.553870158401175,-0.2950035076946431
yes,9,51.54446622674871,-0.2577884496513231
,0,51.5794168,-0.3284946
residential,8,51.53008018228894,-0.21111483606251294
,0,51.5700047,-0.2974581
,0,51.55887965,-0.32488035000000004
,0,51.5513569,-0.3074569
yes,9,51.5317894801159,-0.2312928777814394
,0,51.57145735,-0.2900693
,0,51.52643120037769,-0.2141253463977024
yes,9,51.5359187,-0.21566624999999998
yes,9,51.539826763713876,-0.22277373755558041
,0,51.54499688305274,-0.19843217652193684
yes,9,51.527017434226856,-0.2145468490396361
,0,51.53096069934535,-0.2136644049115132
yes,9,51.60242870113853,-0.2684336052542162
,0,51.52703357447864,-0.23044507108032772
,0,51.5429736,-0.2936665
,0,51.5295568,-0.2130409
,0,51.573245301741274,-0.3146251804116237
,0,51.58209962792015,-0.3153141306206415
,0,51.5294955,-0.2069427
,0,51.53514205575397,-0.2188860232465122
,0,51.579567,-0.2562023
yes,9,51.53448955502199,-0.22803942219736067
,0,51.5428735,-0.20864545
yes,9,51.53788915,-0.1936487000000014
,0,51.55941078304403,-0.31703373980702027
yes,9,51.53331730000001,-0.2152794
yes,9,51.581281999999995,-0.25391305
,0,51.5287621,-0.2022999
,0,51.5534097,-0.257805
yes,9,51.53764623543795,-0.22147200847400966
terrace,8,51.55494276157006,-0.3325892454519379
,0,51.52606320808876,-0.21598913259007982
,0,51.55299233042573,-0.2536023154810144
yes,9,51.527649200000006,-0.20220434999999973
,0,51.585991,-0.2742018
,0,51.53402274622111,-0.23216684902404275
,0,51.5749274,-0.3058217
residential,8,51.53136155103692,-0.22006945869094563
terrace,8,51.55300592245802,-0.3349832733933524
,0,51.5429485,-0.2998025
house,8,51.55231447075017,-0.29382223288344356
,0,51.5353746,-0.2051142
,0,51.5302493,-0.2087803
,0,51.5837945,-0.26505375
yes,9,51.536871875046735,-0.22567207753211113
,0,51.54201570789395,-0.23290733212826334
yes,9,51.54896995,-0.25952375000000005
residential,8,51.529184247776236,-0.21107302812978732
,0,51.5295782406975,-0.21061812832606924
,0,51.53898529135671,-0.1917911163045315
apartments,8,51.538449312301616,-0.29860215530809237
,0,51.5742445,-0.2941147
,0,51.528707999999995,-0.268242
yes,9,51.531454184032334,-0.22758383120131662
yes,9,51.540156153491495,-0.1923531227099033
yes,9,51.544731790556774,-0.22625049423548346
yes,9,51.54044425,-0.2222707
,0,51.58387415,-0.2453946
yes,9,51.59782269439722,-0.26294013844613584
,0,51.5855469307496,-0.280341681916463
yes,9,51.53110584999998,-0.22575179999999997
yes,9,51.53861396534386,-0.19859799738687742
residential,8,51.5301140206692,-0.19817259955704264
,0,51.533969400000004,-0.2047415
,0,51.542956139151556,-0.2114773417057251
,0,51.537362763339395,-0.29663244895419605
yes,9,51.59304564999999,-0.28573740000000053
,0,51.5650849,-0.2881463
residential,8,51.531095198803676,-0.21774749393536136
,0,51.53090003179867,-0.20294561810902126
residential,8,51.53352914971911,-0.21954556919144694
terrace,8,51.54624885698405,-0.20149487152356368
,0,51.53430975,-0.29656225
residential,8,51.53024464828022,-0.20062798467854434
,0,51.5739057,-0.232597
,0,51.5665719,-0.2645176
,0,51.5852335,-0.2786792
,0,51.537424,-0.2183941
residential,8,51.52742527582672,-0.1955612762488248
,0,51.5368778434947,-0.2461949145597884
,0,51.5702777,-0.3012186
,0,51.551071597094094,-0.2983554193635556
yes,9,51.536894036193296,-0.23611203374363562
yes,9,51.58980478188523,-0.2706124877480988
yes,9,51.58293625180459,-0.3148884476737846
yes,9,51.53339386384043,-0.23097396838308756
yes,9,51.538760049416986,-0.20286411796931744
,0,51.5576618,-0.3236722
,0,51.52864738124406,-0.2668398947083936
yes,9,51.542971800000004,-0.20418385
,0,51.54155620000001,-0.3021361
house,8,51.55307647303214,-0.29183843768568024
terrace,8,51.555479828842486,-0.33057877759333076
yes,9,51.54199183020061,-0.2281083442812101
,0,51.54508464256329,-0.20913097412178958
,0,51.56080116826412,-0.2649993899009555
yes,9,51.5361853201841,-0.22341555510364114
residential,8,51.52903570242337,-0.2076576054445264
yes,9,51.53518963728344,-0.2067333634511805
,0,51.5491618,-0.3186819
,0,51.5747741,-0.31618145
,0,51.569895376312104,-0.2305761477985712
yes,9,51.536592782884604,-0.19144787008281045
residential,8,51.52838280256252,-0.21360164402730977
residential,8,51.53944603368303,-0.19784410309547434
yes,9,51.54637096411969,-0.21100373163500957
,0,51.5905970517828,-0.3091603660629162
