step,mean_ps2,std_ps2,zone
55,0.3588742940240976,0.3277313349186866,inner_3km
56,0.3592388508725632,0.3275876473816151,inner_3km
57,0.35966968103654984,0.32747245908230377,inner_3km
58,0.35930512418808425,0.32761667785396986,inner_3km
59,0.3593172195683931,0.3276138841217672,inner_3km
60,0.3592243698218262,0.32758989070613176,inner_3km
61,0.3593971381231497,0.3274850334246621,inner_3km
62,0.3593971381231497,0.3274850334246621,inner_3km
63,0.35871690570646464,0.327337967179707,inner_3km
64,0.3594998509997637,0.32721525397798873,inner_3km
65,0.35934156374917725,0.32731800231674857,inner_3km
66,0.35934156374917725,0.32731800231674857,inner_3km
67,0.3588727149587141,0.3275394727913396,inner_3km
68,0.3596541394358355,0.3271885806820343,inner_3km
69,0.3596541394358355,0.3271885806820343,inner_3km
70,0.35793739736855107,0.326572953383169,inner_3km
71,0.35793739736855107,0.326572953383169,inner_3km
72,0.3573520399480225,0.3267873562912936,inner_3km
73,0.3583119585355343,0.32659412386360154,inner_3km
74,0.3590581822902807,0.326453046742901,inner_3km
75,0.35793739736855107,0.326572953383169,inner_3km
76,0.35829443110301423,0.32642755251245875,inner_3km
77,0.35876406403703565,0.326541901752828,inner_3km
78,0.3591532106164005,0.3264066460108984,inner_3km
79,0.35852905042583716,0.3263946798842048,inner_3km
80,0.3581399038464724,0.3265291947035146,inner_3km
81,0.3590998224339842,0.3263334855822489,inner_3km
82,0.3590998224339842,0.3263334855822489,inner_3km
83,0.3590998224339842,0.3263334855822489,inner_3km
84,0.35860545899320906,0.32667033588321087,inner_3km
85,0.35860545899320906,0.32667033588321087,inner_3km
86,0.35860545899320906,0.32667033588321087,inner_3km
87,0.35860545899320906,0.32667033588321087,inner_3km
88,0.35860545899320906,0.32667033588321087,inner_3km
89,0.35855763873131724,0.3266475158757124,inner_3km
90,0.35855763873131724,0.3266475158757124,inner_3km
91,0.3594581018293253,0.3266462089782113,inner_3km
92,0.35838487042999373,0.326752196833176,inner_3km
93,0.35898846889530395,0.32653289718039613,inner_3km
94,0.357095062933606,0.3255627449423519,inner_3km
95,0.357095062933606,0.3255627449423519,inner_3km
96,0.357095062933606,0.3255627449423519,inner_3km
97,0.357095062933606,0.3255627449423519,inner_3km
98,0.35667499768917205,0.3256796336767367,inner_3km
99,0.35667499768917205,0.3256796336767367,inner_3km
100,0.35667499768917205,0.3256796336767367,inner_3km
101,0.35667499768917205,0.3256796336767367,inner_3km
102,0.35667499768917205,0.3256796336767367,inner_3km
103,0.35667499768917205,0.3256796336767367,inner_3km
104,0.35667499768917205,0.3256796336767367,inner_3km
105,0.35460341678524687,0.3242837774964228,inner_3km
106,0.35460341678524687,0.3242837774964228,inner_3km
107,0.35460341678524687,0.3242837774964228,inner_3km
108,0.35460341678524687,0.3242837774964228,inner_3km
109,0.35460341678524687,0.3242837774964228,inner_3km
110,0.35460341678524687,0.3242837774964228,inner_3km
111,0.35460341678524687,0.3242837774964228,inner_3km
112,0.35460341678524687,0.3242837774964228,inner_3km
113,0.35460341678524687,0.3242837774964228,inner_3km
114,0.35460341678524687,0.3242837774964228,inner_3km
115,0.3540198592096168,0.32450376768830363,inner_3km
116,0.3540198592096168,0.32450376768830363,inner_3km
117,0.3540198592096168,0.32450376768830363,inner_3km
118,0.3540198592096168,0.32450376768830363,inner_3km
119,0.3540198592096168,0.32450376768830363,inner_3km
120,0.3540198592096168,0.32450376768830363,inner_3km
121,0.3540198592096168,0.32450376768830363,inner_3km
122,0.3540198592096168,0.32450376768830363,inner_3km
123,0.35434517724366754,0.324277860205097,inner_3km
124,0.35434517724366754,0.324277860205097,inner_3km
125,0.35434517724366754,0.324277860205097,inner_3km
126,0.35434517724366754,0.324277860205097,inner_3km
127,0.3539146408767386,0.32438726469547746,inner_3km
128,0.3520252667118311,0.3228099829193327,inner_3km
129,0.35185261622681396,0.32291239246144743,inner_3km
130,0.35185261622681396,0.32291239246144743,inner_3km
131,0.35185261622681396,0.32291239246144743,inner_3km
132,0.35185261622681396,0.32291239246144743,inner_3km
133,0.35185261622681396,0.32291239246144743,inner_3km
134,0.35172256261706847,0.32302126912149787,inner_3km
135,0.3497255161926584,0.32176257872613645,inner_3km
136,0.3497255161926584,0.32176257872613645,inner_3km
137,0.3500391214801822,0.32161418809480696,inner_3km
138,0.3497255161926584,0.32176257872613645,inner_3km
139,0.34912191772734824,0.3219677151291315,inner_3km
140,0.34929468602867175,0.3218664637522402,inner_3km
141,0.34929468602867175,0.3218664637522402,inner_3km
142,0.34929468602867175,0.3218664637522402,inner_3km
143,0.34929468602867175,0.3218664637522402,inner_3km
144,0.3496082913161954,0.3217185421471591,inner_3km
145,0.34943552301487196,0.3218200088803756,inner_3km
146,0.3496082913161954,0.3217185421471591,inner_3km
147,0.3485976265861341,0.3208060839528387,inner_3km
148,0.3485976265861341,0.3208060839528387,inner_3km
149,0.3485976265861341,0.3208060839528387,inner_3km
150,0.3485976265861341,0.3208060839528387,inner_3km
151,0.3485976265861341,0.3208060839528387,inner_3km
152,0.3485976265861341,0.3208060839528387,inner_3km
153,0.3485976265861341,0.3208060839528387,inner_3km
154,0.34787338602970846,0.321139929403786,inner_3km
155,0.34787338602970846,0.321139929403786,inner_3km
156,0.34787338602970846,0.321139929403786,inner_3km
157,0.34787338602970846,0.321139929403786,inner_3km
158,0.34787338602970846,0.321139929403786,inner_3km
159,0.34787338602970846,0.321139929403786,inner_3km
160,0.34787338602970846,0.321139929403786,inner_3km
161,0.34787338602970846,0.321139929403786,inner_3km
162,0.34700388680392413,0.321428955464491,inner_3km
163,0.34700388680392413,0.321428955464491,inner_3km
164,0.3471545083302664,0.3213105515188818,inner_3km
165,0.3454189962153057,0.3205806560697302,inner_3km
166,0.3454189962153057,0.3205806560697302,inner_3km
167,0.3454189962153057,0.3205806560697302,inner_3km
168,0.3443587858987334,0.3208748100193378,inner_3km
169,0.3448657707293381,0.32057323595817694,inner_3km
170,0.3448657707293381,0.32057323595817694,inner_3km
171,0.3448657707293381,0.32057323595817694,inner_3km
172,0.3448657707293381,0.32057323595817694,inner_3km
173,0.3448657707293381,0.32057323595817694,inner_3km
174,0.3448657707293381,0.32057323595817694,inner_3km
175,0.34262522155112884,0.32013249795078436,inner_3km
176,0.34071408546075527,0.31900577010719217,inner_3km
177,0.3398283817088635,0.31926972159346484,inner_3km
178,0.3396838037360684,0.319362782008507,inner_3km
179,0.3396838037360684,0.319362782008507,inner_3km
180,0.3396838037360684,0.319362782008507,inner_3km
181,0.3396838037360684,0.319362782008507,inner_3km
182,0.3396838037360684,0.319362782008507,inner_3km
183,0.3396838037360684,0.319362782008507,inner_3km
184,0.3396838037360684,0.319362782008507,inner_3km
185,0.3396838037360684,0.319362782008507,inner_3km
186,0.3396838037360684,0.319362782008507,inner_3km
187,0.3396838037360684,0.319362782008507,inner_3km
188,0.3396838037360684,0.319362782008507,inner_3km
189,0.3396838037360684,0.319362782008507,inner_3km
190,0.3396838037360684,0.319362782008507,inner_3km
191,0.3396838037360684,0.319362782008507,inner_3km
192,0.3396838037360684,0.319362782008507,inner_3km
193,0.3396838037360684,0.319362782008507,inner_3km
194,0.3396838037360684,0.319362782008507,inner_3km
195,0.3396838037360684,0.319362782008507,inner_3km
196,0.3396838037360684,0.319362782008507,inner_3km
197,0.3398312527319932,0.3192691121147954,inner_3km
198,0.3399095917038119,0.3192034524631499,inner_3km
199,0.3399095917038119,0.3192034524631499,inner_3km
200,0.3399095917038119,0.3192034524631499,inner_3km
0,0.6357002127325264,0.27115223543915384,zone_10km
1,0.45078110015311257,0.33472800785173384,zone_10km
2,0.47226954387244335,0.32978720598220324,zone_10km
3,0.47112423647153895,0.3244145804982655,zone_10km
4,0.49487544618446616,0.325373270685364,zone_10km
5,0.4930207505320924,0.32558972523205937,zone_10km
6,0.49810399936317795,0.325244416259889,zone_10km
7,0.4930981839262277,0.325924126121603,zone_10km
8,0.43176330136237134,0.34150673102307777,zone_10km
9,0.43027219341793776,0.33993280237848916,zone_10km
10,0.42983034041692514,0.33685353028757137,zone_10km
11,0.4353507762775793,0.33472950058408724,zone_10km
12,0.42874854226219855,0.33338669673448884,zone_10km
13,0.42830709542108936,0.3329073625984979,zone_10km
14,0.390775105270354,0.3328492166857924,zone_10km
15,0.38863342837450265,0.33242417393731244,zone_10km
16,0.38862284082166026,0.3324601022611986,zone_10km
17,0.388552977284596,0.3325605662103507,zone_10km
18,0.38895427251674436,0.33254576273790226,zone_10km
19,0.3884188098982955,0.33280411625510997,zone_10km
20,0.38798346207693046,0.33312286079567194,zone_10km
21,0.38737343826678433,0.3334853609878001,zone_10km
22,0.38631581046538965,0.3340585648889002,zone_10km
23,0.3858919033186212,0.3343490101807938,zone_10km
24,0.38531670450367195,0.334137586708368,zone_10km
25,0.38531747181627124,0.3342334782560945,zone_10km
26,0.38549103427677944,0.33407566202926076,zone_10km
27,0.3847446674424618,0.3340464008306176,zone_10km
28,0.38464780288717426,0.3339269619310671,zone_10km
29,0.38383297625580654,0.33349413010970524,zone_10km
30,0.38385769267835335,0.3334613780584218,zone_10km
31,0.38365996625019166,0.33355292457899066,zone_10km
32,0.38364960610318394,0.33356797672590915,zone_10km
33,0.3839972143451635,0.3335319028130248,zone_10km
34,0.3839972143451635,0.3335319028130248,zone_10km
35,0.38300020924568035,0.3333253944787198,zone_10km
36,0.38281672047236154,0.33340229709444946,zone_10km
37,0.3829712886925977,0.3333845100104448,zone_10km
38,0.3828900853085114,0.3334600454451784,zone_10km
39,0.3828900853085114,0.3334600454451784,zone_10km
40,0.38240034513512794,0.33293463329449174,zone_10km
41,0.3823139038465851,0.3329559089451372,zone_10km
42,0.3818312790963879,0.3330721828146014,zone_10km
43,0.3813494758421748,0.333269572195537,zone_10km
44,0.38076001314321506,0.3329503393262605,zone_10km
45,0.38026664471387883,0.3331986093283126,zone_10km
46,0.3801734827385191,0.333286594197022,zone_10km
47,0.38055054408289013,0.33304512039206524,zone_10km
48,0.38055054408289013,0.33304512039206524,zone_10km
49,0.38031738544360544,0.33315614503205376,zone_10km
50,0.3803787092138263,0.33311124406380854,zone_10km
51,0.38033397398576735,0.33314897206581773,zone_10km
52,0.38042176932160343,0.3330744357587693,zone_10km
53,0.3802512463255491,0.3332245403161821,zone_10km
54,0.3805563637518956,0.33297613020318406,zone_10km
55,0.3805563637518956,0.33297613020318406,zone_10km
56,0.3803562205690926,0.333145937337859,zone_10km
57,0.3803562205690926,0.333145937337859,zone_10km
58,0.38034888413999807,0.3331481485476612,zone_10km
59,0.38034888413999807,0.3331481485476612,zone_10km
60,0.3801818392579909,0.333283445373324,zone_10km
61,0.3801984700516524,0.33326531326722186,zone_10km
62,0.3802544493847176,0.3332155878529597,zone_10km
63,0.3802544493847176,0.3332155878529597,zone_10km
64,0.38032656901853484,0.3331567838067295,zone_10km
65,0.380384486862954,0.33316050357389637,zone_10km
66,0.3802810242467131,0.33322479141221045,zone_10km
67,0.3803986049956648,0.3331299680739662,zone_10km
68,0.3803986049956648,0.3331299680739662,zone_10km
69,0.38021725886613644,0.333243111154602,zone_10km
70,0.38021725886613644,0.333243111154602,zone_10km
71,0.38021725886613644,0.333243111154602,zone_10km
72,0.38021725886613644,0.333243111154602,zone_10km
73,0.38021725886613644,0.333243111154602,zone_10km
74,0.3802342348952422,0.33322564928137954,zone_10km
75,0.37963849389880794,0.33319914094722103,zone_10km
76,0.37900158124849526,0.33268572035183847,zone_10km
77,0.3789791328335714,0.3327079410083039,zone_10km
78,0.379343023745017,0.33265566367284405,zone_10km
79,0.379343023745017,0.33265566367284405,zone_10km
80,0.3788927672858822,0.33274686322441915,zone_10km
81,0.3788927672858822,0.33274686322441915,zone_10km
82,0.3784972572785506,0.33273010599402986,zone_10km
83,0.37821431904820174,0.33287681352456383,zone_10km
84,0.377743637412191,0.3328087083030867,zone_10km
85,0.377743637412191,0.3328087083030867,zone_10km
86,0.377743637412191,0.3328087083030867,zone_10km
87,0.3778451013294552,0.3327401666552164,zone_10km
88,0.3777454183520261,0.3328083122286687,zone_10km
89,0.3777454183520261,0.3328083122286687,zone_10km
90,0.37716079065833896,0.33234276094995474,zone_10km
91,0.37654959447134845,0.33217366165483997,zone_10km
92,0.3760897459454609,0.33229255174992006,zone_10km
93,0.3760523379571658,0.33232553608043097,zone_10km
94,0.3761365410435924,0.332188744769419,zone_10km
95,0.3752342627004635,0.33178161643096216,zone_10km
96,0.3751059172542679,0.3318711937475146,zone_10km
97,0.3751748322123255,0.33182514012271397,zone_10km
98,0.375020578550056,0.3318912715861503,zone_10km
99,0.3745308383766725,0.3313517277718852,zone_10km
100,0.3741542810811419,0.3313697117839682,zone_10km
101,0.37366454090775836,0.3308280334909074,zone_10km
102,0.3724297579733323,0.3302803770884458,zone_10km
103,0.37250200653570387,0.33023407647763314,zone_10km
104,0.37250200653570387,0.33023407647763314,zone_10km
105,0.3722305302209517,0.3303778430595117,zone_10km
106,0.3722305302209517,0.3303778430595117,zone_10km
107,0.3722305302209517,0.3303778430595117,zone_10km
108,0.3722305302209517,0.3303778430595117,zone_10km
109,0.3724491169602585,0.33023659272145683,zone_10km
110,0.3724491169602585,0.33023659272145683,zone_10km
111,0.37219808936501303,0.3301811487631704,zone_10km
112,0.37197282963160866,0.33011526253984663,zone_10km
113,0.37197282963160866,0.33011526253984663,zone_10km
114,0.37180744154964335,0.3302175777186531,zone_10km
115,0.37197691121990634,0.3301421041279461,zone_10km
116,0.3719481097761033,0.33017079023707246,zone_10km
117,0.37193656003577075,0.33018291407726397,zone_10km
118,0.37193656003577075,0.33018291407726397,zone_10km
119,0.37193656003577075,0.33018291407726397,zone_10km
120,0.37193656003577075,0.33018291407726397,zone_10km
121,0.37193656003577075,0.33018291407726397,zone_10km
122,0.3711306409643598,0.329634238640771,zone_10km
123,0.37040291044718754,0.32964636576500933,zone_10km
124,0.3704513774497851,0.3296502328296204,zone_10km
125,0.37097251171651013,0.3295536575888362,zone_10km
126,0.36921805954874487,0.32884940062738205,zone_10km
127,0.36921805954874487,0.32884940062738205,zone_10km
128,0.36884150225321427,0.3288614313053417,zone_10km
129,0.36832026506669185,0.329118352989404,zone_10km
130,0.36835069839015605,0.32910779395234413,zone_10km
131,0.3673373648052813,0.3288103034466709,zone_10km
132,0.36763409226577354,0.3288495963451206,zone_10km
133,0.3669760627816798,0.32832862008195823,zone_10km
134,0.36662729286231666,0.32815844024920254,zone_10km
135,0.3668452326075248,0.3280525553452085,zone_10km
136,0.3670253979488283,0.3280004211537864,zone_10km
137,0.36656457190287844,0.32805478429013135,zone_10km
138,0.36626070597087895,0.3281913984811057,zone_10km
139,0.36610881341093426,0.3282940416815599,zone_10km
140,0.36563086452693416,0.3283743205716578,zone_10km
141,0.36563086452693416,0.3283743205716578,zone_10km
142,0.36563086452693416,0.3283743205716578,zone_10km
143,0.36563086452693416,0.3283743205716578,zone_10km
144,0.36563086452693416,0.3283743205716578,zone_10km
145,0.36563086452693416,0.3283743205716578,zone_10km
146,0.36563086452693416,0.3283743205716578,zone_10km
147,0.36563086452693416,0.3283743205716578,zone_10km
148,0.36563086452693416,0.3283743205716578,zone_10km
149,0.36563086452693416,0.3283743205716578,zone_10km
150,0.36477911345923203,0.32796583799749823,zone_10km
151,0.36484679856146596,0.32792163514916123,zone_10km
152,0.36484679856146596,0.32792163514916123,zone_10km
153,0.36501558405898793,0.3278649490939163,zone_10km
154,0.36484679856146596,0.32792163514916123,zone_10km
155,0.364892178708581,0.3278850981318087,zone_10km
156,0.3648647962138919,0.32791050010265543,zone_10km
157,0.364892178708581,0.3278850981318087,zone_10km
158,0.364892178708581,0.3278850981318087,zone_10km
159,0.3650348954327141,0.3277852602913091,zone_10km
160,0.3650348954327141,0.3277852602913091,zone_10km
161,0.3650348954327141,0.3277852602913091,zone_10km
162,0.3650348954327141,0.3277852602913091,zone_10km
163,0.36465026932165767,0.3275313014518578,zone_10km
164,0.36468599540045604,0.32755038515868967,zone_10km
165,0.36468599540045604,0.32755038515868967,zone_10km
166,0.36433351777839024,0.32766660182819957,zone_10km
167,0.3643848436879855,0.32762418191756854,zone_10km
168,0.3642433476491902,0.3276892903980156,zone_10km
169,0.3642433476491902,0.3276892903980156,zone_10km
170,0.36420132514164544,0.3277689831564421,zone_10km
171,0.36425068088034596,0.3277211561831433,zone_10km
172,0.36340948438030124,0.3278562798890064,zone_10km
173,0.3632398310802828,0.3279608013035924,zone_10km
174,0.3632398310802828,0.3279608013035924,zone_10km
175,0.3632398310802828,0.3279608013035924,zone_10km
176,0.36318091759874993,0.32800249946855015,zone_10km
177,0.36318091759874993,0.32800249946855015,zone_10km
178,0.3629396072385119,0.3279346993832143,zone_10km
179,0.36209435389664635,0.32742451224271907,zone_10km
180,0.3622648975515404,0.32732030953101543,zone_10km
181,0.36219440405365894,0.3273645242993346,zone_10km
182,0.36219440405365894,0.3273645242993346,zone_10km
183,0.3621491460249406,0.3274086841769652,zone_10km
184,0.3621491460249406,0.3274086841769652,zone_10km
185,0.3621491460249406,0.3274086841769652,zone_10km
186,0.3621491460249406,0.3274086841769652,zone_10km
187,0.3621491460249406,0.3274086841769652,zone_10km
188,0.3621491460249406,0.3274086841769652,zone_10km
189,0.3621491460249406,0.3274086841769652,zone_10km
190,0.3621491460249406,0.3274086841769652,zone_10km
191,0.3621491460249406,0.3274086841769652,zone_10km
192,0.3621491460249406,0.3274086841769652,zone_10km
193,0.3618749351411527,0.32755983918676124,zone_10km
194,0.3618749351411527,0.32755983918676124,zone_10km
195,0.3618749351411527,0.32755983918676124,zone_10km
196,0.3615453900303168,0.32750552917520637,zone_10km
197,0.3614879688718592,0.3275343003396873,zone_10km
198,0.3607868199014714,0.3275593710558273,zone_10km
199,0.3607868199014714,0.3275593710558273,zone_10km
200,0.3608265497965061,0.3273964894488544,zone_10km
0,0.6343733197252116,0.26752897595355873,zone_20km
1,0.561223731802643,0.30165951898948923,zone_20km
2,0.5366169511723419,0.30609224597481827,zone_20km
3,0.530160721254608,0.30790176929815066,zone_20km
4,0.5098817939399438,0.31177696926340537,zone_20km
5,0.5159636924206067,0.31139747357536574,zone_20km
6,0.5069433109076157,0.313617273668366,zone_20km
7,0.5020658809740898,0.31713455863547774,zone_20km
8,0.4241727443121517,0.32397091574425047,zone_20km
9,0.42674805619030065,0.32545202352149255,zone_20km
10,0.42445228319815326,0.32584502735107146,zone_20km
11,0.4242248071442312,0.3272315589259779,zone_20km
12,0.42661348853076503,0.32777155866769686,zone_20km
13,0.42382857266566215,0.3277437858100652,zone_20km
14,0.3837476501511472,0.32996030705478196,zone_20km
15,0.3810948096907188,0.3301610332205662,zone_20km
16,0.3806054635719272,0.33017425456807353,zone_20km
17,0.3811977547527112,0.329693473012767,zone_20km
18,0.3807276484137525,0.33005308707460174,zone_20km
19,0.37961677972362046,0.32967114148137616,zone_20km
20,0.37888877633439744,0.3298758163778114,zone_20km
21,0.3786443365655425,0.3298560022475538,zone_20km
22,0.37828817833826994,0.32964104302241853,zone_20km
23,0.37806399466923524,0.3293999550159969,zone_20km
24,0.3777583156082404,0.329539630419636,zone_20km
25,0.3774817506875181,0.32975522145700636,zone_20km
26,0.3774175907544381,0.32975075386070235,zone_20km
27,0.37738924010918706,0.3296833743514169,zone_20km
28,0.3768526445926597,0.3298646430845791,zone_20km
29,0.37701597856417346,0.32997600112283226,zone_20km
30,0.37702443607530417,0.32985669780418786,zone_20km
31,0.3764557707554534,0.3299725850860223,zone_20km
32,0.37650567216674474,0.3300313862695367,zone_20km
33,0.376699251906202,0.32995715485132304,zone_20km
34,0.3763409079650158,0.3301014524407999,zone_20km
35,0.37645189016600683,0.3301127825714716,zone_20km
36,0.37644078556944494,0.33012395753189006,zone_20km
37,0.3764223415556616,0.3301529107847028,zone_20km
38,0.37646358903115135,0.33010312196895414,zone_20km
39,0.3762389031875032,0.3297262760821366,zone_20km
40,0.3761954570123296,0.3297559671210672,zone_20km
41,0.37621051672782974,0.3297250026779554,zone_20km
42,0.3760733240783865,0.3297371826757905,zone_20km
43,0.376143379518237,0.3296900932193999,zone_20km
44,0.376184289929348,0.3296484198010212,zone_20km
45,0.3756410262480415,0.3296444453601683,zone_20km
46,0.37556944180188273,0.32969444831132316,zone_20km
47,0.37521830754584773,0.3296611658082599,zone_20km
48,0.3750056762030216,0.32978083554075843,zone_20km
49,0.3750303193280501,0.3297767818924457,zone_20km
50,0.3750353540198864,0.3297926066357347,zone_20km
51,0.3751991137551569,0.3296768800519481,zone_20km
52,0.3750714310965735,0.3297575698140358,zone_20km
53,0.3750725965158132,0.32975741847575524,zone_20km
54,0.3752403508788315,0.32971242799581224,zone_20km
55,0.3747966687825936,0.32945212684624614,zone_20km
56,0.3739204911580061,0.3290604856132373,zone_20km
57,0.3736742908918168,0.3290993962761052,zone_20km
58,0.3738009773144838,0.32905326833471604,zone_20km
59,0.37383316368214553,0.32902928854434627,zone_20km
60,0.3736836943869516,0.3290830302024722,zone_20km
61,0.37365501630309916,0.3291056043235216,zone_20km
62,0.3736085976796978,0.32874829641867237,zone_20km
63,0.37299326737346683,0.3287154696580494,zone_20km
64,0.3731420791255252,0.32872473201659613,zone_20km
65,0.372454591189645,0.3285868131405458,zone_20km
66,0.3724243143719691,0.3285832905495768,zone_20km
67,0.3725957352556176,0.32859243582842074,zone_20km
68,0.37264886939989855,0.3284976650547821,zone_20km
69,0.37264886939989855,0.3284976650547821,zone_20km
70,0.37264886939989855,0.3284976650547821,zone_20km
71,0.3726124319931366,0.32852283576053937,zone_20km
72,0.37218555692030697,0.3285729712266583,zone_20km
73,0.3721585065164042,0.3285947105138553,zone_20km
74,0.37207904020744165,0.32864090987920586,zone_20km
75,0.37208909037039367,0.3286307547497839,zone_20km
76,0.37181093684627775,0.32854380135971106,zone_20km
77,0.3719484663532934,0.32856152895502927,zone_20km
78,0.3717000794000583,0.3286329148760716,zone_20km
79,0.37108299311665405,0.3285164472003537,zone_20km
80,0.3714034956477263,0.328407197181342,zone_20km
81,0.3712202008584114,0.3284927725224884,zone_20km
82,0.37125731551021557,0.32846759547432614,zone_20km
83,0.3705403318899622,0.32824120019618247,zone_20km
84,0.37029425840551644,0.32789402158064757,zone_20km
85,0.3696765637673683,0.32781854734594107,zone_20km
86,0.3692607094765912,0.3277621075876707,zone_20km
87,0.36928335755832603,0.32774828490884045,zone_20km
88,0.3692436238752408,0.3277737865283566,zone_20km
89,0.3689052949022961,0.32755345164857763,zone_20km
90,0.36908619261199604,0.3275039317222945,zone_20km
91,0.3690636087634392,0.3275251717012783,zone_20km
92,0.36882814530824337,0.32764823715773683,zone_20km
93,0.36834366530620555,0.32734586932536847,zone_20km
94,0.36806945571310606,0.32742355886273633,zone_20km
95,0.3680329653223254,0.32744831455670415,zone_20km
96,0.3679196831031017,0.3275350088078683,zone_20km
97,0.3681310736450171,0.3274996672517232,zone_20km
98,0.36841529414825375,0.3273415464778421,zone_20km
99,0.3686205152316771,0.3273304502700972,zone_20km
100,0.3679364136211382,0.3270463786980798,zone_20km
101,0.3679364136211382,0.3270463786980798,zone_20km
102,0.367003136895008,0.32694611933514767,zone_20km
103,0.3670039909405664,0.3269456369883664,zone_20km
104,0.3668059493964004,0.3267320269448113,zone_20km
105,0.3665845953623305,0.32675040256425036,zone_20km
106,0.3667760853582915,0.3266796302369747,zone_20km
107,0.3663565466284086,0.3264439680477928,zone_20km
108,0.3663565466284086,0.3264439680477928,zone_20km
109,0.36641340102079756,0.3264069845705081,zone_20km
110,0.36641340102079756,0.3264069845705081,zone_20km
111,0.36641666521349847,0.32639402966741216,zone_20km
112,0.3661573728763289,0.3260752413487442,zone_20km
113,0.3657000687272592,0.326009407899429,zone_20km
114,0.36568770569439607,0.326012939024422,zone_20km
115,0.36521682230129593,0.3257313416723123,zone_20km
116,0.3645746846445354,0.3255252383361527,zone_20km
117,0.36467267327465075,0.32548639718389194,zone_20km
118,0.36458153527110165,0.3255193095273281,zone_20km
119,0.36458153527110165,0.3255193095273281,zone_20km
120,0.36468270265233926,0.3254596932783222,zone_20km
121,0.3643949327629127,0.3254793173964226,zone_20km
122,0.3642937653816751,0.3255388405650587,zone_20km
123,0.3643949327629127,0.3254793173964226,zone_20km
124,0.3635607470732148,0.325186446046782,zone_20km
125,0.3635607470732148,0.325186446046782,zone_20km
126,0.3635466048830906,0.3252005975617766,zone_20km
127,0.3635466048830906,0.3252005975617766,zone_20km
128,0.36352956361907895,0.32521608296815036,zone_20km
129,0.36299359200602116,0.3249407551488998,zone_20km
130,0.36274753863116993,0.32464109894436016,zone_20km
131,0.3623530043317209,0.3246817478945555,zone_20km
132,0.3623102475140792,0.3247516287352733,zone_20km
133,0.3621322212047384,0.32478337726165357,zone_20km
134,0.3621322212047384,0.32478337726165357,zone_20km
135,0.36209710215887686,0.32481225180176293,zone_20km
136,0.3620980705409471,0.32481212097868006,zone_20km
137,0.3620980705409471,0.32481212097868006,zone_20km
138,0.3614661671565816,0.32462739378286287,zone_20km
