#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,41520,0,960,0,0,960,0,83.0
1,41520,0,844,116,0,0,0,109.0
2,41520,0,835,124,1,0,0,88.0
3,41520,0,824,135,1,0,0,62.0
4,41519,1,808,151,1,1,0,40.0
5,41518,2,789,170,1,1,0,3.0
6,41518,2,738,221,1,0,0,0.0
7,41518,2,709,250,1,0,0,0.0
8,41518,2,704,255,1,0,0,0.0
9,41518,2,681,274,5,0,0,0.0
10,41518,1,661,295,5,0,0,0.0
11,41518,0,634,321,7,0,0,0.0
12,41518,0,611,344,7,0,0,0.0
13,41514,4,559,392,11,4,0,0.0
14,41512,6,525,426,11,2,0,0.0
15,41510,8,470,481,11,2,0,0.0
16,41508,10,383,568,11,2,0,0.0
17,41508,10,342,609,11,0,0,0.0
18,41507,11,203,748,11,1,0,0.0
19,41507,7,112,843,11,0,0,0.0
20,41504,8,8,949,11,3,0,0.0
21,41499,11,10,949,11,5,0,0.0
22,41496,12,12,949,11,3,0,0.0
23,41490,18,12,949,11,6,0,0.0
24,41487,20,13,949,11,3,0,0.0
25,41487,20,13,949,11,0,0,0.0
26,41487,17,16,949,11,0,0,0.0
27,41485,14,21,949,11,2,0,0.0
28,41480,16,24,949,11,5,0,0.0
29,41478,12,30,949,11,2,0,0.0
30,41474,13,33,949,11,4,0,0.0
31,41472,15,33,949,11,2,0,0.0
32,41470,17,33,949,11,2,0,0.0
33,41466,19,35,949,11,4,0,0.0
34,41460,20,40,949,11,6,0,0.0
35,41457,21,41,950,11,3,0,0.0
36,41453,21,44,951,11,4,0,0.0
37,41450,22,46,951,11,3,0,0.0
38,41446,24,48,951,11,4,0,0.0
39,41439,27,52,951,11,7,0,0.0
40,41431,29,58,951,11,8,0,0.0
41,41425,32,61,951,11,6,1,0.0
42,41418,35,65,951,11,7,1,0.0
43,41408,42,68,951,11,10,0,0.0
44,41400,46,68,955,11,8,0,0.0
45,41388,51,73,957,11,12,0,0.0
46,41378,53,79,959,11,10,0,0.0
47,41369,56,83,961,11,9,0,0.0
48,41361,57,90,961,11,8,0,0.0
49,41349,59,99,962,11,12,0,0.0
50,41339,61,107,962,11,10,0,0.0
51,41318,70,116,965,11,21,0,0.0
52,41301,77,121,970,11,17,0,0.0
53,41282,87,127,973,11,19,0,0.0
54,41265,96,129,979,11,17,0,0.0
55,41231,118,138,982,11,34,0,0.0
56,41206,133,148,982,11,25,0,0.0
57,41169,149,169,982,11,37,0,0.0
58,41137,164,184,984,11,32,1,0.0
59,41096,186,198,989,11,41,5,0.0
60,41048,217,212,991,12,48,1,0.0
61,41014,217,242,995,12,34,1,0.0
62,40964,242,265,997,12,50,3,0.0
63,40924,245,300,999,12,40,0,0.0
64,40879,258,328,1003,12,45,3,0.0
65,40816,280,363,1009,12,63,1,0.0
66,40747,301,408,1012,12,69,2,0.0
67,40677,337,439,1015,12,70,3,0.0
68,40598,366,486,1018,12,79,2,0.0
69,40520,404,521,1022,13,78,5,0.0
70,40416,463,559,1029,13,104,4,0.0
71,40289,527,614,1037,13,127,0,0.0
72,40152,595,677,1043,13,137,3,0.0
73,40026,651,740,1050,13,126,5,0.0
74,39871,727,809,1060,13,155,7,0.0
75,39700,820,879,1068,13,171,7,0.0
76,39527,889,972,1079,13,173,6,0.0
77,39319,970,1089,1089,13,208,7,0.0
78,39080,1072,1216,1098,14,239,6,0.0
79,38853,1173,1334,1106,14,227,6,0.0
80,38615,1256,1477,1118,14,238,8,0.0
81,38337,1363,1638,1128,14,278,8,0.0
82,38055,1472,1787,1149,17,282,10,0.0
83,37708,1611,1978,1166,17,347,16,0.0
84,37343,1737,2198,1185,17,365,9,0.0
85,36947,1906,2409,1201,17,396,16,0.0
86,36527,2088,2613,1235,17,420,22,0.0
87,36027,2310,2866,1260,17,500,7,0.0
88,35582,2473,3110,1297,18,445,16,0.0
89,35128,2580,3426,1326,20,454,20,0.0
90,34603,2740,3750,1367,20,525,18,0.0
91,34065,2882,4098,1415,20,538,14,0.0
92,33496,3031,4484,1449,20,569,18,0.0
93,32922,3105,4933,1499,21,574,34,0.0
94,32356,3226,5337,1539,22,566,31,0.0
95,31752,3376,5746,1583,23,604,27,0.0
96,31188,3415,6208,1644,25,564,25,0.0
97,30633,3432,6674,1713,28,555,32,0.0
98,30061,3435,7173,1783,28,572,30,0.0
99,29503,3419,7665,1862,31,558,33,0.0
100,28907,3449,8153,1939,32,596,30,0.0
101,28416,3336,8651,2042,35,491,42,0.0
102,27949,3239,9086,2168,38,467,41,0.0
103,27472,3161,9505,2303,39,477,28,0.0
104,27064,2997,9950,2426,43,408,38,0.0
105,26702,2801,10348,2581,48,362,40,0.0
106,26387,2520,10772,2749,52,315,31,0.0
107,26116,2300,11084,2921,59,271,30,0.0
108,25876,2073,11342,3126,63,240,20,2.0
109,25668,1804,11578,3362,68,208,28,0.0
110,25506,1558,11757,3588,71,162,29,0.0
111,25357,1345,11878,3822,78,149,29,0.0
112,25272,1115,11913,4095,85,85,21,0.0
113,25178,938,11903,4373,88,94,24,0.0
114,25111,765,11793,4713,98,67,19,0.0
115,25044,624,11633,5074,105,67,19,0.0
116,24998,508,11398,5465,111,46,13,8.0
117,24944,413,11122,5882,119,54,8,0.0
118,24914,358,10707,6375,126,30,6,0.0
119,24881,297,10357,6813,132,33,4,0.0
120,24845,266,9970,7264,135,36,4,0.0
121,24821,223,9515,7779,142,24,5,0.0
122,24787,211,9025,8310,147,34,6,0.0
123,24756,188,8507,8873,156,31,4,0.0
124,24729,185,7961,9439,166,27,4,0.0
125,24707,174,7425,9998,176,22,0,0.0
126,24676,169,6854,10596,185,31,4,0.0
127,24640,181,6313,11157,189,36,1,6.0
128,24605,182,5792,11705,196,35,2,0.0
129,24568,188,5253,12272,199,37,1,0.0
130,24533,196,4723,12821,207,35,3,1.0
131,24493,214,4153,13407,213,40,1,0.0
132,24457,219,3702,13888,214,36,3,0.0
133,24418,222,3278,14346,216,39,2,0.0
134,24389,216,2836,14819,220,29,3,0.0
135,24352,216,2471,15220,221,37,1,0.0
136,24321,212,2147,15579,221,31,0,0.0
137,24301,192,1879,15886,222,20,2,0.0
138,24273,184,1650,16151,222,28,1,0.0
139,24248,170,1448,16390,224,25,3,1.0
140,24218,171,1271,16596,224,30,5,0.0
141,24175,177,1149,16754,225,43,3,0.0
142,24138,183,1031,16902,226,37,0,0.0
143,24110,191,965,16987,227,28,2,0.0
144,24071,202,899,17080,228,39,2,4.0
145,24034,214,857,17147,228,37,3,0.0
146,23998,220,820,17212,230,36,1,3.0
147,23964,211,817,17258,230,34,2,0.0
148,23919,219,801,17311,230,45,2,5.0
149,23888,222,800,17340,230,31,2,14.0
150,23848,223,805,17372,232,40,0,4.0
151,23814,220,807,17407,232,34,3,0.0
152,23780,218,819,17431,232,34,1,0.0
153,23760,204,821,17463,232,20,1,14.0
154,23728,191,835,17494,232,32,1,0.0
155,23700,188,839,17521,232,28,5,1.0
156,23671,177,857,17543,232,29,5,1.0
157,23643,171,861,17572,233,28,4,1.0
158,23607,173,859,17608,233,36,1,2.0
159,23580,180,843,17643,234,27,4,12.0
160,23559,169,837,17680,235,21,0,14.0
161,23528,172,830,17715,235,31,2,20.0
162,23493,178,819,17755,235,35,1,8.0
163,23452,191,810,17791,236,41,0,10.0
164,23415,192,807,17829,237,37,0,16.0
165,23379,201,804,17858,238,36,2,19.0
166,23347,212,788,17894,239,32,2,51.0
167,23317,211,787,17924,241,30,1,28.0
168,23286,207,802,17944,241,31,2,5.0
169,23251,201,815,17972,241,35,2,20.0
170,23220,195,826,17996,243,31,0,21.0
171,23182,197,833,18025,243,38,2,26.0
172,23150,197,822,18067,244,32,1,23.0
173,23106,211,816,18103,244,44,2,47.0
174,23068,218,821,18129,244,38,1,34.0
175,23042,209,817,18168,244,26,3,55.0
176,23017,203,811,18205,244,25,3,88.0
177,22983,199,815,18239,244,34,2,41.0
178,22952,198,813,18273,244,31,2,141.0
179,22922,184,813,18317,244,30,2,95.0
180,22884,184,819,18348,245,38,2,110.0
