#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,291896,0,957,0,0,957,0,83.0
1,291841,55,844,113,0,55,0,109.0
2,291732,164,836,121,0,109,0,88.0
3,291569,327,825,131,1,163,0,62.0
4,291327,569,808,147,2,242,0,40.0
5,291038,858,789,166,2,289,0,3.0
6,290669,1227,736,218,3,369,0,0.0
7,290287,1554,763,246,3,382,0,0.0
8,289832,1900,865,251,5,455,5,0.0
9,289359,2210,1004,271,9,473,3,0.0
10,288794,2533,1226,291,9,565,15,0.0
11,288074,2964,1487,316,12,720,14,0.0
12,287197,3472,1831,339,14,877,17,0.0
13,286157,4130,2164,386,16,1040,26,0.0
14,284942,4890,2585,420,16,1215,26,0.0
15,283513,5846,3005,473,16,1429,26,0.0
16,281837,6957,3485,558,16,1676,26,0.0
17,279828,8246,4164,599,16,2009,35,0.0
18,277611,9586,4902,738,16,2217,40,2.0
19,275214,10943,5849,831,16,2397,49,0.0
20,272624,12318,6954,941,16,2590,56,0.0
21,269880,13633,8383,941,16,2744,68,0.0
22,266960,14877,10059,941,16,2920,88,0.0
23,263961,15867,12068,941,16,2999,100,0.0
24,260787,16824,14285,941,16,3174,110,0.0
25,257410,17804,16682,941,16,3377,124,0.0
26,253891,18733,19272,941,16,3519,122,8.0
27,249978,19902,22015,941,17,3913,166,0.0
28,245618,21342,24931,941,21,4360,150,0.0
29,240845,23116,27924,941,27,4773,152,0.0
30,235609,25178,31089,941,36,5236,178,0.0
31,229939,27471,34462,941,40,5670,199,0.0
32,223846,30045,37923,996,43,6093,213,0.0
33,217531,32447,41719,1105,51,6315,207,0.0
34,211054,34564,45908,1267,60,6477,225,0.0
35,204616,36229,50436,1505,67,6438,248,0.0
36,198385,37224,55382,1788,74,6231,272,0.0
37,192070,37869,60677,2148,89,6315,300,6.0
38,185831,38015,66380,2526,101,6239,337,0.0
39,179180,38351,72223,2978,121,6651,366,0.0
40,172222,38832,78204,3443,152,6958,425,1.0
41,165133,39483,84050,3999,188,7089,379,0.0
42,157620,40765,89534,4712,222,7513,432,0.0
43,150062,42008,94952,5582,249,7558,386,0.0
44,142528,43303,100127,6607,288,7534,372,0.0
45,135155,44025,105552,7810,311,7373,366,0.0
46,127900,44322,111064,9219,348,7255,395,0.0
47,120955,44178,116477,10864,379,6945,398,0.0
48,114368,43252,121985,12837,411,6587,433,0.0
49,108025,42037,127317,15020,454,6343,502,1.0
50,102061,40467,132438,17390,497,5964,438,0.0
51,96055,39100,137212,19941,545,6006,477,0.0
52,90126,37774,141684,22662,607,5929,413,0.0
53,84450,36505,145680,25545,673,5676,414,0.0
54,79007,35361,149233,28513,739,5443,434,4.0
55,73809,34216,152363,31655,810,5198,420,0.0
56,68830,33231,154907,34989,896,4979,385,3.0
57,63975,32080,157353,38465,980,4855,345,0.0
58,59384,30742,159332,42330,1065,4591,351,5.0
59,55126,29324,160623,46628,1152,4258,346,14.0
60,50845,28162,161270,51335,1241,4281,330,4.0
61,46833,26976,161221,56505,1318,4012,318,0.0
62,43130,25700,160515,62104,1404,3703,351,0.0
63,39551,24424,159275,68111,1492,3579,303,14.0
64,36177,23207,157519,74342,1608,3374,287,0.0
65,33156,21970,155291,80734,1702,3021,275,1.0
66,30390,20455,153109,87085,1814,2766,249,1.0
67,27886,18947,150866,93227,1927,2504,233,1.0
68,25605,17525,148216,99465,2042,2281,251,2.0
69,23463,16088,145546,105618,2138,2142,221,12.0
70,21469,14708,142237,112181,2258,1994,218,14.0
71,19801,13355,138308,119023,2366,1668,200,20.0
72,18283,12107,134001,126018,2444,1518,176,8.0
73,16831,11055,128999,133419,2549,1452,189,10.0
74,15517,10088,123755,140864,2629,1314,144,16.0
75,14280,9183,118389,148283,2718,1237,143,19.0
76,13193,8276,113026,155560,2798,1087,111,51.0
77,12172,7629,107473,162695,2884,1021,118,28.0
78,11281,7002,102073,169532,2965,891,102,5.0
79,10464,6367,96952,176041,3029,817,88,20.0
80,9724,5793,91960,182279,3097,740,69,21.0
81,9019,5261,87244,188163,3166,705,81,26.0
82,8393,4800,82358,194080,3222,626,86,23.0
83,7842,4330,77471,199929,3281,551,70,47.0
84,7332,3949,72714,205519,3339,510,56,34.0
85,6864,3600,68120,210881,3388,468,55,55.0
86,6412,3312,63665,216015,3449,452,45,88.0
87,5986,3033,59406,220926,3502,426,33,41.0
88,5639,2754,55205,225712,3543,347,50,141.0
89,5328,2514,51180,230247,3584,311,40,95.0
90,5029,2303,47452,234446,3623,299,32,110.0
