#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,87469,0,97,0,0,97,0,42.0
1,87092,377,97,0,0,377,0,42.0
2,86661,808,97,0,0,431,0,46.0
3,86279,1190,97,0,0,382,0,24.0
4,85874,1595,97,0,0,405,0,72.0
5,85489,1980,97,0,0,385,0,0.0
6,85116,2353,97,0,0,373,0,0.0
7,84717,2375,474,0,0,399,0,0.0
8,84270,2391,905,0,0,447,29,0.0
9,83691,2588,1287,0,0,579,23,0.0
10,82866,3008,1692,0,0,825,17,0.0
11,81793,3696,2077,0,0,1073,22,0.0
12,80543,4573,2450,0,0,1250,24,0.0
13,78922,5795,2849,0,0,1621,27,0.0
14,76913,7357,3294,0,2,2009,25,0.0
15,74565,9126,3873,0,2,2348,35,0.0
16,71833,11033,4698,0,2,2732,34,0.0
17,68662,13131,5771,0,2,3171,49,0.0
18,64910,15633,7021,0,2,3752,71,0.0
19,60770,18152,8642,0,2,4140,75,0.0
20,56178,20735,10651,0,2,4592,100,0.0
21,51342,23223,12904,95,2,4836,118,0.0
22,46584,25249,15636,95,2,4758,140,0.0
23,41967,26695,18807,95,2,4617,184,0.0
24,37904,27006,22559,95,2,4063,181,0.0
25,34444,26326,26694,95,7,3460,239,0.0
26,31718,24460,31282,95,11,2726,248,0.0
27,29166,22176,36116,95,13,2552,283,0.0
28,26736,19848,40866,95,21,2430,249,0.0
29,24223,17744,45479,95,25,2513,293,0.0
30,21747,16157,49538,95,29,2476,280,0.0
31,19310,15134,52995,95,32,2437,236,0.0
32,16974,14744,55343,467,38,2336,205,0.0
33,14711,14455,57459,894,47,2263,169,0.0
34,12669,14067,59497,1274,59,2042,144,0.0
35,10821,13402,61598,1671,74,1848,147,0.0
36,9121,12626,63681,2052,86,1700,154,0.0
37,7547,11763,65727,2421,108,1574,131,0.0
38,6251,10723,67641,2817,134,1296,140,0.0
39,5123,9588,69438,3258,159,1128,128,0.0
40,4269,8400,70864,3828,205,854,141,0.0
41,3631,7190,71846,4641,258,638,127,0.0
42,3184,5937,72440,5699,306,447,122,0.0
43,2799,4748,72726,6937,356,385,94,0.0
44,2529,3722,72363,8536,416,270,104,0.0
45,2317,2806,71430,10519,494,212,70,0.0
46,2158,2111,69890,12842,565,159,66,0.0
47,2021,1610,67786,15528,621,137,59,0.0
48,1934,1250,65068,18646,668,87,52,0.0
49,1855,944,61702,22350,715,79,17,0.0
50,1793,736,57843,26440,754,62,27,0.0
51,1750,567,53477,30972,800,43,13,0.0
52,1701,457,48845,35730,833,49,11,0.0
53,1664,357,44265,40417,863,37,11,0.0
54,1639,295,39754,44978,900,25,5,0.0
55,1611,244,35787,48994,930,28,3,0.0
56,1591,202,32399,52407,967,20,3,0.0
57,1576,174,29727,55094,995,15,1,0.0
58,1552,149,27242,57600,1023,24,3,0.0
59,1539,125,24858,59997,1047,13,4,0.0
60,1526,113,22373,62480,1074,13,3,0.0
61,1506,105,19935,64919,1101,20,2,0.0
62,1485,106,17525,67326,1124,21,0,0.0
63,1467,109,15217,69625,1148,18,1,0.0
64,1448,104,12997,71860,1157,19,2,0.0
65,1432,107,10983,73874,1170,16,2,0.0
66,1412,114,9170,75698,1172,20,1,0.0
67,1401,105,7512,77371,1177,11,0,0.0
68,1383,102,5981,78918,1182,18,3,0.0
69,1367,100,4724,80191,1184,16,1,0.0
70,1351,97,3638,81295,1185,16,1,0.0
71,1338,94,2808,82140,1186,13,0,0.0
72,1326,86,2202,82765,1187,12,1,0.0
73,1320,81,1764,83210,1191,6,0,0.0
74,1305,78,1401,83590,1192,15,3,0.0
75,1290,77,1149,83855,1195,15,3,0.0
76,1279,72,955,84065,1195,11,1,0.0
77,1275,63,809,84223,1196,4,1,0.0
78,1266,60,685,84359,1196,9,0,0.0
79,1257,63,604,84445,1197,9,0,0.0
80,1244,61,544,84520,1197,13,0,0.0
81,1236,54,498,84581,1197,8,1,0.0
82,1223,56,469,84621,1197,13,1,0.0
83,1208,67,424,84670,1197,15,2,0.0
84,1202,64,397,84706,1197,6,0,0.0
85,1192,65,380,84731,1198,10,1,0.0
86,1186,58,366,84758,1198,6,1,0.0
87,1175,61,353,84778,1199,11,0,0.0
88,1170,53,351,84793,1199,5,2,0.0
89,1167,41,342,84817,1199,3,0,44.0
90,1154,48,335,84830,1199,13,0,52.0
