#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,316810,0,958,0,0,958,0,83.0
1,316807,3,844,114,0,3,0,109.0
2,316802,8,836,122,0,5,0,88.0
3,316793,17,825,132,1,9,0,62.0
4,316785,25,808,148,2,8,0,40.0
5,316775,35,789,167,2,10,0,3.0
6,316759,51,738,218,2,16,0,0.0
7,316744,63,712,246,3,15,0,0.0
8,316725,77,711,251,4,19,0,0.0
9,316701,92,698,271,6,24,0,0.0
10,316673,112,686,291,6,28,0,0.0
11,316649,126,668,318,7,24,0,0.0
12,316611,148,661,341,7,38,0,0.0
13,316573,171,624,390,10,38,0,0.0
14,316542,183,610,423,10,31,2,0.0
15,316502,199,579,478,10,40,2,0.0
16,316470,203,520,565,10,32,2,0.0
17,316434,215,503,606,10,36,1,0.0
18,316382,229,401,746,10,52,1,0.0
19,316343,230,344,841,10,39,0,0.0
20,316298,244,268,948,10,45,3,0.0
21,316246,256,308,948,10,52,3,0.0
22,316207,263,340,948,10,39,7,0.0
23,316151,283,376,948,10,56,1,0.0
24,316105,277,428,948,10,46,4,0.0
25,316039,304,467,948,10,66,3,0.0
26,315978,320,512,948,10,61,1,0.0
27,315890,356,564,948,10,88,1,0.0
28,315822,385,603,948,10,68,2,0.0
29,315742,409,659,948,10,80,3,0.0
30,315640,465,705,948,10,102,3,0.0
31,315548,491,771,948,10,92,3,0.0
32,315437,541,828,951,11,111,3,0.0
33,315345,545,908,956,14,92,7,0.0
34,315221,601,967,965,14,124,6,0.0
35,315084,658,1039,973,14,137,4,0.0
36,314911,729,1130,983,15,173,6,0.0
37,314757,791,1205,999,16,154,5,0.0
38,314600,837,1301,1014,16,157,5,0.0
39,314438,907,1374,1032,17,162,5,0.0
40,314267,954,1477,1053,17,171,13,0.0
41,314067,1017,1586,1081,17,200,6,0.0
42,313837,1074,1732,1105,20,230,5,0.0
43,313579,1178,1849,1142,20,258,10,0.0
44,313315,1285,1969,1179,20,264,8,0.0
