#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,239145,0,953,0,0,953,0,83.0
1,239140,5,839,114,0,5,0,109.0
2,239134,11,831,122,0,6,0,88.0
3,239126,19,820,132,1,8,0,62.0
4,239109,36,804,148,1,17,0,40.0
5,239084,61,785,167,1,25,0,3.0
6,239069,76,734,218,1,15,0,0.0
7,239047,93,711,246,1,22,0,0.0
8,239019,115,712,251,1,28,1,0.0
9,238990,136,700,271,1,29,0,0.0
10,238957,152,697,291,1,33,0,0.0
11,238914,170,693,317,4,43,1,0.0
12,238878,191,684,340,5,36,2,0.0
13,238827,220,658,387,6,51,0,0.0
14,238778,241,652,421,6,49,0,0.0
15,238729,261,626,476,6,49,1,0.0
16,238682,275,570,565,6,47,0,0.0
17,238629,285,572,606,6,53,2,0.0
18,238554,324,470,744,6,75,2,0.0
19,238482,345,427,838,6,72,2,0.0
20,238412,366,367,947,6,70,3,0.0
21,238327,402,416,947,6,85,5,0.0
22,238250,432,463,947,6,77,3,0.0
23,238166,463,516,947,6,84,2,0.0
24,238064,490,591,947,6,102,2,0.0
25,237954,528,662,947,7,110,7,0.0
26,237847,565,732,947,7,107,3,0.0
27,237733,594,817,947,7,114,6,0.0
28,237595,655,894,947,7,138,5,0.0
29,237452,714,978,947,7,143,2,0.0
30,237287,777,1080,947,7,165,3,0.0
31,237102,852,1189,947,8,185,4,0.0
32,236914,933,1292,951,8,188,9,0.0
33,236688,1045,1400,957,8,226,9,0.0
34,236460,1135,1530,965,8,228,2,0.0
35,236200,1252,1656,982,8,260,13,0.0
36,235932,1355,1795,1007,9,268,6,0.0
37,235651,1451,1965,1022,9,281,8,0.0
38,235321,1593,2132,1043,9,330,12,0.0
39,234938,1750,2330,1071,9,383,9,0.0
40,234558,1902,2529,1100,9,380,12,0.0
41,234158,2042,2756,1133,9,400,15,0.0
42,233721,2211,2979,1176,11,437,11,0.0
43,233253,2398,3224,1211,12,468,15,0.0
44,232735,2586,3503,1262,12,518,24,0.0
45,232195,2743,3835,1311,14,540,28,0.0
46,231603,2955,4163,1360,17,592,25,0.0
47,231015,3143,4516,1407,17,588,20,0.0
48,230324,3397,4896,1460,21,691,28,0.0
49,229583,3670,5290,1533,22,741,24,0.0
50,228839,3896,5736,1604,23,744,26,0.0
51,227999,4196,6206,1674,23,840,27,0.0
52,227105,4498,6714,1757,24,894,26,0.0
53,226134,4881,7226,1831,26,971,42,0.0
54,225148,5176,7830,1915,29,986,42,0.0
55,224073,5510,8470,2013,32,1075,47,0.0
56,222926,5913,9104,2122,33,1147,50,0.0
57,221721,6278,9838,2228,33,1205,56,0.0
58,220487,6618,10613,2342,38,1234,53,0.0
59,219203,6931,11443,2479,42,1284,54,0.0
60,217880,7268,12286,2620,44,1323,75,0.0
61,216510,7563,13195,2782,48,1370,56,0.0
62,215154,7772,14154,2964,54,1356,56,0.0
63,213744,7977,15171,3151,55,1410,63,0.0
64,212252,8235,16173,3377,61,1492,79,0.0
65,210784,8419,17231,3600,64,1468,62,0.0
66,209287,8593,18295,3856,67,1497,99,0.0
67,207765,8745,19391,4122,75,1522,103,0.0
68,206318,8836,20463,4399,82,1447,82,0.0
69,204863,8881,21541,4723,90,1455,81,0.0
70,203404,8848,22642,5105,99,1459,84,0.0
71,201921,8863,23726,5479,109,1483,88,0.0
72,200544,8743,24820,5876,115,1377,89,0.0
73,199219,8546,25902,6310,121,1325,92,0.0
74,197989,8329,26872,6770,138,1230,93,0.0
75,196749,8114,27801,7281,153,1240,82,0.0
76,195554,7850,28717,7813,164,1195,85,0.0
77,194340,7581,29606,8396,175,1214,112,0.0
78,193245,7299,30394,8974,186,1095,90,0.0
79,192140,7079,31019,9659,201,1105,93,0.0
80,191060,6929,31503,10394,212,1080,78,0.0
81,189952,6797,31996,11121,232,1108,70,0.0
82,188854,6700,32340,11946,258,1098,72,0.0
83,187798,6542,32642,12829,287,1056,59,0.0
84,186763,6482,32758,13789,306,1035,88,0.0
85,185705,6435,32868,14764,326,1058,66,0.0
86,184719,6341,32870,15824,344,986,54,0.0
87,183618,6334,32819,16960,367,1101,68,0.0
88,182452,6402,32714,18145,385,1166,58,0.0
89,181314,6484,32537,19353,410,1138,68,0.0
90,180174,6589,32300,20608,427,1140,62,0.0
91,179030,6675,32033,21912,448,1144,67,0.0
92,177825,6894,31635,23262,482,1205,61,0.0
93,176658,6960,31366,24600,514,1167,53,0.0
94,175467,6985,31126,25987,533,1191,77,0.0
95,174253,7061,30776,27461,547,1214,89,0.0
96,173051,7123,30455,28904,565,1202,67,0.0
97,171852,7178,30096,30384,588,1199,75,0.0
98,170697,7128,29781,31885,607,1155,74,0.0
99,169552,7106,29509,33298,633,1145,59,0.0
100,168400,7067,29250,34721,660,1152,70,0.0
101,167196,7057,29004,36161,680,1204,76,0.0
102,166021,7030,28721,37630,696,1175,72,0.0
103,164866,6986,28546,38989,711,1155,81,0.0
104,163759,6938,28378,40291,732,1107,66,0.0
105,162645,6907,28296,41502,748,1114,68,0.0
106,161502,6898,28222,42716,760,1143,84,0.0
107,160390,6806,28243,43884,775,1112,78,0.0
108,159295,6726,28205,45078,794,1095,59,2.0
109,158181,6685,28267,46157,808,1114,68,0.0
110,157105,6654,28273,47247,819,1076,71,0.0
111,156092,6553,28316,48306,831,1013,63,0.0
112,155074,6428,28349,49398,849,1018,72,0.0
113,154020,6370,28363,50484,861,1054,72,0.0
114,152953,6342,28407,51525,871,1067,80,0.0
115,151917,6264,28484,52541,892,1036,76,0.0
116,150886,6219,28501,53585,907,1031,66,8.0
117,149867,6225,28522,54560,924,1019,55,0.0
118,148825,6249,28438,55649,937,1042,64,0.0
119,147815,6205,28329,56797,952,1010,55,0.0
120,146866,6087,28253,57923,969,949,54,0.0
121,145941,5976,28143,59053,985,925,53,0.0
122,144911,5975,28030,60176,1006,1030,74,0.0
123,143943,5924,27843,61366,1022,968,57,0.0
124,142914,5911,27725,62516,1032,1029,52,0.0
125,141948,5867,27543,63694,1046,966,63,0.0
126,140990,5876,27276,64893,1063,958,76,0.0
127,140026,5915,27003,66078,1076,964,44,6.0
128,139076,5835,26832,67261,1094,950,50,0.0
129,138098,5845,26651,68395,1109,978,48,0.0
130,137209,5705,26540,69524,1120,889,65,1.0
131,136294,5654,26349,70666,1135,915,62,0.0
132,135331,5659,26093,71856,1159,963,51,0.0
133,134436,5590,25882,73014,1176,895,55,0.0
134,133484,5592,25668,74156,1198,952,48,0.0
135,132539,5559,25539,75245,1216,945,62,0.0
136,131618,5591,25313,76344,1232,921,55,0.0
137,130703,5591,25087,77476,1241,915,53,0.0
138,129787,5544,24939,78573,1255,916,55,0.0
139,128856,5580,24754,79644,1264,931,52,1.0
140,127903,5581,24601,80741,1272,953,52,0.0
141,126995,5544,24475,81795,1289,908,60,0.0
142,126043,5575,24388,82790,1302,952,52,0.0
143,125097,5606,24288,83792,1315,946,62,0.0
144,124173,5614,24148,84837,1326,924,57,4.0
145,123242,5614,24012,85890,1340,931,46,0.0
146,122326,5577,23922,86917,1356,916,67,3.0
147,121478,5517,23794,87940,1369,848,54,0.0
148,120614,5429,23729,88942,1384,864,48,5.0
149,119693,5404,23629,89971,1401,921,53,14.0
150,118745,5428,23543,90968,1414,948,47,4.0
151,117846,5396,23525,91906,1425,899,53,0.0
152,116991,5335,23516,92817,1439,855,49,0.0
153,116142,5336,23330,93831,1459,849,46,14.0
154,115301,5313,23223,94786,1475,841,49,0.0
155,114461,5232,23119,95800,1486,840,45,1.0
156,113595,5150,23100,96749,1504,866,57,1.0
157,112758,5088,23039,97694,1519,837,68,1.0
158,111924,5067,22926,98647,1534,834,69,2.0
159,111143,4999,22826,99583,1547,781,59,12.0
160,110321,4980,22694,100541,1562,822,45,14.0
161,109508,4953,22648,101414,1575,813,53,20.0
162,108652,4943,22597,102318,1588,856,52,8.0
163,107893,4865,22484,103263,1593,759,54,10.0
164,107118,4806,22426,104143,1605,775,43,16.0
165,106352,4791,22257,105080,1618,766,54,19.0
166,105594,4727,22135,106012,1630,758,59,51.0
167,104793,4715,22030,106918,1642,801,52,28.0
168,103985,4667,21974,107820,1652,808,47,5.0
169,103244,4649,21815,108723,1667,741,74,20.0
170,102471,4647,21650,109649,1681,773,43,21.0
171,101751,4601,21463,110590,1693,720,43,26.0
172,101029,4565,21316,111485,1703,722,51,23.0
173,100315,4478,21167,112425,1713,714,42,47.0
174,99538,4447,21033,113359,1721,777,44,34.0
175,98772,4472,20847,114273,1734,766,45,55.0
176,98067,4404,20692,115189,1746,705,58,88.0
177,97380,4371,20494,116091,1762,687,43,41.0
178,96668,4361,20372,116927,1770,712,48,141.0
179,95986,4329,20218,117781,1784,682,42,95.0
180,95300,4238,20068,118692,1800,686,50,110.0
