#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,327498,0,961,0,0,961,0,83.0
1,327495,3,848,113,0,3,0,109.0
2,327484,14,840,121,0,11,0,88.0
3,327468,30,830,131,0,16,0,62.0
4,327449,49,812,147,2,19,0,40.0
5,327426,72,792,166,3,23,0,3.0
6,327398,100,739,218,4,28,0,0.0
7,327372,123,714,246,4,26,0,0.0
8,327336,148,717,251,7,36,0,0.0
9,327302,166,711,272,8,34,3,0.0
10,327262,187,709,293,8,40,1,0.0
11,327217,209,706,317,10,45,0,0.0
12,327167,231,711,340,10,50,1,0.0
13,327115,257,687,388,12,52,3,0.0
14,327057,279,688,423,12,58,0,0.0
15,326986,316,669,476,12,71,2,0.0
16,326900,362,622,563,12,86,0,0.0
17,326811,406,626,604,12,89,3,0.0
18,326732,435,536,744,12,79,4,0.0
19,326655,460,492,840,12,77,4,0.0
20,326569,488,441,949,12,86,4,0.0
21,326470,516,512,949,12,99,4,0.0
22,326360,540,598,949,12,110,2,0.0
23,326256,555,687,949,12,104,10,0.0
24,326132,600,766,949,12,124,1,0.0
25,326035,620,843,949,12,97,3,0.0
26,325883,686,929,949,12,152,4,0.0
27,325754,716,1028,949,12,129,4,0.0
28,325591,769,1138,949,12,163,3,0.0
29,325446,810,1242,949,12,145,3,0.0
30,325270,862,1366,949,12,176,6,0.0
31,325054,981,1463,949,12,216,5,0.0
32,324841,1042,1612,952,12,213,3,0.0
33,324604,1150,1730,963,12,237,11,0.0
34,324362,1229,1876,979,13,242,5,0.0
35,324079,1367,2002,998,13,283,10,0.0
36,323806,1464,2155,1021,13,273,13,0.0
37,323493,1561,2342,1049,14,313,13,0.0
38,323134,1707,2529,1075,14,359,4,0.0
39,322771,1833,2730,1111,14,363,6,0.0
40,322383,1979,2937,1145,15,388,18,0.0
41,321957,2122,3179,1184,17,426,16,0.0
42,321449,2357,3407,1229,17,508,19,0.0
43,320945,2548,3669,1279,18,504,13,0.0
44,320361,2773,3976,1330,19,584,16,0.0
45,319782,2989,4281,1388,19,579,19,0.0
46,319151,3232,4596,1459,21,631,15,0.0
47,318450,3507,4935,1544,23,701,17,0.0
48,317784,3665,5353,1631,26,666,23,0.0
