#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
0,239392,0,961,0,0,961,0,83.0
1,239364,28,848,113,0,28,0,109.0
2,239301,91,840,121,0,63,0,88.0
3,239215,177,830,131,0,86,0,62.0
4,239113,279,814,147,0,102,0,40.0
5,238939,453,795,166,0,174,0,3.0
6,238749,643,744,217,0,190,0,0.0
7,238544,820,743,245,1,205,0,0.0
8,238309,992,799,250,3,235,0,0.0
9,238052,1163,863,270,5,257,4,0.0
10,237737,1376,944,291,5,315,4,0.0
11,237391,1548,1089,317,8,346,8,0.0
12,236986,1763,1253,342,9,405,9,0.0
13,236465,2079,1409,390,10,521,11,0.0
14,235846,2463,1609,425,10,619,14,0.0
15,235025,3027,1813,478,10,821,16,0.0
16,234056,3681,2041,565,10,969,11,0.0
17,232976,4415,2346,606,10,1080,21,0.0
18,231686,5300,2610,747,10,1290,26,2.0
19,230164,6301,3036,842,10,1522,35,0.0
20,228395,7451,3546,951,10,1769,33,0.0
21,226361,8664,4367,951,10,2034,47,0.0
22,224027,10029,5336,951,10,2334,55,0.0
23,221450,11526,6416,951,10,2577,65,0.0
24,218477,13209,7706,951,10,2973,80,0.0
25,215284,14880,9228,951,10,3193,82,0.0
26,211684,16711,10996,951,11,3600,87,8.0
27,207849,18512,13028,951,13,3835,105,0.0
28,204036,19991,15359,951,16,3813,99,0.0
29,200081,21369,17936,951,16,3955,161,0.0
30,196158,22319,20902,951,23,3923,151,0.0
31,192294,22990,24090,951,28,3864,196,0.0
32,188567,23117,27659,979,31,3727,204,0.0
33,184875,22974,31430,1041,33,3692,216,0.0
34,181126,22910,35156,1125,36,3749,251,0.0
35,177284,22797,39009,1224,39,3842,206,0.0
36,173434,22724,42751,1398,46,3850,212,0.0
37,169349,22945,46428,1581,50,4085,219,6.0
38,164924,23643,49940,1781,65,4425,242,0.0
39,160411,24464,53387,2013,78,4513,245,0.0
40,155728,25398,56866,2268,93,4683,220,1.0
41,150930,26354,60373,2580,116,4798,199,0.0
42,145935,27499,63865,2923,131,4995,220,0.0
43,140971,28378,67517,3321,166,4964,237,0.0
44,135905,29019,71404,3838,187,5066,259,0.0
45,130826,29585,75282,4442,218,5079,262,0.0
46,125924,29804,79124,5250,251,4902,259,0.0
47,121306,29624,82925,6204,294,4618,230,0.0
48,116539,29396,86824,7261,333,4767,300,0.0
49,111837,29134,90463,8536,383,4702,284,1.0
50,107323,28582,94007,10023,418,4514,299,0.0
51,102798,28028,97291,11771,465,4525,294,0.0
52,98357,27567,100138,13774,517,4441,288,0.0
53,94048,27258,102393,16075,579,4309,288,0.0
54,89828,26711,104573,18609,632,4220,269,4.0
55,85705,26132,106296,21543,677,4123,247,0.0
56,81712,25611,107620,24686,724,3993,301,3.0
57,77734,25064,108521,28251,783,3978,303,0.0
58,73995,24362,109128,32039,829,3739,284,5.0
59,70218,23830,109623,35800,882,3777,263,14.0
60,66673,23155,109905,39693,927,3545,247,4.0
61,63211,22494,110118,43563,967,3462,243,0.0
62,59872,21840,110226,47382,1033,3339,265,0.0
63,56647,21087,110476,51062,1081,3225,255,14.0
64,53616,20379,110517,54695,1146,3031,255,0.0
65,50691,19527,110527,58398,1210,2925,219,1.0
66,47903,18770,110195,62187,1298,2788,252,1.0
67,45199,18012,109787,65992,1363,2704,205,1.0
68,42698,17174,109001,70037,1443,2501,202,2.0
69,40384,16263,107815,74396,1495,2314,198,12.0
70,38196,15420,106322,78861,1554,2188,187,14.0
71,35987,14704,104576,83479,1607,2209,195,20.0
72,33973,13930,102565,88213,1672,2014,185,8.0
73,32081,13118,100290,93120,1744,1892,165,10.0
74,30261,12437,97828,98019,1808,1820,165,16.0
75,28530,11854,95087,103005,1877,1731,184,19.0
76,26957,11239,92182,108032,1943,1573,142,51.0
77,25408,10579,89493,112875,1998,1549,132,28.0
78,23998,9975,86878,117440,2062,1410,124,5.0
79,22592,9489,84008,122142,2122,1406,129,20.0
80,21390,8871,81147,126772,2173,1202,121,21.0
81,20143,8387,78362,131222,2239,1247,120,26.0
82,19063,7894,75434,135678,2284,1080,103,23.0
83,18034,7374,72548,140053,2344,1029,101,47.0
84,17084,6914,69668,144307,2380,950,95,34.0
85,16149,6443,66870,148463,2428,935,78,55.0
86,15253,6137,63964,152526,2473,896,88,88.0
87,14487,5656,61217,156468,2525,766,77,41.0
88,13732,5331,58350,160380,2560,755,72,141.0
89,13045,4989,55639,164074,2606,687,57,95.0
90,12400,4684,52834,167791,2644,645,48,110.0
