Bor,2
Pochalla,1
Panyikang,0
Liang,1
Pajut,0
El-galhak,0
Malakal,0
Awarajwok,0
Bunj,0
Wadakona,0
Maban,0
Gadiang,0
Panyagor,0
Jalle,0
Kaljak,0
Nasir,1
Duk_Fadiat,0
Pentin,0
Dentoang,0
Owachi,0
Wau_Shilluk,0
Yuai,0
Ayod,0
Khor_Adar,0
Atar,0
Pieri,1
Pulchuol,0
Waat,0
Walgak,0
Gel_Achel,0
Kodok,1
Kaka,0
Doro,0
Makol_Cuei,0
Multhiang,0
Maiwut,0
Renk,0
