Bor,12
Pochalla,0
Panyikang,0
Liang,4
Pajut,0
El-galhak,0
Malakal,4
Awarajwok,0
Bunj,0
Wadakona,2
Maban,2
Gadiang,0
Panyagor,1
Jalle,0
Kaljak,0
Nasir,6
Duk_Fadiat,3
Pentin,2
Dentoang,4
Owachi,0
Wau_Shilluk,0
Yuai,0
Ayod,0
Khor_Adar,0
Atar,0
Pieri,0
Pulchuol,0
Waat,0
Walgak,0
Gel_Achel,0
Kodok,0
Kaka,0
Doro,0
Makol_Cuei,0
Multhiang,0
Maiwut,0
Renk,3
