Bor,6
Pochalla,2
Panyikang,1
Liang,4
Pajut,1
El-galhak,1
Malakal,0
Awarajwok,1
Bunj,1
Wadakona,0
Maban,1
Gadiang,1
Panyagor,0
Jalle,0
Kaljak,1
Nasir,9
Duk_Fadiat,3
Pentin,5
Dentoang,2
Owachi,0
Wau_Shilluk,0
Yuai,0
Ayod,0
Khor_Adar,0
Atar,0
Pieri,0
Pulchuol,0
Waat,0
Walgak,0
Gel_Achel,0
Kodok,0
Kaka,0
Doro,0
Makol_Cuei,0
Multhiang,0
Maiwut,0
Renk,7
