#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239636,426,0,0,0,0,0,0.0
-28,239636,426,0,0,0,0,0,0.0
-27,239636,426,0,0,0,0,0,0.0
-26,239636,426,0,0,0,0,0,0.0
-25,239636,426,0,0,0,0,0,0.0
-24,239636,426,0,0,0,0,0,0.0
-23,239636,426,0,0,0,0,0,0.0
-22,239636,426,0,0,0,0,0,0.0
-21,239636,426,0,0,0,0,0,0.0
-20,239636,426,0,0,0,0,0,0.0
-19,239636,426,0,0,0,0,0,0.0
-18,239636,426,0,0,0,0,0,0.0
-17,239636,426,0,0,0,0,0,0.0
-16,239636,375,51,0,0,0,0,0.0
-15,239635,376,51,0,0,1,0,0.0
-14,239633,361,68,0,0,2,0,0.0
-13,239632,345,85,0,0,1,0,0.0
-12,239627,333,102,0,0,5,0,0.0
-11,239622,321,119,0,0,5,0,0.0
-10,239617,274,171,0,0,5,5,0.0
-9,239614,190,258,0,0,3,0,0.0
-8,239601,134,327,0,0,13,1,0.0
-7,239585,110,321,46,0,16,0,0.0
-6,239558,64,394,46,0,27,3,0.0
-5,239535,82,383,62,0,23,4,0.0
-4,239511,103,369,79,0,24,4,0.0
-3,239482,119,368,93,0,29,1,0.0
-2,239452,133,371,106,0,30,3,0.0
-1,239413,145,349,155,0,39,3,0.0
0,239371,164,286,241,0,42,7,40.0
1,239309,202,244,307,0,62,0,7.0
2,239247,235,236,344,0,62,0,10.0
3,239201,251,199,411,0,46,0,4.0
4,239146,267,233,416,0,55,1,3.0
5,239087,284,272,419,0,59,3,5.0
6,239033,276,321,432,0,54,0,6.0
7,238951,296,368,447,0,82,0,6.0
8,238893,308,390,471,0,58,1,9.0
9,238814,332,422,494,0,79,0,12.0
10,238743,344,457,518,0,71,1,7.0
11,238649,384,483,546,0,94,2,11.0
12,238561,390,535,576,0,88,3,18.0
13,238445,448,555,614,0,116,5,13.0
14,238330,484,593,655,0,115,5,27.0
15,238199,544,601,718,0,131,4,23.0
16,238162,487,637,775,1,37,6,33.0
17,238121,440,683,817,1,41,4,23.0
18,238084,361,748,868,1,37,3,35.0
19,238048,282,808,923,1,36,6,26.0
20,237994,205,885,977,1,54,4,23.0
21,237948,214,839,1060,1,46,2,15.0
22,237887,234,826,1114,1,61,2,1.0
23,237861,223,786,1191,1,26,4,0.0
24,237831,217,749,1264,1,30,7,0.0
25,237800,194,704,1363,1,31,5,0.0
26,237778,170,666,1447,1,22,8,0.0
27,237754,133,618,1556,1,24,1,0.0
28,237720,141,534,1666,1,34,1,0.0
29,237690,141,440,1790,1,30,4,0.0
30,237668,132,433,1828,1,22,1,0.0
31,237637,141,415,1868,1,31,2,0.0
32,237611,143,405,1902,1,26,2,0.0
33,237588,132,403,1938,1,23,3,0.0
34,237553,137,381,1990,1,35,3,0.0
35,237529,139,358,2035,1,24,2,0.0
36,237505,132,329,2095,1,24,0,0.0
37,237483,128,328,2121,2,22,1,0.0
38,237460,128,319,2153,2,23,2,0.0
39,237437,116,318,2189,2,23,2,0.0
40,237415,114,318,2213,2,22,1,0.0
41,237386,119,314,2241,2,29,1,0.0
42,237360,123,299,2278,2,26,5,0.0
43,237326,134,290,2310,2,34,1,0.0
44,237294,143,287,2336,2,32,1,0.0
45,237270,145,279,2366,2,24,5,0.0
46,237243,143,281,2393,2,27,2,0.0
47,237202,158,283,2417,2,41,3,0.0
48,237162,164,283,2451,2,40,0,0.0
49,237135,159,286,2480,2,27,0,0.0
50,237110,160,284,2506,2,25,3,0.0
51,237073,170,281,2536,2,37,2,0.0
52,237029,173,298,2560,2,44,1,0.0
53,236997,165,317,2581,2,32,2,0.0
54,236961,174,320,2605,2,36,1,0.0
55,236933,177,316,2634,2,28,2,0.0
56,236890,183,327,2660,2,43,1,0.0
57,236853,176,336,2695,2,37,3,0.0
58,236827,170,336,2727,2,26,3,0.0
59,236786,175,346,2753,2,41,3,0.0
60,236755,178,348,2779,2,31,0,0.0
61,236714,176,352,2818,2,41,3,0.0
62,236677,176,351,2856,2,37,1,0.0
63,236641,186,348,2885,2,36,4,0.0
64,236594,192,365,2909,2,47,2,0.0
65,236564,191,359,2946,2,30,1,0.0
66,236530,184,358,2988,2,34,0,0.0
67,236495,182,360,3023,2,35,3,0.0
68,236445,196,359,3060,2,50,0,0.0
69,236395,199,377,3089,2,50,6,0.0
70,236350,214,362,3134,2,45,4,0.0
71,236318,212,357,3173,2,32,2,0.0
72,236273,222,367,3198,2,45,3,0.0
73,236234,211,380,3235,2,39,3,0.0
74,236195,200,401,3264,2,39,1,0.0
75,236152,198,405,3305,2,43,1,0.0
76,236108,210,401,3341,2,44,0,0.0
77,236064,209,411,3376,2,44,4,0.0
78,235790,444,402,3424,2,274,1,0.0
79,235523,672,410,3455,2,267,5,0.0
80,235203,949,421,3487,2,320,9,0.0
81,234912,1196,430,3522,2,291,4,0.0
82,234633,1431,426,3570,2,279,2,0.0
83,234334,1456,656,3614,2,299,7,0.0
84,234060,1463,880,3657,2,274,3,0.0
85,233730,1473,1170,3687,2,330,2,0.0
86,233384,1528,1420,3728,2,346,6,0.0
87,233065,1568,1662,3765,2,319,3,0.0
88,232698,1636,1922,3804,2,367,2,0.0
89,232245,1815,2155,3845,2,453,22,0.0
90,231828,1902,2443,3887,2,417,16,0.0
91,231395,1989,2747,3929,2,433,19,0.0
92,230896,2169,2808,4187,2,499,19,0.0
93,230357,2341,2923,4439,2,539,21,0.0
94,229776,2469,3069,4746,2,581,18,0.0
95,229226,2602,3209,5023,2,550,19,0.0
96,228593,2802,3383,5282,2,633,13,0.0
97,227967,2929,3598,5566,2,626,19,0.0
98,227256,3101,3877,5825,3,711,12,0.0
99,226504,3272,4139,6144,3,752,25,0.0
100,225769,3457,4356,6477,3,735,34,0.0
101,225015,3578,4682,6784,3,754,20,0.0
102,224142,3825,4959,7133,3,873,30,0.0
103,223240,4016,5250,7553,3,902,23,0.0
104,222288,4216,5598,7957,3,952,40,0.0
105,221260,4509,5924,8366,3,1028,28,0.0
106,220193,4822,6196,8848,3,1067,23,0.0
107,219055,5087,6567,9350,3,1138,35,0.0
108,217858,5382,6907,9912,3,1197,30,0.0
109,216652,5636,7329,10442,3,1206,41,0.0
110,215387,5873,7754,11045,3,1265,42,0.0
111,214057,6136,8218,11647,4,1330,53,0.0
112,212620,6435,8680,12322,5,1437,46,0.0
113,211120,6738,9160,13038,6,1500,39,0.0
114,209614,7038,9661,13743,6,1506,44,0.0
115,207952,7435,10201,14468,6,1662,47,0.0
116,206289,7768,10682,15317,6,1663,62,0.0
117,204530,8090,11241,16195,6,1759,57,0.0
118,202709,8411,11816,17119,7,1821,60,0.0
119,200773,8841,12334,18107,7,1936,71,0.0
120,198852,9100,12968,19135,7,1921,74,0.0
121,196886,9403,13538,20228,7,1966,62,0.0
122,194866,9664,14153,21372,7,2020,74,0.0
123,192800,9909,14826,22520,7,2066,83,0.0
124,190688,10085,15536,23746,7,2112,89,0.0
125,188511,10341,16160,25042,8,2177,82,0.0
126,186257,10629,16746,26422,8,2254,80,0.0
127,184000,10866,17320,27868,8,2257,115,0.0
128,181544,11256,17932,29321,9,2456,113,0.0
129,179097,11591,18420,30944,10,2447,107,0.0
130,176625,11886,19021,32520,10,2472,113,0.0
131,174106,12151,19600,34195,10,2519,116,0.0
132,171586,12414,20102,35950,10,2520,101,0.0
133,169085,12459,20695,37813,10,2501,121,0.0
134,166525,12572,21292,39663,10,2560,131,0.0
135,164097,12528,21859,41568,10,2428,126,0.0
136,161512,12594,22414,43531,11,2585,142,0.0
137,158926,12660,22941,45523,12,2586,142,0.0
138,156323,12762,23405,47559,13,2603,124,0.0
139,153683,12842,23882,49642,13,2640,165,0.0
140,151074,13023,24137,51815,13,2609,149,0.0
141,148418,13094,24525,54010,15,2656,150,0.0
142,145751,13175,24760,56360,16,2667,164,0.0
143,143172,13151,25002,58721,16,2579,165,0.0
144,140502,13181,25246,61116,17,2670,123,0.0
145,137969,13105,25413,63557,18,2533,168,0.0
146,135279,13139,25634,65988,22,2690,149,0.0
147,132728,13023,25846,68442,23,2551,151,0.0
148,130280,12892,25943,70922,25,2448,174,0.0
149,127794,12708,26240,73295,25,2486,155,0.0
150,125376,12593,26251,75817,25,2418,158,0.0
151,123026,12253,26434,78320,29,2350,168,0.0
152,120569,12159,26418,80885,31,2457,167,0.0
153,118229,12051,26277,83472,33,2340,151,0.0
154,115940,11854,26212,86023,33,2289,161,0.0
155,113697,11679,26023,88630,33,2243,166,0.0
156,111469,11557,25746,91257,33,2228,139,0.0
157,109300,11269,25674,93783,36,2169,177,0.0
158,107138,11091,25382,96414,37,2162,174,0.0
159,105052,10888,25136,98943,43,2086,164,0.0
160,102937,10760,24729,101591,45,2115,152,0.0
161,100882,10587,24433,104112,48,2055,149,0.0
162,98932,10368,24171,106540,51,1950,157,0.0
163,97037,10101,23867,109004,53,1895,165,0.0
164,95168,9884,23522,111434,54,1869,154,0.0
165,93313,9624,23301,113769,55,1855,145,0.0
166,91456,9426,22904,116220,56,1857,130,0.0
167,89721,9211,22493,118577,60,1735,131,0.0
168,88044,8993,22083,120879,63,1677,141,0.0
169,86394,8774,21714,123116,64,1650,138,0.0
170,84766,8547,21304,125381,64,1628,119,0.0
171,83199,8257,20983,127557,66,1567,145,0.0
172,81683,8038,20536,129738,67,1516,149,0.0
173,80188,7856,20073,131877,68,1495,106,0.0
174,78714,7680,19600,133997,71,1474,132,0.0
175,77329,7437,19167,136056,73,1385,121,0.0
176,75929,7270,18727,138058,78,1400,102,0.0
177,74527,7156,18314,139984,81,1402,106,0.0
178,73178,7010,17910,141879,85,1349,116,0.0
179,71864,6850,17478,143784,86,1314,119,0.0
180,70629,6700,16950,145694,89,1235,109,0.0
