#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,293071,425,0,0,0,0,0,0.0
-28,293071,425,0,0,0,0,0,0.0
-27,293071,425,0,0,0,0,0,0.0
-26,293071,425,0,0,0,0,0,0.0
-25,293071,425,0,0,0,0,0,0.0
-24,293071,425,0,0,0,0,0,0.0
-23,293071,425,0,0,0,0,0,0.0
-22,293071,425,0,0,0,0,0,0.0
-21,293071,425,0,0,0,0,0,0.0
-20,293071,425,0,0,0,0,0,0.0
-19,293071,425,0,0,0,0,0,0.0
-18,293071,425,0,0,0,0,0,0.0
-17,293071,425,0,0,0,0,0,0.0
-16,293071,374,51,0,0,0,0,0.0
-15,293069,376,51,0,0,2,0,0.0
-14,293063,365,68,0,0,6,0,0.0
-13,293054,357,85,0,0,9,0,0.0
-12,293043,351,102,0,0,11,0,0.0
-11,293007,370,119,0,0,36,0,0.0
-10,292971,353,172,0,0,36,1,0.0
-9,292925,308,263,0,0,46,0,0.0
-8,292857,299,340,0,0,68,1,0.0
-7,292764,347,335,50,0,93,1,0.0
-6,292618,389,439,50,0,146,2,0.0
-5,292459,512,459,66,0,159,1,0.0
-4,292225,700,489,82,0,234,4,0.0
-3,291912,945,542,97,0,313,5,0.0
-2,291509,1255,619,113,0,403,4,0.0
-1,291033,1585,716,162,0,476,1,0.0
0,290395,2064,789,248,0,638,3,40.0
1,289496,2729,949,322,0,899,0,7.0
2,288341,3571,1218,366,0,1155,2,10.0
3,286845,4664,1520,467,0,1496,2,4.0
4,284975,6058,1960,503,0,1870,3,3.0
5,282546,7849,2554,547,0,2429,6,5.0
6,279583,9913,3386,614,0,2963,10,6.0
7,276037,12304,4451,704,0,3546,8,6.0
8,271836,15009,5806,845,0,4201,18,9.0
9,267849,17126,7527,994,0,3987,21,12.0
10,264429,18117,9730,1220,0,3420,34,7.0
11,261463,18120,12398,1515,0,2966,18,11.0
12,258687,17350,15562,1897,0,2776,46,18.0
13,256237,15599,19321,2339,0,2450,66,13.0
14,253785,14064,22687,2960,0,2452,73,27.0
15,251370,13059,25251,3816,0,2415,106,23.0
16,248953,12510,27128,4905,0,2417,132,33.0
17,246416,12271,28479,6330,0,2537,164,23.0
18,243713,12524,29162,8097,0,2703,177,35.0
19,240963,12822,29312,10399,0,2750,222,26.0
20,237875,13495,28923,13202,1,3088,197,23.0
21,234626,14327,27960,16582,1,3249,172,15.0
22,231144,15272,26503,20576,1,3482,130,1.0
23,227455,16258,25406,24376,1,3689,140,0.0
24,223461,17502,24894,27638,1,3994,145,0.0
25,219311,18564,25129,30491,1,4150,152,0.0
26,214932,19694,25720,33148,2,4379,135,0.0
27,210307,20837,26877,35473,2,4625,139,0.0
28,205473,21982,28233,37806,2,4834,130,0.0
29,200454,23007,29923,40110,2,5019,158,0.0
30,195201,24110,31772,42411,2,5253,145,0.0
31,189796,25136,33724,44838,2,5405,162,0.0
32,184118,26189,35776,47411,2,5678,165,0.0
33,178416,27057,37971,50047,5,5702,173,0.0
34,172688,27766,40032,53005,5,5728,226,0.0
35,166838,28363,42149,56139,7,5850,216,0.0
36,160668,29128,44215,59476,9,6170,225,0.0
37,154524,29594,46377,62992,9,6144,262,0.0
38,148375,30041,48226,66843,11,6149,251,0.0
39,142174,30514,49942,70852,14,6201,284,0.0
40,136101,30737,51571,75073,14,6073,288,0.0
41,130104,30564,53229,79584,15,5997,278,0.0
42,123960,30564,54661,84295,16,6144,302,0.0
43,118014,30361,55892,89213,16,5946,306,0.0
44,112246,29928,56898,94405,19,5768,319,0.0
45,106417,29684,57666,99709,20,5829,336,0.0
46,101006,29098,58118,105253,21,5411,379,0.0
47,95834,28126,58738,110777,21,5172,333,0.0
48,91081,26933,59140,116320,22,4753,330,0.0
49,86381,25865,59278,121947,25,4700,371,0.0
50,81860,24557,59102,127951,26,4521,307,0.0
51,77608,23398,58558,133905,27,4252,388,0.0
52,73429,22405,57787,139846,29,4179,342,0.0
53,69408,21673,56505,145878,32,4021,365,0.0
