#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,240176,427,0,0,0,0,0,0.0
-28,240176,427,0,0,0,0,0,0.0
-27,240176,427,0,0,0,0,0,0.0
-26,240176,427,0,0,0,0,0,0.0
-25,240176,427,0,0,0,0,0,0.0
-24,240176,427,0,0,0,0,0,0.0
-23,240176,427,0,0,0,0,0,0.0
-22,240176,427,0,0,0,0,0,0.0
-21,240176,427,0,0,0,0,0,0.0
-20,240176,427,0,0,0,0,0,0.0
-19,240176,427,0,0,0,0,0,0.0
-18,240176,427,0,0,0,0,0,0.0
-17,240176,427,0,0,0,0,0,0.0
-16,240176,374,53,0,0,0,0,0.0
-15,240175,375,53,0,0,1,0,0.0
-14,240174,359,70,0,0,1,0,0.0
-13,240172,344,87,0,0,2,0,0.0
-12,240164,335,104,0,0,8,0,0.0
-11,240160,322,121,0,0,4,0,0.0
-10,240155,275,173,0,0,5,6,0.0
-9,240149,195,259,0,0,6,0,0.0
-8,240138,136,329,0,0,11,2,0.0
-7,240127,105,324,47,0,11,1,0.0
-6,240108,52,396,47,0,19,1,0.0
-5,240080,75,386,62,0,28,0,0.0
-4,240047,102,376,78,0,33,6,0.0
-3,240013,125,371,94,0,34,6,0.0
-2,239984,143,365,111,0,29,2,0.0
-1,239944,164,336,159,0,40,3,0.0
0,239906,174,284,239,0,38,1,40.0
1,239857,190,249,307,0,49,1,7.0
2,239788,225,244,346,0,69,1,10.0
3,239720,264,202,417,0,68,3,4.0
4,239657,287,238,421,0,63,2,3.0
5,239607,299,271,426,0,50,0,5.0
6,239539,318,310,436,0,68,3,6.0
7,239464,324,370,445,0,75,4,6.0
8,239408,312,419,464,0,56,3,9.0
9,239341,316,456,490,0,67,4,12.0
10,239254,353,477,519,0,87,2,7.0
11,239154,385,513,551,0,100,2,11.0
12,239061,403,561,578,0,93,4,18.0
13,238942,466,579,616,0,119,5,13.0
14,238831,510,609,652,1,111,8,27.0
15,238694,560,646,702,1,137,1,23.0
16,238648,506,682,766,1,46,2,33.0
17,238608,453,713,828,1,40,2,23.0
18,238558,384,769,891,1,50,3,35.0
19,238502,329,831,940,1,56,4,26.0
20,238458,236,902,1006,1,44,2,23.0
21,238391,257,871,1083,1,67,5,15.0
22,238323,285,855,1139,1,68,7,1.0
23,238289,269,837,1207,1,34,1,0.0
24,238273,229,808,1292,1,16,3,0.0
25,238247,211,758,1386,1,26,11,0.0
26,238217,174,732,1479,1,30,7,0.0
27,238197,126,684,1595,1,20,4,0.0
28,238168,121,617,1696,1,29,6,0.0
29,238131,142,501,1828,1,37,3,0.0
30,238103,144,483,1872,1,28,4,0.0
31,238074,143,476,1909,1,29,0,0.0
32,238042,155,445,1960,1,32,3,0.0
33,238003,165,419,2015,1,39,5,0.0
34,237970,161,408,2063,1,33,2,0.0
35,237949,154,370,2129,1,21,0,0.0
36,237910,164,334,2194,1,39,3,0.0
37,237879,163,329,2231,1,31,4,0.0
38,237858,145,347,2252,1,21,1,0.0
39,237815,155,349,2282,2,43,2,0.0
40,237783,166,343,2309,2,32,1,0.0
41,237755,155,362,2329,2,28,0,0.0
42,237729,150,364,2358,2,26,3,0.0
43,237688,170,346,2397,2,41,1,0.0
44,237649,166,357,2429,2,39,3,0.0
45,237623,160,360,2458,2,26,2,0.0
46,237592,163,355,2491,2,31,0,0.0
47,237558,171,339,2533,2,34,2,0.0
48,237521,167,346,2567,2,37,1,0.0
49,237483,166,361,2591,2,38,1,0.0
50,237456,167,339,2639,2,27,1,0.0
51,237418,174,333,2676,2,38,0,0.0
52,237377,181,343,2700,2,41,4,0.0
53,237345,176,333,2747,2,32,1,0.0
54,237301,182,336,2782,2,44,3,0.0
55,237260,196,335,2810,2,41,4,0.0
56,237219,199,348,2835,2,41,1,0.0
57,237187,190,348,2876,2,32,2,0.0
58,237138,207,339,2917,2,49,1,0.0
59,237108,193,355,2945,2,30,1,0.0
60,237058,202,367,2974,2,50,3,0.0
61,237019,200,373,3009,2,39,2,0.0
62,236981,206,365,3049,2,38,2,0.0
63,236939,199,378,3085,2,42,3,0.0
