#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239531,426,0,0,0,0,0,0.0
-28,239531,426,0,0,0,0,0,0.0
-27,239531,426,0,0,0,0,0,0.0
-26,239531,426,0,0,0,0,0,0.0
-25,239531,426,0,0,0,0,0,0.0
-24,239531,426,0,0,0,0,0,0.0
-23,239531,426,0,0,0,0,0,0.0
-22,239531,426,0,0,0,0,0,0.0
-21,239531,426,0,0,0,0,0,0.0
-20,239531,426,0,0,0,0,0,0.0
-19,239531,426,0,0,0,0,0,0.0
-18,239531,426,0,0,0,0,0,0.0
-17,239531,426,0,0,0,0,0,0.0
-16,239531,375,51,0,0,0,0,0.0
-15,239529,377,51,0,0,2,0,0.0
-14,239529,360,68,0,0,0,0,0.0
-13,239528,344,85,0,0,1,0,0.0
-12,239524,331,102,0,0,4,0,0.0
-11,239519,319,119,0,0,5,0,0.0
-10,239511,274,172,0,0,8,6,0.0
-9,239505,194,258,0,0,6,0,0.0
-8,239493,137,327,0,0,12,3,0.0
-7,239475,117,320,45,0,18,2,0.0
-6,239456,63,393,45,0,19,0,0.0
-5,239433,78,387,59,0,23,0,0.0
-4,239411,94,378,74,0,22,3,0.0
-3,239388,105,373,91,0,23,3,0.0
-2,239354,121,374,108,0,34,6,0.0
-1,239317,139,343,158,0,37,1,0.0
0,239281,152,283,241,0,36,0,40.0
1,239234,177,241,305,0,47,0,7.0
2,239179,209,227,342,0,55,0,10.0
3,239125,229,188,415,0,54,2,4.0
4,239062,255,217,423,0,63,2,3.0
5,239005,276,247,429,0,57,0,5.0
6,238944,290,283,440,0,61,1,6.0
7,238891,288,321,457,0,53,0,6.0
8,238837,288,356,476,0,54,0,9.0
9,238767,295,397,498,0,70,2,12.0
10,238689,316,432,520,0,78,2,7.0
11,238598,346,470,543,0,91,2,11.0
12,238501,390,491,575,0,97,3,18.0
13,238377,460,510,610,0,124,1,13.0
14,238259,508,546,644,0,118,2,27.0
