#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,292048,425,0,0,0,0,0,0.0
-28,292048,425,0,0,0,0,0,0.0
-27,292048,425,0,0,0,0,0,0.0
-26,292048,425,0,0,0,0,0,0.0
-25,292048,425,0,0,0,0,0,0.0
-24,292048,425,0,0,0,0,0,0.0
-23,292048,425,0,0,0,0,0,0.0
-22,292048,425,0,0,0,0,0,0.0
-21,292048,425,0,0,0,0,0,0.0
-20,292048,425,0,0,0,0,0,0.0
-19,292048,425,0,0,0,0,0,0.0
-18,292048,425,0,0,0,0,0,0.0
-17,292048,425,0,0,0,0,0,0.0
-16,292048,374,51,0,0,0,0,0.0
-15,292044,378,51,0,0,4,0,0.0
-14,292031,374,68,0,0,13,0,0.0
-13,292014,374,85,0,0,17,0,0.0
-12,291998,373,102,0,0,16,0,0.0
-11,291967,387,119,0,0,31,0,0.0
-10,291920,379,174,0,0,47,3,0.0
-9,291853,348,272,0,0,67,0,0.0
-8,291771,345,357,0,0,82,0,0.0
-7,291636,430,359,48,0,135,0,0.0
-6,291429,538,458,48,0,207,0,0.0
-5,291147,773,488,65,0,282,1,0.0
-4,290825,1028,538,82,0,322,4,0.0
-3,290342,1429,603,99,0,483,4,0.0
-2,289819,1817,722,115,0,523,6,0.0
-1,289103,2326,878,166,0,716,4,0.0
0,288097,3050,1066,260,0,1006,5,40.0
1,286835,3990,1309,339,0,1262,5,7.0
2,285208,5134,1746,385,0,1627,5,10.0
3,283061,6758,2175,479,0,2147,8,4.0
4,280404,8699,2849,521,0,2657,13,3.0
5,277160,10937,3793,583,0,3244,12,5.0
6,273329,13506,4979,659,0,3831,7,6.0
7,269121,16087,6484,781,0,4208,18,6.0
8,265674,17387,8435,977,0,3447,19,9.0
9,262748,17656,10816,1253,0,2926,26,12.0
10,260116,17044,13756,1557,0,2632,38,7.0
11,257747,15582,17123,2021,0,2369,56,11.0
12,255551,13570,20833,2519,0,2196,67,18.0
13,253327,12347,23601,3198,0,2224,98,13.0
14,250976,11772,25577,4148,0,2351,130,27.0
15,248460,11656,27008,5349,0,2516,122,23.0
16,247291,10456,27847,6879,0,1169,168,33.0
17,246043,9508,28023,8899,0,1248,191,23.0
18,244785,8542,27708,11438,0,1258,208,35.0
19,243531,7445,26978,14519,0,1254,203,26.0
20,242132,6328,25845,18168,0,1399,149,23.0
21,240732,6559,23003,22179,0,1400,141,15.0
22,239239,6804,20990,25439,1,1493,143,1.0
23,238526,6259,19451,28236,1,713,125,0.0
24,237716,5815,18196,30745,1,810,129,0.0
25,236890,5242,17334,33005,2,826,146,0.0
26,236051,4681,16637,35101,3,839,124,0.0
27,235079,4160,16009,37222,3,972,62,0.0
28,234076,4450,14487,39457,3,1003,74,0.0
29,233018,4698,12882,41872,3,1058,56,0.0
30,231921,4969,12577,43003,3,1097,76,0.0
31,230781,5270,12220,44198,4,1140,84,0.0
32,229602,5477,11961,45429,4,1179,84,0.0
33,228387,5689,11757,46635,5,1215,64,0.0
34,227153,5865,11461,47989,5,1234,44,0.0
35,225889,6032,11196,49350,6,1264,53,0.0
36,224637,6144,10847,50835,10,1252,45,0.0
37,223302,6300,11288,51572,11,1335,49,0.0
38,221958,6429,11654,52419,13,1344,53,0.0
39,220638,6515,11982,53324,14,1320,59,0.0
40,219174,6715,12341,54228,15,1464,65,0.0
41,217734,6903,12523,55294,19,1440,54,0.0
42,216265,7037,12739,56413,19,1469,66,0.0
43,214769,7189,12903,57591,21,1496,71,0.0
44,213273,7365,12996,58818,21,1496,59,0.0
45,211728,7446,13243,60035,21,1545,56,0.0
46,210141,7593,13438,61279,22,1587,68,0.0
47,208565,7700,13623,62563,22,1576,64,0.0
48,206886,7883,13829,63852,23,1679,87,0.0
49,205253,8020,14004,65173,23,1633,85,0.0
50,203559,8169,14227,66495,23,1694,64,0.0
51,201848,8293,14449,67860,23,1711,87,0.0
52,200138,8427,14705,69180,23,1710,83,0.0
53,198394,8492,15058,70505,24,1744,105,0.0
54,196656,8597,15261,71934,25,1738,89,0.0
55,194865,8694,15523,73365,26,1791,83,0.0
56,193101,8747,15780,74819,26,1764,105,0.0
57,191250,8888,16003,76306,26,1851,82,0.0
58,189406,8988,16266,77785,28,1844,88,0.0
59,187552,9104,16519,79270,28,1854,105,0.0
60,185679,9186,16756,80823,29,1873,103,0.0
61,183870,9231,16989,82352,31,1809,99,0.0
62,182047,9203,17213,83978,32,1823,90,0.0
63,180199,9207,17465,85569,33,1848,95,0.0
64,178371,9181,17665,87223,33,1828,105,0.0
65,176466,9213,17856,88905,33,1905,94,0.0
66,174519,9351,17997,90573,33,1947,94,0.0
67,172592,9455,18109,92283,34,1927,101,0.0
68,170653,9546,18238,94002,34,1939,72,0.0
69,168802,9569,18300,95766,36,1851,108,0.0
70,166904,9562,18479,97491,37,1898,97,0.0
71,165111,9408,18577,99337,40,1793,95,0.0
72,163148,9444,18709,101131,41,1963,100,0.0
73,161215,9438,18798,102978,44,1933,80,0.0
74,159372,9430,18786,104838,47,1843,94,0.0
75,157489,9415,18906,106616,47,1883,89,0.0
76,155633,9478,18864,108451,47,1856,117,0.0
77,153815,9333,18987,110288,50,1818,90,0.0
78,152038,9177,19081,112124,53,1777,92,0.0
79,150175,9197,19049,113996,56,1863,103,0.0
80,148389,9100,18985,115942,57,1786,107,0.0
81,146605,9028,18902,117880,58,1784,101,0.0
82,144777,9038,18792,119805,61,1828,90,0.0
83,143041,8997,18729,121643,63,1736,98,0.0
84,141287,8888,18691,123540,67,1754,91,0.0
85,139594,8795,18682,125334,68,1693,113,0.0
86,137844,8761,18506,127292,70,1750,108,0.0
87,136118,8659,18396,129228,72,1726,107,0.0
88,134447,8594,18305,131054,73,1671,107,0.0
89,132773,8514,18174,132936,76,1674,97,0.0
90,131094,8500,18021,134782,76,1679,106,0.0
91,129528,8316,17968,136585,76,1566,103,0.0
92,127899,8219,17915,138363,77,1629,100,0.0
93,126285,8162,17758,140190,78,1614,112,0.0
94,124581,8192,17633,141985,82,1704,93,0.0
95,122950,8144,17525,143772,82,1631,108,0.0
96,121299,8229,17285,145578,82,1651,84,0.0
97,119695,8204,17174,147318,82,1604,77,0.0
98,118188,8097,17063,149041,84,1507,76,0.0
99,116619,7962,17073,150734,85,1569,89,0.0
100,115094,7856,16940,152497,86,1525,117,0.0
101,113544,7755,16821,154265,88,1550,100,0.0
102,112079,7616,16748,155942,88,1465,97,0.0
103,110595,7593,16605,157592,88,1484,88,0.0
104,109173,7446,16495,159271,88,1422,89,0.0
105,107775,7319,16447,160843,89,1398,84,0.0
106,106286,7258,16360,162480,89,1489,78,0.0
107,104843,7236,16211,164092,91,1443,99,0.0
108,103475,7120,15975,165812,91,1368,83,0.0
109,102083,7090,15753,167455,92,1392,90,0.0
110,100745,7030,15490,169116,92,1338,96,0.0
111,99399,6887,15349,170742,96,1346,100,0.0
112,98116,6727,15273,172261,96,1283,87,0.0
113,96829,6646,15053,173845,100,1287,83,0.0
114,95601,6482,14926,175364,100,1228,102,0.0
115,94376,6369,14699,176929,100,1225,91,0.0
116,93143,6256,14559,178413,102,1233,91,0.0
117,91975,6141,14353,179900,104,1168,73,0.0
118,90804,6025,14207,181331,106,1171,82,0.0
119,89713,5888,14038,182726,108,1091,82,0.0
120,88571,5805,13741,184247,109,1142,106,0.0
121,87432,5711,13527,185693,110,1139,70,0.0
122,86325,5650,13325,187061,112,1107,79,0.0
123,85242,5562,13125,188431,113,1083,80,0.0
124,84189,5524,12863,189782,115,1053,61,0.0
