#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,291741,425,0,0,0,0,0,0.0
-28,291741,425,0,0,0,0,0,0.0
-27,291741,425,0,0,0,0,0,0.0
-26,291741,425,0,0,0,0,0,0.0
-25,291741,425,0,0,0,0,0,0.0
-24,291741,425,0,0,0,0,0,0.0
-23,291741,425,0,0,0,0,0,0.0
-22,291741,425,0,0,0,0,0,0.0
-21,291741,425,0,0,0,0,0,0.0
-20,291741,425,0,0,0,0,0,0.0
-19,291741,425,0,0,0,0,0,0.0
-18,291741,425,0,0,0,0,0,0.0
-17,291741,425,0,0,0,0,0,0.0
-16,291741,374,51,0,0,0,0,0.0
-15,291734,381,51,0,0,7,0,0.0
-14,291729,369,68,0,0,5,0,0.0
-13,291720,361,85,0,0,9,0,0.0
-12,291701,363,102,0,0,19,0,0.0
-11,291672,375,119,0,0,29,0,0.0
-10,291630,359,177,0,0,42,4,0.0
-9,291572,327,267,0,0,58,0,0.0
-8,291507,315,344,0,0,65,0,0.0
-7,291408,361,350,47,0,99,1,0.0
-6,291278,394,447,47,0,130,0,0.0
-5,291073,557,472,64,0,205,0,0.0
-4,290817,755,514,80,0,256,5,0.0
-3,290529,978,562,97,0,288,4,0.0
-2,290107,1301,644,114,0,422,5,0.0
-1,289611,1667,721,167,0,496,0,0.0
0,288959,2114,840,253,0,652,1,40.0
1,288116,2701,1024,325,0,843,4,7.0
2,287008,3521,1259,378,0,1108,1,10.0
3,285558,4549,1585,474,0,1450,2,4.0
4,283653,5958,2043,512,0,1905,3,3.0
5,281239,7720,2638,569,0,2414,1,5.0
6,278274,9842,3418,632,0,2965,10,6.0
7,274694,12314,4430,728,0,3580,7,6.0
8,270450,15108,5751,857,0,4244,18,9.0
9,266091,17562,7461,1052,0,4359,19,12.0
10,262466,18773,9625,1302,0,3625,37,7.0
11,259309,18965,12320,1572,0,3157,27,11.0
12,256269,18425,15497,1975,0,3040,41,18.0
13,253367,17083,19282,2434,0,2902,54,13.0
14,250599,15492,23016,3059,0,2768,72,27.0
15,247729,14737,25834,3866,0,2870,81,23.0
16,246438,12871,27937,4920,0,1291,121,33.0
17,245101,11168,29597,6300,0,1337,153,23.0
18,243731,9636,30673,8126,0,1370,168,35.0
19,242314,8285,31145,10422,0,1417,219,26.0
20,240841,6888,31202,13235,0,1473,218,23.0
21,239255,7183,29074,16654,0,1586,180,15.0
22,237525,7576,26376,20689,0,1730,177,1.0
23,236694,7037,23592,24843,0,831,148,0.0
24,235873,6441,21552,28300,0,821,140,0.0
25,234987,5854,20031,31294,0,886,192,0.0
26,234067,5188,18704,34207,0,920,170,0.0
27,233074,4451,17655,36986,0,993,69,0.0
28,232035,4659,15882,39590,0,1039,86,0.0
29,230958,4915,13976,42317,0,1077,85,0.0
30,229908,5079,13624,43553,2,1050,77,0.0
31,228775,5292,13264,44833,2,1133,93,0.0
32,227618,5456,12951,46138,3,1157,90,0.0
33,226426,5609,12617,47511,3,1192,100,0.0
34,225219,5739,12276,48926,6,1207,65,0.0
35,223923,5985,11778,50472,8,1296,48,0.0
36,222650,6125,11243,52137,11,1273,42,0.0
37,221398,6220,11586,52951,11,1252,62,0.0
38,220066,6360,11944,53781,15,1332,60,0.0
39,218789,6430,12239,54692,16,1277,70,0.0
40,217493,6430,12597,55628,18,1296,63,0.0
41,216158,6492,12826,56671,19,1335,55,0.0
42,214822,6576,12966,57782,20,1336,57,0.0
43,213414,6652,13120,58956,24,1408,70,0.0
44,211947,6842,13200,60149,28,1467,64,0.0
45,210490,7003,13225,61417,31,1457,65,0.0
46,209070,7088,13304,62673,31,1420,82,0.0
47,207546,7276,13351,63960,33,1524,67,0.0
48,206011,7403,13476,65241,35,1535,57,0.0
49,204523,7424,13596,66586,37,1488,70,0.0
50,203022,7468,13671,67968,37,1501,74,0.0
51,201547,7523,13740,69316,40,1475,92,0.0
52,200073,7473,13938,70641,41,1474,68,0.0
53,198520,7491,14186,71927,42,1553,81,0.0
54,197009,7514,14387,73212,44,1511,67,0.0
55,195415,7607,14542,74556,46,1594,63,0.0
56,193762,7785,14672,75901,46,1653,72,0.0
57,192182,7891,14716,77331,46,1580,85,0.0
58,190571,7949,14775,78825,46,1611,81,0.0
59,188860,8149,14837,80273,47,1711,86,0.0
60,187246,8169,15045,81659,47,1614,92,0.0
61,185642,8120,15213,83143,48,1604,70,0.0
62,183938,8244,15277,84658,49,1704,97,0.0
63,181741,8830,15426,86119,50,2197,86,0.0
64,179771,9089,15635,87619,52,1970,75,0.0
65,177813,9433,15809,89059,52,1958,62,0.0
66,176023,9619,15968,90504,52,1790,98,0.0
67,174216,9722,16132,92041,55,1807,89,0.0
68,172456,9285,16811,93559,55,1760,87,0.0
69,170702,9069,17219,95119,57,1754,98,0.0
70,168959,8854,17551,96744,58,1743,88,0.0
71,167201,8822,17763,98321,59,1758,89,0.0
72,165455,8761,17988,99902,60,1746,93,0.0
73,163713,8743,18062,101585,63,1742,98,0.0
74,162022,8680,18223,103178,63,1691,97,0.0
75,160345,8614,18380,104762,65,1677,83,0.0
76,158587,8614,18434,106465,66,1758,104,0.0
77,156892,8563,18006,108639,66,1695,86,0.0
78,155198,8515,17783,110603,67,1694,87,0.0
79,153505,8517,17555,112521,68,1693,84,0.0
80,151797,8548,17466,114286,69,1708,88,0.0
81,150093,8494,17431,116078,70,1704,93,0.0
82,148466,8426,17367,117837,70,1627,116,0.0
83,146783,8415,17313,119584,71,1683,104,0.0
84,145041,8464,17271,121318,72,1742,80,0.0
85,143399,8398,17242,123054,73,1642,89,0.0
86,141838,8255,17229,124770,74,1561,99,0.0
87,140184,8282,17099,126527,74,1654,113,0.0
88,138546,8237,17099,128210,74,1638,99,0.0
89,136868,8173,17183,129867,75,1678,95,0.0
90,135226,8173,17114,131576,77,1642,91,0.0
91,133625,8213,16975,133275,78,1601,87,0.0
92,132010,8174,16947,134957,78,1615,111,0.0
93,130498,8048,16899,136643,78,1512,84,0.0
94,128836,8032,16858,138362,78,1662,87,0.0
95,127307,7919,16819,140043,78,1529,97,0.0
96,125770,7855,16784,141678,79,1537,97,0.0
97,124115,7895,16713,143364,79,1655,83,0.0
98,122605,7893,16479,145110,79,1510,93,0.0
99,121090,7746,16494,146756,80,1515,85,0.0
100,119602,7705,16457,148321,81,1488,98,0.0
101,118103,7667,16333,149982,81,1499,103,0.0
102,116659,7456,16353,151616,82,1444,77,0.0
103,115099,7506,16199,153279,83,1560,87,0.0
104,113624,7466,16083,154910,83,1475,88,0.0
105,112159,7443,15962,156517,85,1465,90,0.0
106,110796,7307,15841,158137,85,1363,92,0.0
107,109348,7311,15755,159666,86,1448,87,0.0
108,107933,7166,15643,161337,87,1415,100,0.0
109,106559,7065,15603,162852,87,1374,88,0.0
110,105218,6941,15523,164395,89,1341,81,0.0
111,103808,6988,15231,166050,89,1410,91,0.0
112,102460,6888,15147,167581,90,1348,104,0.0
113,101137,6796,15024,169119,90,1323,86,0.0
114,99834,6725,14908,170607,92,1303,83,0.0
115,98480,6738,14760,172095,93,1354,69,0.0
116,97259,6549,14721,173543,94,1221,76,0.0
117,95952,6508,14482,175130,94,1307,81,0.0
118,94694,6443,14306,176627,96,1258,86,0.0
119,93481,6353,14133,178102,97,1213,78,0.0
120,92312,6168,14109,179479,98,1169,63,0.0
121,91154,6105,13864,180944,99,1158,75,0.0
122,89968,5984,13749,182366,99,1186,75,0.0
123,88728,5966,13599,183774,99,1240,79,0.0
124,87610,5871,13461,185125,99,1118,70,0.0
125,86468,5844,13189,186564,101,1142,90,0.0
126,85372,5782,12974,187937,101,1096,73,0.0
127,84225,5743,12832,189265,101,1147,61,0.0
128,83138,5590,12769,190567,102,1087,71,0.0
129,82085,5525,12519,191932,105,1053,73,0.0
130,80991,5477,12410,193182,106,1094,58,0.0
131,79930,5442,12183,194505,106,1061,67,0.0
132,78883,5342,12065,195769,107,1047,52,0.0
133,77863,5275,11900,197020,108,1020,65,0.0
134,76816,5269,11763,198209,109,1047,58,0.0
135,75802,5189,11673,199393,109,1014,55,0.0
136,74833,5097,11527,200597,112,969,52,0.0
137,73828,5055,11297,201872,114,1005,49,0.0
138,72874,4989,11168,203020,115,954,71,0.0
139,71952,4864,11046,204189,115,922,67,0.0
140,70973,4829,10946,205302,116,979,61,0.0
141,70002,4831,10773,206443,117,971,57,0.0
142,69146,4682,10684,207536,118,856,53,0.0
143,68273,4601,10566,208608,118,873,65,0.0
144,67420,4532,10373,209722,119,853,68,0.0
145,66563,4410,10284,210790,119,857,53,0.0
146,65745,4257,10199,211845,120,818,57,0.0
147,64891,4255,10027,212872,121,854,61,0.0
148,64062,4211,9827,213945,121,829,48,0.0
149,63242,4178,9649,214973,124,820,56,0.0
150,62425,4138,9511,215967,125,817,53,0.0
151,61612,4133,9299,216997,125,813,63,0.0
152,60844,4047,9190,217959,126,768,48,0.0
153,60024,4038,9074,218903,127,820,47,0.0
154,59239,4003,8907,219890,127,785,40,0.0
155,58486,3939,8745,220868,128,753,49,0.0
156,57774,3838,8681,221745,128,712,45,0.0
157,57049,3795,8567,222626,129,725,41,0.0
158,56309,3715,8518,223495,129,740,45,0.0
159,55658,3581,8431,224366,130,651,43,0.0
160,55000,3486,8358,225190,132,658,48,0.0
161,54288,3486,8210,226049,133,712,48,0.0
162,53624,3425,8105,226878,134,664,42,0.0
163,52952,3357,8008,227715,134,672,38,0.0
164,52315,3343,7824,228550,134,637,44,0.0
165,51659,3341,7651,229381,134,656,36,0.0
166,51041,3247,7578,230165,135,618,39,0.0
167,50415,3209,7412,230994,136,626,44,0.0
168,49822,3130,7276,231802,136,593,44,0.0
169,49206,3109,7138,232577,136,616,36,0.0
170,48597,3062,7074,233297,136,609,43,0.0
171,47987,3054,6954,234034,137,610,39,0.0
172,47447,2968,6819,234795,137,540,46,0.0
173,46942,2880,6749,235458,137,505,39,0.0
174,46380,2826,6689,236133,138,562,36,0.0
175,45824,2773,6581,236850,138,556,37,0.0
176,45269,2718,6501,237539,139,555,42,0.0
177,44705,2742,6355,238225,139,564,35,0.0
178,44174,2768,6210,238875,139,531,31,0.0
179,43651,2729,6110,239536,140,523,29,0.0
180,43131,2693,6033,240168,141,520,31,0.0
