#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,291342,427,0,0,0,0,0,0.0
-28,291342,427,0,0,0,0,0,0.0
-27,291342,427,0,0,0,0,0,0.0
-26,291342,427,0,0,0,0,0,0.0
-25,291342,427,0,0,0,0,0,0.0
-24,291342,427,0,0,0,0,0,0.0
-23,291342,427,0,0,0,0,0,0.0
-22,291342,427,0,0,0,0,0,0.0
-21,291342,427,0,0,0,0,0,0.0
-20,291342,427,0,0,0,0,0,0.0
-19,291342,427,0,0,0,0,0,0.0
-18,291342,427,0,0,0,0,0,0.0
-17,291342,427,0,0,0,0,0,0.0
-16,291342,375,52,0,0,0,0,0.0
-15,291337,380,52,0,0,5,0,0.0
-14,291328,372,69,0,0,9,0,0.0
-13,291314,369,86,0,0,14,0,0.0
-12,291284,382,103,0,0,30,0,0.0
-11,291242,407,120,0,0,42,0,0.0
-10,291202,391,176,0,0,40,1,0.0
-9,291140,359,270,0,0,62,0,0.0
-8,291037,380,352,0,0,103,0,0.0
-7,290909,444,365,51,0,128,0,0.0
-6,290715,527,476,51,0,194,0,0.0
-5,290428,774,499,68,0,287,2,0.0
-4,290087,1053,544,85,0,341,5,0.0
-3,289587,1450,630,102,0,500,1,0.0
-2,288920,1989,743,117,0,667,2,0.0
-1,288121,2594,886,168,0,799,3,0.0
0,287067,3361,1080,261,0,1054,9,40.0
1,285777,4310,1341,341,0,1290,3,7.0
2,283948,5639,1780,402,0,1829,6,10.0
3,281706,7214,2345,504,0,2242,7,4.0
4,278853,9268,3107,541,0,2853,11,3.0
5,275379,11688,4104,598,0,3474,9,5.0
6,271249,14528,5298,694,0,4130,19,6.0
7,267168,16780,7009,812,0,4081,17,6.0
8,263668,18038,9065,998,0,3500,27,9.0
9,260712,18141,11649,1267,0,2956,29,12.0
10,258080,17299,14799,1591,0,2632,42,7.0
11,255557,15692,18455,2065,0,2523,59,11.0
12,253069,14099,21896,2705,0,2488,68,18.0
13,250575,13093,24638,3463,0,2494,98,13.0
14,247889,12823,26598,4459,0,2686,111,27.0
15,245001,13079,28005,5684,0,2888,143,23.0
16,243661,11896,28795,7417,0,1340,169,33.0
17,242325,10744,29149,9551,0,1336,225,23.0
18,240916,9659,28928,12266,0,1409,206,35.0
19,239359,8530,28303,15577,0,1557,172,26.0
20,237667,7334,27275,19493,0,1692,149,23.0
21,235862,7799,24723,23385,0,1805,172,15.0
22,233997,8328,22720,26724,0,1865,142,1.0
23,233063,7853,21311,29542,0,934,145,0.0
24,232019,7340,20390,32020,0,1044,138,0.0
25,230940,6727,19678,34424,0,1079,156,0.0
26,229745,6117,19109,36797,1,1195,141,0.0
27,228491,5506,18593,39178,1,1254,80,0.0
28,227266,5797,16968,41736,2,1225,64,0.0
29,225912,6107,15238,44508,4,1354,64,0.0
30,224484,6456,15027,45798,4,1428,73,0.0
31,223053,6692,14921,47099,4,1431,85,0.0
32,221559,6932,14805,48469,4,1494,101,0.0
33,220033,7233,14503,49994,6,1526,100,0.0
34,218468,7444,14210,51640,7,1565,69,0.0
35,216801,7683,13876,53394,15,1667,51,0.0
36,215141,7912,13484,55215,17,1660,48,0.0
37,213464,8095,14047,56142,21,1677,73,0.0
38,211722,8311,14487,57226,23,1742,78,0.0
39,210058,8410,14912,58363,26,1664,77,0.0
40,208350,8451,15324,59616,28,1708,75,0.0
41,206580,8561,15648,60952,28,1770,78,0.0
42,204751,8713,15979,62297,29,1829,79,0.0
43,202899,8823,16250,63763,34,1852,91,0.0
44,201114,8944,16413,65264,34,1785,67,0.0
45,199255,9095,16630,66754,35,1859,89,0.0
