#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,316701,425,0,0,0,0,0,0.0
-28,316701,425,0,0,0,0,0,0.0
-27,316701,425,0,0,0,0,0,0.0
-26,316701,425,0,0,0,0,0,0.0
-25,316701,425,0,0,0,0,0,0.0
-24,316701,425,0,0,0,0,0,0.0
-23,316701,425,0,0,0,0,0,0.0
-22,316701,425,0,0,0,0,0,0.0
-21,316701,425,0,0,0,0,0,0.0
-20,316701,425,0,0,0,0,0,0.0
-19,316701,425,0,0,0,0,0,0.0
-18,316701,425,0,0,0,0,0,0.0
-17,316701,425,0,0,0,0,0,0.0
-16,316701,374,51,0,0,0,0,0.0
-15,316700,375,51,0,0,1,0,0.0
-14,316696,362,68,0,0,4,0,0.0
-13,316695,346,85,0,0,1,0,0.0
-12,316694,330,102,0,0,1,0,0.0
-11,316689,318,119,0,0,5,0,0.0
-10,316687,268,171,0,0,2,2,0.0
-9,316681,185,260,0,0,6,0,0.0
-8,316670,127,329,0,0,11,1,0.0
-7,316665,97,315,49,0,5,0,0.0
-6,316652,37,388,49,0,13,0,0.0
-5,316633,54,374,65,0,19,0,0.0
-4,316612,69,363,82,0,21,3,0.0
-3,316589,81,357,99,0,23,6,0.0
-2,316558,107,345,116,0,31,6,0.0
-1,316530,122,309,165,0,28,1,0.0
0,316483,150,245,248,0,47,3,40.0
1,316440,172,203,311,0,43,0,7.0
2,316397,192,192,345,0,43,0,10.0
3,316361,197,153,415,0,36,1,4.0
4,316318,212,179,417,0,43,2,3.0
5,316273,210,220,423,0,45,1,5.0
6,316214,226,253,433,0,59,0,6.0
7,316155,242,292,437,0,59,1,6.0
8,316088,273,316,449,0,67,2,9.0
9,316016,302,340,468,0,72,3,12.0
10,315941,332,365,488,0,75,1,7.0
11,315855,359,403,509,0,86,1,11.0
12,315762,393,434,537,0,93,2,18.0
13,315668,420,473,565,0,94,1,13.0
14,315551,465,499,611,0,117,1,27.0
15,315435,506,531,654,0,116,1,23.0
16,315367,488,575,696,0,68,2,33.0
17,315310,452,632,732,0,57,1,23.0
18,315245,423,684,774,0,65,4,35.0
19,315161,390,758,817,0,84,3,26.0
20,315070,365,816,875,0,91,2,23.0
21,314989,378,826,933,0,81,5,15.0
22,314906,404,812,1003,1,83,3,1.0
23,314885,360,802,1078,1,21,5,0.0
24,314865,296,815,1149,1,20,3,0.0
25,314837,233,819,1236,1,28,4,0.0
26,314815,174,812,1324,1,22,6,0.0
27,314796,110,804,1415,1,19,3,0.0
28,314769,116,710,1530,1,27,1,0.0
29,314746,119,619,1641,1,23,1,0.0
30,314724,113,580,1708,1,22,1,0.0
31,314707,108,546,1764,1,17,3,0.0
32,314687,109,500,1829,1,20,0,0.0
33,314665,104,442,1914,1,22,2,0.0
34,314642,104,373,2006,1,23,1,0.0
35,314624,100,313,2088,1,18,0,0.0
36,314597,110,248,2170,1,27,0,0.0
37,314583,104,245,2192,2,14,2,0.0
38,314558,107,246,2213,2,25,0,0.0
39,314534,108,240,2242,2,24,1,0.0
40,314509,115,237,2263,2,25,1,0.0
41,314487,110,244,2283,2,22,0,0.0
42,314466,117,231,2310,2,21,0,0.0
43,314445,113,230,2336,2,21,3,0.0
44,314423,111,231,2359,2,22,2,0.0
45,314394,115,238,2377,2,29,0,0.0
46,314371,116,239,2398,2,23,1,0.0
47,314344,122,237,2421,2,27,3,0.0
48,314313,132,230,2449,2,31,1,0.0
49,314288,135,232,2469,2,25,2,0.0
50,314261,133,234,2496,2,27,0,0.0
51,314236,135,238,2515,2,25,1,0.0
52,314212,132,239,2541,2,24,1,0.0
53,314185,128,245,2566,2,27,1,0.0
54,314154,134,245,2591,2,31,2,0.0
55,314128,133,250,2613,2,26,2,0.0
56,314096,140,252,2636,2,32,1,0.0
57,314064,148,256,2656,2,32,1,0.0
58,314035,150,261,2678,2,29,2,0.0
59,314005,149,263,2707,2,30,3,0.0
60,313981,147,267,2729,2,24,1,0.0
61,313947,149,274,2754,2,34,1,0.0
62,313913,151,275,2785,2,34,2,0.0
63,313883,152,280,2809,2,30,2,0.0
64,313852,153,283,2836,2,31,1,0.0
65,313832,149,283,2860,2,20,1,0.0
66,313811,136,295,2882,2,21,1,0.0
67,313774,139,303,2908,2,37,4,0.0
68,313743,140,299,2942,2,31,1,0.0
69,313714,138,303,2969,2,29,0,0.0
70,313671,161,294,2998,2,43,1,0.0
71,313645,166,283,3030,2,26,2,0.0
72,313608,166,288,3062,2,37,2,0.0
73,313560,183,290,3091,2,48,0,0.0
74,313524,190,295,3115,2,36,2,0.0
75,313483,188,306,3147,2,41,1,0.0
76,313453,192,296,3182,3,30,0,0.0
77,313419,189,304,3211,3,34,0,0.0
78,313372,188,322,3241,3,47,6,0.0
79,313338,186,336,3263,3,34,1,0.0
80,313308,175,354,3286,3,30,2,0.0
81,313247,206,352,3318,3,61,2,0.0
82,313199,220,355,3349,3,48,0,0.0
83,313154,218,373,3378,3,45,1,0.0
84,313111,227,364,3421,3,43,3,0.0
85,313069,239,366,3448,4,42,2,0.0
86,313030,217,391,3484,4,39,4,0.0
87,313004,195,391,3532,4,26,5,0.0
88,312958,196,400,3568,4,46,2,0.0
89,312930,181,405,3606,4,28,2,0.0
90,312877,192,421,3632,4,53,3,0.0
91,312823,207,427,3665,4,54,3,0.0
92,312769,235,405,3713,4,54,6,0.0
93,312720,238,418,3746,4,49,4,0.0
94,312676,254,419,3773,4,44,0,0.0
95,312627,250,416,3829,4,49,4,0.0
96,312568,255,424,3875,4,59,1,0.0
97,312529,240,431,3922,4,39,2,0.0
98,312467,253,441,3961,4,62,2,0.0
99,312410,266,443,4003,4,57,3,0.0
100,312365,262,454,4041,4,45,3,0.0
101,312314,254,489,4065,4,51,2,0.0
102,312254,275,485,4108,4,60,6,0.0
103,312205,262,517,4138,4,49,2,0.0
104,312160,250,522,4190,4,45,1,0.0
105,312094,271,517,4240,4,66,1,0.0
106,312024,290,514,4294,4,70,2,0.0
107,311967,287,526,4342,4,57,1,0.0
108,311906,299,530,4387,4,61,3,0.0
109,311832,328,526,4436,4,74,2,0.0
110,311772,322,531,4496,5,60,5,0.0
111,311721,303,561,4536,5,51,2,0.0
112,311656,311,553,4601,5,65,7,0.0
113,311591,315,560,4655,5,65,1,0.0
114,311527,305,589,4700,5,64,3,0.0
115,311467,305,602,4747,5,60,2,0.0
116,311409,312,591,4809,5,58,2,0.0
117,311340,316,605,4860,5,69,1,0.0
118,311263,328,623,4907,5,77,4,0.0
119,311186,341,623,4971,5,77,1,0.0
120,311122,345,610,5044,5,64,5,0.0
121,311055,354,614,5098,5,67,2,0.0
122,310987,353,621,5160,5,68,2,0.0
123,310906,357,626,5232,5,81,3,0.0
124,310823,363,643,5292,5,83,0,0.0
125,310753,369,655,5344,5,70,1,0.0
126,310673,382,658,5408,5,80,2,0.0
127,310593,394,655,5479,5,80,2,0.0
128,310518,388,671,5544,5,75,6,0.0
129,310458,365,695,5603,5,60,2,0.0
130,310396,357,708,5660,5,62,2,0.0
131,310322,351,723,5725,5,74,3,0.0
132,310242,351,727,5801,5,80,3,0.0
133,310163,355,724,5879,5,79,6,0.0
134,310081,377,721,5942,5,82,2,0.0
135,309991,405,714,6011,5,90,3,0.0
136,309909,413,723,6076,5,82,4,0.0
137,309836,406,717,6162,5,73,2,0.0
138,309760,403,715,6243,5,76,2,0.0
139,309674,407,729,6311,5,86,8,0.0
140,309593,398,739,6391,5,81,2,0.0
141,309516,393,741,6471,5,77,1,0.0
142,309426,410,746,6539,5,90,4,0.0
143,309348,412,760,6601,5,78,7,0.0
144,309269,405,784,6663,5,79,2,0.0
145,309180,413,790,6738,5,89,3,0.0
146,309075,441,791,6813,6,105,4,0.0
147,308965,461,802,6892,6,110,5,0.0
148,308887,461,798,6974,6,78,3,0.0
149,308787,482,791,7060,6,100,7,0.0
150,308693,487,802,7138,6,94,5,0.0
151,308576,499,834,7211,6,117,3,0.0
152,308475,490,874,7281,6,101,6,0.0
153,308374,513,866,7367,6,101,5,0.0
154,308279,508,886,7447,6,95,5,0.0
