#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239669,425,0,0,0,0,0,0.0
-28,239669,425,0,0,0,0,0,0.0
-27,239669,425,0,0,0,0,0,0.0
-26,239669,425,0,0,0,0,0,0.0
-25,239669,425,0,0,0,0,0,0.0
-24,239669,425,0,0,0,0,0,0.0
-23,239669,425,0,0,0,0,0,0.0
-22,239669,425,0,0,0,0,0,0.0
-21,239669,425,0,0,0,0,0,0.0
-20,239669,425,0,0,0,0,0,0.0
-19,239669,425,0,0,0,0,0,0.0
-18,239669,425,0,0,0,0,0,0.0
-17,239669,425,0,0,0,0,0,0.0
-16,239669,374,51,0,0,0,0,0.0
-15,239669,374,51,0,0,0,0,0.0
-14,239667,359,68,0,0,2,0,0.0
-13,239665,344,85,0,0,2,0,0.0
-12,239659,333,102,0,0,6,0,0.0
-11,239656,319,119,0,0,3,0,0.0
-10,239651,273,170,0,0,5,1,0.0
-9,239642,195,257,0,0,9,0,0.0
-8,239627,140,327,0,0,15,0,0.0
-7,239614,113,317,50,0,13,0,0.0
-6,239587,69,388,50,0,27,2,0.0
-5,239564,87,376,67,0,23,1,0.0
-4,239536,106,368,84,0,28,5,0.0
-3,239502,125,368,99,0,34,4,0.0
-2,239475,139,365,115,0,27,7,0.0
-1,239442,145,346,161,0,33,1,0.0
0,239420,144,286,244,0,22,2,40.0
1,239371,165,251,307,0,49,1,7.0
2,239309,193,246,346,0,62,0,10.0
3,239262,213,204,415,0,47,0,4.0
4,239202,240,232,420,0,60,3,3.0
5,239159,261,245,429,0,43,3,5.0
6,239105,266,279,444,0,54,1,6.0
7,239039,270,330,455,0,66,2,6.0
8,238968,294,353,479,0,71,4,9.0
9,238896,306,391,501,0,72,0,12.0
10,238803,356,408,527,0,93,1,7.0
11,238719,386,432,557,0,84,1,11.0
12,238627,412,471,584,0,92,1,18.0
13,238537,431,510,616,0,90,7,13.0
14,238437,459,561,637,0,100,2,27.0
15,238308,495,604,686,1,129,2,23.0
16,238262,457,632,742,1,46,4,33.0
17,238216,411,679,787,1,46,5,23.0
18,238169,368,711,845,1,47,3,35.0
19,238137,300,770,886,1,32,9,26.0
20,238088,220,850,935,1,49,2,23.0
21,238030,232,828,1003,1,58,7,15.0
22,237969,247,809,1068,1,61,6,1.0
23,237945,224,780,1144,1,24,8,0.0
24,237924,213,724,1232,1,21,3,0.0
25,237903,185,693,1312,1,21,4,0.0
26,237886,144,666,1397,1,17,4,0.0
27,237870,99,640,1484,1,16,3,0.0
28,237849,96,568,1580,1,21,5,0.0
29,237824,100,461,1708,1,25,2,0.0
30,237797,106,434,1756,1,27,2,0.0
31,237770,116,407,1800,1,27,2,0.0
32,237740,130,376,1847,1,30,2,0.0
33,237713,136,362,1882,1,27,4,0.0
34,237683,141,339,1930,1,30,1,0.0
35,237652,145,309,1987,1,31,2,0.0
36,237616,154,277,2046,1,36,1,0.0
37,237581,159,283,2070,1,35,1,0.0
38,237557,156,284,2096,1,24,0,0.0
39,237532,151,292,2118,1,25,0,0.0
40,237499,153,306,2135,1,33,2,0.0
41,237462,154,322,2155,1,37,3,0.0
42,237427,154,331,2181,1,35,1,0.0
43,237393,164,329,2207,1,34,0,0.0
44,237365,167,321,2240,1,28,2,0.0
45,237333,166,326,2268,1,32,1,0.0
46,237304,158,328,2303,1,29,2,0.0
47,237268,159,334,2332,1,36,4,0.0
48,237238,155,332,2368,1,30,1,0.0
49,237206,159,329,2399,1,32,1,0.0
