#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,291948,425,0,0,0,0,0,0.0
-28,291948,425,0,0,0,0,0,0.0
-27,291948,425,0,0,0,0,0,0.0
-26,291948,425,0,0,0,0,0,0.0
-25,291948,425,0,0,0,0,0,0.0
-24,291948,425,0,0,0,0,0,0.0
-23,291948,425,0,0,0,0,0,0.0
-22,291948,425,0,0,0,0,0,0.0
-21,291948,425,0,0,0,0,0,0.0
-20,291948,425,0,0,0,0,0,0.0
-19,291948,425,0,0,0,0,0,0.0
-18,291948,425,0,0,0,0,0,0.0
-17,291948,425,0,0,0,0,0,0.0
-16,291948,374,51,0,0,0,0,0.0
-15,291937,385,51,0,0,11,0,0.0
-14,291922,383,68,0,0,15,0,0.0
-13,291903,385,85,0,0,19,0,0.0
-12,291869,402,102,0,0,34,0,0.0
-11,291823,431,119,0,0,46,0,0.0
-10,291763,429,181,0,0,60,6,0.0
-9,291699,393,281,0,0,64,0,0.0
-8,291603,402,368,0,0,96,1,0.0
-7,291458,479,391,45,0,145,2,0.0
-6,291224,599,505,45,0,234,1,0.0
-5,290892,871,549,61,0,332,0,0.0
-4,290457,1242,598,76,0,435,1,0.0
-3,289861,1742,678,92,0,596,3,0.0
-2,289142,2316,806,109,0,719,4,0.0
-1,288231,2993,979,170,0,911,3,0.0
0,287068,3824,1214,267,0,1163,6,40.0
1,285548,4909,1565,351,0,1520,2,7.0
2,283625,6236,2096,416,0,1923,7,10.0
3,281114,8028,2707,524,0,2511,3,4.0
4,277956,10275,3560,582,0,3158,5,3.0
5,274177,12891,4666,639,0,3779,7,5.0
6,270055,15493,6093,732,0,4122,18,6.0
7,266848,16777,7876,872,0,3207,25,6.0
8,264224,16890,10160,1099,0,2624,29,9.0
9,261952,16004,13003,1414,0,2272,34,12.0
10,259947,14230,16372,1824,0,2005,49,7.0
11,258087,11968,19927,2391,0,1860,68,11.0
12,256324,10524,22449,3076,0,1763,64,18.0
13,254644,9580,24211,3938,0,1680,106,13.0
14,252890,9062,25388,5033,0,1754,138,27.0
15,250998,8949,25930,6496,0,1892,155,23.0
16,250125,7962,25971,8315,0,873,179,33.0
17,249203,7121,25358,10691,0,922,216,23.0
18,248271,6373,24027,13702,0,932,165,35.0
19,247292,5598,22176,17307,0,979,154,26.0
20,246259,4739,20153,21222,0,1033,114,23.0
21,245107,5018,17979,24269,0,1152,123,15.0
22,243840,5363,16411,26759,0,1267,110,1.0
23,243251,5020,15165,28937,0,589,115,0.0
24,242618,4674,14236,30843,2,633,94,0.0
25,241931,4328,13492,32620,2,687,112,0.0
26,241147,3960,12962,34302,2,784,88,0.0
27,240329,3511,12618,35912,3,818,58,0.0
28,239516,3735,11540,37577,5,813,56,0.0
29,238636,3982,10359,39391,5,880,39,0.0
30,237714,4217,10208,40228,6,922,49,0.0
31,236701,4446,10095,41123,8,1013,66,0.0
32,235759,4570,9989,42044,11,942,74,0.0
33,234772,4744,9836,43009,12,987,55,0.0
34,233739,4897,9709,44016,12,1033,44,0.0
35,232653,5061,9498,45145,16,1086,47,0.0
36,231579,5122,9235,46420,17,1074,44,0.0
37,230502,5257,9567,47028,19,1077,41,0.0
38,229405,5367,9874,47707,20,1097,49,0.0
39,228207,5532,10143,48471,20,1198,45,0.0
40,227111,5542,10344,49354,22,1096,46,0.0
41,225852,5727,10485,50286,23,1259,51,0.0
42,224665,5837,10607,51241,23,1187,55,0.0
43,223482,5923,10717,52227,24,1183,53,0.0
44,222205,6002,10906,53236,24,1277,53,0.0
45,220886,6225,10930,54307,25,1319,56,0.0
46,219606,6246,11188,55308,25,1280,69,0.0
47,218285,6380,11340,56342,26,1321,65,0.0
48,216888,6594,11435,57429,27,1397,54,0.0
49,215501,6704,11603,58537,28,1387,46,0.0
50,214137,6749,11809,59649,29,1364,52,0.0
51,212735,6871,11978,60757,32,1402,60,0.0
52,211331,6954,12192,61863,33,1404,66,0.0
53,209874,7014,12384,63065,36,1457,65,0.0
54,208389,7112,12697,64138,37,1485,72,0.0
55,206956,7181,12820,65379,37,1433,73,0.0
56,205471,7264,13037,66564,37,1485,75,0.0
57,204041,7290,13258,67747,37,1430,72,0.0
58,202541,7333,13463,68998,38,1500,72,0.0
59,201076,7313,13662,70284,38,1465,84,0.0
60,199489,7467,13841,71537,39,1587,84,0.0
61,197963,7508,14030,72832,40,1526,54,0.0
62,196370,7671,14104,74187,41,1593,68,0.0
63,188096,14445,14251,75540,41,8274,75,0.0
64,180441,20635,14352,76902,43,7655,86,0.0
65,173573,25916,14557,78284,43,6868,100,0.0
66,167045,30918,14704,79663,43,6528,93,0.0
67,161085,35285,14867,81091,45,5960,78,0.0
68,155427,32669,21699,82533,45,5658,86,0.0
69,150114,30327,27956,83930,46,5313,83,0.0
70,144870,28703,33359,85394,47,5244,90,0.0
71,139519,27526,38471,86810,47,5351,95,0.0
72,134300,26785,42947,88294,47,5219,88,0.0
73,129205,26222,47171,89725,50,5095,81,0.0
74,124224,25890,50941,91268,50,4981,422,0.0
75,119018,25852,54694,92759,50,5206,347,0.0
76,114166,25353,58474,94329,51,4852,366,0.0
77,109037,25263,55773,102249,51,5129,326,0.0
78,104226,24979,53492,109624,52,4811,312,0.0
79,99608,24616,51900,116197,52,4618,314,0.0
80,95190,23828,50835,122468,52,4418,312,0.0
81,90826,23340,49965,128190,52,4364,317,0.0
82,86452,22585,49671,133610,55,4374,336,0.0
83,82328,21898,49381,138711,55,4124,294,0.0
84,78279,21329,48954,143753,58,4049,287,0.0
85,74428,20762,48247,148877,59,3851,285,0.0
86,70728,20098,47601,153887,59,3700,278,0.0
87,67297,19155,47077,158783,61,3431,261,0.0
88,63995,18333,46407,163576,62,3302,288,0.0
89,60845,17434,45421,168611,62,3150,282,0.0
90,57792,16636,44569,173314,62,3053,269,0.0
91,54946,15782,43312,178270,63,2846,244,0.0
92,52356,14941,42108,182903,65,2590,258,0.0
93,49818,14177,40946,187364,68,2538,236,0.0
94,47430,13415,39817,191642,69,2388,233,0.0
95,45254,12538,38645,195864,72,2176,234,0.0
96,43038,11908,37236,200114,77,2216,229,0.0
97,41080,11276,35821,204118,78,1958,226,0.0
98,39201,10617,34440,208031,84,1879,190,0.0
99,37444,9986,32790,212068,85,1757,170,0.0
100,35749,9505,31154,215876,89,1695,173,0.0
101,34139,8899,29769,219473,93,1610,178,0.0
102,32677,8403,28280,222915,98,1462,159,0.0
103,31300,7901,26879,226195,98,1377,165,0.0
