#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239657,426,0,0,0,0,0,0.0
-28,239657,426,0,0,0,0,0,0.0
-27,239657,426,0,0,0,0,0,0.0
-26,239657,426,0,0,0,0,0,0.0
-25,239657,426,0,0,0,0,0,0.0
-24,239657,426,0,0,0,0,0,0.0
-23,239657,426,0,0,0,0,0,0.0
-22,239657,426,0,0,0,0,0,0.0
-21,239657,426,0,0,0,0,0,0.0
-20,239657,426,0,0,0,0,0,0.0
-19,239657,426,0,0,0,0,0,0.0
-18,239657,426,0,0,0,0,0,0.0
-17,239657,426,0,0,0,0,0,0.0
-16,239657,375,51,0,0,0,0,0.0
-15,239657,375,51,0,0,0,0,0.0
-14,239656,359,68,0,0,1,0,0.0
-13,239655,343,85,0,0,1,0,0.0
-12,239652,329,102,0,0,3,0,0.0
-11,239648,316,119,0,0,4,0,0.0
-10,239640,273,170,0,0,8,5,0.0
-9,239635,191,257,0,0,5,0,0.0
-8,239627,130,326,0,0,8,0,0.0
-7,239614,106,317,46,0,13,3,0.0
-6,239590,58,389,46,0,24,0,0.0
-5,239562,78,380,63,0,28,1,0.0
-4,239541,94,371,77,0,21,6,0.0
-3,239519,108,362,94,0,22,4,0.0
-2,239476,138,359,110,0,43,8,0.0
-1,239442,148,336,157,0,34,4,0.0
0,239400,162,281,240,0,42,4,40.0
1,239364,177,241,301,0,36,0,7.0
2,239316,203,228,336,0,48,1,10.0
3,239253,223,203,404,0,63,1,4.0
4,239208,234,229,412,0,45,2,3.0
5,239150,250,266,417,0,58,1,5.0
6,239096,268,295,424,0,54,1,6.0
7,239022,294,332,435,0,74,0,6.0
8,238956,297,372,458,0,66,2,9.0
9,238884,324,390,485,0,72,2,12.0
10,238802,348,427,506,0,82,2,7.0
11,238716,380,461,526,0,86,2,11.0
12,238632,390,494,567,0,84,1,18.0
13,238531,425,528,599,0,101,3,13.0
14,238412,472,560,639,0,119,1,27.0
15,238290,512,604,677,0,122,3,23.0
16,238247,469,644,722,1,43,2,33.0
17,238200,432,665,785,1,47,3,23.0
18,238148,383,722,829,1,52,2,35.0
19,238105,307,785,885,1,43,3,26.0
20,238053,237,855,937,1,52,4,23.0
21,238003,244,821,1014,1,50,2,15.0
22,237947,253,801,1081,1,56,2,1.0
23,237934,214,778,1156,1,13,5,0.0
24,237902,203,737,1240,1,32,3,0.0
25,237875,178,701,1328,1,27,5,0.0
26,237849,154,671,1408,1,26,5,0.0
27,237813,134,628,1507,1,36,3,0.0
28,237788,146,526,1622,1,25,2,0.0
29,237764,138,439,1741,1,24,2,0.0
30,237747,128,425,1782,1,17,3,0.0
31,237718,131,405,1828,1,29,1,0.0
32,237695,118,391,1878,1,23,1,0.0
33,237675,113,375,1919,1,20,3,0.0
34,237652,112,347,1971,1,23,0,0.0
35,237622,125,313,2022,1,30,2,0.0
36,237584,134,287,2077,1,38,0,0.0
37,237565,130,296,2091,1,19,2,0.0
38,237526,149,283,2124,1,39,1,0.0
39,237502,150,278,2152,1,24,0,0.0
40,237476,146,281,2179,1,26,2,0.0
41,237452,132,282,2216,1,24,2,0.0
42,237416,149,274,2243,1,36,1,0.0
43,237390,136,289,2267,1,26,0,0.0
44,237352,150,295,2285,1,38,1,0.0
45,237333,143,289,2317,1,19,2,0.0
46,237300,152,288,2342,1,33,1,0.0
47,237278,138,302,2364,1,22,2,0.0
48,237251,139,302,2390,1,27,0,0.0
49,237227,125,308,2422,1,24,5,0.0
50,237188,145,286,2463,1,39,3,0.0
51,237152,148,294,2487,2,36,3,0.0
52,237124,154,279,2524,2,28,3,0.0
53,237090,161,282,2548,2,34,1,0.0
54,237054,173,281,2573,2,36,2,0.0
55,237026,162,295,2598,2,28,3,0.0
56,236992,160,295,2634,2,34,2,0.0
57,236957,167,298,2659,2,35,5,0.0
58,236916,174,294,2697,2,41,2,0.0
59,236875,179,312,2715,2,41,1,0.0
60,236842,184,309,2746,2,33,1,0.0
61,236797,195,323,2766,2,45,5,0.0
62,236766,191,329,2795,2,31,0,0.0
63,236725,191,347,2818,2,41,7,0.0
64,236681,194,354,2852,2,44,4,0.0
65,236621,221,349,2890,2,60,1,0.0
66,236573,224,370,2914,2,48,1,0.0
67,236505,261,369,2946,2,68,0,0.0
68,236451,274,375,2981,2,54,2,0.0
69,236407,274,392,3008,2,44,3,0.0
70,236363,258,416,3044,2,44,2,0.0
71,236296,277,431,3077,2,67,1,0.0
72,236250,255,459,3117,2,46,2,0.0
73,236189,262,474,3156,2,61,2,0.0
74,236131,276,482,3192,2,58,0,0.0
75,236070,293,481,3237,2,61,0,0.0
76,236005,291,517,3268,2,65,1,0.0
77,235952,298,519,3312,2,53,3,0.0
78,235890,299,536,3356,2,62,3,0.0
79,235819,312,533,3417,2,71,1,0.0
80,235762,308,545,3466,2,57,2,0.0
81,235687,318,541,3535,2,75,0,0.0
82,235614,338,537,3592,2,73,1,0.0
83,235548,342,556,3635,2,66,4,0.0
84,235485,334,582,3680,2,63,0,0.0
85,235402,360,572,3747,2,83,4,0.0
86,235332,355,598,3796,2,70,5,0.0
87,235248,366,610,3857,2,84,2,0.0
88,235183,365,614,3919,2,65,1,0.0
89,235097,388,617,3979,2,86,5,0.0
90,235015,387,636,4043,2,82,5,0.0
91,234930,402,653,4096,2,85,4,0.0
92,234830,418,680,4153,2,100,3,0.0
93,234741,442,677,4221,2,89,2,0.0
94,234650,447,707,4277,2,91,0,0.0
95,234554,461,714,4352,2,96,5,0.0
96,234465,465,728,4423,2,89,2,0.0
97,234357,473,762,4489,2,108,1,0.0
98,234269,472,791,4549,2,88,3,0.0
99,234163,487,801,4630,2,106,1,0.0
100,234064,490,826,4700,3,99,2,0.0
101,233964,501,833,4782,3,100,3,0.0
102,233880,477,876,4847,3,84,0,0.0
103,233775,494,877,4934,3,105,2,0.0
104,233674,489,904,5013,3,101,4,0.0
105,233560,504,916,5100,3,114,3,0.0
106,233447,517,917,5199,3,113,3,0.0
107,233329,551,915,5285,3,118,1,0.0
108,233243,532,928,5377,3,86,3,0.0
109,233162,512,935,5470,4,81,1,0.0
110,233058,502,957,5562,4,104,3,0.0
111,232946,501,961,5671,4,112,7,0.0
112,232831,498,990,5760,4,115,4,0.0
113,232725,518,971,5865,4,106,3,0.0
114,232608,554,955,5962,4,117,4,0.0
115,232498,560,958,6063,4,110,2,0.0
116,232397,549,987,6146,4,101,2,0.0
117,232296,535,997,6251,4,101,0,0.0
118,232174,551,1002,6352,4,122,6,0.0
119,232045,563,1006,6465,4,129,4,0.0
120,231923,575,998,6583,4,122,2,0.0
121,231784,613,985,6697,4,139,4,0.0
122,231661,635,1003,6780,4,123,7,0.0
123,231519,655,1044,6861,4,142,3,0.0
124,231402,643,1072,6962,4,117,2,0.0
125,231277,646,1087,7069,4,125,1,0.0
126,231127,657,1111,7184,4,150,6,0.0
127,230993,668,1130,7288,4,134,1,0.0
128,230866,653,1154,7406,4,127,3,0.0
129,230748,654,1163,7514,4,118,5,0.0
130,230596,681,1184,7618,4,152,3,0.0
131,230454,673,1233,7719,4,142,6,0.0
132,230306,687,1248,7837,5,148,1,0.0
133,230161,705,1247,7965,5,145,1,0.0
134,230042,706,1248,8082,5,119,2,0.0
135,229887,709,1260,8222,5,155,1,0.0
136,229742,712,1273,8351,5,145,3,0.0
137,229590,716,1277,8495,5,152,3,0.0
138,229452,709,1304,8613,5,138,5,0.0
139,229310,732,1297,8739,5,142,3,0.0
140,229175,712,1303,8888,5,135,5,0.0
141,229028,714,1316,9020,5,147,3,0.0
142,228884,706,1343,9145,5,144,4,0.0
143,228744,708,1361,9264,6,140,7,0.0
144,228612,698,1350,9417,6,132,2,0.0
145,228472,703,1346,9556,6,140,6,0.0
146,228323,705,1347,9702,6,149,3,0.0
147,228187,697,1341,9852,6,136,7,0.0
148,228044,700,1365,9968,6,143,6,0.0
149,227869,743,1343,10122,6,175,5,0.0
150,227716,756,1343,10262,6,153,6,0.0
151,227557,766,1339,10415,6,159,3,0.0
152,227419,768,1341,10549,6,138,6,0.0
153,227259,785,1345,10688,6,160,4,0.0
154,227123,746,1383,10825,6,136,4,0.0
155,226989,727,1392,10969,6,134,9,0.0
156,226835,722,1404,11116,6,154,2,0.0
157,226665,754,1405,11253,6,170,6,0.0
158,226504,755,1442,11376,6,161,7,0.0
159,226334,789,1438,11516,6,170,7,0.0
160,226189,800,1428,11660,6,145,4,0.0
161,226020,815,1449,11793,6,169,6,0.0
162,225869,796,1482,11930,6,151,4,0.0
163,225703,801,1466,12107,6,166,4,0.0
164,225518,816,1485,12258,6,185,6,0.0
165,225354,835,1470,12418,6,164,6,0.0
166,225195,825,1503,12554,6,159,4,0.0
167,225049,820,1497,12711,6,146,12,0.0
168,224871,832,1525,12849,6,178,9,0.0
169,224693,825,1578,12981,6,178,7,0.0
170,224505,849,1592,13131,6,188,5,0.0
171,224337,858,1587,13295,6,168,3,0.0
172,224155,894,1573,13455,6,182,9,0.0
173,223979,892,1581,13625,6,176,9,0.0
174,223797,896,1612,13772,6,182,8,0.0
175,223628,877,1634,13938,6,169,7,0.0
176,223437,900,1657,14083,6,191,5,0.0
177,223265,890,1675,14247,6,172,3,0.0
178,223091,888,1668,14429,7,174,6,0.0
179,222918,879,1688,14591,7,173,9,0.0
180,222727,901,1693,14755,7,191,10,0.0
