#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,317189,425,0,0,0,0,0,0.0
-28,317189,425,0,0,0,0,0,0.0
-27,317189,425,0,0,0,0,0,0.0
-26,317189,425,0,0,0,0,0,0.0
-25,317189,425,0,0,0,0,0,0.0
-24,317189,425,0,0,0,0,0,0.0
-23,317189,425,0,0,0,0,0,0.0
-22,317189,425,0,0,0,0,0,0.0
-21,317189,425,0,0,0,0,0,0.0
-20,317189,425,0,0,0,0,0,0.0
-19,317189,425,0,0,0,0,0,0.0
-18,317189,425,0,0,0,0,0,0.0
-17,317189,425,0,0,0,0,0,0.0
-16,317189,374,51,0,0,0,0,0.0
-15,317188,375,51,0,0,1,0,0.0
-14,317187,359,68,0,0,1,0,0.0
-13,317185,344,85,0,0,2,0,0.0
-12,317181,331,102,0,0,4,0,0.0
-11,317181,314,119,0,0,0,0,0.0
-10,317177,266,171,0,0,4,3,0.0
-9,317172,185,257,0,0,5,0,0.0
-8,317164,123,327,0,0,8,1,0.0
-7,317149,100,317,48,0,15,0,0.0
-6,317132,49,385,48,0,17,0,0.0
-5,317114,63,373,64,0,18,0,0.0
-4,317084,88,361,81,0,30,2,0.0
-3,317056,108,352,98,0,28,1,0.0
-2,317025,124,350,115,0,31,4,0.0
-1,316983,149,317,165,0,42,1,0.0
0,316953,161,250,250,0,30,5,40.0
1,316911,173,214,316,0,42,1,7.0
2,316867,189,205,353,0,44,1,10.0
3,316831,194,173,416,0,36,0,4.0
4,316788,195,212,419,0,43,0,3.0
5,316736,217,237,424,0,52,1,5.0
6,316681,230,271,432,0,55,1,6.0
7,316638,229,300,447,0,43,1,6.0
8,316579,252,320,463,0,59,0,9.0
9,316503,285,345,481,0,76,2,12.0
10,316433,303,368,510,0,70,5,7.0
11,316353,328,395,538,0,80,1,11.0
12,316259,379,409,567,0,94,3,18.0
13,316180,399,431,604,0,79,3,13.0
14,316071,432,478,633,0,109,1,27.0
15,315961,472,506,675,0,110,4,23.0
16,315842,511,545,716,0,119,3,33.0
17,315719,540,603,752,0,123,3,23.0
18,315582,598,642,792,0,137,4,35.0
19,315438,633,701,841,1,144,6,26.0
20,315274,687,758,894,1,164,2,23.0
21,315127,715,837,934,1,147,2,15.0
22,314966,753,906,988,1,161,5,1.0
23,314786,796,965,1066,1,180,4,0.0
24,314610,828,1040,1135,1,176,5,0.0
25,314395,879,1125,1214,1,215,5,0.0
26,314173,954,1181,1305,1,222,1,0.0
27,313948,1018,1267,1380,1,225,9,0.0
28,313661,1125,1343,1484,1,287,3,0.0
29,313366,1244,1410,1593,1,295,4,0.0
30,313041,1354,1512,1706,1,325,8,0.0
31,312704,1469,1611,1829,1,337,11,0.0
32,312339,1609,1702,1963,1,365,10,0.0
33,311919,1742,1853,2099,1,420,6,0.0
34,311512,1854,1993,2254,1,407,10,0.0
35,311050,1991,2175,2397,1,462,9,0.0
36,310551,2153,2356,2553,1,499,11,0.0
37,310038,2301,2548,2726,1,513,9,0.0
38,309509,2410,2798,2896,1,529,16,0.0
39,308911,2601,2999,3102,1,598,17,0.0
40,308271,2779,3243,3319,2,640,10,0.0
41,307613,2938,3530,3531,2,658,13,0.0
42,306898,3140,3771,3803,2,715,9,0.0
43,306140,3369,4010,4093,2,758,22,0.0
44,305301,3610,4290,4411,2,839,20,0.0
45,304378,3893,4600,4741,2,923,13,0.0
46,303429,4184,4915,5084,2,949,21,0.0
47,302434,4464,5226,5488,2,995,22,0.0
48,301325,4815,5586,5886,2,1109,17,0.0
49,300223,5078,5979,6332,2,1102,23,0.0
50,299108,5270,6420,6814,2,1115,24,0.0
51,297903,5526,6873,7310,2,1205,24,0.0
52,296644,5790,7350,7828,2,1259,20,0.0
53,295367,5958,7882,8405,2,1277,39,0.0
54,294054,6169,8362,9026,3,1313,27,0.0
55,292639,6469,8831,9672,3,1415,41,0.0
56,291137,6766,9348,10360,3,1502,30,0.0
57,289613,7031,9865,11101,4,1524,43,0.0
58,288075,7292,10336,11907,4,1538,43,0.0
59,286475,7579,10747,12809,4,1600,47,0.0
60,284838,7801,11243,13728,4,1637,54,0.0
61,283169,7968,11783,14690,4,1669,53,0.0
62,281430,8183,12234,15763,4,1739,46,0.0
63,279631,8444,12709,16826,4,1799,54,0.0
64,277761,8714,13230,17905,4,1870,70,0.0
65,275857,8981,13696,19076,4,1904,63,0.0
66,273859,9310,14145,20296,4,1998,59,0.0
67,271706,9724,14660,21520,4,2153,76,0.0
68,269626,10005,15186,22792,5,2080,73,0.0
69,267442,10319,15676,24172,5,2184,81,0.0
70,265306,10551,16135,25617,5,2136,87,0.0
71,263111,10748,16655,27095,5,2195,79,0.0
72,260739,10967,17319,28584,5,2372,64,0.0
73,258348,11278,17864,30119,5,2391,97,0.0
74,255850,11592,18466,31701,5,2498,94,0.0
75,253389,11917,18970,33332,6,2461,100,0.0
76,250670,12441,19497,35000,6,2719,84,0.0
77,248022,12717,20134,36733,8,2648,100,0.0
78,245338,13010,20708,38548,10,2684,91,0.0
79,242575,13275,21353,40401,10,2763,100,0.0
80,239882,13507,21868,42346,11,2693,97,0.0
81,237114,13556,22495,44438,11,2768,101,0.0
82,234283,13739,23119,46462,11,2831,114,0.0
83,231343,13995,23673,48591,12,2940,123,0.0
84,228486,14089,24352,50674,13,2857,117,0.0
85,225575,14307,24900,52817,15,2911,111,0.0
86,222577,14537,25364,55121,15,2998,109,0.0
87,219558,14725,25873,57443,15,3019,125,0.0
88,216633,14710,26370,59883,18,2925,134,0.0
89,213648,14838,26805,62304,19,2985,126,0.0
