time,agent_ref_id,system2_active,cognitive_pressure,connections,conflict_level,movechance,evacuation_timing,destination_chosen,route_length,location,timesteps_since_departure
1,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
1,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
1,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
2,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
2,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
3,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
3,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
4,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
4,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
5,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
5,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
6,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
6,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
7,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
7,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
8,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
8,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
9,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
9,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
10,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
10,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
11,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
11,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
12,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
12,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
13,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
13,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860425872,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860426224,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860426576,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860426928,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860427280,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860427632,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860427984,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860592368,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860592720,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860593072,False,0.09000000000000001,1,0.9,1.0,-1,,0,Origin,0
14,4860593424,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860593776,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860594128,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860594480,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860594832,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860595184,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860595536,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860595888,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860596240,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
14,4860596592,True,0.7200000000000001,8,0.9,1.0,-1,,0,Origin,0
