#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,327651,426,0,0,0,0,0,0.0
-28,327651,426,0,0,0,0,0,0.0
-27,327651,426,0,0,0,0,0,0.0
-26,327651,426,0,0,0,0,0,0.0
-25,327651,426,0,0,0,0,0,0.0
-24,327651,426,0,0,0,0,0,0.0
-23,327651,426,0,0,0,0,0,0.0
-22,327651,426,0,0,0,0,0,0.0
-21,327651,426,0,0,0,0,0,0.0
-20,327651,375,51,0,0,0,0,0.0
-19,327651,375,51,0,0,0,0,0.0
-18,327648,361,68,0,0,3,0,0.0
-17,327645,344,88,0,0,3,0,0.0
-16,327640,329,107,1,0,5,0,0.0
-15,327634,313,129,1,0,6,0,0.0
-14,327626,264,185,2,0,8,0,0.0
-13,327614,183,278,2,0,12,1,0.0
-12,327604,113,355,5,0,10,0,0.0
-11,327587,86,394,10,0,17,1,0.0
-10,327565,22,472,18,0,22,3,0.0
-9,327533,32,484,28,0,32,1,0.0
-8,327503,30,500,44,0,30,2,0.0
-7,327458,45,518,56,0,45,1,0.0
-6,327414,44,544,75,0,44,4,0.0
-5,327368,46,564,98,1,46,1,0.0
-4,327313,55,580,127,2,55,3,0.0
-3,327247,66,601,161,2,66,1,0.0
-2,327171,76,620,208,2,76,2,0.0
-1,327068,103,655,249,2,103,6,0.0
0,326951,117,709,298,2,117,3,40.0
1,326824,127,781,343,2,127,3,7.0
2,326670,154,863,387,3,154,5,10.0
3,326513,157,976,428,3,157,1,4.0
4,326306,207,1087,474,3,207,2,3.0
5,326112,194,1239,529,3,194,4,5.0
6,325854,258,1387,574,4,258,0,6.0
7,325550,304,1603,616,4,304,2,6.0
8,325201,349,1854,669,4,349,5,9.0
9,324821,380,2153,719,4,380,2,12.0
10,324375,446,2452,797,7,446,4,7.0
11,323950,425,2818,877,7,425,5,11.0
12,323461,489,3141,979,7,489,4,18.0
13,322995,466,3533,1076,7,466,0,13.0
14,322500,495,3859,1215,8,495,8,27.0
15,321934,566,4215,1354,8,566,6,23.0
16,321642,292,4649,1486,8,292,7,33.0
17,321330,312,4743,1684,8,312,8,23.0
18,321005,325,4852,1886,9,325,6,35.0
19,320650,355,4941,2121,10,355,10,26.0
20,320277,373,5002,2414,11,373,7,23.0
21,319881,396,5054,2731,15,396,13,15.0
22,319483,398,5127,3052,17,398,16,1.0
23,319395,88,5163,3414,17,88,9,0.0
24,319301,94,4867,3797,18,94,17,0.0
25,319204,97,4576,4180,20,97,18,0.0
26,319104,100,4265,4587,21,100,13,0.0
27,318976,128,3926,5022,25,128,17,0.0
28,318881,95,3647,5427,27,95,11,0.0
29,318764,117,3329,5839,28,117,7,0.0
30,318632,132,3078,6203,32,132,8,0.0
31,318522,110,2834,6578,33,110,6,0.0
32,318389,133,2602,6918,35,133,10,0.0
33,318269,120,2408,7237,43,120,9,0.0
34,318121,148,2220,7544,44,148,12,0.0
35,317983,138,2069,7839,48,138,6,0.0
36,317858,125,1961,8081,52,125,8,0.0
37,317707,151,1873,8292,54,151,5,0.0
38,317552,155,1829,8487,54,155,10,0.0
39,317435,117,1811,8653,61,117,4,0.0
40,317292,143,1778,8802,62,143,5,0.0
41,317146,146,1795,8925,65,146,6,0.0
42,316964,182,1814,9050,67,182,3,0.0
43,316804,160,1863,9183,67,160,6,0.0
44,316643,161,1896,9309,68,161,4,0.0
