#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239527,425,0,0,0,0,0,0.0
-28,239527,425,0,0,0,0,0,0.0
-27,239527,425,0,0,0,0,0,0.0
-26,239527,425,0,0,0,0,0,0.0
-25,239527,425,0,0,0,0,0,0.0
-24,239527,425,0,0,0,0,0,0.0
-23,239527,425,0,0,0,0,0,0.0
-22,239527,425,0,0,0,0,0,0.0
-21,239527,425,0,0,0,0,0,0.0
-20,239527,374,51,0,0,0,0,0.0
-19,239526,375,51,0,0,1,0,0.0
-18,239525,358,69,0,0,1,0,0.0
-17,239522,343,87,0,0,3,0,0.0
-16,239518,327,107,0,0,4,0,0.0
-15,239513,311,127,1,0,5,1,0.0
-14,239511,257,183,1,0,2,0,0.0
-13,239503,178,266,5,0,8,0,0.0
-12,239494,111,342,5,0,9,0,0.0
-11,239486,76,378,12,0,8,0,0.0
-10,239467,19,449,17,0,19,1,0.0
-9,239447,20,461,24,0,20,1,0.0
-8,239418,29,471,34,0,29,1,0.0
-7,239382,36,486,48,0,36,1,0.0
-6,239343,39,511,59,0,39,3,0.0
-5,239301,42,530,79,0,42,0,0.0
-4,239254,47,545,106,0,47,2,0.0
-3,239186,68,564,134,0,68,1,0.0
-2,239122,64,585,181,0,64,5,0.0
-1,239049,73,614,216,0,73,2,0.0
0,238973,76,647,256,0,76,2,40.0
1,238887,86,676,302,1,86,5,7.0
2,238769,118,714,348,3,118,2,10.0
3,238658,111,788,392,3,111,5,4.0
4,238545,113,856,434,4,113,4,3.0
5,238399,146,936,467,4,146,2,5.0
6,238258,141,1035,513,5,141,2,6.0
7,238102,156,1124,565,5,156,0,6.0
8,237900,202,1237,608,5,202,3,9.0
9,237689,211,1385,662,5,211,4,12.0
10,237459,230,1546,711,6,230,2,7.0
11,237191,268,1717,770,6,268,6,11.0
12,236903,288,1918,834,9,288,7,18.0
13,236602,301,2126,914,9,301,3,13.0
14,236248,354,2340,999,11,354,7,27.0
15,235865,383,2593,1099,12,383,7,23.0
