alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
1.2,1.0,10.933333333333334,0,0.23690214060747583,0.1086832405242694,0.0018786285342417069
1.2,1.0,10.933333333333334,1,0.19448150157566746,0.1599477026348909,0.00318126045500483
1.2,1.0,10.933333333333334,2,0.16894037792689423,0.18457497059357056,0.007766090922181006
1.2,1.0,10.933333333333334,3,0.238712963124453,0.10959305380559153,0.001760118502187778
1.2,1.0,10.933333333333334,4,0.2665380084812838,0.09156458918726941,0.0036882029613796046
1.2,1.0,12.3,0,0.17975755648533887,0.17823476299206525,0.005731202712128458
1.2,1.0,12.3,1,0.23408150546697393,0.12048778314221235,0.001124369412059066
1.2,1.0,12.3,2,0.2294024866842967,0.10912486410240352,0.002095034289437555
1.2,1.0,12.3,3,0.1726831968985628,0.16444931445795932,0.006186670730131402
1.2,1.0,12.3,4,0.16768530832226516,0.17860149320775584,0.007593753879713853
1.2,1.0,13.666666666666668,0,0.1969938511690017,0.1688042297984942,0.0031632508722085196
1.2,1.0,13.666666666666668,1,0.18819498763744175,0.17471146255223835,0.004430515934606657
1.2,1.0,13.666666666666668,2,0.19141357641006906,0.16193175992160225,0.0035747359238855695
1.2,1.0,13.666666666666668,3,0.22031002364368008,0.12760821605587935,0.0013828866842390151
1.2,1.0,13.666666666666668,4,0.17595080693764917,0.18341117840509943,0.00659958983560269
1.2,1.0,15.033333333333335,0,0.2334655911731761,0.1348368967662052,0.0005033063749312701
1.2,1.0,15.033333333333335,1,0.21789394169248757,0.1341639674650448,0.001281578906493547
1.2,1.0,15.033333333333335,2,0.15580024296475553,0.188277737721459,0.010338779430571897
1.2,1.0,15.033333333333335,3,0.22333386048931003,0.12650940647645148,0.00126289098049216
1.2,1.0,15.033333333333335,4,0.20767270053708614,0.15878499849407662,0.0018687764783641165
1.2,1.0,16.400000000000002,0,0.17888784050174036,0.16666635142417194,0.005334706498299916
1.2,1.0,16.400000000000002,1,0.24761984857070973,0.11546571035244153,0.0011982822822878161
1.2,1.0,16.400000000000002,2,0.1838481397424793,0.17050931093392865,0.004796700450515113
1.2,1.0,16.400000000000002,3,0.1839001788996328,0.15150466510189944,0.004371450366569421
1.2,1.0,16.400000000000002,4,0.18531164958711452,0.18198283812830604,0.005207484613881689
1.2,1.05,10.933333333333334,0,0.22487257543698577,0.13052696537180422,0.0010105865428008825
1.2,1.05,10.933333333333334,1,0.17645223977894037,0.16418040489910618,0.0056103569166370765
1.2,1.05,10.933333333333334,2,0.19527073289776076,0.1688662083836009,0.0033512264963216996
1.2,1.05,10.933333333333334,3,0.2286547702324313,0.1344559024524602,0.0006972378023977335
1.2,1.05,10.933333333333334,4,0.19797883948263262,0.15165259094620603,0.002708932198409185
1.2,1.05,12.3,0,0.17926533403805783,0.1688679514350897,0.005359392560104443
1.2,1.05,12.3,1,0.2342888797390829,0.12132447192848746,0.001069125210033103
1.2,1.05,12.3,2,0.16991894091333473,0.17007408365068818,0.006815944858856801
1.2,1.05,12.3,3,0.21618924332037992,0.1246339077005006,0.0017866059057951961
1.2,1.05,12.3,4,0.23864835637833667,0.12197555864536527,0.0009142291261526105
1.2,1.05,13.666666666666668,0,0.2430856418097026,0.09812616625137034,0.0027387029769642014
1.2,1.05,13.666666666666668,1,0.1788781169439832,0.16800267729456408,0.0053824186392059424
1.2,1.05,13.666666666666668,2,0.20811882121423744,0.152151708747392,0.001758662987018611
1.2,1.05,13.666666666666668,3,0.19956616035292243,0.16065601841667623,0.002657122910043676
1.2,1.05,13.666666666666668,4,0.23187883636375312,0.12041882657524139,0.001203422392717281
1.2,1.05,15.033333333333335,0,0.22619669978476317,0.12777931436468162,0.001060355971240338
1.2,1.05,15.033333333333335,1,0.22942306487976744,0.1222486145604567,0.0011935496527563558
1.2,1.05,15.033333333333335,2,0.18107830870759908,0.17155831072323127,0.005214960291844401
1.2,1.05,15.033333333333335,3,0.16770568864425206,0.17181158637263116,0.007248098981607534
1.2,1.05,15.033333333333335,4,0.20313805831095588,0.16422290908459858,0.0023983327216961278
1.2,1.05,16.400000000000002,0,0.2760803998570615,0.09308871454915169,0.003919081668372152
1.2,1.05,16.400000000000002,1,0.22307508335968657,0.12004780696133631,0.0016220850039132006
1.2,1.05,16.400000000000002,2,0.20085091569344377,0.16618470005940933,0.0026775770041860165
1.2,1.05,16.400000000000002,3,0.1798143853330374,0.1696087236592747,0.005310522549725156
1.2,1.05,16.400000000000002,4,0.18193928372523605,0.1587486430856222,0.004708799855673525
1.2,1.1,10.933333333333334,0,0.17730654991394323,0.17356101412563352,0.0058394590720423295
1.2,1.1,10.933333333333334,1,0.1716839293814095,0.18225986215142712,0.007174105623165134
1.2,1.1,10.933333333333334,2,0.17619886998731824,0.16497535514052522,0.0056708680527336125
1.2,1.1,10.933333333333334,3,0.23844113677205103,0.1311439931529405,0.0004891563133387851
1.2,1.1,10.933333333333334,4,0.2006547545829959,0.16149722645684614,0.002567139461464368
1.2,1.1,12.3,0,0.20956191171045208,0.14142634703814772,0.0017087465096235514
1.2,1.1,12.3,1,0.1921152666231492,0.15855830939316967,0.003423887017778321
1.2,1.1,12.3,2,0.2358196716337262,0.10362463671620632,0.0023517560322791876
1.2,1.1,12.3,3,0.1956502412762032,0.16149680012322873,0.003086072686408398
1.2,1.1,12.3,4,0.1824203290524562,0.17503631426605792,0.005193828957407111
1.2,1.1,13.666666666666668,0,0.22065931712388745,0.11952124033155673,0.0017898304625633282
1.2,1.1,13.666666666666668,1,0.1832381868666439,0.15648632144168595,0.004499212058698035
1.2,1.1,13.666666666666668,2,0.21340181225239985,0.12926359897245426,0.0017694256739837896
1.2,1.1,13.666666666666668,3,0.1809499069337482,0.18439062415731902,0.0059506303823880086
1.2,1.1,13.666666666666668,4,0.18400375843845004,0.1468499867913615,0.004365426483465051
1.2,1.1,15.033333333333335,0,0.1837651723797847,0.1676674538485516,0.004699191315370336
1.2,1.1,15.033333333333335,1,0.20667271790065872,0.1613662009301975,0.0020064438977015217
1.2,1.1,15.033333333333335,2,0.23954284886979885,0.11193903193306856,0.0015579892999518414
1.2,1.1,15.033333333333335,3,0.22233727452290195,0.134814879980398,0.0009958142508310068
1.2,1.1,15.033333333333335,4,0.17974192965553054,0.16537357971943023,0.005172543401918095
1.2,1.1,16.400000000000002,0,0.16869122507493456,0.1586187964965775,0.006685400532864367
1.2,1.1,16.400000000000002,1,0.19097925013055211,0.16178287779957407,0.0036222851243916283
1.2,1.1,16.400000000000002,2,0.16966484237892043,0.16941850735451036,0.006830815977880871
1.2,1.1,16.400000000000002,3,0.24291650772512552,0.0962321486158388,0.0029411577052774513
1.2,1.1,16.400000000000002,4,0.22623184945660516,0.12719293335129214,0.0010850872693720826
1.2,1.15,10.933333333333334,0,0.18354606085189554,0.16376815595139319,0.004605688146601855
1.2,1.15,10.933333333333334,1,0.2383424383996085,0.0887276785763745,0.003890196115106999
1.2,1.15,10.933333333333334,2,0.21460297244111795,0.14344262808970656,0.0012959486863741607
1.2,1.15,10.933333333333334,3,0.25104201796405995,0.10889759431595081,0.0016904935544535826
1.2,1.15,10.933333333333334,4,0.1898306412508811,0.17440855244021122,0.0042161291645067146
1.2,1.15,12.3,0,0.18280722983556497,0.1707719110925452,0.004946340652807193
1.2,1.15,12.3,1,0.2605172082950654,0.10770553624173963,0.0018994333349205922
1.2,1.15,12.3,2,0.17398388563541012,0.17289472358495567,0.0063026180111219335
1.2,1.15,12.3,3,0.2213684569298726,0.14235768916077476,0.0008781701735399005
1.2,1.15,12.3,4,0.22759566696364356,0.1370846283289708,0.000668760964204796
1.2,1.15,13.666666666666668,0,0.2201100063408783,0.1374992839973378,0.0010496796215215506
1.2,1.15,13.666666666666668,1,0.1749348103852769,0.15922627370064626,0.005719906818293571
1.2,1.15,13.666666666666668,2,0.1983748187776934,0.15272865154119322,0.002672604875469255
1.2,1.15,13.666666666666668,3,0.19986367038579617,0.1350903447294835,0.0027359493674697327
1.2,1.15,13.666666666666668,4,0.18269344810936167,0.16531452545382264,0.004764706617282972
1.2,1.15,15.033333333333335,0,0.17051567453936184,0.16894017134580436,0.00667648808454108
1.2,1.15,15.033333333333335,1,0.20578480349863332,0.1547913560593568,0.0019779406945420034
1.2,1.15,15.033333333333335,2,0.17894843702352178,0.15542540236001348,0.00507775959216849
