rep,timestep,zone,mean_ps2,std_ps2
0,27,mid,0.19382679808086342,0.048046785636598734
0,27,outer,0.47461576946614037,0.12549770098566426
0,28,inner,0.1829724732790352,0.0706023304676334
0,28,mid,0.18475635359588927,0.03284175293358878
0,28,outer,0.47461576946614037,0.12710050617317523
0,29,inner,0.15940442190817278,0.06906539010493315
0,29,mid,0.19382679808086342,0.05389789913452269
0,29,outer,0.47461576946614037,0.11415040181308814
0,30,inner,0.165809711612135,0.06177923842375362
0,30,mid,0.19516637495360775,0.07376024595303361
0,30,outer,0.47461576946614037,0.1422490084759569
0,31,mid,0.23630649996951406,0.07170585325674128
0,31,outer,0.47461576946614037,0.13926966424533088
0,32,mid,0.20758271561363942,0.07369931863240971
0,32,outer,0.4576990709700771,0.1301045927441203
0,33,inner,0.19796914269855753,0.09218957240900161
0,33,mid,0.2171962885287213,0.07498853063353791
0,33,outer,0.4576990709700771,0.1346095907091945
0,34,inner,0.2386009480961887,0.08223037751987898
0,34,mid,0.22028113818187647,0.08328543606925312
0,34,outer,0.44078237247401386,0.14437866148530523
0,35,inner,0.20813559931746314,0.10181386782508633
0,35,mid,0.2568192563928088,0.07559182567307815
0,36,inner,0.16860956132747934,0.0852667857015231
0,36,mid,0.26694206269434945,0.05284898093033984
0,37,inner,0.16860956132747934,0.062027915154127346
0,37,mid,0.26694206269434945,0.06285686512922062
0,38,inner,0.16860956132747934,0.08462907487094809
0,38,mid,0.26694206269434945,0.06311815065917221
0,39,inner,0.16860956132747934,0.08952493724534541
0,39,mid,0.26694206269434945,0.05649099738402418
0,40,inner,0.14720490176001194,0.07267902615527387
0,40,mid,0.24771010224449874,0.059026679423734546
0,41,inner,0.14720490176001194,0.07337109126948974
0,41,mid,0.23455091122685479,0.0647112057337165
0,42,mid,0.21271440886014406,0.06275104228404592
0,43,inner,0.19001422089494677,0.07751770879228868
0,43,mid,0.22028113818187647,0.05102432539707169
0,44,inner,0.19001422089494677,0.0722283347737498
0,44,mid,0.17656448313109013,0.06248380746782961
0,45,inner,0.19001422089494677,0.07780161425539463
0,45,mid,0.20592406450216832,0.06948270582019797
0,45,outer,0.14720490176001194,0.1403499355200591
0,46,inner,0.19001422089494677,0.07814598663915842
0,46,outer,0.14720490176001194,0.1403499355200591
0,47,inner,0.19001422089494677,0.07615279717107165
0,48,mid,0.19001422089494677,0.07022077326976991
0,49,mid,0.19001422089494677,0.04903033877978426
0,50,inner,0.19001422089494677,0.07555579349203315
0,51,inner,0.19001422089494677,0.07185248910874391
0,52,inner,0.19001422089494677,0.07273106278989308
0,53,inner,0.19001422089494677,0.05932900377093527
0,54,inner,0.19001422089494677,0.04895144727286466
0,55,inner,0.19001422089494677,0.04895144727286466
0,56,inner,0.19001422089494677,0.05178484847154227
0,57,mid,0.19001422089494677,0.06563832268793607
0,58,mid,0.19001422089494677,0.06563832268793607
0,59,mid,0.19001422089494677,0.08817246676587506
1,0,inner,0.4300222381781291,0.024660924454267347
1,0,mid,0.4058987328324599,0.016660027176527648
1,0,outer,0.4200760341165921,0.011142023114597112
1,1,inner,0.053790986888413134,0.019355694540344845
1,1,mid,0.31520870686025587,0.016870456203468616
1,1,outer,0.41343158875746644,0.014833220221803813
1,2,mid,0.1201099211002234,0.0047960219074971765
1,2,outer,0.39841878575144807,0.016812835619238575
1,3,mid,0.11627044813665247,0.00605949572660668
1,3,outer,0.3955111285090289,0.0191513099597709
1,4,mid,0.11448915998918997,0.007743417023455817
1,4,outer,0.35495317822954586,0.01809712010178255
1,5,mid,0.11381999560485322,0.009477364099332787
1,5,outer,0.34242610648135113,0.018629617054273462
1,6,mid,0.11394047780177616,0.00992023158861758
1,6,outer,0.34107745217015095,0.025790121023742153
1,7,mid,0.11104677177196741,0.009501052690952461
1,7,outer,0.3129241755564258,0.03747541911522107
1,8,inner,0.09150278354752146,0.0559360136061145
1,8,mid,0.1441644696848082,0.009501563454122305
1,8,outer,0.33151760126925806,0.02856943627206541
1,9,inner,0.19752223790023543,0.052977551318411545
1,9,mid,0.12839653429147374,0.010743277837558844
1,9,outer,0.3851989751739621,0.023704392554818626
1,10,inner,0.15228821549658808,0.04373607082595774
1,10,mid,0.1268158046261296,0.010992184620583167
1,10,outer,0.38337899620076343,0.03806459339457284
1,11,inner,0.15228821549658808,0.0442482087409608
1,11,mid,0.10675467938150908,0.014988986272606962
1,11,outer,0.3923700478751738,0.039428928011767166
1,12,mid,0.11570865190693731,0.014766049740104517
1,12,outer,0.3529218567050563,0.05648179417096929
1,13,mid,0.11580356565116852,0.01521721215306106
1,13,outer,0.3884026128249532,0.05044477973720397
1,14,mid,0.12071356085009403,0.020150158200911216
1,14,outer,0.4402513638521298,0.0670318805511009
1,15,mid,0.1861874211219697,0.026674448070236497
1,15,outer,0.5218081641961092,0.0861005932417025
1,16,inner,0.14621662048085654,0.05536174229718389
1,16,mid,0.19189753549927158,0.03522803614873326
1,16,outer,0.5477267705370024,0.09742401124153395
1,17,mid,0.1861874211219697,0.03553197281546765
1,17,outer,0.4850419389950601,0.08486163470640136
1,18,mid,0.19189753549927158,0.03003415779522342
1,18,outer,0.6862329953189082,0.1215710913097119
1,19,inner,0.15463703938709025,0.052364311623599794
1,19,mid,0.19810761818463515,0.028322757078072563
1,19,outer,0.35824503708029815,0.11955621491013989
1,20,inner,0.14788502098063538,0.04455843949793924
1,20,mid,0.20655757452172496,0.04316148980176784
1,20,outer,0.3464683160753006,0.06747494134815052
1,21,inner,0.14788502098063538,0.05780838160539829
1,21,mid,0.20655757452172496,0.03949080077157831
1,21,outer,0.34057995557280185,0.10005982166069353
1,22,inner,0.14113300257418054,0.05000372941411331
1,22,mid,0.1892507294768467,0.03864373664986029
1,22,outer,0.34057995557280185,0.10190387068527025
1,23,inner,0.14113300257418054,0.07128138355063143
1,23,mid,0.1892507294768467,0.036560944913324886
1,23,outer,0.3262851657668491,0.0786470851648007
1,24,mid,0.17722129775118017,0.04728866364968914
1,24,outer,0.3262851657668491,0.11099797011557845
1,25,inner,0.14113300257418054,0.07570538656927751
1,25,mid,0.19863939330703778,0.04530636801836154
1,25,outer,0.27899149470902085,0.11656663634347811
1,26,inner,0.14113300257418054,0.07200212195680936
1,26,mid,0.19863939330703778,0.06466767549500191
1,26,outer,0.27899149470902085,0.13299152154593252
1,27,inner,0.14113300257418054,0.06499127619637318
1,27,mid,0.19863939330703778,0.048046785636598734
1,27,outer,0.27899149470902085,0.12549770098566426
1,28,inner,0.14113300257418054,0.0706023304676334
1,28,mid,0.176638216347064,0.03284175293358878
1,28,outer,0.2703804607516306,0.12710050617317523
1,29,mid,0.1700819325658943,0.05389789913452269
1,29,outer,0.3533935169485148,0.11415040181308814
1,30,inner,0.21447575573641212,0.06177923842375362
1,30,mid,0.14788502098063538,0.07376024595303361
1,30,outer,0.3533935169485148,0.1422490084759569
1,31,inner,0.266363887428557,0.06405002169773713
1,31,mid,0.18366285245436814,0.07170585325674128
1,31,outer,0.3262851657668491,0.13926966424533088
1,32,inner,0.266363887428557,0.0830487421284186
1,32,mid,0.20179676391635704,0.07369931863240971
1,33,mid,0.2233191384204237,0.07498853063353791
1,34,inner,0.266363887428557,0.08223037751987898
1,34,mid,0.20179676391635704,0.08328543606925312
1,35,mid,0.2233191384204237,0.07559182567307815
1,36,inner,0.19204838705503793,0.0852667857015231
1,36,mid,0.23895451410311655,0.05284898093033984
1,37,inner,0.19204838705503793,0.062027915154127346
1,37,mid,0.23895451410311655,0.06285686512922062
1,38,inner,0.19204838705503793,0.08462907487094809
1,38,mid,0.23895451410311655,0.06311815065917221
1,39,inner,0.19204838705503793,0.08952493724534541
1,39,mid,0.266363887428557,0.05649099738402418
1,39,outer,0.3262851657668491,0.1692834287509964
1,40,inner,0.19204838705503793,0.07267902615527387
1,40,mid,0.266363887428557,0.059026679423734546
1,40,outer,0.3262851657668491,0.16332321206150197
1,41,inner,0.19204838705503793,0.07337109126948974
1,41,mid,0.266363887428557,0.0647112057337165
1,42,inner,0.19204838705503793,0.0895173466088087
1,42,mid,0.266363887428557,0.06275104228404592
1,43,inner,0.19204838705503793,0.07751770879228868
1,43,mid,0.266363887428557,0.05102432539707169
1,44,inner,0.19204838705503793,0.0722283347737498
1,44,mid,0.266363887428557,0.06248380746782961
1,45,inner,0.19204838705503793,0.07780161425539463
1,45,mid,0.266363887428557,0.06948270582019797
1,46,inner,0.19204838705503793,0.07814598663915842
1,46,mid,0.266363887428557,0.07560552764900622
1,47,inner,0.19204838705503793,0.07615279717107165
1,47,mid,0.266363887428557,0.040837024935848724
1,48,mid,0.22920613724179745,0.07022077326976991
1,49,mid,0.22920613724179745,0.04903033877978426
1,50,inner,0.266363887428557,0.07555579349203315
1,50,outer,0.19204838705503793,0.07502725362134374
1,51,inner,0.266363887428557,0.07185248910874391
1,51,outer,0.19204838705503793,0.0918784579589214
1,52,inner,0.266363887428557,0.07273106278989308
1,52,outer,0.19204838705503793,0.11763257037968546
1,53,inner,0.266363887428557,0.05932900377093527
1,53,outer,0.19204838705503793,0.19844143441635953
1,54,inner,0.266363887428557,0.04895144727286466
1,54,outer,0.19204838705503793,0.2802812875130701
1,55,inner,0.266363887428557,0.04895144727286466
1,55,outer,0.19204838705503793,0.2802812875130701
1,56,inner,0.266363887428557,0.05178484847154227
1,56,outer,0.19204838705503793,0.2802812875130701
1,57,mid,0.266363887428557,0.06563832268793607
1,57,outer,0.19204838705503793,0.20025383392127935
1,58,mid,0.266363887428557,0.06563832268793607
1,58,outer,0.19204838705503793,0.08231699647807654
1,59,outer,0.19204838705503793,0.06735092001753121
2,0,inner,0.40417091593732796,0.024660924454267347
2,0,mid,0.41340396317331024,0.016660027176527648
2,0,outer,0.3958716194090249,0.011142023114597112
2,1,inner,0.023057067802645784,0.019355694540344845
2,1,mid,0.32396143390852744,0.016870456203468616
2,1,outer,0.37590882555332666,0.014833220221803813
2,2,mid,0.12087243226695979,0.0047960219074971765
2,2,outer,0.35711942484997383,0.016812835619238575
2,3,mid,0.12288765225172037,0.00605949572660668
2,3,outer,0.365929922642588,0.0191513099597709
2,4,inner,0.0700971654069351,0.010428813682066234
2,4,mid,0.1190012049317513,0.007743417023455817
2,4,outer,0.36739525298371245,0.01809712010178255
2,5,mid,0.12028928175440898,0.009477364099332787
2,5,outer,0.37169673687599347,0.018629617054273462
2,6,mid,0.12468310610049085,0.00992023158861758
2,6,outer,0.35991040528470913,0.025790121023742153
2,7,mid,0.11539297008160052,0.009501052690952461
2,7,outer,0.3846689790406382,0.03747541911522107
2,8,inner,0.09865229233880071,0.0559360136061145
2,8,mid,0.12444476806189288,0.009501563454122305
2,8,outer,0.3638458824213887,0.02856943627206541
2,9,mid,0.12331804100054108,0.010743277837558844
2,9,outer,0.3751493773200477,0.023704392554818626
2,10,inner,0.18954663890218607,0.04373607082595774
2,10,mid,0.11963883702597873,0.010992184620583167
2,10,outer,0.3470456709108593,0.03806459339457284
2,11,inner,0.18954663890218607,0.0442482087409608
2,11,mid,0.1267141691152268,0.014988986272606962
2,11,outer,0.3607315178491117,0.039428928011767166
2,12,mid,0.13969619310152073,0.014766049740104517
2,12,outer,0.25642632303022295,0.05648179417096929
2,13,mid,0.1372876044735417,0.01521721215306106
2,13,outer,0.23869800918160775,0.05044477973720397
2,14,inner,0.14092699413499857,0.043012967598961956
2,14,mid,0.12791322431164737,0.020150158200911216
2,14,outer,0.30877009402623523,0.0670318805511009
2,15,inner,0.21736442384506044,0.0592104009947563
2,15,mid,0.18554440225250224,0.026674448070236497
2,15,outer,0.3721524903313519,0.0861005932417025
2,16,inner,0.21736442384506044,0.05536174229718389
2,16,mid,0.18071596731828482,0.03522803614873326
2,16,outer,0.3721524903313519,0.09742401124153395
2,17,inner,0.29235489062708525,0.05595740907435866
2,17,mid,0.17000304349228126,0.03553197281546765
2,17,outer,0.3721524903313519,0.08486163470640136
2,18,inner,0.22225761298062727,0.05786234012508845
2,18,mid,0.17297682818529994,0.03003415779522342
2,18,outer,0.3721524903313519,0.1215710913097119
2,19,inner,0.29235489062708525,0.052364311623599794
2,19,mid,0.16353630991398352,0.028322757078072563
2,19,outer,0.3534892790356108,0.11955621491013989
2,20,inner,0.23162056755521146,0.04455843949793924
2,20,mid,0.16854177298344622,0.04316148980176784
2,20,outer,0.291469334889047,0.06747494134815052
2,21,inner,0.23162056755521146,0.05780838160539829
2,21,mid,0.19496410039384066,0.03949080077157831
2,21,outer,0.20593289731224762,0.10005982166069353
2,22,inner,0.23162056755521146,0.05000372941411331
2,22,mid,0.18790505115309925,0.03864373664986029
2,22,outer,0.23297669138156712,0.10190387068527025
2,23,inner,0.23162056755521146,0.07128138355063143
2,23,mid,0.17866307826611788,0.036560944913324886
2,23,outer,0.2683834441928716,0.0786470851648007
2,24,inner,0.29235489062708525,0.07623400958332963
2,24,mid,0.1874973259101007,0.04728866364968914
2,24,outer,0.12039645973544824,0.11099797011557845
2,25,inner,0.29235489062708525,0.07570538656927751
2,25,mid,0.1889771962397326,0.04530636801836154
2,25,outer,0.2369428693855295,0.11656663634347811
2,26,inner,0.29235489062708525,0.07200212195680936
2,26,mid,0.14693561860711124,0.06466767549500191
2,26,outer,0.3534892790356108,0.13299152154593252
2,27,inner,0.29235489062708525,0.06499127619637318
2,27,mid,0.12162449781950171,0.048046785636598734
2,27,outer,0.19755786018233026,0.12549770098566426
2,28,mid,0.17853462875536288,0.03284175293358878
2,28,outer,0.19755786018233026,0.12710050617317523
2,29,mid,0.12162449781950171,0.05389789913452269
2,29,outer,0.19755786018233026,0.11415040181308814
2,30,mid,0.12162449781950171,0.07376024595303361
2,30,outer,0.19755786018233026,0.1422490084759569
2,31,mid,0.15104911944249425,0.07170585325674128
2,31,outer,0.2453530444480863,0.13926966424533088
2,32,mid,0.15104911944249425,0.07369931863240971
2,32,outer,0.2453530444480863,0.1301045927441203
2,33,mid,0.15104911944249425,0.07498853063353791
2,34,outer,0.17221816763717135,0.14437866148530523
2,35,outer,0.12039645973544824,0.1347279491710912
2,36,outer,0.12039645973544824,0.1412331798775108
2,37,mid,0.07805836334609399,0.06285686512922062
2,38,outer,0.12039645973544824,0.12619071479877825
2,39,outer,0.12039645973544824,0.1692834287509964
2,40,outer,0.12039645973544824,0.16332321206150197
3,0,inner,0.45590735962607987,0.024660924454267347
3,0,mid,0.4277623380896221,0.016660027176527648
3,0,outer,0.41749736919624925,0.011142023114597112
3,1,inner,0.08873089743834135,0.019355694540344845
3,1,mid,0.2869043323113586,0.016870456203468616
3,1,outer,0.4180965364123679,0.014833220221803813
3,2,mid,0.12379908482001546,0.0047960219074971765
3,2,outer,0.37727141215201904,0.016812835619238575
3,3,mid,0.12835960891217843,0.00605949572660668
3,3,outer,0.3715860764008432,0.0191513099597709
3,4,mid,0.11995984766208811,0.007743417023455817
3,4,outer,0.3723337642029063,0.01809712010178255
3,5,mid,0.12241154662166268,0.009477364099332787
3,5,outer,0.35755043975443546,0.018629617054273462
3,6,mid,0.11748693019050033,0.00992023158861758
3,6,outer,0.3616841555909684,0.025790121023742153
3,7,mid,0.12897693494669005,0.009501052690952461
3,7,outer,0.34374567263292155,0.03747541911522107
3,8,mid,0.14323138019417592,0.009501563454122305
3,8,outer,0.3395950498510091,0.02856943627206541
3,9,inner,0.20466164783636207,0.052977551318411545
3,9,mid,0.14275757969613462,0.010743277837558844
3,9,outer,0.3281113475069551,0.023704392554818626
3,10,inner,0.20466164783636207,0.04373607082595774
3,10,mid,0.14872950641286736,0.010992184620583167
3,10,outer,0.3134528821248878,0.03806459339457284
3,11,inner,0.20466164783636207,0.0442482087409608
3,11,mid,0.14726561944416822,0.014988986272606962
3,11,outer,0.2877202978201227,0.039428928011767166
3,12,inner,0.18768133237913753,0.04308001101922908
3,12,mid,0.14539224503543416,0.014766049740104517
3,12,outer,0.22758213352122314,0.05648179417096929
3,13,inner,0.11915889830298121,0.04008187599060014
3,13,mid,0.16364150589550375,0.01521721215306106
3,13,outer,0.24977235410538418,0.05044477973720397
3,14,inner,0.11915889830298121,0.043012967598961956
3,14,mid,0.18609205988044744,0.020150158200911216
3,14,outer,0.2811380863724054,0.0670318805511009
3,15,inner,0.22774906091725158,0.0592104009947563
3,15,mid,0.23896020042979416,0.026674448070236497
3,15,outer,0.2773116985803584,0.0861005932417025
3,16,inner,0.19657813996847753,0.05536174229718389
3,16,mid,0.238331036982743,0.03522803614873326
3,16,outer,0.29912961017637163,0.09742401124153395
3,17,inner,0.20292681614357622,0.05595740907435866
3,17,mid,0.23593827733376818,0.03553197281546765
3,17,outer,0.2707260521674708,0.08486163470640136
3,18,inner,0.20292681614357622,0.05786234012508845
3,18,mid,0.2562633984645699,0.03003415779522342
3,18,outer,0.2250701299312906,0.1215710913097119
3,19,inner,0.20292681614357622,0.052364311623599794
3,19,mid,0.2325529283768235,0.028322757078072563
3,19,outer,0.37096201285447883,0.11955621491013989
3,20,inner,0.19657813996847753,0.04455843949793924
3,20,mid,0.22479378302410735,0.04316148980176784
3,20,outer,0.37096201285447883,0.06747494134815052
3,21,inner,0.28175644183037857,0.05780838160539829
3,21,mid,0.2340516748498177,0.03949080077157831
3,21,outer,0.2988406380842227,0.10005982166069353
3,22,inner,0.28175644183037857,0.05000372941411331
3,22,mid,0.22468329112948265,0.03864373664986029
3,22,outer,0.25998423052572045,0.10190387068527025
3,23,inner,0.28175644183037857,0.07128138355063143
3,23,mid,0.21998498356803162,0.036560944913324886
3,24,inner,0.28175644183037857,0.07623400958332963
3,24,mid,0.24365751351509154,0.04728866364968914
3,24,outer,0.37604452015486817,0.11099797011557845
3,25,inner,0.28175644183037857,0.07570538656927751
3,25,mid,0.24365751351509154,0.04530636801836154
3,25,outer,0.37604452015486817,0.11656663634347811
3,26,mid,0.2563571562868539,0.06466767549500191
3,26,outer,0.37604452015486817,0.13299152154593252
3,27,inner,0.3095301173075097,0.06499127619637318
3,27,mid,0.1777849097226734,0.048046785636598734
3,27,outer,0.37604452015486817,0.12549770098566426
3,28,mid,0.23219683978295266,0.03284175293358878
3,28,outer,0.3512132902613305,0.12710050617317523
3,29,mid,0.24365751351509154,0.05389789913452269
3,29,outer,0.37604452015486817,0.11415040181308814
3,30,mid,0.1777849097226734,0.07376024595303361
3,30,outer,0.4483355392739106,0.1422490084759569
3,31,mid,0.2599055239886196,0.07170585325674128
3,31,outer,0.3458837718088305,0.13926966424533088
3,32,mid,0.2599055239886196,0.07369931863240971
3,32,outer,0.3458837718088305,0.1301045927441203
3,33,mid,0.2599055239886196,0.07498853063353791
3,33,outer,0.3405542533563305,0.1346095907091945
3,34,mid,0.2599055239886196,0.08328543606925312
3,34,outer,0.3405542533563305,0.14437866148530523
3,35,mid,0.22079642296757127,0.07559182567307815
3,36,mid,0.22079642296757127,0.05284898093033984
3,37,mid,0.22079642296757127,0.06285686512922062
3,38,mid,0.22079642296757127,0.06311815065917221
3,39,mid,0.22079642296757127,0.05649099738402418
3,40,mid,0.22079642296757127,0.059026679423734546
3,41,mid,0.22079642296757127,0.0647112057337165
3,42,mid,0.22079642296757127,0.06275104228404592
3,43,mid,0.22079642296757127,0.05102432539707169
3,44,mid,0.22079642296757127,0.06248380746782961
3,45,mid,0.22079642296757127,0.06948270582019797
3,46,mid,0.22079642296757127,0.07560552764900622
3,47,mid,0.22079642296757127,0.040837024935848724
3,48,mid,0.22079642296757127,0.07022077326976991
3,49,mid,0.22079642296757127,0.04903033877978426
3,50,mid,0.22079642296757127,0.048251107499942075
3,51,mid,0.22079642296757127,0.04844079072627519
3,52,inner,0.22079642296757127,0.07273106278989308
3,53,inner,0.22079642296757127,0.05932900377093527
3,54,inner,0.22079642296757127,0.04895144727286466
3,55,inner,0.22079642296757127,0.04895144727286466
3,56,inner,0.22079642296757127,0.05178484847154227
3,57,outer,0.3405542533563305,0.20025383392127935
3,58,outer,0.3405542533563305,0.08231699647807654
4,0,inner,0.4431252089837851,0.024660924454267347
4,0,mid,0.4160173442540087,0.016660027176527648
4,0,outer,0.4318592458991802,0.011142023114597112
4,1,inner,0.06804630649600446,0.019355694540344845
4,1,mid,0.3246845962280982,0.016870456203468616
4,1,outer,0.42531848400028277,0.014833220221803813
4,2,mid,0.1203479536656698,0.0047960219074971765
4,2,outer,0.3921370375705933,0.016812835619238575
4,3,mid,0.11984358375288422,0.00605949572660668
4,3,outer,0.38641909503391425,0.0191513099597709
4,4,mid,0.10333758228067093,0.007743417023455817
4,4,outer,0.40970780681380137,0.01809712010178255
4,5,mid,0.10762221782857928,0.009477364099332787
4,5,outer,0.3852087648403785,0.018629617054273462
4,6,mid,0.10712473269527548,0.00992023158861758
4,6,outer,0.38350026383359204,0.025790121023742153
4,7,mid,0.11722498617821991,0.009501052690952461
4,7,outer,0.36721765783515786,0.03747541911522107
4,8,mid,0.13575496023221492,0.009501563454122305
4,8,outer,0.37025043219349424,0.02856943627206541
4,9,inner,0.092353512991943,0.052977551318411545
4,9,mid,0.1389947298564166,0.010743277837558844
4,9,outer,0.33367947693038824,0.023704392554818626
4,10,inner,0.092353512991943,0.04373607082595774
4,10,mid,0.14845207818361333,0.010992184620583167
4,10,outer,0.3371185654735047,0.03806459339457284
4,11,inner,0.10614407647998043,0.0442482087409608
4,11,mid,0.13455125857139166,0.014988986272606962
4,11,outer,0.3623763069043174,0.039428928011767166
4,12,inner,0.13099350306661708,0.04308001101922908
4,12,mid,0.14819729736951004,0.014766049740104517
4,12,outer,0.35608517957505853,0.05648179417096929
4,13,inner,0.13099350306661708,0.04008187599060014
4,13,mid,0.14348373038048778,0.01521721215306106
4,13,outer,0.37394795953354354,0.05044477973720397
4,14,inner,0.13475823880701598,0.043012967598961956
4,14,mid,0.14388240374471242,0.020150158200911216
4,14,outer,0.43814379896171834,0.0670318805511009
4,15,inner,0.26410276171601926,0.0592104009947563
4,15,mid,0.22275020411763796,0.026674448070236497
4,15,outer,0.3762380389910385,0.0861005932417025
4,16,inner,0.26410276171601926,0.05536174229718389
4,16,mid,0.22275020411763796,0.03522803614873326
4,16,outer,0.3423000842653823,0.09742401124153395
4,17,inner,0.20784979567933357,0.05595740907435866
4,17,mid,0.2634894240239464,0.03553197281546765
4,17,outer,0.3621698776871508,0.08486163470640136
4,18,inner,0.26410276171601926,0.05786234012508845
4,18,mid,0.22986031194034956,0.03003415779522342
4,18,outer,0.3621698776871508,0.1215710913097119
4,19,inner,0.2205166049341074,0.052364311623599794
4,19,mid,0.24876400070123542,0.028322757078072563
4,19,outer,0.3550948774715095,0.11955621491013989
4,20,inner,0.2205166049341074,0.04455843949793924
4,20,mid,0.3254740692488721,0.04316148980176784
4,20,outer,0.38254873654000693,0.06747494134815052
4,21,inner,0.22104331780479075,0.05780838160539829
4,21,mid,0.28605093980273993,0.03949080077157831
4,21,outer,0.42353793316378163,0.10005982166069353
4,22,inner,0.22104331780479075,0.05000372941411331
4,22,mid,0.2194631791927408,0.03864373664986029
4,22,outer,0.4865269070055865,0.10190387068527025
4,23,inner,0.30874234423929775,0.07128138355063143
4,23,mid,0.17640373528151226,0.036560944913324886
4,23,outer,0.47651760013205796,0.0786470851648007
4,24,inner,0.30874234423929775,0.07623400958332963
4,24,mid,0.17640373528151226,0.04728866364968914
4,24,outer,0.42906444603207683,0.11099797011557845
4,25,inner,0.30874234423929775,0.07570538656927751
4,25,mid,0.17640373528151226,0.04530636801836154
4,25,outer,0.42906444603207683,0.11656663634347811
4,26,inner,0.30874234423929775,0.07200212195680936
4,26,mid,0.17640373528151226,0.06466767549500191
4,27,inner,0.2194631791927408,0.06499127619637318
4,27,mid,0.22104331780479075,0.048046785636598734
4,28,mid,0.2205166049341074,0.03284175293358878
4,29,mid,0.26410276171601926,0.05389789913452269
4,30,mid,0.26410276171601926,0.07376024595303361
4,31,mid,0.3279971577661806,0.07170585325674128
4,32,mid,0.3279971577661806,0.07369931863240971
4,33,mid,0.3279971577661806,0.07498853063353791
4,34,mid,0.3279971577661806,0.08328543606925312
4,35,mid,0.3279971577661806,0.07559182567307815
