alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
0.5,7.0,5.222222222222222,0,0.21572236597630506,0.004314948184669273,0.02239909051669797
0.5,7.0,5.222222222222222,1,0.20769886259671663,0.004673602047686483,0.02290914816740565
0.5,7.0,5.222222222222222,2,0.22202845986110153,0.005017832481167179,0.021802235956200906
0.5,7.0,7.333333333333334,0,0.22123503460868738,0.004926061007688857,0.021873871008708225
0.5,7.0,7.333333333333334,1,0.20850368000296246,0.0044058598148194955,0.022919598229558528
0.5,7.0,7.333333333333334,2,0.21039925613954508,0.004328844094024362,0.022788304577284417
0.5,7.0,9.444444444444445,0,0.2030161874424476,0.00413112979432272,0.02348520593752394
0.5,7.0,9.444444444444445,1,0.21377002036336823,0.004296099184460213,0.022542238137335403
0.5,7.0,9.444444444444445,2,0.20997899012904586,0.004148438645769216,0.02287435918055795
0.5,7.0,11.555555555555555,0,0.21033780993252862,0.0037700692861167224,0.022956281957535327
0.5,7.0,11.555555555555555,1,0.21101457148194883,0.003817604700691024,0.022889156332179503
0.5,7.0,11.555555555555555,2,0.22088440335354625,0.0039354951753296785,0.022182557537755127
0.5,7.0,13.666666666666668,0,0.2163228033764662,0.004448352353267552,0.02231943570509871
0.5,7.0,13.666666666666668,1,0.211952797106984,0.004616566524227568,0.022583932377186672
0.5,7.0,13.666666666666668,2,0.2164678814750567,0.003992337973610258,0.022442640343183298
0.5,7.0,15.777777777777779,0,0.21556252682626417,0.004234196892108884,0.022433608914280253
0.5,7.0,15.777777777777779,1,0.20524759721836827,0.0039015440481507506,0.023347536386243834
0.5,7.0,15.777777777777779,2,0.21334092549293676,0.0043769266807995155,0.022549967226643656
0.5,7.0,17.88888888888889,0,0.20580408342428652,0.0038823783792983776,0.02330363839005795
0.5,7.0,17.88888888888889,1,0.2101026170323555,0.00433240786540707,0.022810848565957012
0.5,7.0,17.88888888888889,2,0.20610570434683007,0.004068804818530667,0.02322262291797999
0.5,7.0,20.0,0,0.2112778536986952,0.004244292039627569,0.02274413101720903
0.5,7.0,20.0,1,0.21336389434284045,0.00407874386121346,0.022635217230843906
0.5,7.0,20.0,2,0.21993605582333062,0.003941199405470597,0.02223701397057039
0.5,8.0,1.0,0,0.2090144331564745,0.0025335300612494994,0.0234261764456815
0.5,8.0,1.0,1,0.21576178562432186,0.00272828578520966,0.022861213131397766
0.5,8.0,1.0,2,0.20142767991065758,0.0026056445979506563,0.02408436628324717
0.5,8.0,3.111111111111111,0,0.2119031230554802,0.0024984600289901094,0.023208076326745316
0.5,8.0,3.111111111111111,1,0.21024955485563135,0.0023840597855238873,0.023370563694579245
0.5,8.0,3.111111111111111,2,0.22802034220667053,0.002233553466247028,0.02231802807792434
0.5,8.0,5.222222222222222,0,0.22012519976013298,0.0027016732050594004,0.022589300765961072
0.5,8.0,5.222222222222222,1,0.21472477256409847,0.002534112623379588,0.02299052961042868
0.5,8.0,5.222222222222222,2,0.20914164953430442,0.0024849992509215096,0.02343008024877823
0.5,8.0,7.333333333333334,0,0.21163800395948365,0.0024580224516064365,0.023240277879103263
0.5,8.0,7.333333333333334,1,0.2055310778252094,0.002633354351145171,0.023694413289182724
0.5,8.0,7.333333333333334,2,0.21986591920822088,0.002561844173332835,0.02264607261873406
0.5,8.0,9.444444444444445,0,0.21488147453289225,0.002581458965034214,0.02296553707186178
0.5,8.0,9.444444444444445,1,0.20390402128774987,0.0026556857910651883,0.023835186183141528
0.5,8.0,9.444444444444445,2,0.2233444596939282,0.0025635393634894465,0.022448027754029945
0.5,8.0,11.555555555555555,0,0.21613833554428025,0.0024897260248281394,0.022905893247942018
0.5,8.0,11.555555555555555,1,0.2317634947767993,0.0028465944631509794,0.021986694883848176
0.5,8.0,11.555555555555555,2,0.21067931706295434,0.0024357654068498857,0.02332131943769791
0.5,8.0,13.666666666666668,0,0.22613940317123316,0.0029772289062046237,0.022185023301123506
0.5,8.0,13.666666666666668,1,0.22483460077750458,0.002370754118712163,0.022427691557505316
