alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
0.5,0.3,1.0,0,0.07429442548022538,0.13276201725122885,0.058263351494222695
0.5,0.3,1.0,1,0.059280047074419195,0.15801099217251272,0.06753930172506978
0.5,0.3,1.0,2,0.07432139966113147,0.149825216516779,0.05935245836437982
0.5,0.3,1.0,3,0.045495372211696083,0.17415695143965798,0.07660891809243388
0.5,0.3,1.0,4,0.11762835459298936,0.10189930580710337,0.03880886462328477
0.5,0.3,3.111111111111111,0,0.05415152931317899,0.15815095378745236,0.07019714244718277
0.5,0.3,3.111111111111111,1,0.05013604533046245,0.1642087344259054,0.07293630488542745
0.5,0.3,3.111111111111111,2,0.09039214479741557,0.12491897437626319,0.05047774450869467
0.5,0.3,3.111111111111111,3,0.06594332872017497,0.14200887913460636,0.06287000493943005
0.5,0.3,3.111111111111111,4,0.055276433376763634,0.15993637741906677,0.06979137203744908
0.5,0.3,5.222222222222222,0,0.10398564609077425,0.11676551092079761,0.044376596361679774
0.5,0.3,5.222222222222222,1,0.04673769703838809,0.17728960800096458,0.07636012144823144
0.5,0.3,5.222222222222222,2,0.09096727729256104,0.12908392126132937,0.050370242014232076
0.5,0.3,5.222222222222222,3,0.056944579314909594,0.17041896510630677,0.07010708399900362
0.5,0.3,5.222222222222222,4,0.09553960268737802,0.12779489561081275,0.048296903692322625
0.5,0.3,7.333333333333334,0,0.06487776457647051,0.14608180410922691,0.06368632061383506
0.5,0.3,7.333333333333334,1,0.11547159700265076,0.09895308645319158,0.03971324567149231
0.5,0.3,7.333333333333334,2,0.06261007853400366,0.15879811291215742,0.06592838458575778
0.5,0.3,7.333333333333334,3,0.0859677155460786,0.12699385692824972,0.05255078392488236
0.5,0.3,7.333333333333334,4,0.04831000827879514,0.1535342191041757,0.07284040836375383
0.5,0.3,9.444444444444445,0,0.08202241713793484,0.1373657431617536,0.054850441918506944
0.5,0.3,9.444444444444445,1,0.05747830767431508,0.16667725675065884,0.06938681627224048
0.5,0.3,9.444444444444445,2,0.10066672811211269,0.12150657569615272,0.04588108260192274
0.5,0.3,9.444444444444445,3,0.05267579566219882,0.16541167715368468,0.07173419129641422
0.5,0.3,9.444444444444445,4,0.10557634638839107,0.11269059883651399,0.04366271355819563
0.5,0.3,11.555555555555555,0,0.04996672313041864,0.16935800199878304,0.0736209429766437
0.5,0.3,11.555555555555555,1,0.1102974969826325,0.11253694242811096,0.041711172200297755
0.5,0.3,11.555555555555555,2,0.09604528344045446,0.12549388475343642,0.047994511421371025
0.5,0.3,11.555555555555555,3,0.03301073704251112,0.1748014630195246,0.08356603769586018
0.5,0.3,11.555555555555555,4,0.09774628988916298,0.12136899972353105,0.04713516300097348
0.5,0.3,13.666666666666668,0,0.06819790660560235,0.15788842941052564,0.06305479974069053
0.5,0.3,13.666666666666668,1,0.0585681082518692,0.16070579035149726,0.06817462196964993
0.5,0.3,13.666666666666668,2,0.03632500263533173,0.17746797504134298,0.08206919276509517
0.5,0.3,13.666666666666668,3,0.07566057768001316,0.14609113486562258,0.05842002193976483
0.5,0.3,13.666666666666668,4,0.060081863303782096,0.15492468979475668,0.06683766541272007
0.5,0.3,15.777777777777779,0,0.054864275759711284,0.15623823885600455,0.06964216051199616
0.5,0.3,15.777777777777779,1,0.06210891179963904,0.1624703463275982,0.06656033933935566
0.5,0.3,15.777777777777779,2,0.0749522133718287,0.13826822580688808,0.058239771120338873
0.5,0.3,15.777777777777779,3,0.09693482240790338,0.12211107517323577,0.04750650679287878
0.5,0.3,15.777777777777779,4,0.06762261791964494,0.15355263000467817,0.06293337862318336
0.5,0.3,17.88888888888889,0,0.07126209028481328,0.14102910199399862,0.060190544097155296
0.5,0.3,17.88888888888889,1,0.0863031053475152,0.1396619246160804,0.05301397635019944
0.5,0.3,17.88888888888889,2,0.09475657411739809,0.12180014512112834,0.04845101693374451
0.5,0.3,17.88888888888889,3,0.06117858501327858,0.144479987057839,0.06543056877249917
0.5,0.3,17.88888888888889,4,0.059051167659725595,0.15385223063396333,0.06726582853685185
0.5,0.3,20.0,0,0.0902645621771104,0.13132903539854532,0.05078011739745247
0.5,0.3,20.0,1,0.09198433936434103,0.11937107792504181,0.049620778485451045
0.5,0.3,20.0,2,0.05197470129169948,0.1542102806345669,0.07096350193693872
0.5,0.3,20.0,3,0.0534936013337205,0.16706279330552515,0.07149562811118097
0.5,0.3,20.0,4,0.07096674305938672,0.14549110566690365,0.060640048028895895
0.5,0.5,1.0,0,0.0919959980580175,0.1265102565749054,0.049814639965516765
0.5,0.5,1.0,1,0.06617341022850087,0.15506330566895005,0.06378792331669354
0.5,0.5,1.0,2,0.12195626395962472,0.10041057739471826,0.03714686846907783
0.5,0.5,1.0,3,0.09313711409857967,0.12744051330590236,0.049341579785590395
0.5,0.5,1.0,4,0.10957878799215921,0.10674208042186555,0.041997801331583755
0.5,0.5,3.111111111111111,0,0.07089769894279971,0.14461771666490755,0.06061070282078448
0.5,0.5,3.111111111111111,1,0.0815365981312037,0.12896181827814096,0.05467042079925181
0.5,0.5,3.111111111111111,2,0.06918488011603202,0.14669073484467254,0.061600099536817
0.5,0.5,3.111111111111111,3,0.09478551659571809,0.12338794709283564,0.0484814672391567
0.5,0.5,3.111111111111111,4,0.05952195282880168,0.15873891300867618,0.06748776400652248
0.5,0.5,5.222222222222222,0,0.10464286133052199,0.11707667786769961,0.04410525137591912
0.5,0.5,5.222222222222222,1,0.05831586501279806,0.16042558946471827,0.06827490227093465
0.5,0.5,5.222222222222222,2,0.07538708867590635,0.1452614386833376,0.05848987629726933
0.5,0.5,5.222222222222222,3,0.07302165170907371,0.14360834737197234,0.059509530401133014
0.5,0.5,5.222222222222222,4,0.09960500016410856,0.10913826014717037,0.046179880070336084
0.5,0.5,7.333333333333334,0,0.0672919159864242,0.14889816309546025,0.0627037002200551
0.5,0.5,7.333333333333334,1,0.06419334609335797,0.1546014469738877,0.06473291295605177
0.5,0.5,7.333333333333334,2,0.06052326393541868,0.17221235794372663,0.06849998465882381
0.5,0.5,7.333333333333334,3,0.13525269414727908,0.09294543291230212,0.03238734577983227
0.5,0.5,7.333333333333334,4,0.09519402351853049,0.12426264702323903,0.04832805971464685
0.5,0.5,9.444444444444445,0,0.10237181143878733,0.11531741553422988,0.04503827812129353
0.5,0.5,9.444444444444445,1,0.056907933552879514,0.15696210567160035,0.0686540362769515
0.5,0.5,9.444444444444445,2,0.08291875253055761,0.13600481836472725,0.054359134394415025
0.5,0.5,9.444444444444445,3,0.09789441553155795,0.11482494442920507,0.04695190920051871
0.5,0.5,9.444444444444445,4,0.10868608498722611,0.10569473006811793,0.042370292422207925
0.5,0.5,11.555555555555555,0,0.09302199372067796,0.1282558542168928,0.049423295187085645
0.5,0.5,11.555555555555555,1,0.0706733205633984,0.14954395867539041,0.061095262190151045
0.5,0.5,11.555555555555555,2,0.09370553268377618,0.12618856234264372,0.04904564347286198
0.5,0.5,11.555555555555555,3,0.08660540484224812,0.12419248658449027,0.05216675815073556
0.5,0.5,11.555555555555555,4,0.12585853629733568,0.10424984328743875,0.035608165816677514
0.5,0.5,13.666666666666668,0,0.10023895259281405,0.114643871693608,0.045939649723718286
0.5,0.5,13.666666666666668,1,0.10884151061185551,0.10171859560555721,0.04234843310736895
0.5,0.5,13.666666666666668,2,0.09134928269710853,0.12263247226206787,0.04998208693277104
0.5,0.5,13.666666666666668,3,0.09913422365725064,0.1196543273147413,0.046495932310244785
0.5,0.5,13.666666666666668,4,0.08370711860820446,0.13762019361942704,0.0540844695839409
0.5,0.5,15.777777777777779,0,0.06593417061907267,0.15024270008284668,0.06348593184595192
0.5,0.5,15.777777777777779,1,0.06224783132147699,0.15316134011877117,0.06558138056410381
0.5,0.5,15.777777777777779,2,0.07279336877727904,0.13710912927676405,0.05921221872573426
0.5,0.5,15.777777777777779,3,0.10873024886995919,0.10683492498651323,0.042345878029932955
0.5,0.5,15.777777777777779,4,0.07505826897035389,0.14082579562122852,0.0583452238253976
0.5,0.5,17.88888888888889,0,0.06873374309780478,0.1417110668608684,0.061471066926892026
0.5,0.5,17.88888888888889,1,0.08536984994635999,0.14354603474512403,0.05369405418021491
0.5,0.5,17.88888888888889,2,0.10040350420517755,0.11278078023141958,0.045851603810780725
0.5,0.5,17.88888888888889,3,0.07542261682915435,0.14464931410526546,0.05842886873999523
0.5,0.5,17.88888888888889,4,0.08718533481161725,0.130777623641898,0.05214622190119471
0.5,0.5,20.0,0,0.06694939554764656,0.1449914250827209,0.06257668444421066
0.5,0.5,20.0,1,0.0948482184567731,0.11509083525956215,0.0482840034092726
0.5,0.5,20.0,2,0.08570358184816779,0.13999118562878526,0.05330825454578588
0.5,0.5,20.0,3,0.08484070717419614,0.13753535108386553,0.05355765704272779
0.5,0.5,20.0,4,0.06460119572381762,0.15292493682192607,0.0643788124534759
0.5,0.75,1.0,0,0.12022589857661996,0.08989551314809797,0.03810740790173625
0.5,0.75,1.0,1,0.10136473452947088,0.11968423109550817,0.04554079418129515
0.5,0.75,1.0,2,0.08055522318469058,0.13553949848669647,0.055434503579090307
0.5,0.75,1.0,3,0.09040765441327767,0.12639174879570061,0.050519852276731746
0.5,0.75,1.0,4,0.08865699476603386,0.13271935514837305,0.0515676708217639
0.5,0.75,3.111111111111111,0,0.12122820575230478,0.09996790564092359,0.03743556518023469
0.5,0.75,3.111111111111111,1,0.08444555930910835,0.12318101840176418,0.05312614696451016
0.5,0.75,3.111111111111111,2,0.08600962173156915,0.12724118254225242,0.05254059370179039
0.5,0.75,3.111111111111111,3,0.08574096035579387,0.1354630931465899,0.053030993517824566
0.5,0.75,3.111111111111111,4,0.10874260463571543,0.11731004610037236,0.04240516261328482
0.5,0.75,5.222222222222222,0,0.10213742667290594,0.12279845643204394,0.04528825995001242
0.5,0.75,5.222222222222222,1,0.085892236824412,0.12544904643089363,0.052532080512631425
0.5,0.75,5.222222222222222,2,0.09980244821053695,0.12064786766172535,0.04623071156545423
0.5,0.75,5.222222222222222,3,0.08532376935690913,0.12774034884486526,0.05287294536660243
0.5,0.75,5.222222222222222,4,0.11792307311285982,0.09841210039605089,0.03875459180241536
0.5,0.75,7.333333333333334,0,0.08067514669925374,0.13001311450559133,0.0551156130023406
0.5,0.75,7.333333333333334,1,0.1339075447411316,0.09550125291271812,0.03279585106935279
0.5,0.75,7.333333333333334,2,0.11162218369161364,0.10296479068086373,0.041195832101585145
0.5,0.75,7.333333333333334,3,0.08431219240861668,0.12921143262321488,0.05339492877241046
0.5,0.75,7.333333333333334,4,0.08169460171718676,0.1354715789178461,0.054899097960023055
0.5,0.75,9.444444444444445,0,0.09439797864900218,0.1269788297586529,0.048768138122285726
0.5,0.75,9.444444444444445,1,0.09494526107495146,0.12308571757093384,0.04840269082393434
0.5,0.75,9.444444444444445,2,0.08697692484882227,0.12599386598442397,0.05205554120734503
0.5,0.75,9.444444444444445,3,0.09473023003615931,0.12387365676530328,0.0485199774555315
0.5,0.75,9.444444444444445,4,0.09085337564366064,0.13525681371599224,0.050707232852501886
0.5,0.75,11.555555555555555,0,0.08917839379210002,0.13344426856329028,0.051367348489702216
0.5,0.75,11.555555555555555,1,0.07824249365539507,0.12098036448375027,0.055961138437334544
0.5,0.75,11.555555555555555,2,0.10135416349121797,0.12052627818190721,0.04556400270975516
0.5,0.75,11.555555555555555,3,0.11239525491637364,0.10758057395973422,0.040848342755601376
0.5,0.75,11.555555555555555,4,0.07541788203187891,0.1410510512830516,0.05818752902047137
0.5,0.75,13.666666666666668,0,0.07788211664525702,0.1339154272459527,0.056608801238127116
0.5,0.75,13.666666666666668,1,0.08698128377497491,0.12951022806017445,0.05218543568776386
0.5,0.75,13.666666666666668,2,0.10285580715432321,0.12201645889769408,0.04496269256753339
0.5,0.75,13.666666666666668,3,0.09814650771446676,0.11965384421844119,0.0469223380207771
0.5,0.75,13.666666666666668,4,0.09103703737818461,0.1308430628739313,0.050412815059433375
0.5,0.75,15.777777777777779,0,0.0972890727861475,0.1155856311133409,0.04722395743826253
