alpha,beta,kappa,rep,mid_ps2_dip,mid_ps2_trough,L2
1.5,1.5,17.09259259259259,6,0.24097650173644355,0.14511179404108912,0.006709766465777228
1.5,1.5,18.40740740740741,0,0.25339448483877425,0.13464830886485193,0.004391719730745633
1.5,1.5,18.40740740740741,1,0.2174836882012414,0.17653539316890252,0.013973194085512194
1.5,1.5,18.40740740740741,2,0.2548043111111554,0.14412773340027438,0.004797532925754474
1.5,1.5,18.40740740740741,3,0.2486492535434456,0.1474263001546026,0.005812901352457022
1.5,1.5,18.40740740740741,4,0.2836523540510951,0.11010742518809477,0.0009528036511362143
1.5,1.5,18.40740740740741,5,0.3339924123246203,0.09954082961871706,0.0004694300425351494
1.5,1.5,18.40740740740741,6,0.28387049427313216,0.11377694907528642,0.0009609858635401099
1.5,1.5,19.72222222222222,0,0.3227668343302441,0.08999793338977294,0.0004294190853032087
1.5,1.5,19.72222222222222,1,0.2928687429039666,0.11347584284310461,0.00048794445271086687
1.5,1.5,19.72222222222222,2,0.2354290377591109,0.14535184424719777,0.007573673649872637
1.5,1.5,19.72222222222222,3,0.2661289429244743,0.1404045000440398,0.0033260017856198594
1.5,1.5,19.72222222222222,4,0.27887879122957104,0.11898476371977029,0.001368566020806126
1.5,1.5,19.72222222222222,5,0.23188649950463144,0.16976763760171423,0.010517696243791536
1.5,1.5,19.72222222222222,6,0.258258618442954,0.14783106763317716,0.004670944812977612
1.5,1.6666666666666667,11.833333333333334,0,0.26177293991879724,0.14529368754677582,0.0040973746205497565
1.5,1.6666666666666667,11.833333333333334,1,0.3072861606602395,0.07712975655054047,0.0010677518955476942
1.5,1.6666666666666667,11.833333333333334,2,0.24638576686125818,0.13759330402775044,0.0054571257913022435
1.5,1.6666666666666667,11.833333333333334,3,0.2522098721313153,0.13397022635190362,0.004503572233962393
1.5,1.6666666666666667,11.833333333333334,4,0.26629182267244145,0.13124004648817691,0.0028186480290416007
1.5,1.6666666666666667,11.833333333333334,5,0.27031139085561595,0.13682744605974018,0.0027269999323228907
1.5,1.6666666666666667,11.833333333333334,6,0.2626339244448711,0.11424141253658401,0.0027175621988689996
1.5,1.6666666666666667,13.148148148148149,0,0.24270621503710105,0.13286776472819928,0.00572401775241965
1.5,1.6666666666666667,13.148148148148149,1,0.26265173569004163,0.15141184008882444,0.0044870066916753186
1.5,1.6666666666666667,13.148148148148149,2,0.24967887952782405,0.1427739423801788,0.005342456843167985
1.5,1.6666666666666667,13.148148148148149,3,0.26151505505527395,0.1453506493427201,0.004128774098433048
1.5,1.6666666666666667,13.148148148148149,4,0.27882155967023103,0.1325774374269371,0.0018288466599860188
1.5,1.6666666666666667,13.148148148148149,5,0.2538850088054829,0.1334900931779694,0.004273941821377005
1.5,1.6666666666666667,13.148148148148149,6,0.25662686541213275,0.1533575844040975,0.005316895001192029
1.5,1.6666666666666667,14.462962962962964,0,0.23446813953798568,0.13962860410146338,0.0073432100782155115
1.5,1.6666666666666667,14.462962962962964,1,0.28947683407352376,0.1250557885443416,0.0008839471787645726
1.5,1.6666666666666667,14.462962962962964,2,0.28837093622496246,0.11563709377037647,0.0007267789874767493
1.5,1.6666666666666667,14.462962962962964,3,0.2561998498196214,0.13325482581249823,0.003987204086249329
1.5,1.6666666666666667,14.462962962962964,4,0.287911909301885,0.1115344283904941,0.0007133498942377329
1.5,1.6666666666666667,14.462962962962964,5,0.2676236914858814,0.13843359843301276,0.0030637250166266803
1.5,1.6666666666666667,14.462962962962964,6,0.2522783177799933,0.13587712941047622,0.004593917823634981
1.5,1.6666666666666667,15.777777777777779,0,0.3098262553273498,0.10829132987574423,2.234610261013874e-05
1.5,1.6666666666666667,15.777777777777779,1,0.2724612838791637,0.14563073632125675,0.003109064496525702
1.5,1.6666666666666667,15.777777777777779,2,0.2515028331802062,0.13973375146811118,0.004913206506624553
1.5,1.6666666666666667,15.777777777777779,3,0.26759461421192454,0.1397971936645719,0.00314858235354134
1.5,1.6666666666666667,15.777777777777779,4,0.24255698980807958,0.1380308135099866,0.006018584848526388
1.5,1.6666666666666667,15.777777777777779,5,0.25145728201738604,0.1504497413181752,0.005692465345979039
1.5,1.6666666666666667,15.777777777777779,6,0.32265847662383496,0.08651028075181913,0.0005723482126836585
1.5,1.6666666666666667,17.09259259259259,0,0.25336633711438394,0.1298657048595797,0.0041727023770992385
1.5,1.6666666666666667,17.09259259259259,1,0.28141297518233516,0.12886171973141003,0.0014892391219738519
1.5,1.6666666666666667,17.09259259259259,2,0.24841810751844565,0.13991382395107563,0.005322481025221808
1.5,1.6666666666666667,17.09259259259259,3,0.3188685882804596,0.09998618060423545,0.00010033350366363026
1.5,1.6666666666666667,17.09259259259259,4,0.2881592371996951,0.13182946017489644,0.0012150200367791087
1.5,1.6666666666666667,17.09259259259259,5,0.2852576174222923,0.13357957060887307,0.0014592722301376014
1.5,1.6666666666666667,17.09259259259259,6,0.2563744276920076,0.1366320769304608,0.00414211383162256
1.5,1.6666666666666667,18.40740740740741,0,0.27110737798614704,0.14547897341189994,0.00321363514642322
1.5,1.6666666666666667,18.40740740740741,1,0.26090576749710387,0.13840249592975584,0.0037368485244737974
1.5,1.6666666666666667,18.40740740740741,2,0.24310776651944124,0.14049153822138447,0.006088567980891533
1.5,1.6666666666666667,18.40740740740741,3,0.29425633180248506,0.12241247867210624,0.0005897006862207825
1.5,1.6666666666666667,18.40740740740741,4,0.29415271187062336,0.08676562756982009,0.0009083794515838159
1.5,1.6666666666666667,18.40740740740741,5,0.2810007357180554,0.11631058462103291,0.0011756453549328528
1.5,1.6666666666666667,18.40740740740741,6,0.2717488074391915,0.1184677880504687,0.0019173034759399263
1.5,1.6666666666666667,19.72222222222222,0,0.2469588227636815,0.1460511725361732,0.005934600008773064
1.5,1.6666666666666667,19.72222222222222,1,0.27343965320721597,0.15336189733584052,0.0036539300139793443
1.5,1.6666666666666667,19.72222222222222,2,0.26910004442320545,0.1489658351192429,0.0036584239431534287
1.5,1.6666666666666667,19.72222222222222,3,0.2801618532578684,0.1085877132724376,0.0011792783020298865
1.5,1.6666666666666667,19.72222222222222,4,0.255701739548799,0.14801843743220028,0.004979673891737797
1.5,1.6666666666666667,19.72222222222222,5,0.2949044209887596,0.13619699429547064,0.0011236632154936286
1.5,1.6666666666666667,19.72222222222222,6,0.27660658968678853,0.12878405688669572,0.0018273194520614141
1.5,1.8333333333333333,11.833333333333334,0,0.28233357822568195,0.1386327870370983,0.001912780757349344
1.5,1.8333333333333333,11.833333333333334,1,0.2656057981483222,0.1317598711336924,0.002908654708734898
1.5,1.8333333333333333,11.833333333333334,2,0.279773138428106,0.13001701360463208,0.0016476697754907767
1.5,1.8333333333333333,11.833333333333334,3,0.2934467189522355,0.09526243223399036,0.0006319614110018665
1.5,1.8333333333333333,11.833333333333334,4,0.2960330494537129,0.12512897638792808,0.0006011721418013553
1.5,1.8333333333333333,11.833333333333334,5,0.26202233383953394,0.12987464713790647,0.0031896563387814316
1.5,1.8333333333333333,11.833333333333334,6,0.3148000226999408,0.07314742634823998,0.0012854970510753566
1.5,1.8333333333333333,13.148148148148149,0,0.2495401350480259,0.1287297793320587,0.0046090482470704415
1.5,1.8333333333333333,13.148148148148149,1,0.2763374635031603,0.11912499436000813,0.001558894702662819
1.5,1.8333333333333333,13.148148148148149,2,0.274501467888404,0.13430097157290213,0.002240021733615177
1.5,1.8333333333333333,13.148148148148149,3,0.2740495284168953,0.12749608926562295,0.0019783459694174546
1.5,1.8333333333333333,13.148148148148149,4,0.2746219004657715,0.12222138483121964,0.0017650678393170394
1.5,1.8333333333333333,13.148148148148149,5,0.2721165913431814,0.12008268402606986,0.001919179214592591
1.5,1.8333333333333333,13.148148148148149,6,0.27246033284407506,0.12435472372857072,0.002003101155361687
1.5,1.8333333333333333,14.462962962962964,0,0.2998525090138953,0.11322049849750539,0.00023236159975546317
1.5,1.8333333333333333,14.462962962962964,1,0.2582234053697725,0.12978593464684918,0.0035991101823180352
1.5,1.8333333333333333,14.462962962962964,2,0.28444582181704053,0.12149520654123784,0.0010593838127612699
1.5,1.8333333333333333,14.462962962962964,3,0.25810787998313833,0.12124450411475257,0.003329999081012323
1.5,1.8333333333333333,14.462962962962964,4,0.2731028614162492,0.13635585873650732,0.0024620660901340154
1.5,1.8333333333333333,14.462962962962964,5,0.3028754287744864,0.10776769578744795,0.00013664922984931184
1.5,1.8333333333333333,14.462962962962964,6,0.27193611370498905,0.12075548474481118,0.00194987583812011
1.5,1.8333333333333333,15.777777777777779,0,0.27163965140902313,0.12169653660178129,0.001998211523020425
1.5,1.8333333333333333,15.777777777777779,1,0.28338318834775766,0.12616588000169351,0.0012629234036336658
1.5,1.8333333333333333,15.777777777777779,2,0.27120020189641614,0.13674793259429224,0.0026448202790685105
1.5,1.8333333333333333,15.777777777777779,3,0.27446028928198474,0.13464093291385978,0.0022606358750754045
1.5,1.8333333333333333,15.777777777777779,4,0.24915100847753452,0.1460881856600208,0.005646024208555438
1.5,1.8333333333333333,15.777777777777779,5,0.29997202293077285,0.08171609632154855,0.0009554735176590062
1.5,1.8333333333333333,15.777777777777779,6,0.26937237093057625,0.13861636587544307,0.002913632033095608
1.5,1.8333333333333333,17.09259259259259,0,0.2881706052795295,0.1120040451240173,0.0007022613134534732
1.5,1.8333333333333333,17.09259259259259,1,0.2702772260288201,0.14016365408618783,0.002926827073709639
1.5,1.8333333333333333,17.09259259259259,2,0.2793377938254269,0.12829276682113655,0.0016085915946779344
1.5,1.8333333333333333,17.09259259259259,3,0.29580271490479865,0.10778543937905499,0.00035106362743318905
1.5,1.8333333333333333,17.09259259259259,4,0.26641727694828776,0.12704430260592503,0.0026375451126018526
1.5,1.8333333333333333,17.09259259259259,5,0.294393186225317,0.1098132819004976,0.00040494538761945843
1.5,1.8333333333333333,17.09259259259259,6,0.28601597068561896,0.13016766498379861,0.0012594099668488527
1.5,1.8333333333333333,18.40740740740741,0,0.27154849207728815,0.13183319244223077,0.0023661867099387234
1.5,1.8333333333333333,18.40740740740741,1,0.24639595300384298,0.1290815715780353,0.005041430734298518
1.5,1.8333333333333333,18.40740740740741,2,0.27785679259325247,0.11711713173058341,0.0014086124765855614
1.5,1.8333333333333333,18.40740740740741,3,0.2880268523013917,0.10573520408288846,0.0007114864414527188
1.5,1.8333333333333333,18.40740740740741,4,0.2768262947535029,0.13956399460069913,0.002353465832951509
1.5,1.8333333333333333,18.40740740740741,5,0.27463224222298865,0.13350224389928012,0.0021897980662662583
1.5,1.8333333333333333,18.40740740740741,6,0.28795945258023004,0.12773735686251264,0.001055489199534208
1.5,1.8333333333333333,19.72222222222222,0,0.27361335220069116,0.11674556938801828,0.0017317118134093322
1.5,1.8333333333333333,19.72222222222222,1,0.2972909439184502,0.11689553323479833,0.0003584910562797319
1.5,1.8333333333333333,19.72222222222222,2,0.27131901737367625,0.13137805794405108,0.002365374737922181
1.5,1.8333333333333333,19.72222222222222,3,0.26215167629949376,0.12963163720324505,0.0031660114479393087
1.5,1.8333333333333333,19.72222222222222,4,0.2957943154502231,0.12419111589083148,0.0005806726364844347
1.5,1.8333333333333333,19.72222222222222,5,0.29932310203251183,0.10249854557378275,0.00027260714157172625
1.5,1.8333333333333333,19.72222222222222,6,0.2845893789991077,0.11055803288369827,0.0008970727151257053
1.5,2.0,11.833333333333334,0,0.26290635596594264,0.12382834014080535,0.002881783776044442
1.5,2.0,11.833333333333334,1,0.31828995712034874,0.07161706281890785,0.0014118477672595638
1.5,2.0,11.833333333333334,2,0.33325887533949244,0.06213462168162635,0.0025482590889269047
1.5,2.0,11.833333333333334,3,0.27961706293827165,0.12355772368585803,0.001428746616966293
1.5,2.0,11.833333333333334,4,0.30091616694971624,0.11264338420619033,0.00019779476881189872
1.5,2.0,11.833333333333334,5,0.27802910911860945,0.11269984484716147,0.0013438147335753637
1.5,2.0,11.833333333333334,6,0.27404768080881986,0.11560257827177206,0.0016799841677799978
1.5,2.0,13.148148148148149,0,0.28339171053025963,0.09726588581081486,0.0011054151095379956
1.5,2.0,13.148148148148149,1,0.2695766489321525,0.12936220648332566,0.0024327269240346653
1.5,2.0,13.148148148148149,2,0.2819826348488337,0.12158754292788919,0.001215825273335739
1.5,2.0,13.148148148148149,3,0.28178911647052945,0.1018073373377945,0.0011217362974508727
1.5,2.0,13.148148148148149,4,0.26560303169279365,0.1252457733573419,0.002654838661614063
1.5,2.0,13.148148148148149,5,0.2964923191705174,0.11583241250251512,0.0003709584294610408
1.5,2.0,13.148148148148149,6,0.28852355306006827,0.1110206128725559,0.0006788586720038271
1.5,2.0,14.462962962962964,0,0.31583230480362245,0.11964245438711837,0.00011503687147165061
1.5,2.0,14.462962962962964,1,0.25961181119554766,0.10102937981255918,0.0030762440564056468
1.5,2.0,14.462962962962964,2,0.27887557506985133,0.11990143272568037,0.0013879408870763328
1.5,2.0,14.462962962962964,3,0.2707902108673988,0.11755159568057404,0.001983675454700475
1.5,2.0,14.462962962962964,4,0.3048095140608572,0.10261230006344581,0.00013470822821617855
1.5,2.0,14.462962962962964,5,0.26593799638986027,0.12750362913700328,0.0027006524858709815
1.5,2.0,14.462962962962964,6,0.28212550318429835,0.11467987238306414,0.0010803689943577708
1.5,2.0,15.777777777777779,0,0.28605665201995895,0.11579954013563683,0.0008552577903698416
1.5,2.0,15.777777777777779,1,0.29203265252520083,0.1146490422313098,0.0005366933806844863
1.5,2.0,15.777777777777779,2,0.26796576958729723,0.11992200853263839,0.0022847248704895374
1.5,2.0,15.777777777777779,3,0.31751419705277034,0.08905568914155797,0.00040686091949109816
1.5,2.0,15.777777777777779,4,0.2681310732847588,0.1160215426231713,0.0021993794255324183
1.5,2.0,15.777777777777779,5,0.317579459789997,0.07823302912668126,0.0009560895693178523
1.5,2.0,15.777777777777779,6,0.3073191486083529,0.1124477161660604,6.345137347063423e-05
1.5,2.0,17.09259259259259,0,0.28621358237501426,0.12789109180933714,0.0011569947718039085
1.5,2.0,17.09259259259259,1,0.28067508559740983,0.11620781874696909,0.0011960774854317107
1.5,2.0,17.09259259259259,2,0.29331723639134855,0.12060170263759067,0.0005833089781910867
1.5,2.0,17.09259259259259,3,0.279925337331309,0.10670037247460402,0.0012006955854093355
1.5,2.0,17.09259259259259,4,0.2954119584109863,0.10376983031104865,0.00039170800667914313
1.5,2.0,17.09259259259259,5,0.2718463402174474,0.12088487528689613,0.0019605849534308187
1.5,2.0,17.09259259259259,6,0.2676519326187443,0.12287294583422662,0.0023872000434780587
1.5,2.0,18.40740740740741,0,0.27838177281868126,0.11772980176940129,0.0013807357736543937
1.5,2.0,18.40740740740741,1,0.26701257525571787,0.1194547432134913,0.0023643571645039015
1.5,2.0,18.40740740740741,2,0.286557860260727,0.12361842179912284,0.0009944614291061298
1.5,2.0,18.40740740740741,3,0.2867545935733846,0.12237306132834426,0.0009486463470697269
1.5,2.0,18.40740740740741,4,0.27058514955178764,0.12475041515424905,0.0021765896674200555
1.5,2.0,18.40740740740741,5,0.3008611289761829,0.11516729408732654,0.0002240543191638909
1.5,2.0,18.40740740740741,6,0.2857259159231908,0.10891848821904059,0.0008279545586297202
1.5,2.0,19.72222222222222,0,0.30157331528070885,0.1059123127985953,0.00017663299008567368
1.5,2.0,19.72222222222222,1,0.2838537490353874,0.12036039344434157,0.0010682512373962577
1.5,2.0,19.72222222222222,2,0.29550042078940564,0.11438196089069355,0.00038994951320860447
1.5,2.0,19.72222222222222,3,0.29231300715594793,0.10573175364196534,0.0005029440857188245
1.5,2.0,19.72222222222222,4,0.2900210617095278,0.11503119155924303,0.0006355936914530308
1.5,2.0,19.72222222222222,5,0.2834303837768126,0.11903958157414253,0.0010661142504400107
1.5,2.0,19.72222222222222,6,0.26656480192686477,0.11925621126832071,0.0024029730838911363
1.5,2.1666666666666665,11.833333333333334,0,0.29021167970883144,0.10417650864737761,0.0006131885713952136
1.5,2.1666666666666665,11.833333333333334,1,0.2859241027641287,0.11364727998998651,0.0008381791141404051
1.5,2.1666666666666665,11.833333333333334,2,0.2976534490129228,0.11649116737393345,0.0003399238687844772
1.5,2.1666666666666665,11.833333333333334,3,0.29220399259996166,0.09336899952902132,0.0007414401217063001
1.5,2.1666666666666665,11.833333333333334,4,0.3000884731445568,0.10713114837258345,0.00021118471271045874
1.5,2.1666666666666665,11.833333333333334,5,0.28744961075961084,0.10328096265596022,0.0007644309461990832
1.5,2.1666666666666665,11.833333333333334,6,0.29579012178314534,0.11339869817822451,0.00036940808855264807
1.5,2.1666666666666665,13.148148148148149,0,0.28250935225030005,0.0995941063197844,0.0011118723793689025
1.5,2.1666666666666665,13.148148148148149,1,0.3287102311989337,0.09484330598833389,0.0004023426560670924
1.5,2.1666666666666665,13.148148148148149,2,0.3296062935634994,0.07990125369634303,0.0010749371416712138
1.5,2.1666666666666665,13.148148148148149,3,0.27124298660937707,0.09577573762273431,0.0020460503228992965
1.5,2.1666666666666665,13.148148148148149,4,0.29213884018240033,0.09894000653721377,0.0006012249368595359
1.5,2.1666666666666665,13.148148148148149,5,0.2683710233097224,0.11145911399557681,0.002133929732135416
1.5,2.1666666666666665,13.148148148148149,6,0.2989276428011584,0.10230114684301399,0.000287372942347175
1.5,2.1666666666666665,14.462962962962964,0,0.2701324420950704,0.11104364278086891,0.0019726566702630765
1.5,2.1666666666666665,14.462962962962964,1,0.2953436315447832,0.10305101526612705,0.00040235687175587824
1.5,2.1666666666666665,14.462962962962964,2,0.30600378516651316,0.10313897626113545,0.0001065372657642955
1.5,2.1666666666666665,14.462962962962964,3,0.2856809183341031,0.10479127653869091,0.0008482528212394095
1.5,2.1666666666666665,14.462962962962964,4,0.29269728218698793,0.10409324212334664,0.0004994347768939337
1.5,2.1666666666666665,14.462962962962964,5,0.302857255131048,0.10776181487663963,0.00013708661048321915
1.5,2.1666666666666665,14.462962962962964,6,0.2886954474652644,0.09718153546943598,0.0008055510353781307
1.5,2.1666666666666665,15.777777777777779,0,0.2910056314675077,0.09928946743909257,0.0006462797953570085
1.5,2.1666666666666665,15.777777777777779,1,0.27152749857063174,0.1082056179509854,0.0018472669219368539
1.5,2.1666666666666665,15.777777777777779,2,0.2848336286765467,0.08985958813695917,0.0012464489537878458
1.5,2.1666666666666665,15.777777777777779,3,0.3064655608333396,0.10514361849890892,7.942389100472432e-05
1.5,2.1666666666666665,15.777777777777779,4,0.3202500432480247,0.09681060902078192,0.0001816442497983974
1.5,2.1666666666666665,15.777777777777779,5,0.28792306328564576,0.1166167774364861,0.000764348863635754
1.5,2.1666666666666665,15.777777777777779,6,0.2888552697284116,0.10516696868059464,0.000672344319798066
1.5,2.1666666666666665,17.09259259259259,0,0.30386106963069603,0.08330084963812659,0.0007736331687250765
1.5,2.1666666666666665,17.09259259259259,1,0.29752463677889934,0.10498574217382302,0.0003042772223833201
1.5,2.1666666666666665,17.09259259259259,2,0.3038535168976386,0.10723338448520395,0.00011646853282598454
1.5,2.1666666666666665,17.09259259259259,3,0.2864985016194309,0.10910758476275435,0.0007840954860381902
1.5,2.1666666666666665,17.09259259259259,4,0.3022429553770186,0.10242342540410923,0.00019348647630507268
1.5,2.1666666666666665,17.09259259259259,5,0.3069252436649831,0.10456967315778201,7.700472946375615e-05
1.5,2.1666666666666665,17.09259259259259,6,0.29768157994427735,0.11398192450798411,0.00030767882497398656
1.5,2.1666666666666665,18.40740740740741,0,0.28379194114132,0.1061796663940897,0.0009509391605167821
1.5,2.1666666666666665,18.40740740740741,1,0.33465648482731025,0.06942404584292336,0.00197254002803662
1.5,2.1666666666666665,18.40740740740741,2,0.303871535079023,0.10179061242945789,0.00016493953571872618
1.5,2.1666666666666665,18.40740740740741,3,0.2891687389367056,0.10208558960250196,0.000689481858201805
1.5,2.1666666666666665,18.40740740740741,4,0.3308997170870004,0.08833363504781568,0.000696049360870525
1.5,2.1666666666666665,18.40740740740741,5,0.2847091150752298,0.09220007608477833,0.0011697342681581387
1.5,2.1666666666666665,18.40740740740741,6,0.30038065148357385,0.09988920931548378,0.00028236250942537296
1.5,2.1666666666666665,19.72222222222222,0,0.2710775717884801,0.10833047265149266,0.0018859555386550007
1.5,2.1666666666666665,19.72222222222222,1,0.2649981936561513,0.10498008631639696,0.0024665885373275193
1.5,2.1666666666666665,19.72222222222222,2,0.3028453748890775,0.09918044765756918,0.00023225389468188435
1.5,2.1666666666666665,19.72222222222222,3,0.30448955241061393,0.09756883453617829,0.00023088060480111564
1.5,2.1666666666666665,19.72222222222222,4,0.31012602024523767,0.11004581613395285,2.0225430281106877e-05
1.5,2.1666666666666665,19.72222222222222,5,0.3198427008923504,0.08249551590733677,0.0007310321298433601
1.5,2.1666666666666665,19.72222222222222,6,0.29236153632600587,0.10059411912710346,0.0005607704070940858
1.5,2.333333333333333,11.833333333333334,0,0.31073854806071144,0.09144900489204763,0.0003221859499709457
1.5,2.333333333333333,11.833333333333334,1,0.3359852259781604,0.09457125315954605,0.0006698036707185277
1.5,2.333333333333333,11.833333333333334,2,0.3103052392674157,0.1053231085011548,3.111554869791121e-05
1.5,2.333333333333333,11.833333333333334,3,0.30586848697097324,0.09976575527623972,0.00015977429278855323
1.5,2.333333333333333,11.833333333333334,4,0.28387931829813146,0.09019444819344045,0.0012912749266363421
1.5,2.333333333333333,11.833333333333334,5,0.30851411229893677,0.09149506611830399,0.00034225356177228894
1.5,2.333333333333333,11.833333333333334,6,0.28083547982810514,0.1003801169827966,0.0012076023016341878
1.5,2.333333333333333,13.148148148148149,0,0.28265791253516376,0.09225059503655479,0.0012944611007477645
1.5,2.333333333333333,13.148148148148149,1,0.31785525344269916,0.08692737339381418,0.0004984585709608468
1.5,2.333333333333333,13.148148148148149,2,0.2911448749246306,0.10589771870864516,0.0005550860164968393
1.5,2.333333333333333,13.148148148148149,3,0.29555860270343026,0.0980070244819346,0.00047962204228728465
1.5,2.333333333333333,13.148148148148149,4,0.3024151664359941,0.10429181761029324,0.00016821018368446872
1.5,2.333333333333333,13.148148148148149,5,0.2936309400940225,0.09539676389543962,0.0006205656938756919
1.5,2.333333333333333,13.148148148148149,6,0.2885349248562317,0.09266131452719457,0.0009411377702007964
1.5,2.333333333333333,14.462962962962964,0,0.339811647531093,0.07112867099456921,0.0020749170613758696
1.5,2.333333333333333,14.462962962962964,1,0.3180470474033595,0.10051273812151092,8.461515947573328e-05
1.5,2.333333333333333,14.462962962962964,2,0.3127438551001315,0.09363249683130064,0.00023924419854931924
1.5,2.333333333333333,14.462962962962964,3,0.3179232935348988,0.09251289251873471,0.0002835436517248738
1.5,2.333333333333333,14.462962962962964,4,0.30650989766959436,0.10141995791119743,0.00012129877331837219
1.5,2.333333333333333,14.462962962962964,5,0.2822029414101345,0.10340635255497044,0.0010743888852964892
1.5,2.333333333333333,14.462962962962964,6,0.30631980535431225,0.10204833010712491,0.00011524129874084454
1.5,2.333333333333333,15.777777777777779,0,0.2732554581756758,0.09405532097049742,0.0019244556615932815
1.5,2.333333333333333,15.777777777777779,1,0.2777693934779955,0.09673236897424052,0.0014996322264584957
1.5,2.333333333333333,15.777777777777779,2,0.3103052666723015,0.09587829127215633,0.00018977502762887314
1.5,2.333333333333333,15.777777777777779,3,0.3029456906285888,0.08043745060020228,0.000949321293266166
1.5,2.333333333333333,15.777777777777779,4,0.30121610677376554,0.09870006169406244,0.00028255054835211785
1.5,2.333333333333333,15.777777777777779,5,0.2740187508933919,0.098830647477984,0.001742147259948293
1.5,2.333333333333333,15.777777777777779,6,0.3018780517870945,0.09541800953939103,0.0003437840415613419
1.5,2.333333333333333,17.09259259259259,0,0.2829225507869132,0.10698599282627932,0.0010011915237008748
1.5,2.333333333333333,17.09259259259259,1,0.2967023639021313,0.0929542211114876,0.0005742228708111899
1.5,2.333333333333333,17.09259259259259,2,0.318426422734881,0.09803498095184941,0.0001356484382192954
1.5,2.333333333333333,17.09259259259259,3,0.29791389185176387,0.10051861964054226,0.00034703279630678055
1.5,2.333333333333333,17.09259259259259,4,0.3026349019891988,0.09249530501291559,0.0004131855074226083
1.5,2.333333333333333,17.09259259259259,5,0.31502317135403063,0.09116837036750512,0.0003182407236161476
1.5,2.333333333333333,17.09259259259259,6,0.2864633053292711,0.10365777230858932,0.0008145956447665529
1.5,2.333333333333333,18.40740740740741,0,0.3511162212724123,0.06844793267263588,0.002985217824793333
1.5,2.333333333333333,18.40740740740741,1,0.3079411480071157,0.0982408323317436,0.00015877822837821618
1.5,2.333333333333333,18.40740740740741,2,0.29855094617637573,0.09972420225286566,0.0003404127417146065
1.5,2.333333333333333,18.40740740740741,3,0.308861748284888,0.0916760333654357,0.0003319097023584606
1.5,2.333333333333333,18.40740740740741,4,0.31224687228175485,0.09086752262808555,0.00033386332015771425
