Day,Mahama sim,Mahama data,Mahama error,Nduta sim,Nduta data,Nduta error,Nyarugusu sim,Nyarugusu data,Nyarugusu error,Nakivale sim,Nakivale data,Nakivale error,Lusenda sim,Lusenda data,Lusenda error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
360,17210,48427,0.644619736924,17210,55109,0.687709811465,17210,72108,0.761330226882,17210,17654,0.0251501076243,17210,16781,0.0255646266611,0.5944763636536732,210079,203976,247882
361,17210,48422,0.644583040767,17210,55118,0.687760804093,17210,71854,0.760486542155,17210,17512,0.0172453174966,17210,16807,0.0239781043613,0.5935206687234459,209713,203976,247072
362,17210,48416,0.644538995373,17210,55127,0.687811780071,17210,71601,0.759640228488,17210,17521,0.0177501284173,17210,16834,0.0223357490792,0.5928476985570337,209499,203976,247409
363,17210,48411,0.644502282539,17210,55136,0.687862739408,17210,71348,0.758787912766,17210,17531,0.018310421539,17210,16861,0.0206986536979,0.5921772494230411,209287,203976,247746
364,17210,48424,0.644597720139,17210,55145,0.687913682111,17210,71095,0.757929530909,17210,17540,0.0188141391106,17210,16888,0.0190667929891,0.5915386528418113,209092,203976,248083
365,17210,48437,0.644693106509,17210,55140,0.687885382662,17210,70897,0.757253480401,17210,17550,0.0193732193732,17210,16915,0.0174401418859,0.590981099746816,208939,203976,248784
366,17210,48450,0.644788441692,17210,55135,0.687857078081,17210,70699,0.756573643192,17210,17559,0.0198758471439,17210,16924,0.0168990782321,0.5905578946864207,208767,203976,248826
367,17210,48463,0.644883725729,17210,55131,0.68783443072,17210,70501,0.755889987376,17210,17569,0.0204337184814,17210,16934,0.0162985709224,0.5901302984688253,208598,203976,248868
368,17210,48476,0.64497895866,17210,55126,0.687806116896,17210,70303,0.755202480691,17210,17578,0.0209352599841,17210,16943,0.0157587204155,0.589705698905127,208426,203976,249303
369,17210,48489,0.645074140527,17210,55122,0.687783462139,17210,70006,0.754163928806,17210,17588,0.0214919263134,17210,16953,0.0151595587802,0.5890813708817341,208158,203976,249322
370,17210,48503,0.645176587015,17210,55117,0.687755139068,17210,69710,0.753120068857,17210,17597,0.0219923850656,17210,16962,0.0146209173447,0.5884630740443217,207889,203976,249411
371,17210,48518,0.645286285502,17210,55113,0.687732476911,17210,69413,0.752063734459,17210,17607,0.0225478502868,17210,16972,0.0140230968654,0.5878394975508494,207623,203976,249500
372,17210,48532,0.645388609577,17210,55108,0.687704144589,17210,69117,0.751001924273,17210,17616,0.0230472297911,17210,16981,0.013485660444,0.5872179943478303,207354,203976,249589
373,17210,48547,0.645498177024,17210,55104,0.687681475029,17210,68820,0.749927346702,17210,17626,0.0236014977874,17210,16991,0.0128891766229,0.5865912076025651,207088,203976,249678
374,17210,48562,0.645607676784,17210,55099,0.687653133451,17210,68524,0.748847119257,17210,17635,0.024099801531,17210,17000,0.0123529411765,0.5859684750024176,206820,203976,249767
375,17210,48622,0.646045000206,17210,55095,0.687630456484,17210,68260,0.747875769118,17210,17645,0.0246528761689,17210,17010,0.0117577895356,0.585494986255759,206632,203976,249805
376,17210,48682,0.646481245635,17210,55090,0.687602105645,17210,67997,0.746900598556,17210,17654,0.0251501076243,17210,17019,0.011222751043,0.5850263027872236,206442,203976,249843
377,17210,48742,0.646916417053,17210,55086,0.687579421269,17210,67734,0.745917855139,17210,17664,0.0257019927536,17210,17029,0.0106289271243,0.584553101742988,206255,203976,249881
378,17210,48767,0.647097422437,17210,55081,0.687551061164,17210,67471,0.744927450312,17210,17673,0.0261981553783,17210,17038,0.0100950815823,0.5840120370819784,206030,203976,250094
379,17210,48793,0.647285471277,17210,55077,0.687528369374,17210,67208,0.743929294132,17210,17683,0.0267488548323,17210,17048,0.00950258094791,0.5834681670869593,205809,203976,250307
380,17210,48819,0.647473319814,17210,55072,0.6875,17210,66945,0.742923295242,17210,17692,0.0272439520687,17210,17057,0.00896992437123,0.5829267699491695,205585,203976,250520
381,17210,48845,0.647660968369,17210,55068,0.687477300792,17210,66792,0.742334411307,17210,17702,0.0277934696644,17210,17067,0.00837874260268,0.5826041250961193,205474,203976,250588
382,17210,48871,0.647848417262,17210,55063,0.687448922144,17210,66639,0.741742823272,17210,17712,0.028342366757,17210,17076,0.00784727102366,0.5822868022652792,205361,203976,251034
383,17210,48897,0.64803566681,17210,55059,0.687426215514,17210,66486,0.741148512469,17210,17754,0.0306409823138,17210,17086,0.00725740372235,0.5820286240391267,205282,203976,251784
384,17210,48923,0.648222717331,17210,55054,0.687397827587,17210,66333,0.740551460058,17210,17796,0.0329287480333,17210,17095,0.00672711319099,0.5817759172713584,205201,203976,252534
385,17210,48915,0.648165184504,17210,55050,0.687375113533,17210,66181,0.739955576374,17210,17838,0.0352057405539,17210,17105,0.00613855597778,0.5814500046321354,205089,203976,251675
386,17210,48908,0.64811482784,17210,55059,0.687426215514,17210,66069,0.739514749731,17210,17880,0.0374720357942,17210,17114,0.00560944256165,0.5812417694971468,205030,203976,251679
387,17210,48901,0.64806445676,17210,55068,0.687477300792,17210,65958,0.73907638194,17210,17922,0.0397277089611,17210,17124,0.00502219107685,0.5810277451176497,204973,203976,251683
388,17210,48894,0.648014071256,17210,55077,0.687528369374,17210,65847,0.738636536213,17210,17964,0.041972834558,17210,17133,0.00449425086091,0.580821316155479,204915,203976,251687
389,17210,49037,0.649040520423,17210,55086,0.687579421269,17210,65736,0.738195205063,17210,18007,0.0442605653357,17210,17143,0.00390830076416,0.5809159597871313,205009,203976,252033
390,17210,49181,0.650068115736,17210,55095,0.687630456484,17210,65625,0.737752380952,17210,18041,0.0460617482401,17210,17152,0.00338152985075,0.5810018820638342,205094,203976,252529
391,17210,49325,0.6510897111,17210,55104,0.687681475029,17210,65514,0.737308056293,17210,18076,0.047908829387,17210,17162,0.00279687682088,0.5810820690024905,205181,203976,253025
392,17210,49327,0.651103857928,17210,55113,0.687732476911,17210,65529,0.73736818813,17210,18110,0.0496963003865,17210,17171,0.00227127132957,0.5811352009744214,205250,203976,253092
393,17210,49330,0.651125076019,17210,55122,0.687783462139,17210,65544,0.737428292445,17210,18145,0.0515293469275,17210,17181,0.00168791106455,0.5811846757775592,205322,203976,253159
394,17210,49333,0.651146291529,17210,55132,0.687840092868,17210,65559,0.737488369255,17210,18180,0.0533553355336,17210,17190,0.00116346713205,0.5812438532771161,205394,203976,253226
395,17210,49336,0.651167504459,17210,55132,0.687840092868,17210,65563,0.737504385095,17210,18214,0.0551224332931,17210,17200,0.000581395348837,0.5812504563265107,205445,203976,253280
