#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,291714,425,0,0,0,0,0,0.0
-28,291714,425,0,0,0,0,0,0.0
-27,291714,425,0,0,0,0,0,0.0
-26,291714,425,0,0,0,0,0,0.0
-25,291714,425,0,0,0,0,0,0.0
-24,291714,425,0,0,0,0,0,0.0
-23,291714,425,0,0,0,0,0,0.0
-22,291714,425,0,0,0,0,0,0.0
-21,291714,425,0,0,0,0,0,0.0
-20,291714,374,51,0,0,0,0,0.0
-19,291709,379,51,0,0,5,0,0.0
-18,291698,368,73,0,0,11,0,0.0
-17,291684,354,101,0,0,14,0,0.0
-16,291663,344,132,0,0,21,0,0.0
-15,291614,355,170,0,0,49,1,0.0
-14,291537,332,270,0,0,77,0,0.0
-13,291381,326,429,3,0,156,0,0.0
-12,291176,307,651,5,0,205,1,0.0
-11,290772,472,883,12,0,404,0,0.0
-10,290175,597,1351,16,0,597,0,0.0
-9,289100,1075,1943,21,0,1075,1,0.0
-8,287353,1747,2998,41,0,1747,2,0.0
-7,284564,2789,4723,63,0,2789,1,0.0
-6,280177,4387,7477,97,1,4387,0,0.0
-5,274804,5373,11809,152,1,5373,4,0.0
-4,270490,4314,17130,204,1,4314,6,0.0
-3,266832,3658,21356,292,1,3658,9,0.0
-2,263585,3247,24870,436,1,3247,14,0.0
-1,260709,2876,27892,661,1,2876,23,0.0
0,258023,2686,30400,1029,1,2686,37,40.0
1,255384,2639,32586,1527,3,2639,53,7.0
2,252658,2726,34495,2255,5,2726,70,10.0
3,249793,2865,36187,3288,6,2865,95,4.0
4,246631,3162,37693,4643,10,3162,107,3.0
5,243082,3549,39067,6425,16,3549,104,5.0
6,239155,3927,40380,8654,23,3927,123,6.0
7,234654,4501,41711,11245,28,4501,174,6.0
8,229724,4930,43404,14045,36,4930,158,9.0
9,224119,5605,45313,17052,50,5605,167,12.0
10,217941,6178,47906,20047,67,6178,164,7.0
11,211364,6577,50989,23124,85,6577,169,11.0
12,204264,7100,54376,26295,104,7100,152,18.0
13,196916,7348,58246,29497,132,7348,138,13.0
14,189219,7697,62414,32645,164,7697,149,27.0
15,181301,7918,66818,35902,200,7918,153,23.0
16,178746,2555,71414,39194,230,2555,191,33.0
