#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239480,425,0,0,0,0,0,0.0
-28,239480,425,0,0,0,0,0,0.0
-27,239480,425,0,0,0,0,0,0.0
-26,239480,425,0,0,0,0,0,0.0
-25,239480,425,0,0,0,0,0,0.0
-24,239480,425,0,0,0,0,0,0.0
-23,239480,425,0,0,0,0,0,0.0
-22,239480,425,0,0,0,0,0,0.0
-21,239480,425,0,0,0,0,0,0.0
-20,239480,374,51,0,0,0,0,0.0
-19,239480,374,51,0,0,0,0,0.0
-18,239478,359,68,0,0,2,0,0.0
-17,239477,341,87,0,0,1,0,0.0
-16,239471,329,105,0,0,6,0,0.0
-15,239469,308,128,0,0,2,1,0.0
-14,239463,261,178,3,0,6,0,0.0
-13,239457,176,268,4,0,6,0,0.0
-12,239442,117,335,11,0,15,0,0.0
-11,239430,80,382,13,0,12,1,0.0
-10,239412,18,456,19,0,18,1,0.0
-9,239386,26,468,25,0,26,0,0.0
-8,239354,32,484,35,0,32,0,0.0
-7,239319,35,498,52,1,35,0,0.0
-6,239286,33,519,66,1,33,2,0.0
-5,239228,58,529,89,1,58,3,0.0
-4,239181,47,560,116,1,47,1,0.0
-3,239122,59,572,151,1,59,3,0.0
-2,239050,72,594,188,1,72,0,0.0
-1,238984,66,618,236,1,66,3,0.0
0,238885,99,640,280,1,99,2,40.0
1,238784,101,699,320,1,101,3,7.0
2,238695,89,762,357,2,89,2,10.0
3,238598,97,799,409,2,97,1,4.0
4,238466,132,841,463,3,132,4,3.0
5,238317,149,939,497,3,149,5,5.0
6,238133,184,1046,539,3,184,2,6.0
7,237940,193,1192,576,4,193,1,6.0
8,237734,206,1335,626,4,206,4,9.0
9,237506,228,1489,678,4,228,4,12.0
10,237287,219,1650,745,4,219,1,7.0
11,237013,274,1809,805,4,274,4,11.0
12,236689,324,2000,886,6,324,5,18.0
13,236384,305,2259,951,6,305,6,13.0
14,236009,375,2467,1048,6,375,9,27.0
15,235587,422,2742,1148,6,422,5,23.0
16,235434,153,3067,1244,7,153,5,33.0
17,235298,136,3100,1364,7,136,15,23.0
18,235132,166,3080,1519,8,166,11,35.0
19,234957,175,3095,1670,8,175,11,26.0
20,234762,195,3086,1852,10,195,7,23.0
21,234551,211,3123,2008,12,211,13,15.0
22,234332,219,3133,2208,13,219,15,1.0
23,234246,86,3128,2430,15,86,16,0.0
24,234157,89,2965,2679,15,89,15,0.0
25,234071,86,2774,2958,16,86,19,0.0
26,233963,108,2622,3194,18,108,17,0.0
27,233859,104,2445,3475,22,104,15,0.0
28,233777,82,2308,3712,26,82,15,0.0
29,233677,100,2138,3963,27,100,8,0.0
30,233559,118,1983,4216,29,118,11,0.0
31,233467,92,1865,4449,32,92,11,0.0
32,233376,91,1744,4659,35,91,2,0.0
33,233275,101,1656,4836,37,101,3,0.0
34,233172,103,1595,4992,43,103,8,0.0
35,233072,100,1533,5156,44,100,6,0.0
36,232969,103,1471,5318,44,103,7,0.0
37,232855,114,1445,5447,44,114,5,0.0
38,232764,91,1425,5580,45,91,6,0.0
39,232648,116,1407,5688,46,116,9,0.0
40,232535,113,1410,5800,47,113,6,0.0
