#time,x,y,location_type
-15,-0.4006654087713605,51.59806822965198,house
-15,-0.3705022437183618,51.55780771965734,house
-15,-0.3413390898804795,51.605064065365184,house
-15,-0.3441508391223114,51.58837036558872,house
-15,-0.36734506433817843,51.56994447109721,house
-15,-0.33078685599692614,51.60571219722082,house
-15,-0.32264873190198073,51.58466544242037,house
-15,-0.3737800938165083,51.55540751946961,house
-15,-0.358492938653774,51.58541185371037,house
-15,-0.31934887754328906,51.59034247054034,house
-15,-0.3492212545190119,51.595737444879326,house
-15,-0.3208386737402108,51.6107544681004,house
-15,-0.31549683511537574,51.58882545585187,house
-15,-0.3379848248157064,51.59637656630698,house
-15,-0.3009694269333368,51.60044127902619,house
-15,-0.37164333940726835,51.567077400437284,house
-15,-0.32862556727782416,51.59660514601874,house
-16,-0.37577849112662637,51.55396817104622,house
-16,-0.28164409986222166,51.59578685520259,house
-16,-0.3763408235910085,51.59320482001568,house
-16,-0.30705214436360706,51.61701806231967,house
-16,-0.348927835562811,51.56363059466601,house
-16,-0.35995475304129415,51.55977570533567,house
-16,-0.3884732432535428,51.59882362916901,house
-16,-0.3375636318912132,51.565798779560154,house
-16,-0.32119037520886506,51.59769930569065,house
-16,-0.30267150600849846,51.61808535413385,house
-16,-0.27887321377732366,51.6043303031455,house
-16,-0.3543974811035979,51.573225114977284,house
-16,-0.323067301466434,51.623763083076355,house
-16,-0.31485705815487075,51.611051691772545,house
-16,-0.28643075546384394,51.59099330572653,house
-16,-0.3900325887806558,51.591719299541445,house
-16,-0.37013662419960575,51.60607481663428,house
-15,-0.37514818906800435,51.55298778901546,house
-15,-0.346291039226094,51.577236189207134,house
-15,-0.2808243704289696,51.608298471856365,house
-15,-0.27196081464721694,51.600264193879944,house
-15,-0.3175094273046021,51.59363254116416,house
-15,-0.30390891345489884,51.60194955658901,house
-15,-0.3369572005933613,51.59989190840487,house
-15,-0.3079689715314399,51.60482002134774,house
-15,-0.31582396841566746,51.62155946320054,house
-15,-0.3106308603179185,51.60716630428947,house
