time,agent_ref_id,system2_active,cognitive_pressure,connections,conflict_level,movechance,evacuation_timing,destination_chosen,route_length,location,timesteps_since_departure
4,4411499168,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411499872,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411500576,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411501280,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411501984,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411502688,False,0.15000000000000002,1,0.2,1.0,-1,,0,Origin,0
4,4411503392,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411504096,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411504800,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411505504,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411506208,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411572640,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411573344,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411574048,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411574752,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
4,4411575456,True,1.2000000000000002,8,0.2,1.0,-1,,0,Origin,0
5,4411496352,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411497056,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411497760,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411498464,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411499168,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411499872,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411500576,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411501280,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411501984,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411502688,False,0.15000000000000002,1,0.25,1.0,-1,,0,Origin,0
5,4411503392,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411504096,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411504800,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411505504,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411506208,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411572640,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411573344,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411574048,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411574752,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
5,4411575456,True,1.2000000000000002,8,0.25,1.0,-1,,0,Origin,0
6,4411496352,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411497056,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411497760,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411498464,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411499168,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411499872,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411500576,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411501280,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411501984,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411502688,False,0.15000000000000002,1,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411503392,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411504096,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411504800,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411505504,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411506208,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411572640,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411573344,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411574048,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411574752,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
6,4411575456,True,1.2000000000000002,8,0.30000000000000004,1.0,-1,,0,Origin,0
7,4411496352,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411497056,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411497760,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411498464,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411499168,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411499872,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411500576,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411501280,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411501984,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411502688,False,0.15000000000000002,1,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411503392,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411504096,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411504800,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411505504,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411506208,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411572640,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411573344,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411574048,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411574752,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
7,4411575456,True,1.2000000000000002,8,0.35000000000000003,1.0,-1,,0,Origin,0
8,4411496352,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411497056,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411497760,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411498464,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411499168,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411499872,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411500576,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411501280,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411501984,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411502688,False,0.15000000000000002,1,0.4,1.0,-1,,0,Origin,0
8,4411503392,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411504096,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411504800,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411505504,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411506208,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411572640,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411573344,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411574048,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411574752,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
8,4411575456,True,1.2000000000000002,8,0.4,1.0,-1,,0,Origin,0
9,4411496352,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411497056,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411497760,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411498464,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411499168,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411499872,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411500576,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411501280,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411501984,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411502688,False,0.15000000000000002,1,0.45,1.0,-1,,0,Origin,0
9,4411503392,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411504096,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411504800,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411505504,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411506208,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411572640,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411573344,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411574048,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411574752,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
9,4411575456,True,1.2000000000000002,8,0.45,1.0,-1,,0,Origin,0
10,4411496352,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411497056,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411497760,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411498464,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411499168,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411499872,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411500576,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411501280,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411501984,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411502688,False,0.15000000000000002,1,0.5,1.0,-1,,0,Origin,0
10,4411503392,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411504096,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411504800,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411505504,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411506208,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411572640,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411573344,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411574048,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411574752,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
10,4411575456,True,1.2000000000000002,8,0.5,1.0,-1,,0,Origin,0
11,4411496352,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411497056,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411497760,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411498464,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411499168,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411499872,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411500576,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411501280,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411501984,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411502688,False,0.15000000000000002,1,0.55,1.0,-1,,0,Origin,0
11,4411503392,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411504096,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411504800,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411505504,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411506208,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411572640,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411573344,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411574048,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411574752,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
11,4411575456,True,1.2000000000000002,8,0.55,1.0,-1,,0,Origin,0
12,4411496352,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411497056,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411497760,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411498464,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411499168,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411499872,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411500576,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411501280,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411501984,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411502688,False,0.15000000000000002,1,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411503392,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411504096,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411504800,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411505504,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411506208,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411572640,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411573344,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411574048,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411574752,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
12,4411575456,True,1.2000000000000002,8,0.6000000000000001,1.0,-1,,0,Origin,0
13,4411496352,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411497056,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411497760,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411498464,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411499168,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411499872,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411500576,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411501280,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411501984,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411502688,False,0.15,1,0.65,1.0,-1,,0,Origin,0
13,4411503392,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411504096,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411504800,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411505504,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411506208,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411572640,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411573344,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411574048,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411574752,True,1.2,8,0.65,1.0,-1,,0,Origin,0
13,4411575456,True,1.2,8,0.65,1.0,-1,,0,Origin,0
14,4411496352,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411497056,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411497760,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411498464,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411499168,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411499872,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411500576,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411501280,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411501984,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411502688,False,0.15000000000000002,1,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411503392,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411504096,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411504800,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411505504,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411506208,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411572640,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411573344,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411574048,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411574752,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
14,4411575456,True,1.2000000000000002,8,0.7000000000000001,1.0,-1,,0,Origin,0
15,4411496352,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411497056,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411497760,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411498464,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411499168,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411499872,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411500576,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411501280,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411501984,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411502688,False,0.15000000000000002,1,0.75,1.0,-1,,0,Origin,0
15,4411503392,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411504096,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411504800,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411505504,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411506208,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411572640,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411573344,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411574048,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411574752,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
15,4411575456,True,1.2000000000000002,8,0.75,1.0,-1,,0,Origin,0
16,4411496352,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411497056,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411497760,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411498464,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411499168,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411499872,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411500576,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411501280,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411501984,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411502688,False,0.15000000000000002,1,0.8,1.0,-1,,0,Origin,0
16,4411503392,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411504096,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411504800,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411505504,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411506208,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411572640,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411573344,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411574048,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
16,4411574752,True,1.2000000000000002,8,0.8,1.0,-1,,0,Origin,0
