#time,x,y,location_type
-15,-0.3364200494861083,51.55912454244097,house
-15,-0.3121312615668192,51.58158669867988,house
-15,-0.29811772075187093,51.58301127710689,house
-15,-0.20743049617334305,51.54653191976814,house
-15,-0.2524446836999301,51.53772606838347,house
-15,-0.300073872852682,51.546422641023234,house
-15,-0.26826814939741306,51.54200015488945,house
-15,-0.28688988245520874,51.58487186354487,house
-15,-0.2854877420093084,51.549396705573145,house
-15,-0.3054345799325395,51.576016261045105,house
-15,-0.25780019932081816,51.593221019078044,house
-15,-0.26706122854849806,51.59761121740812,house
-15,-0.21210831414343756,51.530005864185945,house
-15,-0.24346131789199724,51.539907900872834,house
-15,-0.19755951294904014,51.53290538736754,house
-15,-0.27768605809324054,51.58123767980538,house
-15,-0.3170154631270077,51.56138441405082,house
-16,-0.3386207413372069,51.55753098474343,house
-16,-0.23288250576482716,51.53377376214973,house
-16,-0.2670597266907164,51.59237591043102,house
-16,-0.2640825966114877,51.568091450891046,house
-16,-0.31065706719760283,51.57763100827735,house
-16,-0.24898638087184297,51.58299618298287,house
-16,-0.29891518710829684,51.546912096275165,house
-16,-0.2910211328391291,51.56958513318214,house
-16,-0.3212295679801151,51.55184844296687,house
-16,-0.29063976790047336,51.56449117692851,house
-16,-0.29105835589634727,51.544015959704915,house
-16,-0.25997880167874843,51.54547218930978,house
-16,-0.2892416094592798,51.532567321633195,house
-16,-0.25804822644887676,51.573172451005505,house
-16,-0.2360009997446214,51.57358019754553,house
-16,-0.2108882026852333,51.54665125027709,house
-16,-0.2661325939884985,51.579900754878274,house
-15,-0.3370166617191255,51.554128795876366,house
-15,-0.29399883127883886,51.5480490981913,house
-15,-0.19514209759800227,51.53034096022306,house
-15,-0.2269573278527042,51.54913365624577,house
-15,-0.2686566422357314,51.58947219213678,house
-15,-0.23138203667790014,51.5496097698486,house
-15,-0.30238655696106403,51.57286574705212,house
-15,-0.21404559651172456,51.54280247285228,house
-15,-0.2631812013367935,51.56806576855056,house
-15,-0.2602699475695605,51.54527059151056,house
-15,-0.27491441204919653,51.5629952731614,house
-15,-0.22757214274264206,51.54481443732773,house
-15,-0.28669286537345023,51.56432104968598,house
-15,-0.1959972623480459,51.52493599967009,house
-15,-0.24769567031924955,51.55193083480285,house
-15,-0.2631942749564622,51.5866556191714,house
-15,-0.3204505947080011,51.55226627693474,house
-27,-0.3347614115306491,51.56027162384841,house
-27,-0.2735666938511516,51.54901666094879,house
-27,-0.2589234095688952,51.59005849971976,house
-27,-0.30938289764854315,51.5555653192753,house
-27,-0.2957267428697011,51.58282012079903,house
