Time, Nyarugusu
0 0 0.0 0.0
1 0 3591.0 1.0
2 9 5386.0 0.998329001114
3 25 7182.0 0.996519075466
4 60 8978.0 0.993316997104
5 107 10773.0 0.990067761998
6 167 12569.0 0.98671334235
7 227 14364.0 0.984196602618
8 288 16160.0 0.982178217822
9 350 17956.0 0.98050790822
10 405 19751.0 0.979494709129
11 485 21547.0 0.977491066042
12 570 23342.0 0.975580498672
13 650 25138.0 0.974142732119
14 737 26934.0 0.97263681592
15 849 28949.0 0.970672562092
16 949 30965.0 0.969352494752
17 1048 32980.0 0.968223165555
18 1163 34996.0 0.966767630586
19 1259 37012.0 0.965984005188
20 1354 39400.0 0.965634517766
21 1476 41789.0 0.9646797004
22 1586 44177.0 0.964098965525
23 1724 46566.0 0.96297727956
24 1864 48955.0 0.961924216117
25 2005 49392.0 0.9594063816
26 2135 49829.0 0.95715346485
27 2266 50267.0 0.954920723337
28 2376 50704.0 0.953139791732
29 2477 51141.0 0.951565280303
30 2572 51579.0 0.95013474476
31 2666 51711.0 0.94844423817
32 2890 51843.0 0.944254769207
33 3090 51975.0 0.940548340548
34 3266 52107.0 0.93732128121
35 3441 52239.0 0.934129673233
36 3589 52371.0 0.931469706517
37 3722 52503.0 0.92910881283
38 3888 52635.0 0.926132801368
39 4023 52767.0 0.923759167662
40 4152 52899.0 0.921510803607
41 4269 53059.0 0.9195423962
42 4405 53219.0 0.91722880926
43 4533 53380.0 0.915080554515
44 4688 53540.0 0.912439297721
45 4860 53700.0 0.909497206704
46 4993 53861.0 0.907298416294
47 5121 54021.0 0.90520353196
48 5253 54182.0 0.903048983057
49 5354 54219.0 0.90125232852
50 5474 54256.0 0.899107932763
51 5579 54294.0 0.897244631083
52 5686 54331.0 0.895345198874
53 5798 54369.0 0.893358347588
54 5895 54987.0 0.892792841944
55 6085 55606.0 0.890569363018
56 6236 56225.0 0.889088483771
57 6394 56844.0 0.887516712406
58 6580 57572.0 0.885708330438
59 6702 58300.0 0.885042881647
60 6821 59028.0 0.884444670326
61 7027 59205.0 0.88131070011
62 7200 59383.0 0.878753178519
63 7350 59561.0 0.876597102131
64 7527 59739.0 0.874001908301
65 7718 59917.0 0.871188477394
66 7901 60095.0 0.868524835677
67 8078 60273.0 0.865976473711
68 8270 60451.0 0.863194984368
69 8448 60629.0 0.86066073991
70 8615 61272.0 0.859397440919
71 8770 61916.0 0.858356482977
72 8953 62560.0 0.856889386189
73 9103 64153.0 0.858104843109
74 9238 64889.0 0.857633805422
75 9383 66943.0 0.859835979863
76 9523 69112.0 0.862209167728
77 9643 69196.0 0.860642233655
78 9774 69281.0 0.858922359666
79 9916 69365.0 0.857046060693
80 10061 69450.0 0.855133189345
81 10204 69535.0 0.853253757101
82 10337 71625.0 0.855678883072
83 10449 73715.0 0.858251373533
84 10577 74150.0 0.857356709373
85 10697 74585.0 0.856579741235
86 10820 75020.0 0.855771794188
87 10955 76956.0 0.857645927543
88 11086 77664.0 0.857256901525
89 11222 78372.0 0.856811106007
90 11348 79080.0 0.856499747092
91 11493 79268.0 0.855010849271
92 11635 79457.0 0.853568596851
93 11753 79782.0 0.852686069539
94 11891 80108.0 0.851562890098
95 12014 80219.0 0.850234981737
96 12171 80330.0 0.848487489107
97 12341 80416.0 0.84653551532
98 12476 80502.0 0.845022483913
99 12597 80588.0 0.843686404924
100 12716 80674.0 0.842377965639
101 12864 80760.0 0.840713224368
102 12994 80994.0 0.839568363089
103 13107 81228.0 0.838639385434
104 13253 81463.0 0.837312645004
105 13365 81650.0 0.836313533374
106 13488 81838.0 0.835186588138
107 13593 82025.0 0.834282231027
108 13664 82213.0 0.833797574593
109 13758 82412.0 0.833058292482
110 13889 82611.0 0.831874689811
111 13981 82811.0 0.831169772132
112 14079 83010.0 0.830393928442
113 14188 83209.0 0.829489598481
114 14282 83409.0 0.8287714755
115 14390 84526.0 0.82975652462
116 14511 85295.0 0.829872794419
117 14626 85768.0 0.829470198675
118 14725 86160.0 0.829097028784
119 14816 86572.0 0.828859215451
120 14926 87019.0 0.828474241258
121 15031 87467.0 0.828152331737
122 15137 87915.0 0.827822328385
123 15248 87925.0 0.82657947114
124 15346 88184.0 0.825977501588
125 15467 88444.0 0.825120980507
126 15553 88703.0 0.824662074563
127 15664 88963.0 0.82392680103
128 15748 89223.0 0.823498425294
129 15846 89444.0 0.822838871249
130 15940 89665.0 0.822227178944
131 16032 89935.0 0.821737921832
132 16128 90175.0 0.821147768228
133 16196 90237.0 0.820517082793
134 16258 90300.0 0.819955703212
135 16340 90363.0 0.819173776878
136 16428 90788.0 0.8190509759
137 16473 91213.0 0.819400743315
138 16544 91307.0 0.818809072689
139 16609 91402.0 0.818286251942
140 16690 91777.0 0.818146158624
141 16769 92232.0 0.818186746465
142 16860 92688.0 0.818099430347
143 16941 93144.0 0.818120329812
144 17012 93600.0 0.818247863248
145 17060 94056.0 0.818618695245
146 17122 94512.0 0.818837819536
147 17192 94967.0 0.818968694389
148 17245 95423.0 0.819278371043
149 17319 95879.0 0.819366075992
150 17380 96335.0 0.819587896403
151 17424 96791.0 0.819983262907
152 17468 97247.0 0.820374921591
153 17530 97703.0 0.820578692568
154 17589 98472.0 0.821380697051
155 17684 98877.0 0.821151531701
156 17764 99282.0 0.821075320803
157 17836 99688.0 0.821081775138
158 17905 99944.0 0.820849675818
159 17978 100201.0 0.820580632928
160 18055 100458.0 0.820273148978
161 18128 100715.0 0.820006950305
162 18187 100433.0 0.818914101939
163 18279 100152.0 0.817487419123
164 18383 99870.0 0.815930709923
165 18488 99589.0 0.8143570073
166 18580 99307.0 0.812903420705
