Time, Nakivale
0 0 0.0 0.0
1 0 186.0 1.0
2 0 373.0 1.0
3 1 560.0 0.998214285714
4 3 747.0 0.995983935743
5 3 934.0 0.996788008565
6 6 1120.0 0.994642857143
7 7 1307.0 0.994644223412
8 12 1494.0 0.991967871486
9 17 1681.0 0.98988697204
10 24 1868.0 0.987152034261
11 30 2055.0 0.985401459854
12 38 2241.0 0.983043284248
13 43 2428.0 0.982289950577
14 52 2615.0 0.980114722753
15 59 2802.0 0.978943611706
16 69 2989.0 0.976915356306
17 77 3175.0 0.975748031496
18 87 3362.0 0.974122546104
19 103 3549.0 0.970977740209
20 114 3736.0 0.96948608137
21 136 3923.0 0.965332653581
22 151 4110.0 0.963260340633
23 165 4296.0 0.961592178771
24 184 4483.0 0.958956056212
25 199 4670.0 0.9573875803
26 222 4857.0 0.954292773317
27 245 5044.0 0.951427438541
28 270 5230.0 0.948374760994
29 287 5417.0 0.947018645006
30 312 5604.0 0.944325481799
31 341 5791.0 0.941115524089
32 356 5978.0 0.940448310472
33 388 6165.0 0.937064071371
34 424 6351.0 0.933238860022
35 450 6538.0 0.931171612114
36 483 6725.0 0.928178438662
37 518 6912.0 0.92505787037
38 552 7099.0 0.922242569376
39 588 7285.0 0.91928620453
40 623 7472.0 0.916622055675
41 664 7659.0 0.913304608957
42 704 7846.0 0.910272750446
43 746 8033.0 0.907133076061
44 781 8220.0 0.90498783455
45 821 8304.0 0.901131984586
46 852 8389.0 0.898438431279
47 884 8474.0 0.895680906302
48 923 8559.0 0.8921602991
49 964 8627.0 0.888257795294
50 1006 8695.0 0.884301322599
51 1044 8764.0 0.880876312186
52 1083 8832.0 0.877377717391
53 1122 8901.0 0.873946747556
54 1161 8969.0 0.870554130895
55 1195 9038.0 0.867780482408
56 1258 9070.0 0.861300992282
57 1297 9103.0 0.857519499066
58 1316 9135.0 0.855938697318
59 1352 9168.0 0.852530541012
60 1382 9201.0 0.849798934898
61 1424 9232.0 0.84575389948
62 1480 9264.0 0.8402417962
63 1517 9296.0 0.836811531842
64 1562 9328.0 0.832547169811
65 1605 9360.0 0.828525641026
66 1653 9392.0 0.823999148211
67 1704 9424.0 0.819185059423
68 1758 9456.0 0.814086294416
69 1795 9488.0 0.810813659359
70 1965 9555.0 0.794348508634
71 2042 9623.0 0.787800062351
72 2114 9691.0 0.781859457228
73 2213 9759.0 0.773234962599
74 2283 9827.0 0.76768087921
75 2398 9895.0 0.757655381506
76 2507 9963.0 0.748368965171
77 2606 10030.0 0.740179461615
78 2682 10098.0 0.73440285205
79 2761 10166.0 0.728408420224
80 2852 10234.0 0.721321086574
81 2910 10302.0 0.717530576587
82 3058 10370.0 0.705110896818
83 3214 10438.0 0.69208660663
84 3279 10444.0 0.686039831482
85 3356 10450.0 0.678851674641
86 3426 10456.0 0.67234123948
87 3539 10462.0 0.661728159052
88 3641 10468.0 0.652178066488
