#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239951,425,0,0,0,0,0,0.0
-28,239951,425,0,0,0,0,0,0.0
-27,239951,425,0,0,0,0,0,0.0
-26,239951,425,0,0,0,0,0,0.0
-25,239951,425,0,0,0,0,0,0.0
-24,239951,425,0,0,0,0,0,0.0
-23,239951,425,0,0,0,0,0,0.0
-22,239951,425,0,0,0,0,0,0.0
-21,239951,425,0,0,0,0,0,0.0
-20,239951,374,51,0,0,0,0,0.0
-19,239951,374,51,0,0,0,0,0.0
-18,239949,359,68,0,0,2,0,0.0
-17,239947,342,87,0,0,2,0,0.0
-16,239946,324,106,0,0,1,0,0.0
-15,239941,311,124,0,0,5,0,0.0
-14,239936,260,179,1,0,5,1,0.0
-13,239927,179,267,3,0,9,0,0.0
-12,239912,117,341,6,0,15,0,0.0
-11,239901,79,385,11,0,11,0,0.0
-10,239877,24,457,18,0,24,0,0.0
-9,239849,28,475,24,0,28,1,0.0
-8,239825,24,492,35,0,24,1,0.0
-7,239789,36,506,45,0,36,2,0.0
-6,239745,44,523,64,0,44,2,0.0
-5,239690,55,540,91,0,55,2,0.0
-4,239626,64,565,121,0,64,4,0.0
-3,239558,68,601,149,0,68,1,0.0
-2,239488,70,630,188,0,70,2,0.0
-1,239396,92,660,228,0,92,4,0.0
0,239297,99,710,270,0,99,0,40.0
1,239197,100,757,322,0,100,6,7.0
2,239090,107,819,360,0,107,3,10.0
3,238935,155,879,407,0,155,3,4.0
4,238783,152,990,451,0,152,3,3.0
5,238624,159,1096,497,0,159,6,5.0
6,238454,170,1216,536,0,170,1,6.0
7,238265,189,1338,583,1,189,1,6.0
8,238000,265,1466,643,2,265,3,9.0
9,237750,250,1672,702,2,250,2,12.0
10,237438,312,1834,790,2,312,8,7.0
11,237130,308,2065,870,3,308,8,11.0
12,236777,353,2299,944,3,353,6,18.0
13,236371,406,2566,1030,3,406,3,13.0
14,235924,447,2882,1120,3,447,6,27.0
15,235432,492,3222,1225,5,492,9,23.0
16,235259,173,3579,1359,6,173,7,33.0
17,235052,207,3605,1504,8,207,7,23.0
18,234835,217,3640,1676,8,217,6,35.0
19,234585,250,3666,1867,8,250,5,26.0
20,234317,268,3732,2051,8,268,11,23.0
21,234044,273,3802,2247,10,273,9,15.0
22,233756,288,3830,2491,11,288,16,1.0
23,233649,107,3861,2748,11,107,11,0.0
24,233547,102,3687,3028,12,102,12,0.0
25,233417,130,3451,3365,13,130,16,0.0
26,233300,117,3301,3641,17,117,7,0.0
27,233178,122,3090,3965,21,122,11,0.0
28,233047,131,2927,4249,22,131,8,0.0
29,232906,141,2746,4558,25,141,14,0.0
30,232772,134,2576,4869,25,134,14,0.0
31,232642,130,2423,5153,28,130,5,0.0
32,232512,130,2289,5414,31,130,15,0.0
