#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,239970,425,0,0,0,0,0,0.0
-28,239970,425,0,0,0,0,0,0.0
-27,239970,425,0,0,0,0,0,0.0
-26,239970,425,0,0,0,0,0,0.0
-25,239970,425,0,0,0,0,0,0.0
-24,239970,425,0,0,0,0,0,0.0
-23,239970,425,0,0,0,0,0,0.0
-22,239970,425,0,0,0,0,0,0.0
-21,239970,425,0,0,0,0,0,0.0
-20,239970,374,51,0,0,0,0,0.0
-19,239970,374,51,0,0,0,0,0.0
-18,239969,358,68,0,0,1,0,0.0
-17,239968,341,86,0,0,1,0,0.0
-16,239966,325,104,0,0,2,0,0.0
-15,239963,309,122,1,0,3,0,0.0
-14,239958,260,176,1,0,5,0,0.0
-13,239950,178,265,2,0,8,0,0.0
-12,239943,109,339,4,0,7,1,0.0
-11,239932,79,376,8,0,11,0,0.0
-10,239910,22,449,14,0,22,0,0.0
-9,239887,23,456,29,0,23,1,0.0
-8,239860,27,472,36,0,27,0,0.0
-7,239829,31,482,53,0,31,0,0.0
-6,239789,40,494,72,0,40,2,0.0
-5,239751,38,512,94,0,38,3,0.0
-4,239705,46,533,111,0,46,3,0.0
-3,239640,65,550,140,0,65,3,0.0
-2,239565,75,578,177,0,75,0,0.0
-1,239493,72,614,216,0,72,4,0.0
0,239404,89,642,260,0,89,6,40.0
1,239307,97,684,307,0,97,2,7.0
2,239195,112,747,341,0,112,4,10.0
3,239097,98,825,375,0,98,2,4.0
4,238966,131,869,429,0,131,2,3.0
5,238820,146,952,477,0,146,1,5.0
6,238654,166,1054,520,1,166,1,6.0
7,238458,196,1176,564,1,196,4,6.0
8,238260,198,1326,608,3,198,1,9.0
9,238051,209,1474,656,5,209,5,12.0
10,237801,250,1611,726,7,250,2,7.0
11,237527,274,1806,781,7,274,6,11.0
12,237219,308,1996,865,7,308,5,18.0
13,236879,340,2227,941,8,340,4,13.0
14,236516,363,2473,1034,9,363,3,27.0
15,236088,428,2736,1132,11,428,2,23.0
16,235942,146,3057,1239,11,146,1,33.0
17,235776,166,3083,1359,11,166,6,23.0
18,235601,175,3107,1500,12,175,11,35.0
19,235426,175,3130,1652,12,175,5,26.0
20,235233,193,3142,1815,12,193,8,23.0
21,235011,222,3140,2008,14,222,18,15.0
22,234780,231,3148,2221,15,231,9,1.0
23,234697,83,3143,2457,15,83,9,0.0
24,234604,93,2998,2684,16,93,21,0.0
25,234504,100,2858,2915,18,100,13,0.0
26,234405,99,2715,3155,21,99,9,0.0
27,234295,110,2537,3430,23,110,7,0.0
28,234186,109,2383,3693,24,109,5,0.0
29,234083,103,2212,3972,25,103,7,0.0
30,233973,110,2072,4212,28,110,6,0.0
31,233846,127,1952,4440,30,127,13,0.0
32,233743,103,1857,4660,32,103,10,0.0
33,233639,104,1777,4840,35,104,10,0.0
34,233521,118,1700,5018,38,118,12,0.0
35,233404,117,1637,5199,38,117,11,0.0
36,233292,112,1576,5373,42,112,8,0.0
37,233153,139,1552,5508,43,139,5,0.0
38,233056,97,1569,5629,44,97,4,0.0
39,232919,137,1517,5778,44,137,4,0.0
40,232806,113,1540,5891,45,113,6,0.0
41,232670,136,1546,5997,46,136,5,0.0
42,232565,105,1548,6127,50,105,4,0.0
43,232432,133,1557,6222,51,133,3,0.0
44,232304,128,1576,6335,52,128,5,0.0
45,232157,147,1607,6431,53,147,7,0.0
46,231996,161,1633,6551,54,161,6,0.0
47,231844,152,1692,6652,55,152,3,0.0
48,231718,126,1738,6756,57,126,7,0.0
49,231558,160,1745,6871,61,160,3,0.0
50,231399,159,1767,7007,63,159,6,0.0
51,231241,158,1804,7128,64,158,6,0.0
52,231091,150,1843,7247,64,150,2,0.0
53,230923,168,1866,7372,66,168,4,0.0
54,230757,166,1920,7485,67,166,7,0.0
55,230599,158,1939,7632,67,158,9,0.0
56,230437,162,1970,7758,68,162,6,0.0
57,230290,147,1995,7894,69,147,9,0.0
58,230117,173,2030,8005,70,173,5,0.0
59,229951,166,2077,8131,70,166,16,0.0
60,229782,169,2110,8264,70,169,9,0.0
61,229616,166,2113,8428,72,166,10,0.0
62,229447,169,2150,8555,74,169,3,0.0
63,229216,231,2164,8708,76,231,12,0.0
64,228989,227,2219,8883,77,227,14,0.0
65,228741,248,2289,9039,78,248,5,0.0
66,228533,208,2375,9201,78,208,4,0.0
67,228293,240,2418,9362,82,240,7,0.0
68,228069,224,2501,9518,83,224,9,0.0
69,227841,228,2587,9650,89,228,7,0.0
70,227608,233,2641,9824,89,233,11,0.0
71,227364,244,2731,9965,91,244,7,0.0
72,227117,247,2800,10137,94,247,12,0.0
73,226880,237,2881,10301,96,237,11,0.0
74,226602,278,2938,10478,99,278,5,0.0
75,226333,269,3027,10666,100,269,8,0.0
76,226102,231,3111,10850,101,231,17,0.0
77,225834,268,3137,11052,104,268,19,0.0
78,225568,266,3185,11270,106,266,8,0.0
79,225311,257,3232,11488,107,257,13,0.0
80,225031,280,3257,11719,108,280,17,0.0
81,224771,260,3315,11937,112,260,9,0.0
82,224481,290,3340,12170,114,290,17,0.0
83,224204,277,3413,12387,114,277,18,0.0
84,223922,282,3477,12598,116,282,12,0.0
85,223622,300,3494,12859,120,300,12,0.0
86,223322,300,3567,13081,125,300,14,0.0
87,223033,289,3599,13344,130,289,13,0.0
88,222716,317,3632,13596,134,317,16,0.0
89,222399,317,3695,13846,138,317,8,0.0
90,222107,292,3732,14120,144,292,19,0.0
91,221779,328,3750,14391,147,328,13,0.0
92,221460,319,3797,14669,150,319,15,0.0
93,221142,318,3881,14903,151,318,20,0.0
94,220808,334,3947,15153,153,334,13,0.0
95,220506,302,4025,15408,154,302,17,0.0
96,220162,344,4053,15677,159,344,13,0.0
97,219838,324,4117,15953,163,324,13,0.0
98,219489,349,4149,16245,163,349,20,0.0
99,219166,323,4184,16556,166,323,17,0.0
100,218835,331,4186,16874,169,331,8,0.0
101,218465,370,4248,17140,172,370,23,0.0
102,218120,345,4318,17436,176,345,8,0.0
103,217773,347,4368,17728,179,347,6,0.0
104,217477,296,4386,18052,184,296,12,0.0
105,217116,361,4352,18377,189,361,20,0.0
106,216746,370,4397,18690,192,370,20,0.0
107,216369,377,4436,19019,194,377,13,0.0
108,216025,344,4518,19313,195,344,17,0.0
109,215599,426,4496,19679,195,426,14,0.0
110,215161,438,4586,20012,198,438,18,0.0
111,214795,366,4683,20347,204,366,19,0.0
112,214409,386,4735,20658,207,386,13,0.0
113,213996,413,4803,20974,209,413,15,0.0
114,213622,374,4921,21266,212,374,14,0.0
115,213216,406,4954,21600,219,406,19,0.0
116,212824,392,5009,21948,222,392,20,0.0
117,212433,391,5039,22306,226,391,17,0.0
118,212026,407,5101,22635,226,407,14,0.0
119,211603,423,5121,23013,235,423,22,0.0
120,211157,446,5172,23381,239,446,21,0.0
121,210775,382,5241,23753,244,382,13,0.0
122,210363,412,5281,24087,252,412,19,0.0
123,209919,444,5355,24422,255,444,19,0.0
124,209460,459,5419,24800,257,459,22,0.0
125,209080,380,5480,25194,261,380,23,0.0
126,208618,462,5441,25608,266,462,17,0.0
127,208186,432,5508,25998,271,432,18,0.0
128,207753,433,5552,26380,277,433,19,0.0
129,207310,443,5591,26770,281,443,22,0.0
130,206864,446,5637,27160,288,446,19,0.0
131,206429,435,5688,27547,296,435,19,0.0
132,205980,449,5710,27955,301,449,17,0.0
133,205540,440,5728,28380,307,440,29,0.0
134,205094,446,5778,28765,312,446,22,0.0
135,204651,443,5783,29201,317,443,14,0.0
136,204181,470,5822,29602,320,470,14,0.0
137,203726,455,5854,30039,321,455,23,0.0
138,203208,518,5876,30469,324,518,26,0.0
139,202746,462,5981,30874,332,462,12,0.0
140,202288,458,6018,31292,339,458,20,0.0
