Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,806,0,0
1,0,243,1.0,0,0,0.0,0,0,0.0,0,314,1.0,0,44,1.0,0.7457,601,13,806,0,0
2,0,487,1.0,0,0,0.0,0,0,0.0,0,628,1.0,0,88,1.0,1.4907,1203,5,807,0,0
3,0,487,1.0,0,1,1.0,0,1,1.0,0,652,1.0,0,132,1.0,1.5774,1273,9,807,0,0
4,0,487,1.0,0,1,1.0,0,1,1.0,0,676,1.0,0,177,1.0,1.6629,1342,6,807,0,0
5,0,487,1.0,0,2,1.0,0,1,1.0,0,700,1.0,0,221,1.0,1.7485,1411,8,807,0,0
6,0,487,1.0,0,2,1.0,0,2,1.0,0,723,1.0,0,265,1.0,1.8327,1479,5,807,0,0
7,0,487,1.0,0,3,1.0,0,2,1.0,0,747,1.0,0,310,1.0,1.9195,1549,9,807,0,0
8,0,487,1.0,0,3,1.0,0,2,1.0,0,771,1.0,0,354,1.0,2.0037,1617,8,807,0,0
9,0,487,1.0,0,4,1.0,0,3,1.0,0,795,1.0,0,398,1.0,2.0905,1687,7,807,0,0
10,0,487,1.0,0,4,1.0,0,3,1.0,0,795,1.0,0,443,1.0,2.1436,1732,5,808,0,0
11,0,487,1.0,0,5,1.0,0,3,1.0,0,795,1.0,0,487,1.0,2.1965,1777,7,809,0,0
12,0,487,1.0,0,5,1.0,0,4,1.0,0,795,1.0,0,531,1.0,2.2494,1822,5,810,0,0
13,0,487,1.0,0,6,1.0,0,4,1.0,0,795,1.0,0,576,1.0,2.3033,1868,6,811,0,0
14,0,487,1.0,0,6,1.0,0,4,1.0,0,795,1.0,0,620,1.0,2.3576,1912,6,811,0,0
15,0,487,1.0,0,7,1.0,0,5,1.0,0,795,1.0,0,664,1.0,2.4143,1958,7,811,0,0
16,0,488,1.0,0,7,1.0,0,5,1.0,0,795,1.0,0,709,1.0,2.471,2004,7,811,0,0
17,0,488,1.0,0,8,1.0,0,6,1.0,0,795,1.0,0,753,1.0,2.5277,2050,4,811,0,0
18,0,488,1.0,0,8,1.0,0,6,1.0,0,795,1.0,0,797,1.0,2.582,2094,5,811,0,0
19,0,488,1.0,0,9,1.0,0,6,1.0,0,795,1.0,0,842,1.0,2.6387,2140,4,811,0,0
20,0,488,1.0,0,9,1.0,0,7,1.0,0,795,1.0,0,886,1.0,2.6942,2185,4,811,0,0
21,0,488,1.0,0,10,1.0,0,7,1.0,0,795,1.0,0,930,1.0,2.7497,2230,3,811,0,0
22,0,488,1.0,0,10,1.0,0,7,1.0,0,795,1.0,0,974,1.0,2.8039,2274,4,811,0,0
23,0,489,1.0,0,11,1.0,0,8,1.0,0,795,1.0,0,1019,1.0,2.8631,2322,2,811,0,0
24,0,489,1.0,0,11,1.0,0,8,1.0,0,771,1.0,0,1019,1.0,2.8335,2298,3,811,0,0
25,0,489,1.0,0,12,1.0,0,8,1.0,0,747,1.0,0,1019,1.0,2.8052,2275,2,811,0,0
26,0,489,1.0,0,12,1.0,0,9,1.0,0,723,1.0,0,1019,1.0,2.7734,2252,3,812,0,0
27,0,489,1.0,0,13,1.0,0,9,1.0,0,699,1.0,0,1019,1.0,2.7417,2229,3,813,0,0
28,0,489,1.0,0,13,1.0,0,9,1.0,0,675,1.0,0,1020,1.0,2.7067,2206,3,815,0,0
29,0,489,1.0,0,14,1.0,0,10,1.0,0,651,1.0,0,1020,1.0,2.7403,2184,4,797,0,18
30,0,490,1.0,0,14,1.0,0,10,1.0,0,627,1.0,0,1020,1.0,2.7114,2161,4,797,0,18
31,0,490,1.0,0,15,1.0,0,11,1.0,0,650,1.0,0,1020,1.0,2.7428,2186,4,797,0,18
32,0,490,1.0,0,15,1.0,0,11,1.0,0,674,1.0,0,1020,1.0,2.7729,2210,4,797,0,18
33,0,490,1.0,0,16,1.0,0,11,1.0,0,698,1.0,0,1020,1.0,2.8043,2235,3,797,0,18
34,0,490,1.0,0,16,1.0,0,12,1.0,0,721,1.0,0,1020,1.0,2.8344,2259,4,797,0,18
35,0,490,1.0,0,17,1.0,0,12,1.0,0,745,1.0,0,1020,1.0,2.8657,2284,1,797,0,18
36,0,490,1.0,0,17,1.0,0,12,1.0,0,769,1.0,0,1020,1.0,2.8959,2308,1,797,0,18
37,0,491,1.0,0,18,1.0,0,13,1.0,0,793,1.0,0,1020,1.0,2.9297,2335,1,797,0,18
38,0,491,1.0,0,18,1.0,0,13,1.0,0,793,1.0,0,1011,1.0,2.9221,2326,1,796,0,19
39,0,491,1.0,0,19,1.0,0,13,1.0,0,793,1.0,0,1002,1.0,2.9157,2318,1,795,0,20
40,0,491,1.0,0,19,1.0,0,14,1.0,0,793,1.0,0,993,1.0,2.9057,2310,2,795,0,20
41,0,491,1.0,0,20,1.0,0,14,1.0,0,793,1.0,0,984,1.0,2.8992,2302,2,794,0,21
42,0,491,1.0,0,20,1.0,0,14,1.0,0,793,1.0,0,975,1.0,2.8879,2293,1,794,0,21
43,0,491,1.0,0,21,1.0,0,15,1.0,0,793,1.0,0,966,1.0,2.8827,2286,2,793,0,22
44,0,492,1.0,0,21,1.0,0,15,1.0,0,794,1.0,0,957,1.0,2.8739,2279,0,793,0,22
45,0,492,1.0,0,22,1.0,0,16,1.0,0,770,1.0,0,957,1.0,2.8462,2257,1,793,0,22
46,0,492,1.0,0,22,1.0,0,16,1.0,0,746,1.0,0,957,1.0,2.8159,2233,0,793,0,22
47,0,492,1.0,0,23,1.0,0,16,1.0,0,722,1.0,0,958,1.0,2.7881,2211,1,793,0,22
48,0,493,1.0,0,23,1.0,0,17,1.0,0,699,1.0,0,958,1.0,2.7617,2190,1,793,0,22
49,0,493,1.0,0,24,1.0,0,17,1.0,0,675,1.0,0,959,1.0,2.7339,2168,1,793,0,22
50,0,493,1.0,0,24,1.0,0,17,1.0,0,651,1.0,0,959,1.0,2.7037,2144,1,793,0,22
51,0,494,1.0,0,25,1.0,0,18,1.0,0,628,1.0,0,960,1.0,2.6797,2125,1,793,0,22
52,0,494,1.0,0,25,1.0,0,18,1.0,0,628,1.0,0,960,1.0,2.673,2125,1,795,0,20
53,0,494,1.0,0,26,1.0,0,18,1.0,0,628,1.0,0,960,1.0,2.6675,2126,1,797,0,18
54,0,494,1.0,0,26,1.0,0,19,1.0,0,628,1.0,0,960,1.0,2.6621,2127,1,799,0,16
55,0,494,1.0,0,27,1.0,0,19,1.0,0,628,1.0,0,960,1.0,2.6534,2128,2,802,0,13
56,0,494,1.0,0,27,1.0,0,19,1.0,0,628,1.0,0,960,1.0,2.6534,2128,2,802,0,13
57,0,494,1.0,0,28,1.0,0,20,1.0,0,628,1.0,1,960,0.999,2.6546,2130,2,802,1,13
58,0,494,1.0,0,28,1.0,0,20,1.0,0,628,1.0,1,960,0.999,2.6546,2130,1,802,1,13
59,0,494,1.0,0,29,1.0,0,21,1.0,0,636,1.0,1,960,0.999,2.6571,2140,2,805,1,10
60,0,494,1.0,0,29,1.0,0,21,1.0,0,644,1.0,1,960,0.999,2.6539,2148,1,809,1,6
61,0,494,1.0,0,30,1.0,0,21,1.0,0,652,1.0,1,960,0.999,2.6552,2157,3,812,1,3
62,0,494,1.0,0,30,1.0,0,22,1.0,0,660,1.0,1,960,0.999,2.6663,2166,1,812,1,3
63,0,494,1.0,0,31,1.0,0,22,1.0,0,668,1.0,1,961,0.999,2.6753,2176,2,813,1,2
64,0,494,1.0,0,31,1.0,0,22,1.0,0,676,1.0,1,961,0.999,2.6818,2184,1,814,1,1
65,0,494,1.0,0,32,1.0,0,23,1.0,0,684,1.0,1,961,0.999,2.6941,2194,2,814,1,1
66,0,494,1.0,0,32,1.0,0,23,1.0,0,692,1.0,1,961,0.999,2.7006,2202,1,815,1,0
67,0,494,1.0,0,33,1.0,0,23,1.0,0,700,1.0,1,961,0.999,2.7083,2211,2,816,1,0
68,0,494,1.0,0,33,1.0,0,24,1.0,0,708,1.0,1,961,0.999,2.7194,2220,1,816,1,0
69,0,495,1.0,0,34,1.0,0,24,1.0,0,717,1.0,1,962,0.999,2.7307,2232,2,817,1,0
70,0,495,1.0,0,34,1.0,0,24,1.0,0,725,1.0,1,962,0.999,2.7372,2240,1,818,1,0
71,0,495,1.0,0,35,1.0,0,25,1.0,0,733,1.0,1,962,0.999,2.7494,2250,2,818,1,0
72,0,495,1.0,0,35,1.0,0,25,1.0,0,741,1.0,1,962,0.999,2.7558,2258,3,819,1,0
73,0,495,1.0,0,36,1.0,0,26,1.0,0,749,1.0,1,962,0.999,2.7646,2268,3,820,1,0
74,0,495,1.0,0,36,1.0,0,26,1.0,0,757,1.0,1,963,0.999,2.7756,2277,3,820,1,0
75,0,495,1.0,0,37,1.0,0,26,1.0,0,765,1.0,1,963,0.999,2.7832,2286,2,821,1,0
76,0,495,1.0,0,37,1.0,0,27,1.0,0,773,1.0,1,963,0.999,2.7908,2295,1,822,1,0
77,0,495,1.0,0,38,1.0,0,27,1.0,0,781,1.0,1,963,0.999,2.8017,2304,1,822,1,0
78,0,495,1.0,0,38,1.0,0,27,1.0,0,789,1.0,1,963,0.999,2.8114,2312,1,822,1,0
79,0,496,1.0,0,39,1.0,0,28,1.0,0,798,1.0,1,964,0.999,2.8238,2325,1,823,1,0
80,0,496,1.0,0,39,1.0,0,28,1.0,0,798,1.0,1,964,0.999,2.7933,2325,5,832,1,0
81,0,496,1.0,0,40,1.0,0,28,1.0,0,798,1.0,1,964,0.999,2.7613,2326,4,842,1,0
82,0,496,1.0,0,40,1.0,0,29,1.0,0,798,1.0,1,964,0.999,2.7333,2327,3,851,1,0
83,0,496,1.0,0,41,1.0,0,29,1.0,0,798,1.0,1,964,0.999,2.7027,2328,6,861,1,0
84,0,496,1.0,0,41,1.0,0,29,1.0,0,798,1.0,1,964,0.999,2.7027,2328,3,861,1,0
85,0,496,1.0,0,42,1.0,0,30,1.0,0,798,1.0,1,964,0.999,2.705,2330,3,861,1,0
86,0,496,1.0,0,42,1.0,0,30,1.0,0,798,1.0,1,964,0.999,2.705,2330,2,861,1,0
87,0,496,1.0,0,43,1.0,0,31,1.0,0,798,1.0,1,964,0.999,2.7073,2332,2,861,1,0
88,0,496,1.0,0,43,1.0,0,31,1.0,0,798,1.0,1,964,0.999,2.7042,2332,1,862,1,0
89,0,496,1.0,0,44,1.0,0,31,1.0,0,798,1.0,1,964,0.999,2.7053,2333,1,862,1,0
90,0,496,1.0,0,44,1.0,0,32,1.0,0,798,1.0,1,964,0.999,2.7034,2334,1,863,1,0
91,0,496,1.0,0,45,1.0,0,32,1.0,0,799,1.0,1,964,0.999,2.6564,2336,8,879,1,0
92,0,496,1.0,0,45,1.0,0,32,1.0,0,799,1.0,1,964,0.999,2.6564,2336,2,879,1,0
93,0,496,1.0,0,46,1.0,0,33,1.0,0,799,1.0,1,964,0.999,2.6587,2338,2,879,1,0
94,0,496,1.0,0,46,1.0,0,33,1.0,0,799,1.0,1,964,0.999,2.6587,2338,2,879,1,0
95,0,496,1.0,0,47,1.0,0,33,1.0,0,799,1.0,1,964,0.999,2.6598,2339,2,879,1,0
96,0,496,1.0,0,47,1.0,0,34,1.0,0,800,1.0,1,964,0.999,2.6621,2341,2,879,1,0
97,0,496,1.0,0,48,1.0,0,34,1.0,0,800,1.0,1,969,0.999,2.6038,2347,9,901,1,0
98,0,496,1.0,0,48,1.0,0,34,1.0,0,800,1.0,1,974,0.999,2.5471,2352,13,923,1,0
99,0,496,1.0,0,49,1.0,0,35,1.0,0,800,1.0,1,979,0.999,2.4952,2359,10,945,1,0
100,0,496,1.0,0,49,1.0,0,35,1.0,0,800,1.0,1,985,0.999,2.4963,2365,5,947,1,0
101,0,496,1.0,0,50,1.0,0,36,1.0,0,800,1.0,1,990,0.999,2.4958,2372,5,950,1,0
102,0,497,1.0,0,50,1.0,0,36,1.0,0,800,1.0,1,995,0.999,2.4942,2378,6,953,1,0
103,0,497,1.0,0,51,1.0,0,36,1.0,0,800,1.0,1,1001,0.999,2.4963,2385,6,955,1,0
104,0,497,1.0,0,51,1.0,0,37,1.0,0,800,1.0,1,1006,0.999,2.4948,2391,6,958,1,0
105,0,497,1.0,0,52,1.0,0,37,1.0,0,800,1.0,1,1011,0.999,2.4932,2397,5,961,1,0
106,0,497,1.0,0,52,1.0,0,37,1.0,0,800,1.0,1,1016,0.999,2.4933,2402,3,963,1,0
107,0,498,1.0,0,53,1.0,0,38,1.0,0,800,1.0,1,1022,0.999,2.4948,2411,4,966,1,0
108,0,498,1.0,0,53,1.0,0,38,1.0,0,800,1.0,1,1027,0.999,2.4923,2416,4,969,1,0
109,0,498,1.0,0,54,1.0,0,38,1.0,0,800,1.0,1,1032,0.999,2.4933,2422,2,971,1,0
110,0,498,1.0,0,54,1.0,0,39,1.0,0,800,1.0,1,1037,0.999,2.4918,2428,3,974,1,0
111,0,498,1.0,0,55,1.0,0,39,1.0,1,800,0.9988,1,1043,0.999,2.4903,2435,3,977,2,0
112,0,499,1.0,0,55,1.0,0,39,1.0,1,800,0.9988,1,1048,0.999,2.4888,2441,3,980,2,0
113,0,499,1.0,0,56,1.0,0,40,1.0,1,800,0.9988,1,1053,0.9991,2.4959,2448,3,980,2,0
114,0,499,1.0,0,56,1.0,0,40,1.0,1,800,0.9988,1,1059,0.9991,2.502,2454,2,980,2,0
115,0,499,1.0,0,57,1.0,0,41,1.0,1,800,0.9988,1,1064,0.9991,2.5092,2461,2,980,2,0
116,0,499,1.0,0,57,1.0,0,41,1.0,1,800,0.9988,1,1069,0.9991,2.5143,2466,2,980,2,0
117,0,500,1.0,0,58,1.0,0,41,1.0,1,800,0.9988,1,1074,0.9991,2.5214,2473,2,980,2,0
118,0,500,1.0,0,58,1.0,0,42,1.0,1,800,0.9988,1,1080,0.9991,2.5286,2480,2,980,2,0
119,0,500,1.0,0,59,1.0,0,42,1.0,1,800,0.9988,1,1085,0.9991,2.5347,2486,3,980,2,0
120,0,500,1.0,0,59,1.0,0,42,1.0,1,800,0.9988,1,1090,0.9991,2.5398,2491,2,980,2,0
121,0,500,1.0,0,60,1.0,0,43,1.0,1,800,0.9988,1,1096,0.9991,2.548,2499,2,980,2,0
122,0,501,1.0,0,60,1.0,0,43,1.0,1,800,0.9988,1,1101,0.9991,2.5437,2505,3,984,2,0
123,0,501,1.0,0,61,1.0,0,43,1.0,1,800,0.9988,1,1106,0.9991,2.5395,2511,3,988,2,0
124,0,501,1.0,0,61,1.0,0,44,1.0,1,800,0.9988,1,1111,0.9991,2.5327,2517,3,993,2,0
125,0,501,1.0,0,62,1.0,0,44,1.0,1,800,0.9988,1,1117,0.9991,2.5296,2524,2,997,2,0
126,0,501,1.0,0,62,1.0,0,44,1.0,1,800,0.9988,1,1122,0.9991,2.5245,2529,4,1001,2,0
127,0,501,1.0,0,63,1.0,0,45,1.0,1,800,0.9988,1,1127,0.9991,2.5189,2536,5,1006,2,0
128,0,502,1.0,0,63,1.0,0,45,1.0,1,800,0.9988,1,1133,0.9991,2.5158,2543,4,1010,2,0
129,0,502,1.0,0,64,1.0,0,45,1.0,1,800,0.9988,1,1138,0.9991,2.5118,2549,3,1014,2,0
130,0,502,1.0,0,64,1.0,0,46,1.0,1,800,0.9988,1,1143,0.9991,2.5054,2555,4,1019,2,0
131,0,502,1.0,0,65,1.0,0,46,1.0,1,800,0.9988,1,1148,0.9991,2.5015,2561,4,1023,2,0
132,0,502,1.0,0,65,1.0,0,47,1.0,1,800,0.9988,1,1154,0.9991,2.4961,2568,6,1028,2,0
133,0,503,1.0,0,66,1.0,0,47,1.0,1,800,0.9988,1,1159,0.9991,2.5005,2575,4,1029,2,0
134,0,503,1.0,0,66,1.0,0,47,1.0,1,800,0.9988,1,1164,0.9991,2.5005,2580,4,1031,2,0
135,0,503,1.0,0,67,1.0,0,48,1.0,1,800,0.9988,1,1169,0.9991,2.5024,2587,4,1033,2,0
136,0,503,1.0,0,67,1.0,0,48,1.0,1,800,0.9988,1,1175,0.9991,2.5034,2593,4,1035,2,0
137,0,503,1.0,0,68,1.0,0,48,1.0,1,800,0.9988,1,1180,0.9992,2.5043,2599,4,1037,2,0
138,0,504,1.0,0,68,1.0,0,49,1.0,1,800,0.9988,1,1185,0.9992,2.4943,2606,6,1044,2,0
139,0,504,1.0,0,69,1.0,0,49,1.0,1,800,0.9988,1,1191,0.9992,2.4819,2613,5,1052,2,0
140,0,504,1.0,0,69,1.0,0,49,1.0,1,800,0.9988,1,1196,0.9992,2.4679,2618,7,1060,2,0
141,0,504,1.0,0,70,1.0,0,50,1.0,1,800,0.9988,1,1201,0.9992,2.456,2625,5,1068,2,0
142,0,504,1.0,0,70,1.0,0,50,1.0,1,800,0.9988,1,1206,0.9992,2.4447,2630,6,1075,2,0
143,0,505,1.0,0,71,1.0,0,50,1.0,1,800,0.9988,1,1212,0.9992,2.434,2638,6,1083,2,0
144,0,505,1.0,0,71,1.0,0,51,1.0,1,800,0.9988,1,1217,0.9992,2.4216,2644,9,1091,2,0
145,0,505,1.0,0,72,1.0,0,51,1.0,1,800,0.9988,1,1222,0.9992,2.4095,2650,8,1099,2,0
146,0,505,1.0,0,72,1.0,0,52,1.0,1,800,0.9988,1,1228,0.9992,2.4071,2657,9,1103,2,0
147,0,505,1.0,0,73,1.0,0,52,1.0,1,800,0.9988,1,1233,0.9992,2.4016,2663,10,1108,2,0
148,0,506,1.0,0,73,1.0,0,52,1.0,1,800,0.9988,1,1238,0.9992,2.3984,2669,9,1112,2,0
149,0,506,1.0,0,74,1.0,0,53,1.0,1,800,0.9988,1,1243,0.9992,2.3939,2676,10,1117,2,0
150,0,506,1.0,0,74,1.0,0,53,1.0,1,800,0.9988,1,1249,0.9992,2.3907,2682,10,1121,2,0
151,0,506,1.0,0,75,1.0,0,53,1.0,2,800,0.9975,1,1254,0.9992,2.3845,2688,9,1126,3,0
152,0,506,1.0,0,75,1.0,0,54,1.0,2,800,0.9975,1,1259,0.9992,2.3793,2694,10,1131,3,0
153,0,507,1.0,0,76,1.0,0,54,1.0,2,801,0.9975,1,1265,0.9992,2.3077,2703,20,1170,3,0
154,1,507,0.998,0,77,1.0,0,54,1.0,2,801,0.9975,1,1265,0.9992,2.3077,2704,11,1170,4,0
155,1,507,0.998,0,79,1.0,0,55,1.0,2,801,0.9975,1,1265,0.9992,2.3103,2707,10,1170,4,0
156,1,507,0.998,0,81,1.0,0,55,1.0,2,801,0.9975,1,1265,0.9992,2.312,2709,11,1170,4,0
157,1,507,0.998,0,82,1.0,0,55,1.0,2,801,0.9975,1,1265,0.9992,2.3128,2710,11,1170,4,0
158,1,507,0.998,0,84,1.0,0,56,1.0,2,801,0.9975,1,1265,0.9992,2.3134,2713,9,1171,4,0
159,1,507,0.998,0,86,1.0,0,56,1.0,2,801,0.9975,1,1265,0.9992,2.3151,2715,8,1171,4,0
160,1,507,0.998,0,87,1.0,0,57,1.0,2,801,0.9975,1,1265,0.9992,2.3168,2717,7,1171,4,0
161,1,507,0.998,0,89,1.0,0,57,1.0,2,801,0.9975,1,1265,0.9992,2.3185,2719,7,1171,4,0
162,1,507,0.998,0,91,1.0,0,57,1.0,2,801,0.9975,1,1265,0.9992,2.3202,2721,5,1171,4,0
163,1,508,0.998,0,93,1.0,0,58,1.0,2,802,0.9975,1,1265,0.9992,2.3225,2726,5,1172,4,0
164,1,508,0.998,0,97,1.0,0,58,1.0,2,802,0.9975,1,1265,0.9992,2.2869,2730,9,1192,4,0
165,1,508,0.998,0,101,1.0,0,58,1.0,2,802,0.9975,1,1265,0.9992,2.2525,2734,15,1212,4,0
166,1,508,0.998,0,105,1.0,0,59,1.0,2,802,0.9975,1,1265,0.9992,2.22,2739,14,1232,4,0
167,1,508,0.998,0,109,1.0,0,59,1.0,2,802,0.9975,1,1265,0.9992,2.216,2743,10,1236,4,0
168,1,508,0.998,0,114,1.0,0,59,1.0,2,802,0.9975,1,1265,0.9992,2.2147,2748,8,1239,4,0
169,1,508,0.998,0,118,1.0,0,60,1.0,2,802,0.9975,1,1265,0.9992,2.2134,2753,8,1242,4,0
170,2,508,0.9961,0,122,1.0,0,60,1.0,2,802,0.9975,1,1265,0.9992,2.2104,2757,10,1245,5,0
171,2,508,0.9961,0,126,1.0,0,60,1.0,2,802,0.9975,1,1265,0.9992,2.2083,2761,9,1248,5,0
172,2,508,0.9961,0,131,1.0,0,61,1.0,2,802,0.9975,1,1265,0.9992,2.2078,2767,9,1251,5,0
173,2,508,0.9961,0,135,1.0,0,61,1.0,2,803,0.9975,1,1265,0.9992,2.2065,2772,7,1254,5,0
174,2,508,0.9961,0,139,1.0,0,62,1.0,2,803,0.9975,1,1265,0.9992,2.2053,2777,7,1257,5,0
175,2,508,0.9961,0,143,1.0,0,62,1.0,2,803,0.9975,1,1265,0.9992,2.2032,2781,6,1260,5,0
176,2,508,0.9961,0,148,1.0,0,62,1.0,2,803,0.9975,1,1265,0.9992,2.2071,2786,6,1260,5,0
177,2,508,0.9961,0,152,1.0,0,63,1.0,2,803,0.9975,1,1265,0.9992,2.2094,2791,6,1261,5,0
178,2,508,0.9961,0,156,1.0,0,63,1.0,2,803,0.9975,1,1265,0.9992,2.2108,2795,6,1262,5,0
179,2,508,0.9961,0,160,1.0,0,63,1.0,2,803,0.9975,1,1265,0.9992,2.2139,2799,6,1262,5,0
180,2,508,0.9961,0,164,1.0,0,64,1.0,2,803,0.9975,1,1265,0.9992,2.2162,2804,6,1263,5,0
181,2,508,0.9961,0,169,1.0,0,64,1.0,2,803,0.9975,1,1265,0.9992,2.2184,2809,6,1264,5,0
182,2,508,0.9961,0,173,1.0,0,64,1.0,2,803,0.9975,1,1265,0.9992,2.2198,2813,7,1265,5,0
183,2,508,0.9961,0,177,1.0,0,65,1.0,2,804,0.9975,1,1265,0.9992,2.221,2819,7,1267,5,0
184,2,508,0.9961,0,181,1.0,0,65,1.0,2,804,0.9975,1,1265,0.9992,2.2189,2823,7,1270,5,0
185,2,508,0.9961,0,186,1.0,0,65,1.0,2,804,0.9975,1,1265,0.9992,2.2193,2828,5,1272,5,0
186,2,508,0.9961,0,190,1.0,0,66,1.0,2,804,0.9975,1,1265,0.9992,2.218,2833,6,1275,5,0
187,2,508,0.9961,0,194,1.0,0,66,1.0,2,804,0.9975,1,1265,0.9992,2.216,2837,5,1278,5,0
188,2,508,0.9961,0,198,1.0,0,67,1.0,2,804,0.9975,1,1265,0.9992,2.2164,2842,6,1280,5,0
189,2,508,0.9961,0,203,1.0,0,67,1.0,2,804,0.9975,1,1265,0.9992,2.2168,2847,5,1282,5,0
190,2,508,0.9961,0,207,1.0,0,67,1.0,2,804,0.9975,1,1265,0.9992,2.2165,2851,7,1284,5,0
191,2,508,0.9961,0,211,1.0,0,68,1.0,2,804,0.9975,1,1265,0.9992,2.217,2856,7,1286,5,0
192,2,508,0.9961,0,215,1.0,0,68,1.0,2,804,0.9975,1,1265,0.9992,2.2166,2860,8,1288,5,0
193,2,509,0.9961,0,220,1.0,0,68,1.0,2,805,0.9975,1,1265,0.9992,2.2169,2867,7,1291,5,0
194,2,509,0.9961,0,222,1.0,0,69,1.0,2,805,0.9975,1,1265,0.9992,2.2192,2870,7,1291,5,0
195,2,509,0.9961,0,224,1.0,0,69,1.0,2,805,0.9975,1,1265,0.9992,2.2208,2872,6,1291,5,0
196,2,509,0.9961,0,226,1.0,0,69,1.0,2,805,0.9975,1,1265,0.9992,2.2223,2874,6,1291,5,0
197,2,509,0.9961,0,228,1.0,0,70,1.0,2,805,0.9975,1,1265,0.9992,2.2246,2877,5,1291,5,0
198,2,509,0.9961,0,230,1.0,0,70,1.0,2,805,0.9975,1,1265,0.9992,2.2262,2879,5,1291,5,0
199,2,509,0.9961,0,233,1.0,0,70,1.0,2,805,0.9975,1,1265,0.9992,2.2285,2882,5,1291,5,0
200,2,509,0.9961,0,235,1.0,0,71,1.0,2,805,0.9975,1,1265,0.9992,2.2308,2885,5,1291,5,0
201,2,509,0.9961,0,237,1.0,0,71,1.0,2,805,0.9975,1,1265,0.9992,2.2324,2887,5,1291,5,0
202,2,509,0.9961,0,239,1.0,0,72,1.0,2,805,0.9975,1,1265,0.9992,2.2347,2890,5,1291,5,0
203,2,509,0.9961,0,241,1.0,0,72,1.0,2,805,0.9975,1,1265,0.9992,2.2363,2892,5,1291,5,0
204,2,509,0.9961,0,243,1.0,0,72,1.0,2,805,0.9975,1,1265,0.9992,2.2378,2894,5,1291,5,0
205,2,509,0.9961,0,246,1.0,0,73,1.0,2,806,0.9975,1,1265,0.9992,2.2399,2899,5,1292,5,0
206,2,509,0.9961,0,246,1.0,0,73,1.0,2,805,0.9975,1,1265,0.9992,2.2237,2898,8,1301,5,0
207,2,509,0.9961,0,247,1.0,0,73,1.0,2,805,0.9975,1,1265,0.9992,2.2075,2899,11,1311,5,0
208,2,509,0.9961,0,248,1.0,0,74,1.0,2,805,0.9975,1,1265,0.9992,2.1939,2901,9,1320,5,0
