#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,327904,425,0,0,0,0,0,0.0
-28,327904,425,0,0,0,0,0,0.0
-27,327904,425,0,0,0,0,0,0.0
-26,327904,425,0,0,0,0,0,0.0
-25,327904,425,0,0,0,0,0,0.0
-24,327904,425,0,0,0,0,0,0.0
-23,327904,425,0,0,0,0,0,0.0
-22,327904,425,0,0,0,0,0,0.0
-21,327904,425,0,0,0,0,0,0.0
-20,327904,374,51,0,0,0,0,0.0
-19,327904,374,51,0,0,0,0,0.0
-18,327901,360,68,0,0,3,0,0.0
-17,327899,342,88,0,0,2,0,0.0
-16,327894,328,107,0,0,5,0,0.0
-15,327890,310,129,0,0,4,0,0.0
-14,327887,258,183,1,0,3,0,0.0
-13,327871,186,267,5,0,16,0,0.0
-12,327862,111,349,7,0,9,1,0.0
-11,327851,79,384,15,0,11,1,0.0
-10,327831,20,456,22,0,20,0,0.0
-9,327798,33,470,28,0,33,0,0.0
-8,327767,31,488,43,0,31,0,0.0
-7,327726,41,506,56,0,41,0,0.0
-6,327681,45,532,71,0,45,1,0.0
-5,327626,55,557,91,0,55,2,0.0
-4,327566,60,596,106,1,60,5,0.0
-3,327492,74,616,146,1,74,1,0.0
-2,327406,86,643,193,1,86,8,0.0
-1,327285,121,692,230,1,121,0,0.0
0,327166,119,762,281,1,119,2,40.0
1,327014,152,836,326,1,152,1,7.0
2,326835,179,938,376,1,179,2,10.0
3,326638,197,1066,426,2,197,4,4.0
4,326396,242,1219,470,2,242,4,3.0
5,326099,297,1416,513,4,297,1,5.0
6,325794,305,1658,568,4,305,3,6.0
7,325482,312,1897,634,4,312,3,6.0
8,325129,353,2144,699,4,353,1,9.0
9,324749,380,2414,781,5,380,6,12.0
10,324318,431,2733,842,5,431,5,7.0
11,323902,416,3075,931,5,416,5,11.0
12,323491,411,3396,1026,5,411,5,18.0
13,323042,449,3680,1153,5,449,6,13.0
14,322525,517,3983,1297,7,517,10,27.0
