
01-01-13,0
03-04-13,20523
04-04-13,20780
05-04-13,21001
08-04-13,21264
09-04-13,21531
10-04-13,21723
11-04-13,22035
12-04-13,22465
15-04-13,22828
16-04-13,23224
17-04-13,23513
18-04-13,24087
20-04-13,25293
22-04-13,25772
23-04-13,26579
24-04-13,27403
25-04-13,28232
26-04-13,28904
29-04-13,29559
30-04-13,30393
02-05-13,31152
03-05-13,31927
07-05-13,32623
08-05-13,33799
09-05-13,34637
10-05-13,35368
13-05-13,36090
14-05-13,36811
15-05-13,37659
16-05-13,38395
17-05-13,39236
20-05-13,40029
21-05-13,41091
22-05-13,42026
23-05-13,43104
24-05-13,44245
27-05-13,45179
28-05-13,46350
29-05-13,47000
30-05-13,47764
31-05-13,48432
03-06-13,48987
04-06-13,49540
05-06-13,50149
06-06-13,50732
07-06-13,51356
10-06-13,51744
11-06-13,52405
12-06-13,53094
13-06-13,53674
14-06-13,54348
17-06-13,55001
18-06-13,56083
19-06-13,56848
20-06-13,57669
21-06-13,58338
24-06-13,58738
25-06-13,59353
26-06-13,59914
27-06-13,60490
28-06-13,60548
01-07-13,61084
02-07-13,61916
03-07-13,62405
04-07-13,62777
08-07-13,63761
09-07-13,64407
10-07-13,64831
11-07-13,65235
12-07-13,65644
15-07-13,66093
16-07-13,66546
17-07-13,66924
18-07-13,67321
19-07-13,67770
22-07-13,68235
23-07-13,68659
24-07-13,68835
25-07-13,69298
26-07-13,69825
29-07-13,70354
30-07-13,70781
31-07-13,71358
01-08-13,71826
02-08-13,72191
05-08-13,72619
06-08-13,72884
08-08-13,73332
09-08-13,73351
12-08-13,73835
13-08-13,74230
14-08-13,74819
15-08-13,75302
16-08-13,75723
19-08-13,76161
20-08-13,76643
21-08-13,76946
22-08-13,77439
23-08-13,77805
26-08-13,78249
27-08-13,78685
28-08-13,79202
29-08-13,79699
31-08-13,80167
02-09-13,80596
03-09-13,81015
04-09-13,81283
05-09-13,81805
06-09-13,82235
09-09-13,82585
12-09-13,83839
14-09-13,84461
16-09-13,85092
17-09-13,85651
