
01-01-13,0
25-09-13,117206
03-10-13,120646
06-10-13,120836
07-10-13,120836
08-10-13,121271
09-10-13,121272
10-10-13,121710
13-10-13,121710
14-10-13,121779
17-10-13,121986
22-10-13,122555
23-10-13,123039
24-10-13,123099
28-10-13,123664
29-10-13,123664
30-10-13,124150
03-11-13,124264
05-11-13,124465
11-11-13,125416
12-11-13,125480
14-11-13,125865
17-11-13,125881
18-11-13,126238
19-11-13,126301
21-11-13,126301
26-11-13,126893
27-11-13,127298
28-11-13,127322
03-12-13,127807
04-12-13,127879
05-12-13,127945
09-12-13,127844
10-12-13,127788
18-12-13,128251
19-12-13,128618
31-12-13,129472
15-01-14,130058
20-01-14,131299
23-01-14,131641
26-01-14,131735
27-01-14,131958
28-01-14,132129
29-01-14,132342
02-02-14,132417
04-02-14,129837
06-02-14,133125
09-02-14,133089
10-02-14,133287
13-02-14,133740
18-02-14,133998
20-02-14,134216
23-02-14,134291
25-02-14,134586
05-03-14,135131
06-03-14,135248
09-03-14,135262
10-03-14,135417
23-03-14,136079
30-03-14,136454
01-04-14,136454
07-04-14,136889
10-04-14,137114
29-04-14,138168
30-04-14,138221
04-05-14,138448
30-05-14,139142
01-06-14,139141
04-06-14,139309
05-06-14,139449
08-06-14,139447
26-06-14,139164
01-07-14,139716
02-07-14,139716
03-07-14,139985
07-07-14,140231
08-07-14,140377
09-07-14,140565
15-07-14,140954
16-07-14,141006
20-07-14,141230
21-07-14,141424
23-07-14,141452
24-07-14,141464
27-07-14,141510
30-07-14,141635
31-07-14,141679
03-08-14,141815
07-08-14,142190
11-08-14,142473
21-08-14,143114
26-08-14,143319
28-08-14,143544
03-09-14,143648
07-09-14,143707
09-09-14,143788
18-09-14,144084
29-09-14,144400
08-10-14,144433
09-10-14,144438
28-10-14,144232
11-11-14,144109
20-11-14,144070
07-12-14,144214
21-12-14,144214
23-12-14,144214
28-12-14,144214
29-12-14,144001
30-12-14,144041
04-01-15,144071
05-01-15,143494
06-01-15,143475
07-01-15,143442
13-01-15,143458
14-01-15,143476
15-01-15,143448
18-01-15,143435
19-01-15,143430
20-01-15,143366
21-01-15,143343
22-01-15,143362
26-01-15,143325
03-02-15,143399
08-02-15,143406
09-02-15,143405
10-02-15,143439
11-02-15,143369
12-02-15,143350
15-02-15,141759
16-02-15,143368
22-02-15,141052
23-02-15,141042
24-02-15,140956
25-02-15,140968
01-03-15,140988
02-03-15,141000
04-03-15,141038
05-03-15,141048
08-03-15,141039
10-03-15,141103
11-03-15,141018
12-03-15,141159
15-03-15,141147
17-03-15,141198
18-03-15,141220
22-03-15,141248
23-03-15,141277
24-03-15,141340
26-03-15,141446
08-04-15,141724
06-05-15,143031
28-05-15,143029
17-06-15,143215
13-08-15,141271
16-08-15,141271
23-08-15,141171
06-09-15,140525
17-09-15,140273
04-10-15,138863
19-10-15,139708
02-11-15,139751
17-11-15,139500
02-12-15,139638
17-12-15,139584
19-01-16,139647
17-02-16,139860
03-03-16,140091
16-03-16,136796
04-04-16,136711
19-04-16,136942
16-05-16,137023
01-06-16,137003
04-07-16,136051
