
01-01-13,0
03-04-13,112876
04-04-13,113906
05-04-13,114972
08-04-13,116131
09-04-13,117658
10-04-13,119267
11-04-13,120696
12-04-13,122316
15-04-13,123874
16-04-13,125512
17-04-13,127241
18-04-13,128808
20-04-13,131603
22-04-13,133174
23-04-13,134507
24-04-13,136387
25-04-13,137923
26-04-13,139253
29-04-13,140850
30-04-13,142384
02-05-13,143502
03-05-13,144219
08-05-13,144593
09-05-13,144971
10-05-13,145375
13-05-13,146373
14-05-13,147345
15-05-13,148346
16-05-13,149313
17-05-13,150275
20-05-13,151091
21-05-13,152225
22-05-13,153153
23-05-13,154054
24-05-13,155050
27-05-13,156316
28-05-13,157530
29-05-13,158540
30-05-13,159606
31-05-13,160520
03-06-13,161253
04-06-13,162161
05-06-13,163028
06-06-13,163881
10-06-13,165006
11-06-13,166023
12-06-13,167028
13-06-13,167901
14-06-13,168942
17-06-13,169794
18-06-13,170638
19-06-13,171475
20-06-13,172303
21-06-13,172358
24-06-13,172972
25-06-13,173466
26-06-13,174189
27-06-13,174616
28-06-13,175110
01-07-13,175873
02-07-13,176726
03-07-13,177575
04-07-13,178336
08-07-13,179745
09-07-13,180293
10-07-13,180986
11-07-13,181491
12-07-13,181962
15-07-13,182530
16-07-13,183095
17-07-13,183584
18-07-13,185018
19-07-13,185513
22-07-13,185659
23-07-13,186263
24-07-13,186545
25-07-13,187060
26-07-13,187525
29-07-13,188064
30-07-13,188684
31-07-13,189176
01-08-13,189741
02-08-13,190149
05-08-13,190654
06-08-13,191274
08-08-13,191858
09-08-13,192078
12-08-13,192658
13-08-13,193148
14-08-13,193961
15-08-13,194656
16-08-13,195252
19-08-13,196081
20-08-13,196934
21-08-13,197364
22-08-13,198125
23-08-13,198501
26-08-13,199280
27-08-13,199953
28-08-13,200489
29-08-13,200978
31-08-13,201934
02-09-13,202769
03-09-13,203609
04-09-13,204278
05-09-13,204951
06-09-13,205414
09-09-13,205991
12-09-13,207900
14-09-13,209023
16-09-13,209588
17-09-13,210261
18-09-13,210858
21-09-13,211990
23-09-13,212601
24-09-13,213269
27-09-13,215195
30-09-13,215859
01-10-13,216174
02-10-13,216768
03-10-13,217200
04-10-13,217871
07-10-13,218314
08-10-13,218781
09-10-13,219167
10-10-13,219542
14-10-13,220371
16-10-13,220867
17-10-13,221102
19-10-13,221417
21-10-13,222009
22-10-13,222571
23-10-13,223091
24-10-13,223703
25-10-13,224131
28-10-13,224684
29-10-13,225189
31-10-13,226239
01-11-13,226571
05-11-13,226452
06-11-13,226453
07-11-13,223442
08-11-13,223587
11-11-13,224162
12-11-13,224646
13-11-13,225103
14-11-13,225525
15-11-13,225915
18-11-13,226428
19-11-13,226858
20-11-13,227238
21-11-13,227816
25-11-13,228359
26-11-13,228657
27-11-13,229255
28-11-13,229907
30-11-13,230914
02-12-13,231439
03-12-13,231576
04-12-13,232154
05-12-13,232721
06-12-13,232725
09-12-13,232693
10-12-13,232985
11-12-13,234008
