#time,x,y,location_type
-15,-0.3832040302604843,51.553058659654184,house
-15,-0.3827024641182002,51.53027147353097,house
-15,-0.36921837834560506,51.51490245789522,house
-15,-0.3560390068749491,51.51635754885565,house
-15,-0.38304627457102447,51.52851828131107,house
-15,-0.38479968418438765,51.51558906035935,house
-15,-0.3756297086905402,51.49400484534435,house
-15,-0.31548245139212705,51.493613398760324,house
-15,-0.29628683050302335,51.5214306909004,house
-15,-0.3510880417262471,51.53498041228864,house
-15,-0.3589987364970558,51.534643743510145,house
-15,-0.31446949331897156,51.53346686702212,house
-15,-0.37029752733871063,51.52759396424955,house
-15,-0.3116101587524341,51.51859024117083,house
-15,-0.28738501012306356,51.52532691775713,house
-15,-0.3988933714344314,51.53355952640228,house
-15,-0.3694589424523421,51.517192305128155,house
-16,-0.3830812934262074,51.541411521532474,house
-16,-0.29147203454209386,51.51806670888735,house
-16,-0.3551196620141993,51.540393230496505,house
-16,-0.35434074197078996,51.533520544641576,house
-16,-0.2574303484508361,51.51325612112022,house
-16,-0.3157763837606403,51.500159420468044,house
-16,-0.36818193437869395,51.520879158310464,house
-16,-0.31578180288101027,51.54330142432867,house
-16,-0.2806376726499154,51.533707921689256,house
-16,-0.3239076173910096,51.50184883703845,house
-16,-0.31022756555320546,51.52595253948106,house
-16,-0.287568541503491,51.529752614308144,house
-16,-0.30683190288269224,51.49201058870858,house
-16,-0.31180676764596754,51.52426291308659,house
-16,-0.2889682158135134,51.50666296738545,house
-16,-0.38906941063499206,51.53664217885501,house
-16,-0.28657672391742084,51.532926033661106,house
-15,-0.3794935655142237,51.51674861647539,house
-15,-0.3692077906581898,51.52207989953223,house
-15,-0.25938318507857694,51.49772571676414,house
-15,-0.3274415426952222,51.538316527869895,house
-15,-0.3545000701746735,51.54052734567888,house
-15,-0.36513235956961937,51.49871747829745,house
-15,-0.2731845643693165,51.51408520943686,house
-15,-0.37312701971304313,51.525434166375,house
-15,-0.31357691797229287,51.5239035976007,house
-15,-0.35698193004551687,51.541571481916996,house
-15,-0.25453443062229114,51.49692897872137,house
-15,-0.3623203081963477,51.50290630600019,house
-15,-0.264477564401436,51.50132828346523,house
-15,-0.3542773259795922,51.5254412042943,house
-15,-0.3724676882389482,51.54481029688004,house
-15,-0.3086184609197254,51.536349672200245,house
-15,-0.35425741881605327,51.50621084813878,house
-18,-0.36927682695941777,51.535957569758935,house
-18,-0.29000770756745203,51.5066452530414,house
-18,-0.2681415051765402,51.51204334907497,house
-18,-0.3702445615549717,51.49648836774287,house
-18,-0.3273766579398068,51.5228580341806,house
-18,-0.2862868005085424,51.516713818383764,house
-18,-0.26514371491685296,51.51858914031949,house
-18,-0.32871277547260624,51.52253941344637,house
-18,-0.34549091265206794,51.54167856481475,house
-18,-0.3161735638923991,51.54128644797333,house
-18,-0.30007077136906973,51.50803183233775,house
-18,-0.30741567858707763,51.533849552460985,house
-18,-0.3444077039674888,51.552933935675775,house
-18,-0.3768847618050924,51.504310290803026,house
-18,-0.34905188242950036,51.55228175800174,house
-18,-0.3719338274532491,51.54763494890308,house
-18,-0.2539447692295253,51.50075959125494,house
-14,-0.3565578931561881,51.55931193464886,house
-14,-0.3566965464159536,51.53328508706124,house
-14,-0.2946048239963505,51.51282730186118,house
-14,-0.37565083890668793,51.50943880572867,house
-14,-0.27021743795917225,51.50428510760283,house
-14,-0.3040659154458978,51.508473307272645,house
-14,-0.35511463145540917,51.5249731982726,house
-14,-0.3426947780608094,51.540518791820084,house
-14,-0.30102737299452087,51.52447293447333,house
-14,-0.3051524592021653,51.52411050402297,house
-14,-0.3857028920857182,51.50971058339048,house
-14,-0.3010675411623269,51.493848845655755,house
-14,-0.2988665251954489,51.50866851220316,house
-14,-0.2851220644979809,51.5192630943829,house
-14,-0.2702902843845991,51.5155902011177,house
-14,-0.31570795294426435,51.50209228615746,house
-14,-0.26635791529877145,51.51225863673085,house
-12,-0.35702591396755223,51.559300705935094,house
-12,-0.3076681320267664,51.52603380242692,house
-12,-0.2502016384944685,51.5043374306771,house
-12,-0.3969106199734689,51.49642755083715,house
-12,-0.33945986982321014,51.51758285061922,house
-12,-0.2795833791042077,51.519937074509784,house
-12,-0.3807395651915237,51.51510799552102,house
-12,-0.31062608527590085,51.524375913409415,house
-12,-0.3141562413006451,51.549298297594795,house
-12,-0.3576346769866835,51.532592629977174,house
-12,-0.3557976464469871,51.5499796135094,house
-12,-0.37959474713275065,51.50596394476105,house
-12,-0.3044586279007259,51.493998465579956,house
-12,-0.29367322170913374,51.51758908116857,house
-12,-0.3597221430926009,51.55699504377577,house
-12,-0.2500016787768092,51.50741740604028,house
-12,-0.2650204960621662,51.51801492944939,house
-13,-0.35773888420584277,51.55992809965042,house
-13,-0.2687774578545304,51.51317026542581,house
-13,-0.38830841030308777,51.50804737772061,house
-13,-0.2988267197583579,51.513986465666726,house
-13,-0.28265183419212225,51.502845626587984,house
-13,-0.25892741571228467,51.51104355741552,house
-13,-0.37452816571384606,51.52233754997017,house
-13,-0.37507142906966834,51.51296568024197,house
-13,-0.36642910667149364,51.5162119135888,house
-13,-0.32509616971596766,51.498548452105055,house
