#name,region,country,lat,lon,location_type,conflict_date,population
Abala,,Niger,,,camp,,11387
Ansongo,,Mali,,,conflict_zone,30,32709
Gao,,Mali,16.27091,-0.04021,conflict_zone,23,86633
Mangaize,,Niger,,,camp,,3435
Menaka,,Mali,,,conflict_zone,1,20702
Niamey,,Niger,,,camp,,6327
Tabareybarey,,Niger,,,camp,,6198
