#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,327772,425,0,0,0,0,0,0.0
-28,327772,425,0,0,0,0,0,0.0
-27,327772,425,0,0,0,0,0,0.0
-26,327772,425,0,0,0,0,0,0.0
-25,327772,425,0,0,0,0,0,0.0
-24,327772,425,0,0,0,0,0,0.0
-23,327772,425,0,0,0,0,0,0.0
-22,327772,425,0,0,0,0,0,0.0
-21,327772,425,0,0,0,0,0,0.0
-20,327772,374,51,0,0,0,0,0.0
-19,327771,375,51,0,0,1,0,0.0
-18,327768,360,69,0,0,3,0,0.0
-17,327767,341,89,0,0,1,0,0.0
-16,327765,325,107,0,0,2,0,0.0
-15,327762,309,126,0,0,3,0,0.0
-14,327754,263,180,0,0,8,0,0.0
-13,327744,180,272,1,0,10,0,0.0
-12,327731,115,347,4,0,13,1,0.0
-11,327711,88,391,7,0,20,1,0.0
-10,327694,17,473,13,0,17,0,0.0
-9,327670,24,481,22,0,24,0,0.0
-8,327633,37,495,32,0,37,0,0.0
-7,327596,37,514,50,0,37,1,0.0
-6,327557,39,534,67,0,39,1,0.0
-5,327498,59,548,92,0,59,1,0.0
-4,327441,57,577,122,0,57,4,0.0
-3,327372,69,599,157,0,69,5,0.0
-2,327292,80,640,185,0,80,3,0.0
-1,327211,81,689,215,1,81,4,0.0
0,327115,96,727,258,1,96,6,40.0
1,327003,112,779,302,1,112,5,7.0
2,326888,115,839,354,1,115,4,10.0
3,326755,133,896,412,1,133,0,4.0
4,326618,137,975,463,4,137,1,3.0
5,326437,181,1058,517,4,181,2,5.0
6,326238,199,1185,570,5,199,1,6.0
7,326011,227,1335,619,5,227,1,6.0
8,325760,251,1506,674,6,251,2,9.0
9,325442,318,1699,730,8,318,2,12.0
10,325096,346,1954,793,8,346,5,7.0
11,324744,352,2218,875,8,352,7,11.0
12,324369,375,2485,959,9,375,4,18.0
13,323942,427,2767,1052,9,427,6,13.0
14,323451,491,3091,1155,9,491,3,27.0
15,322886,565,3453,1284,9,565,2,23.0
16,322306,580,3896,1405,10,580,9,33.0
17,321641,665,4335,1546,10,665,6,23.0
18,320969,672,4849,1696,11,672,6,35.0
19,320150,819,5347,1870,11,819,10,26.0
20,319247,903,5952,2083,12,903,11,23.0
21,318232,1015,6624,2314,12,1015,7,15.0
22,317171,1061,7332,2618,15,1061,15,1.0
23,316045,1126,8139,2870,17,1126,12,0.0
24,314831,1214,8922,3210,20,1214,9,0.0
25,313412,1419,9763,3582,21,1419,23,0.0
26,311917,1495,10745,4017,23,1495,17,0.0
27,310331,1586,11789,4468,23,1586,18,0.0
28,308616,1715,12853,4988,25,1715,20,0.0
29,306777,1839,13955,5599,27,1839,22,0.0
30,304898,1879,15192,6201,27,1879,25,0.0
31,302757,2141,16350,6920,29,2141,29,0.0
32,300424,2333,17756,7652,32,2333,37,0.0
33,298104,2320,19252,8483,38,2320,37,0.0
34,295469,2635,20651,9399,43,2635,42,0.0
35,292777,2692,22303,10377,48,2692,56,0.0
36,289773,3004,23929,11440,51,3004,52,0.0
37,286509,3264,25782,12585,57,3264,60,0.0
38,283187,3322,27835,13793,60,3322,75,0.0
39,279701,3486,29755,15188,67,3486,72,0.0
40,275957,3744,31769,16652,75,3744,71,0.0
41,271922,4035,33972,18186,82,4035,68,0.0
42,267731,4191,36293,19892,90,4191,87,0.0
43,263347,4384,38635,21731,100,4384,92,0.0
44,258812,4535,41027,23713,110,4535,98,0.0
45,254218,4594,43404,25852,129,4594,102,0.0
46,249343,4875,45695,28142,142,4875,119,0.0
47,244356,4987,48101,30597,156,4987,116,0.0
48,239251,5105,50466,33198,177,5105,139,0.0
49,233947,5304,52857,35890,199,5304,136,0.0
50,228638,5309,55179,38845,226,5309,151,0.0
51,222987,5651,57347,41971,241,5651,146,0.0
52,217363,5624,59631,45319,260,5624,168,0.0
53,211554,5809,61713,48836,285,5809,162,0.0
54,205770,5784,63831,52507,305,5784,187,0.0
55,199991,5779,65800,56296,331,5779,196,0.0
56,194121,5870,67575,60281,350,5870,206,0.0
57,188286,5835,69217,64477,382,5835,225,0.0
58,182542,5744,70535,68967,409,5744,234,0.0
59,176711,5831,71668,73550,437,5831,233,0.0
60,170970,5741,72830,78180,476,5741,262,0.0
61,165234,5736,73519,83195,513,5736,273,0.0
62,159651,5583,74394,88022,547,5583,230,0.0
63,154060,5591,74879,93076,591,5591,269,0.0
64,148534,5526,75080,98408,649,5526,256,0.0
65,143192,5342,75149,103811,703,5342,266,0.0
66,137909,5283,75039,109220,746,5283,300,0.0
67,132756,5153,74740,114749,799,5153,295,0.0
68,127727,5029,74327,120261,853,5029,252,0.0
69,122906,4821,73635,125933,902,4821,284,0.0
70,118088,4818,72662,131661,968,4818,291,0.0
71,113486,4602,71827,137255,1027,4602,262,0.0
