#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,328320,426,0,0,0,0,0,0.0
-28,328320,426,0,0,0,0,0,0.0
-27,328320,426,0,0,0,0,0,0.0
-26,328320,426,0,0,0,0,0,0.0
-25,328320,426,0,0,0,0,0,0.0
-24,328320,426,0,0,0,0,0,0.0
-23,328320,426,0,0,0,0,0,0.0
-22,328320,426,0,0,0,0,0,0.0
-21,328320,426,0,0,0,0,0,0.0
-20,328320,375,51,0,0,0,0,0.0
-19,328317,378,51,0,0,3,0,0.0
-18,328316,359,71,0,0,1,0,0.0
-17,328313,344,89,0,0,3,0,0.0
-16,328311,326,109,0,0,2,0,0.0
-15,328308,310,128,0,0,3,0,0.0
-14,328304,260,179,3,0,4,0,0.0
-13,328299,176,268,3,0,5,0,0.0
-12,328283,118,335,10,0,16,0,0.0
-11,328271,80,380,15,0,12,0,0.0
-10,328256,15,457,18,0,15,2,0.0
-9,328227,29,463,27,0,29,0,0.0
-8,328196,31,485,34,0,31,4,0.0
-7,328152,44,503,47,0,44,1,0.0
-6,328101,51,536,58,0,51,2,0.0
-5,328050,51,554,91,0,51,0,0.0
-4,327982,68,580,116,0,68,2,0.0
-3,327909,73,623,140,1,73,4,0.0
-2,327829,80,651,185,1,80,3,0.0
-1,327739,90,685,230,2,90,1,0.0
0,327626,113,736,269,2,113,5,40.0
1,327507,119,803,314,3,119,4,7.0
2,327352,155,896,340,3,155,3,10.0
3,327202,150,1000,391,3,150,5,4.0
4,326998,204,1101,440,3,204,3,3.0
5,326777,221,1250,495,3,221,1,5.0
6,326532,245,1418,547,4,245,4,6.0
7,326232,300,1615,595,4,300,2,6.0
8,325893,339,1846,664,4,339,2,9.0
9,325527,366,2130,718,5,366,4,12.0
10,325117,410,2437,776,6,410,2,7.0
11,324653,464,2772,850,7,464,5,11.0
12,324187,466,3156,930,7,466,4,18.0
13,323696,491,3486,1065,8,491,6,13.0
14,323158,538,3843,1197,10,538,5,27.0
15,322595,563,4253,1325,10,563,5,23.0
16,322325,270,4643,1497,11,270,6,33.0
17,322025,300,4739,1671,11,300,6,23.0
18,321693,332,4799,1910,12,332,8,35.0
19,321312,381,4905,2136,12,381,13,26.0
20,320921,391,5020,2400,14,391,12,23.0
21,320565,356,5112,2699,14,356,12,15.0
22,320206,359,5125,3039,17,359,13,1.0
23,320132,74,5146,3376,18,74,11,0.0
24,320017,115,4796,3798,20,115,18,0.0
25,319906,111,4556,4152,21,111,19,0.0
26,319797,109,4258,4560,22,109,13,0.0
27,319682,115,3978,4946,25,115,8,0.0
28,319571,111,3691,5344,29,111,9,0.0
29,319440,131,3384,5755,36,131,10,0.0
30,319305,135,3153,6116,37,135,10,0.0
31,319171,134,2878,6522,41,134,10,0.0
32,319039,132,2660,6864,51,132,6,0.0
33,318896,143,2470,7184,53,143,13,0.0
34,318742,154,2318,7476,56,154,9,0.0
