agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
706,mid,koriyama,2,165.0,0.1334319800608716,original
713,mid,fukushima_city,2,89.0,0.1498694315313752,original
714,mid,fukushima_city,2,89.0,0.055054621413750816,original
725,mid,fukushima_city,2,89.0,0.19743777069662893,original
728,mid,fukushima_city,2,89.0,0.3666747390778982,original
745,mid,koriyama,2,99.0,0.3588261792193613,original
754,mid,fukushima_city,2,107.0,0.42218896222074237,original
763,mid,koriyama,2,99.0,0.2774715740499132,original
765,mid,koriyama,2,102.0,0.13435581892596554,original
771,mid,koriyama,2,102.0,0.2439042348014981,original
772,mid,koriyama,2,165.0,0.13601767575850526,original
796,mid,fukushima_city,2,292.0,0.07081157871383402,original
799,mid,iwaki_city,2,73.0,0.18962146112072925,original
801,mid,iwaki_city,2,40.0,0.10335361009493084,original
814,mid,iwaki_city,2,58.0,0.4592760301666038,original
819,mid,iwaki_city,2,36.0,0.3559771715783029,original
826,mid,iwaki_city,2,40.0,0.3477204159854178,original
833,mid,iwaki_city,2,36.0,0.047424647896266166,original
842,inner,koriyama,2,93.0,0.2120965570238047,original
847,inner,koriyama,2,108.0,0.4606326671302714,original
863,inner,koriyama,2,90.0,0.43256524539044344,original
877,inner,koriyama,2,105.0,0.33001184959157853,original
891,inner,koriyama,2,108.0,0.3230578781798187,original
897,inner,koriyama,2,93.0,0.10972810800673147,original
899,outer,koriyama,2,52.0,0.4881638927590539,original
902,outer,koriyama,2,83.0,0.181913249490653,original
905,outer,koriyama,2,52.0,0.2529554795004154,original
906,outer,fukushima_city,2,110.0,0.3861467523376394,original
913,outer,koriyama,2,86.0,0.2941492475290517,original
916,outer,koriyama,2,52.0,0.019830025344645383,original
920,outer,koriyama,2,52.0,0.4768919184591067,original
921,outer,fukushima_city,2,144.0,0.13093234748941118,original
922,outer,koriyama,2,52.0,0.3702358356139075,original
927,outer,koriyama,2,52.0,0.3035094313269627,original
930,outer,koriyama,2,52.0,0.2400491681024439,original
934,outer,koriyama,2,52.0,0.1521129355553741,original
935,outer,koriyama,2,83.0,0.5364367950795209,original
938,outer,koriyama,2,83.0,0.17768481483725296,original
939,outer,koriyama,2,83.0,0.1853410985990859,original
940,outer,koriyama,2,52.0,0.45639649644049946,original
942,outer,koriyama,2,52.0,0.14229384806126608,original
943,outer,koriyama,2,52.0,0.4306210070311896,original
947,outer,koriyama,2,168.0,0.3317653121571396,original
951,outer,koriyama,2,52.0,0.20617953782842863,original
954,outer,fukushima_city,2,110.0,0.3684974516119727,original
962,outer,koriyama,2,52.0,0.3227699538963616,original
963,outer,fukushima_city,2,110.0,0.09020166976793255,original
973,outer,koriyama,2,52.0,0.2335703065565748,original
977,outer,koriyama,2,52.0,0.2810867279137377,original
979,outer,koriyama,2,86.0,0.2758436209032353,original
