agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
48,outer,iwaki_city,0,24.0,0.08919630954948148,blend
59,outer,iwaki_city,0,24.0,0.05128730414767465,blend
60,outer,iwaki_city,0,24.0,0.6816644924045036,blend
68,outer,fukushima_city,0,52.0,0.16759708002585516,blend
71,outer,koriyama,0,110.0,0.25345658923641035,blend
86,outer,fukushima_city,0,52.0,0.325338840592838,blend
97,outer,fukushima_city,0,52.0,0.1408222075266004,blend
110,outer,iwaki_city,0,43.0,0.46826207346279874,blend
117,outer,iwaki_city,0,10.0,0.11436165842242949,blend
123,outer,iwaki_city,0,10.0,0.21734877498512223,blend
125,outer,iwaki_city,0,10.0,0.24720679593541348,blend
138,outer,iwaki_city,0,10.0,0.23386105457965312,blend
140,outer,iwaki_city,0,10.0,0.32584569387566037,blend
143,outer,iwaki_city,0,10.0,0.41876730875098594,blend
144,outer,iwaki_city,0,70.0,0.5315500907658868,blend
153,outer,iwaki_city,0,10.0,0.12985766029823903,blend
157,outer,iwaki_city,0,10.0,0.18035483743455097,blend
166,outer,iwaki_city,0,10.0,0.45657505944828636,blend
181,outer,iwaki_city,0,10.0,0.4087397258837533,blend
182,outer,iwaki_city,0,10.0,0.21930425568146444,blend
191,outer,iwaki_city,0,10.0,0.6381552760432855,blend
192,outer,iwaki_city,0,10.0,0.24973099599507315,blend
196,outer,iwaki_city,0,10.0,0.3855849727355836,blend
202,outer,iwaki_city,0,10.0,0.523590292036515,blend
204,outer,iwaki_city,0,10.0,0.272424907198842,blend
210,outer,iwaki_city,0,10.0,0.45907708619087056,blend
211,outer,iwaki_city,0,10.0,0.17899908151436786,blend
223,outer,iwaki_city,0,10.0,0.07230178517374886,blend
228,outer,iwaki_city,0,10.0,0.22413688370200466,blend
230,outer,iwaki_city,0,43.0,0.2791084479928187,blend
245,outer,iwaki_city,0,10.0,0.08336194491462662,blend
254,outer,iwaki_city,0,10.0,0.12562663453799972,blend
261,outer,iwaki_city,0,10.0,0.10102323621988776,blend
265,outer,iwaki_city,0,10.0,0.27487428359405847,blend
268,outer,iwaki_city,0,10.0,0.5035530176666099,blend
270,outer,iwaki_city,0,48.0,0.533519845836558,blend
272,mid,koriyama,0,66.0,0.4461383005847603,blend
274,mid,koriyama,0,66.0,0.46272738596037555,blend
286,outer,fukushima_city,0,61.0,0.5750447851224506,blend
288,outer,fukushima_city,0,61.0,0.1436067644778679,blend
289,outer,fukushima_city,0,61.0,0.47707049433164583,blend
290,outer,fukushima_city,0,61.0,0.1737119924601446,blend
304,outer,fukushima_city,0,61.0,0.25262675778132204,blend
311,outer,fukushima_city,0,61.0,0.6188745764348573,blend
325,outer,fukushima_city,0,61.0,0.471458318517816,blend
326,outer,fukushima_city,0,61.0,0.3261853580478449,blend
328,outer,fukushima_city,0,61.0,0.49120913004530675,blend
330,outer,fukushima_city,0,61.0,0.4913346709759323,blend
332,outer,fukushima_city,0,61.0,0.047550755873553056,blend
357,outer,fukushima_city,0,61.0,0.5869732563053821,blend
365,outer,fukushima_city,0,61.0,0.2384618526804491,blend
374,outer,fukushima_city,0,61.0,0.3763773733725502,blend
377,outer,fukushima_city,0,61.0,0.267662567541786,blend
384,outer,fukushima_city,0,61.0,0.07486119230550775,blend
413,outer,fukushima_city,0,61.0,0.3707360991713588,blend
426,outer,fukushima_city,0,61.0,0.010416422927863345,blend
441,outer,fukushima_city,0,61.0,0.12804235597586908,blend
477,outer,fukushima_city,0,61.0,0.28147759055240856,blend
486,outer,fukushima_city,0,61.0,0.5270730437649593,blend
491,outer,fukushima_city,0,61.0,0.4199256590925644,blend
497,outer,fukushima_city,0,61.0,0.3685867814688328,blend
506,outer,fukushima_city,0,89.0,0.23374665169401287,blend
509,outer,fukushima_city,0,61.0,0.4547453584216134,blend
512,outer,fukushima_city,0,61.0,0.6464391918659206,blend
548,outer,fukushima_city,0,61.0,0.17925347256013513,blend
550,outer,fukushima_city,0,61.0,0.28181112002810554,blend
555,outer,fukushima_city,0,61.0,0.5240617148275594,blend
565,outer,fukushima_city,0,89.0,0.2685207561832771,blend
569,outer,fukushima_city,0,61.0,0.2785457618839845,blend
576,outer,fukushima_city,0,61.0,0.10429866828272305,blend
579,outer,fukushima_city,0,61.0,0.38901332642676056,blend
662,mid,fukushima_city,0,75.0,0.11147658369583816,blend
808,mid,iwaki_city,0,36.0,0.15908526645648183,blend
899,outer,koriyama,0,52.0,0.4881638927590539,blend
942,outer,fukushima_city,0,110.0,0.14229384806126608,blend
950,outer,koriyama,0,52.0,0.2387166431948093,blend
964,outer,koriyama,0,83.0,0.30936001520050965,blend
965,outer,koriyama,0,52.0,0.3151424066735618,blend
983,outer,fukushima_city,0,110.0,0.46730208783578175,blend
1009,outer,koriyama,0,52.0,0.35692745959170696,blend
1017,outer,koriyama,0,52.0,0.1960944237871392,blend
1018,outer,koriyama,0,86.0,0.17798489515544702,blend
1021,outer,fukushima_city,0,110.0,0.27685130250150586,blend
